ticker,last_price,bid_price,ask_price,BUY_ANON,SELL_ANON,SELL_LETH-T2,SELL_UOTB-D,BUY_LETH-D,BUY_UOTB-P,BUY_UOTB-D,SELL_LETH-D,SELL_UOTB-T1,SELL_UOTB-P,SELL_BABS-T1,SELL_LETH-P,SELL_BABS-P,BUY_LETH-P,tick,timestamp,news_news_id,news_period,news_tick,news_ticker,news_headline,news_body
NG,2.11,2.09,2.13,800000.0,800000.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2026-02-04 17:46:23.711644,18,3,180,,SPOT PRICE AND VOLUMES FOR DAY 4,The Regulatory Authority for Electricity board decided that on day 4 the following prices and volumes will be enforced:<br><br>364 contracts are available for market participants to buy at a price of $18.73<br><br>364 contracts are available for market participants to sell at a price of $18.72
ELEC-day2,19.16,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2026-02-04 17:46:23.711644,17,3,149,,PRICE AND VOLUME BULLETIN,"Given the expected supply and demand in the market, the Regulatory Authority for Electricity board expects that the price for tomorrow will be between $15.85 and $22.85.<br><br>There will be 728 contracts available in the entire ELEC market, 364 contracts for buying and 364 contracts for selling. There are a total of 19 Producers, 19 Distributors and 38 Traders in the market.<br><br>Please note that the RAE will charge a bid-ask spread of 1 cent"
ELEC-day3,21.35,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2026-02-04 17:46:23.711644,16,3,149,,TEMPERATURE Forecast for DAY 4,The average temperature tomorrow will be 21 degrees Celsius.
ELEC-day4,0.0,18.72,18.73,364.0,364.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2026-02-04 17:46:23.711644,15,3,89,,TEMPERATURE Forecast for DAY 4,The average temperature tomorrow is forecasted to be between 13 and 21 degrees Celsius.
ELEC-day5,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2026-02-04 17:46:23.711644,14,3,1,,TEMPERATURE Forecast for DAY 4,The average temperature tomorrow is forecasted to be between 20 and 27 degrees Celsius.
ELEC-day6,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2026-02-04 17:46:23.711644,13,2,180,,SPOT PRICE AND VOLUMES FOR DAY 3,The Regulatory Authority for Electricity board decided that on day 3 the following prices and volumes will be enforced:<br><br>402 contracts are available for market participants to buy at a price of $21.36<br><br>402 contracts are available for market participants to sell at a price of $21.35
ELEC-F,28.0,0.0,28.0,,,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2026-02-04 17:46:23.711644,12,2,149,,PRICE AND VOLUME BULLETIN,"Given the expected supply and demand in the market, the Regulatory Authority for Electricity board expects that the price for tomorrow will be between $11.95 and $21.95.<br><br>There will be 804 contracts available in the entire ELEC market, 402 contracts for buying and 402 contracts for selling. There are a total of 19 Producers, 19 Distributors and 38 Traders in the market.<br><br>Please note that the RAE will charge a bid-ask spread of 1 cent"
,,,,,,,,,,,,,,,,,,,,11,2,149,,TEMPERATURE Forecast for DAY 3,The average temperature tomorrow will be 29 degrees Celsius.
,,,,,,,,,,,,,,,,,,,,10,2,89,,TEMPERATURE Forecast for DAY 3,The average temperature tomorrow is forecasted to be between 23 and 31 degrees Celsius.
,,,,,,,,,,,,,,,,,,,,9,2,1,,TEMPERATURE Forecast for DAY 3,The average temperature tomorrow is forecasted to be between 29 and 37 degrees Celsius.
,,,,,,,,,,,,,,,,,,,,8,1,180,,SPOT PRICE AND VOLUMES FOR DAY 2,The Regulatory Authority for Electricity board decided that on day 2 the following prices and volumes will be enforced:<br><br>326 contracts are available for market participants to buy at a price of $19.16<br><br>326 contracts are available for market participants to sell at a price of $19.15
,,,,,,,,,,,,,,,,,,,,7,1,149,,PRICE AND VOLUME BULLETIN,"Given the expected supply and demand in the market, the Regulatory Authority for Electricity board expects that the price for tomorrow will be between $17.11 and $23.11.<br><br>There will be 652 contracts available in the entire ELEC market, 326 contracts for buying and 326 contracts for selling. There are a total of 19 Producers, 19 Distributors and 38 Traders in the market.<br><br>Please note that the RAE will charge a bid-ask spread of 1 cent"
,,,,,,,,,,,,,,,,,,,,6,1,149,,TEMPERATURE Forecast for DAY 2,The average temperature tomorrow will be 13 degrees Celsius.
,,,,,,,,,,,,,,,,,,,,5,1,89,,TEMPERATURE Forecast for DAY 2,The average temperature tomorrow is forecasted to be between 7 and 13 degrees Celsius.
,,,,,,,,,,,,,,,,,,,,4,1,1,,TEMPERATURE Forecast for DAY 2,The average temperature tomorrow is forecasted to be between 8 and 18 degrees Celsius.
,,,,,,,,,,,,,,,,,,,,3,1,1,,You are logged in as a DISTRIBUTOR,
,,,,,,,,,,,,,,,,,,,,2,1,1,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract."
,,,,,,,,,,,,,,,,,,,,1,1,1,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,
NG,2.12,2.1,2.14,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,2,2026-02-04 17:46:24.401608,19.0,4.0,1.0,,TEMPERATURE Forecast for DAY 5,The average temperature tomorrow is forecasted to be between 12 and 20 degrees Celsius.
ELEC-day2,19.16,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,2,2026-02-04 17:46:24.401608,,,,,,
ELEC-day3,21.35,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,2,2026-02-04 17:46:24.401608,,,,,,
ELEC-day4,0.0,18.72,18.73,364.0,364.0,,0,0,0,0,0,0,0,0,0,0,0,2,2026-02-04 17:46:24.401608,,,,,,
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,2,2026-02-04 17:46:24.401608,,,,,,
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,2,2026-02-04 17:46:24.401608,,,,,,
ELEC-F,28.0,0.0,28.0,,,7.0,0,0,0,0,0,0,0,0,0,0,0,2,2026-02-04 17:46:24.401608,,,,,,
NG,2.12,2.1,2.14,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,3,2026-02-04 17:46:25.561007
ELEC-day2,19.16,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,3,2026-02-04 17:46:25.561007
ELEC-day3,21.35,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,3,2026-02-04 17:46:25.561007
ELEC-day4,0.0,18.72,18.73,364.0,364.0,,0,0,0,0,0,0,0,0,0,0,0,3,2026-02-04 17:46:25.561007
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,3,2026-02-04 17:46:25.561007
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,3,2026-02-04 17:46:25.561007
ELEC-F,28.0,0.0,28.0,,,7.0,0,0,0,0,0,0,0,0,0,0,0,3,2026-02-04 17:46:25.561007
NG,2.12,2.1,2.14,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,4,2026-02-04 17:46:26.632579
ELEC-day2,19.16,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,4,2026-02-04 17:46:26.632579
ELEC-day3,21.35,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,4,2026-02-04 17:46:26.632579
ELEC-day4,0.0,18.72,18.73,364.0,364.0,,0,0,0,0,0,0,0,0,0,0,0,4,2026-02-04 17:46:26.632579
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,4,2026-02-04 17:46:26.632579
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,4,2026-02-04 17:46:26.632579
ELEC-F,28.0,0.0,28.0,,,7.0,0,0,0,0,0,0,0,0,0,0,0,4,2026-02-04 17:46:26.632579
NG,2.12,2.1,2.14,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,5,2026-02-04 17:46:27.690188
ELEC-day2,19.16,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,5,2026-02-04 17:46:27.690188
ELEC-day3,21.35,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,5,2026-02-04 17:46:27.690188
ELEC-day4,0.0,18.72,18.73,364.0,364.0,,0,0,0,0,0,0,0,0,0,0,0,5,2026-02-04 17:46:27.690188
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,5,2026-02-04 17:46:27.690188
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,5,2026-02-04 17:46:27.690188
ELEC-F,28.0,0.0,28.0,,,7.0,0,0,0,0,0,0,0,0,0,0,0,5,2026-02-04 17:46:27.690188
NG,2.12,2.1,2.14,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,6,2026-02-04 17:46:28.739884
ELEC-day2,19.16,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,6,2026-02-04 17:46:28.739884
ELEC-day3,21.35,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,6,2026-02-04 17:46:28.739884
ELEC-day4,0.0,18.72,18.73,364.0,364.0,,0,0,0,0,0,0,0,0,0,0,0,6,2026-02-04 17:46:28.739884
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,6,2026-02-04 17:46:28.739884
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,6,2026-02-04 17:46:28.739884
ELEC-F,28.0,0.0,28.0,,,7.0,0,0,0,0,0,0,0,0,0,0,0,6,2026-02-04 17:46:28.739884
NG,2.11,2.09,2.13,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,7,2026-02-04 17:46:29.789576
ELEC-day2,19.16,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,7,2026-02-04 17:46:29.789576
ELEC-day3,21.35,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,7,2026-02-04 17:46:29.789576
ELEC-day4,0.0,18.72,18.73,364.0,364.0,,0,0,0,0,0,0,0,0,0,0,0,7,2026-02-04 17:46:29.789576
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,7,2026-02-04 17:46:29.789576
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,7,2026-02-04 17:46:29.789576
ELEC-F,28.0,0.0,28.0,,,7.0,0,0,0,0,0,0,0,0,0,0,0,7,2026-02-04 17:46:29.789576
NG,2.12,2.1,2.14,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,8,2026-02-04 17:46:30.837302
ELEC-day2,19.16,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,8,2026-02-04 17:46:30.837302
ELEC-day3,21.35,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,8,2026-02-04 17:46:30.837302
ELEC-day4,0.0,18.72,18.73,364.0,364.0,,0,0,0,0,0,0,0,0,0,0,0,8,2026-02-04 17:46:30.837302
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,8,2026-02-04 17:46:30.837302
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,8,2026-02-04 17:46:30.837302
ELEC-F,28.0,0.0,28.0,,,7.0,0,0,0,0,0,0,0,0,0,0,0,8,2026-02-04 17:46:30.837302
NG,2.11,2.09,2.13,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,0,9,2026-02-04 17:46:31.938346
ELEC-day2,19.16,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,9,2026-02-04 17:46:31.938346
ELEC-day3,21.35,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,9,2026-02-04 17:46:31.938346
ELEC-day4,0.0,18.72,18.73,364.0,364.0,,0,0,0,0,0,0,0,0,0,0,0,9,2026-02-04 17:46:31.938346
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,9,2026-02-04 17:46:31.938346
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,0,9,2026-02-04 17:46:31.938346
