news_id,period,tick,ticker,headline,body,tick,timestamp,ticker,last_price,bid_price,ask_price,BUY_ANON,SELL_ANON,SELL_LUIS-T1,BUY_LUIS-T1
,,,,,,5,2026-02-01 04:04:14.874694,ELEC-F,0.0,0.0,0.0,,,0,0
4.0,1.0,1.0,,SUNLIGHT Forecast for DAY 2,The weather forecasts call for between 6 and 12 hours of sunlight tomorrow.,6,2026-02-01 04:04:15.997165,NG,2.19,2.17,2.21,800000.0,800000.0,0,0
3.0,1.0,1.0,,You are logged in as a PRODUCER,,6,2026-02-01 04:04:15.997165,ELEC-day2,0.0,0.0,0.0,,,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",6,2026-02-01 04:04:15.997165,ELEC-day3,0.0,0.0,0.0,,,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,6,2026-02-01 04:04:15.997165,ELEC-day4,0.0,0.0,0.0,,,0,0
,,,,,,6,2026-02-01 04:04:15.997165,ELEC-day5,0.0,0.0,0.0,,,0,0
,,,,,,6,2026-02-01 04:04:15.997165,ELEC-day6,0.0,0.0,0.0,,,0,0
,,,,,,6,2026-02-01 04:04:15.997165,ELEC-F,0.0,0.0,0.0,,,0,0
4.0,1.0,1.0,,SUNLIGHT Forecast for DAY 2,The weather forecasts call for between 6 and 12 hours of sunlight tomorrow.,7,2026-02-01 04:04:17.051298,NG,2.19,2.17,2.21,800000.0,800000.0,0,0
3.0,1.0,1.0,,You are logged in as a PRODUCER,,7,2026-02-01 04:04:17.051298,ELEC-day2,0.0,0.0,0.0,,,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",7,2026-02-01 04:04:17.051298,ELEC-day3,0.0,0.0,0.0,,,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,7,2026-02-01 04:04:17.051298,ELEC-day4,0.0,0.0,0.0,,,0,0
,,,,,,7,2026-02-01 04:04:17.051298,ELEC-day5,0.0,0.0,0.0,,,0,0
,,,,,,7,2026-02-01 04:04:17.051298,ELEC-day6,0.0,0.0,0.0,,,0,0
,,,,,,7,2026-02-01 04:04:17.051298,ELEC-F,0.0,0.0,0.0,,,0,0
4.0,1.0,1.0,,SUNLIGHT Forecast for DAY 2,The weather forecasts call for between 6 and 12 hours of sunlight tomorrow.,8,2026-02-01 04:04:18.084052,NG,2.19,2.17,2.21,800000.0,800000.0,0,0
3.0,1.0,1.0,,You are logged in as a PRODUCER,,8,2026-02-01 04:04:18.084052,ELEC-day2,0.0,0.0,0.0,,,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",8,2026-02-01 04:04:18.084052,ELEC-day3,0.0,0.0,0.0,,,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,8,2026-02-01 04:04:18.084052,ELEC-day4,0.0,0.0,0.0,,,0,0
,,,,,,8,2026-02-01 04:04:18.084052,ELEC-day5,0.0,0.0,0.0,,,0,0
,,,,,,8,2026-02-01 04:04:18.084052,ELEC-day6,0.0,0.0,0.0,,,0,0
,,,,,,8,2026-02-01 04:04:18.084052,ELEC-F,0.0,0.0,0.0,,,0,0
4.0,1.0,1.0,,SUNLIGHT Forecast for DAY 2,The weather forecasts call for between 6 and 12 hours of sunlight tomorrow.,9,2026-02-01 04:04:19.118805,NG,2.19,2.17,2.21,800000.0,800000.0,0,0
3.0,1.0,1.0,,You are logged in as a PRODUCER,,9,2026-02-01 04:04:19.118805,ELEC-day2,0.0,0.0,0.0,,,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",9,2026-02-01 04:04:19.118805,ELEC-day3,0.0,0.0,0.0,,,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,9,2026-02-01 04:04:19.118805,ELEC-day4,0.0,0.0,0.0,,,0,0
,,,,,,9,2026-02-01 04:04:19.118805,ELEC-day5,0.0,0.0,0.0,,,0,0
,,,,,,9,2026-02-01 04:04:19.118805,ELEC-day6,0.0,0.0,0.0,,,0,0
,,,,,,9,2026-02-01 04:04:19.118805,ELEC-F,0.0,0.0,0.0,,,0,0
4.0,1.0,1.0,,SUNLIGHT Forecast for DAY 2,The weather forecasts call for between 6 and 12 hours of sunlight tomorrow.,10,2026-02-01 04:04:20.148267,NG,2.19,2.17,2.21,800000.0,800000.0,0,0
3.0,1.0,1.0,,You are logged in as a PRODUCER,,10,2026-02-01 04:04:20.148267,ELEC-day2,0.0,0.0,0.0,,,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",10,2026-02-01 04:04:20.148267,ELEC-day3,0.0,0.0,0.0,,,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,10,2026-02-01 04:04:20.148267,ELEC-day4,0.0,0.0,0.0,,,0,0
,,,,,,10,2026-02-01 04:04:20.148267,ELEC-day5,0.0,0.0,0.0,,,0,0
,,,,,,10,2026-02-01 04:04:20.148267,ELEC-day6,0.0,0.0,0.0,,,0,0
,,,,,,10,2026-02-01 04:04:20.148267,ELEC-F,0.0,0.0,0.0,,,0,0
4.0,1.0,1.0,,SUNLIGHT Forecast for DAY 2,The weather forecasts call for between 6 and 12 hours of sunlight tomorrow.,11,2026-02-01 04:04:21.177913,NG,2.17,2.15,2.19,800000.0,800000.0,0,0
3.0,1.0,1.0,,You are logged in as a PRODUCER,,11,2026-02-01 04:04:21.177913,ELEC-day2,0.0,0.0,0.0,,,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",11,2026-02-01 04:04:21.177913,ELEC-day3,0.0,0.0,0.0,,,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,11,2026-02-01 04:04:21.177913,ELEC-day4,0.0,0.0,0.0,,,0,0
,,,,,,11,2026-02-01 04:04:21.177913,ELEC-day5,0.0,0.0,0.0,,,0,0
,,,,,,11,2026-02-01 04:04:21.177913,ELEC-day6,0.0,0.0,0.0,,,0,0
,,,,,,11,2026-02-01 04:04:21.177913,ELEC-F,0.0,0.0,0.0,,,0,0
4.0,1.0,1.0,,SUNLIGHT Forecast for DAY 2,The weather forecasts call for between 6 and 12 hours of sunlight tomorrow.,12,2026-02-01 04:04:22.203994,NG,2.17,2.15,2.19,800000.0,800000.0,0,0
3.0,1.0,1.0,,You are logged in as a PRODUCER,,12,2026-02-01 04:04:22.203994,ELEC-day2,0.0,0.0,0.0,,,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",12,2026-02-01 04:04:22.203994,ELEC-day3,0.0,0.0,0.0,,,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,12,2026-02-01 04:04:22.203994,ELEC-day4,0.0,0.0,0.0,,,0,0
,,,,,,12,2026-02-01 04:04:22.203994,ELEC-day5,0.0,0.0,0.0,,,0,0
,,,,,,12,2026-02-01 04:04:22.203994,ELEC-day6,0.0,0.0,0.0,,,0,0
,,,,,,12,2026-02-01 04:04:22.203994,ELEC-F,0.0,0.0,0.0,,,0,0
4.0,1.0,1.0,,SUNLIGHT Forecast for DAY 2,The weather forecasts call for between 6 and 12 hours of sunlight tomorrow.,13,2026-02-01 04:04:23.228871,NG,2.16,2.14,2.18,800000.0,800000.0,0,0
3.0,1.0,1.0,,You are logged in as a PRODUCER,,13,2026-02-01 04:04:23.228871,ELEC-day2,0.0,0.0,0.0,,,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",13,2026-02-01 04:04:23.228871,ELEC-day3,0.0,0.0,0.0,,,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,13,2026-02-01 04:04:23.228871,ELEC-day4,0.0,0.0,0.0,,,0,0
,,,,,,13,2026-02-01 04:04:23.228871,ELEC-day5,0.0,0.0,0.0,,,0,0
,,,,,,13,2026-02-01 04:04:23.228871,ELEC-day6,0.0,0.0,0.0,,,0,0
,,,,,,13,2026-02-01 04:04:23.228871,ELEC-F,0.0,0.0,0.0,,,0,0
4.0,1.0,1.0,,SUNLIGHT Forecast for DAY 2,The weather forecasts call for between 6 and 12 hours of sunlight tomorrow.,14,2026-02-01 04:04:24.253995,NG,2.16,2.14,2.18,800000.0,800000.0,0,0
3.0,1.0,1.0,,You are logged in as a PRODUCER,,14,2026-02-01 04:04:24.253995,ELEC-day2,0.0,0.0,0.0,,,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",14,2026-02-01 04:04:24.253995,ELEC-day3,0.0,0.0,0.0,,,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,14,2026-02-01 04:04:24.253995,ELEC-day4,0.0,0.0,0.0,,,0,0
,,,,,,14,2026-02-01 04:04:24.253995,ELEC-day5,0.0,0.0,0.0,,,0,0
,,,,,,14,2026-02-01 04:04:24.253995,ELEC-day6,0.0,0.0,0.0,,,0,0
,,,,,,14,2026-02-01 04:04:24.253995,ELEC-F,0.0,0.0,0.0,,,0,0
4.0,1.0,1.0,,SUNLIGHT Forecast for DAY 2,The weather forecasts call for between 6 and 12 hours of sunlight tomorrow.,15,2026-02-01 04:04:25.288521,NG,2.16,2.14,2.18,800000.0,800000.0,0,0
3.0,1.0,1.0,,You are logged in as a PRODUCER,,15,2026-02-01 04:04:25.288521,ELEC-day2,0.0,0.0,0.0,,,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",15,2026-02-01 04:04:25.288521,ELEC-day3,0.0,0.0,0.0,,,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,15,2026-02-01 04:04:25.288521,ELEC-day4,0.0,0.0,0.0,,,0,0
,,,,,,15,2026-02-01 04:04:25.288521,ELEC-day5,0.0,0.0,0.0,,,0,0
,,,,,,15,2026-02-01 04:04:25.288521,ELEC-day6,0.0,0.0,0.0,,,0,0
,,,,,,15,2026-02-01 04:04:25.288521,ELEC-F,0.0,0.0,0.0,,,0,0
4.0,1.0,1.0,,SUNLIGHT Forecast for DAY 2,The weather forecasts call for between 6 and 12 hours of sunlight tomorrow.,16,2026-02-01 04:04:26.318691,NG,2.16,2.14,2.18,800000.0,800000.0,0,0
3.0,1.0,1.0,,You are logged in as a PRODUCER,,16,2026-02-01 04:04:26.318691,ELEC-day2,0.0,0.0,0.0,,,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",16,2026-02-01 04:04:26.318691,ELEC-day3,0.0,0.0,0.0,,,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,16,2026-02-01 04:04:26.318691,ELEC-day4,0.0,0.0,0.0,,,0,0
,,,,,,16,2026-02-01 04:04:26.318691,ELEC-day5,0.0,0.0,0.0,,,0,0
,,,,,,16,2026-02-01 04:04:26.318691,ELEC-day6,0.0,0.0,0.0,,,0,0
,,,,,,16,2026-02-01 04:04:26.318691,ELEC-F,0.0,0.0,0.0,,,0,0
4.0,1.0,1.0,,SUNLIGHT Forecast for DAY 2,The weather forecasts call for between 6 and 12 hours of sunlight tomorrow.,17,2026-02-01 04:04:27.351476,NG,2.17,2.15,2.19,800000.0,800000.0,0,0
3.0,1.0,1.0,,You are logged in as a PRODUCER,,17,2026-02-01 04:04:27.351476,ELEC-day2,0.0,0.0,0.0,,,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",17,2026-02-01 04:04:27.351476,ELEC-day3,0.0,0.0,0.0,,,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,17,2026-02-01 04:04:27.351476,ELEC-day4,0.0,0.0,0.0,,,0,0
,,,,,,17,2026-02-01 04:04:27.351476,ELEC-day5,0.0,0.0,0.0,,,0,0
,,,,,,17,2026-02-01 04:04:27.351476,ELEC-day6,0.0,0.0,0.0,,,0,0
,,,,,,17,2026-02-01 04:04:27.351476,ELEC-F,0.0,0.0,0.0,,,0,0
4.0,1.0,1.0,,SUNLIGHT Forecast for DAY 2,The weather forecasts call for between 6 and 12 hours of sunlight tomorrow.,18,2026-02-01 04:04:28.383141,NG,2.16,2.14,2.18,800000.0,800000.0,0,0
3.0,1.0,1.0,,You are logged in as a PRODUCER,,18,2026-02-01 04:04:28.383141,ELEC-day2,0.0,0.0,0.0,,,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",18,2026-02-01 04:04:28.383141,ELEC-day3,0.0,0.0,0.0,,,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,18,2026-02-01 04:04:28.383141,ELEC-day4,0.0,0.0,0.0,,,0,0
,,,,,,18,2026-02-01 04:04:28.383141,ELEC-day5,0.0,0.0,0.0,,,0,0
,,,,,,18,2026-02-01 04:04:28.383141,ELEC-day6,0.0,0.0,0.0,,,0,0
,,,,,,18,2026-02-01 04:04:28.383141,ELEC-F,0.0,0.0,0.0,,,0,0
4.0,1.0,1.0,,SUNLIGHT Forecast for DAY 2,The weather forecasts call for between 6 and 12 hours of sunlight tomorrow.,19,2026-02-01 04:04:29.418497,NG,2.16,2.14,2.18,800000.0,800000.0,0,0
3.0,1.0,1.0,,You are logged in as a PRODUCER,,19,2026-02-01 04:04:29.418497,ELEC-day2,0.0,0.0,0.0,,,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",19,2026-02-01 04:04:29.418497,ELEC-day3,0.0,0.0,0.0,,,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,19,2026-02-01 04:04:29.418497,ELEC-day4,0.0,0.0,0.0,,,0,0
,,,,,,19,2026-02-01 04:04:29.418497,ELEC-day5,0.0,0.0,0.0,,,0,0
,,,,,,19,2026-02-01 04:04:29.418497,ELEC-day6,0.0,0.0,0.0,,,0,0
,,,,,,19,2026-02-01 04:04:29.418497,ELEC-F,0.0,0.0,0.0,,,0,0
4.0,1.0,1.0,,SUNLIGHT Forecast for DAY 2,The weather forecasts call for between 6 and 12 hours of sunlight tomorrow.,20,2026-02-01 04:04:30.453610,NG,2.15,2.13,2.17,800000.0,800000.0,0,0
3.0,1.0,1.0,,You are logged in as a PRODUCER,,20,2026-02-01 04:04:30.453610,ELEC-day2,0.0,0.0,0.0,,,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",20,2026-02-01 04:04:30.453610,ELEC-day3,0.0,0.0,0.0,,,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,20,2026-02-01 04:04:30.453610,ELEC-day4,0.0,0.0,0.0,,,0,0
,,,,,,20,2026-02-01 04:04:30.453610,ELEC-day5,0.0,0.0,0.0,,,0,0
,,,,,,20,2026-02-01 04:04:30.453610,ELEC-day6,0.0,0.0,0.0,,,0,0
,,,,,,20,2026-02-01 04:04:30.453610,ELEC-F,0.0,0.0,0.0,,,0,0
4.0,1.0,1.0,,SUNLIGHT Forecast for DAY 2,The weather forecasts call for between 6 and 12 hours of sunlight tomorrow.,21,2026-02-01 04:04:31.475587,NG,2.15,2.13,2.17,800000.0,800000.0,0,0
3.0,1.0,1.0,,You are logged in as a PRODUCER,,21,2026-02-01 04:04:31.475587,ELEC-day2,0.0,0.0,0.0,,,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",21,2026-02-01 04:04:31.475587,ELEC-day3,0.0,0.0,0.0,,,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,21,2026-02-01 04:04:31.475587,ELEC-day4,0.0,0.0,0.0,,,0,0
,,,,,,21,2026-02-01 04:04:31.475587,ELEC-day5,0.0,0.0,0.0,,,0,0
,,,,,,21,2026-02-01 04:04:31.475587,ELEC-day6,0.0,0.0,0.0,,,0,0
,,,,,,21,2026-02-01 04:04:31.475587,ELEC-F,0.0,0.0,0.0,,,0,0
4.0,1.0,1.0,,SUNLIGHT Forecast for DAY 2,The weather forecasts call for between 6 and 12 hours of sunlight tomorrow.,22,2026-02-01 04:04:32.518347,NG,2.15,2.13,2.17,800000.0,800000.0,0,0
3.0,1.0,1.0,,You are logged in as a PRODUCER,,22,2026-02-01 04:04:32.518347,ELEC-day2,0.0,0.0,0.0,,,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",22,2026-02-01 04:04:32.518347,ELEC-day3,0.0,0.0,0.0,,,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,22,2026-02-01 04:04:32.518347,ELEC-day4,0.0,0.0,0.0,,,0,0
,,,,,,22,2026-02-01 04:04:32.518347,ELEC-day5,0.0,0.0,0.0,,,0,0
,,,,,,22,2026-02-01 04:04:32.518347,ELEC-day6,0.0,0.0,0.0,,,0,0
,,,,,,22,2026-02-01 04:04:32.518347,ELEC-F,0.0,0.0,0.0,,,0,0
4.0,1.0,1.0,,SUNLIGHT Forecast for DAY 2,The weather forecasts call for between 6 and 12 hours of sunlight tomorrow.,23,2026-02-01 04:04:33.547628,NG,2.15,2.13,2.17,800000.0,800000.0,0,0
3.0,1.0,1.0,,You are logged in as a PRODUCER,,23,2026-02-01 04:04:33.547628,ELEC-day2,0.0,0.0,0.0,,,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",23,2026-02-01 04:04:33.547628,ELEC-day3,0.0,0.0,0.0,,,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,23,2026-02-01 04:04:33.547628,ELEC-day4,0.0,0.0,0.0,,,0,0
,,,,,,23,2026-02-01 04:04:33.547628,ELEC-day5,0.0,0.0,0.0,,,0,0
,,,,,,23,2026-02-01 04:04:33.547628,ELEC-day6,0.0,0.0,0.0,,,0,0
,,,,,,23,2026-02-01 04:04:33.547628,ELEC-F,0.0,0.0,0.0,,,0,0
4.0,1.0,1.0,,SUNLIGHT Forecast for DAY 2,The weather forecasts call for between 6 and 12 hours of sunlight tomorrow.,24,2026-02-01 04:04:34.580956,NG,2.14,2.12,2.16,800000.0,800000.0,0,0
3.0,1.0,1.0,,You are logged in as a PRODUCER,,24,2026-02-01 04:04:34.580956,ELEC-day2,0.0,0.0,0.0,,,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",24,2026-02-01 04:04:34.580956,ELEC-day3,0.0,0.0,0.0,,,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,24,2026-02-01 04:04:34.580956,ELEC-day4,0.0,0.0,0.0,,,0,0
,,,,,,24,2026-02-01 04:04:34.580956,ELEC-day5,0.0,0.0,0.0,,,0,0
,,,,,,24,2026-02-01 04:04:34.580956,ELEC-day6,0.0,0.0,0.0,,,0,0
,,,,,,24,2026-02-01 04:04:34.580956,ELEC-F,0.0,0.0,0.0,,,0,0
4.0,1.0,1.0,,SUNLIGHT Forecast for DAY 2,The weather forecasts call for between 6 and 12 hours of sunlight tomorrow.,25,2026-02-01 04:04:35.613031,NG,2.14,2.12,2.16,800000.0,800000.0,0,0
3.0,1.0,1.0,,You are logged in as a PRODUCER,,25,2026-02-01 04:04:35.613031,ELEC-day2,0.0,0.0,0.0,,,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",25,2026-02-01 04:04:35.613031,ELEC-day3,0.0,0.0,0.0,,,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,25,2026-02-01 04:04:35.613031,ELEC-day4,0.0,0.0,0.0,,,0,0
,,,,,,25,2026-02-01 04:04:35.613031,ELEC-day5,0.0,0.0,0.0,,,0,0
,,,,,,25,2026-02-01 04:04:35.613031,ELEC-day6,0.0,0.0,0.0,,,0,0
,,,,,,25,2026-02-01 04:04:35.613031,ELEC-F,0.0,0.0,0.0,,,0,0
4.0,1.0,1.0,,SUNLIGHT Forecast for DAY 2,The weather forecasts call for between 6 and 12 hours of sunlight tomorrow.,26,2026-02-01 04:04:36.635552,NG,2.14,2.12,2.16,800000.0,800000.0,0,0
3.0,1.0,1.0,,You are logged in as a PRODUCER,,26,2026-02-01 04:04:36.635552,ELEC-day2,0.0,0.0,0.0,,,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",26,2026-02-01 04:04:36.635552,ELEC-day3,0.0,0.0,0.0,,,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,26,2026-02-01 04:04:36.635552,ELEC-day4,0.0,0.0,0.0,,,0,0
,,,,,,26,2026-02-01 04:04:36.635552,ELEC-day5,0.0,0.0,0.0,,,0,0
,,,,,,26,2026-02-01 04:04:36.635552,ELEC-day6,0.0,0.0,0.0,,,0,0
,,,,,,26,2026-02-01 04:04:36.635552,ELEC-F,0.0,0.0,0.0,,,0,0
4.0,1.0,1.0,,SUNLIGHT Forecast for DAY 2,The weather forecasts call for between 6 and 12 hours of sunlight tomorrow.,27,2026-02-01 04:04:37.664394,NG,2.14,2.12,2.16,800000.0,800000.0,0,0
3.0,1.0,1.0,,You are logged in as a PRODUCER,,27,2026-02-01 04:04:37.664394,ELEC-day2,0.0,0.0,0.0,,,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",27,2026-02-01 04:04:37.664394,ELEC-day3,0.0,0.0,0.0,,,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,27,2026-02-01 04:04:37.664394,ELEC-day4,0.0,0.0,0.0,,,0,0
,,,,,,27,2026-02-01 04:04:37.664394,ELEC-day5,0.0,0.0,0.0,,,0,0
,,,,,,27,2026-02-01 04:04:37.664394,ELEC-day6,0.0,0.0,0.0,,,0,0
,,,,,,27,2026-02-01 04:04:37.664394,ELEC-F,0.0,0.0,0.0,,,0,0
4.0,1.0,1.0,,SUNLIGHT Forecast for DAY 2,The weather forecasts call for between 6 and 12 hours of sunlight tomorrow.,28,2026-02-01 04:04:38.693472,NG,2.13,2.11,2.15,800000.0,800000.0,0,0
3.0,1.0,1.0,,You are logged in as a PRODUCER,,28,2026-02-01 04:04:38.693472,ELEC-day2,0.0,0.0,0.0,,,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",28,2026-02-01 04:04:38.693472,ELEC-day3,0.0,0.0,0.0,,,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,28,2026-02-01 04:04:38.693472,ELEC-day4,0.0,0.0,0.0,,,0,0
,,,,,,28,2026-02-01 04:04:38.693472,ELEC-day5,0.0,0.0,0.0,,,0,0
,,,,,,28,2026-02-01 04:04:38.693472,ELEC-day6,0.0,0.0,0.0,,,0,0
