ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,5,2026-02-04 17:37:21.678102
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,5,2026-02-04 17:37:21.678102
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,5,2026-02-04 17:37:21.678102
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,5,2026-02-04 17:37:21.678102
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,5,2026-02-04 17:37:21.678102
NG,2.19,2.17,2.21,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,6,2026-02-04 17:37:22.711150
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,6,2026-02-04 17:37:22.711150
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,6,2026-02-04 17:37:22.711150
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,6,2026-02-04 17:37:22.711150
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,6,2026-02-04 17:37:22.711150
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,6,2026-02-04 17:37:22.711150
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,6,2026-02-04 17:37:22.711150
NG,2.19,2.17,2.21,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,7,2026-02-04 17:37:23.749918
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,7,2026-02-04 17:37:23.749918
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,7,2026-02-04 17:37:23.749918
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,7,2026-02-04 17:37:23.749918
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,7,2026-02-04 17:37:23.749918
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,7,2026-02-04 17:37:23.749918
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,7,2026-02-04 17:37:23.749918
NG,2.19,2.17,2.21,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,8,2026-02-04 17:37:24.393405
ELEC-day2,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,8,2026-02-04 17:37:24.393405
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,8,2026-02-04 17:37:24.393405
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,8,2026-02-04 17:37:24.393405
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,8,2026-02-04 17:37:24.393405
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,8,2026-02-04 17:37:24.393405
ELEC-F,0.0,0.0,100.0,,,10.0,0,0,0,0,0,0,0,0,0,0,8,2026-02-04 17:37:24.393405
NG,2.19,2.17,2.21,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,9,2026-02-04 17:37:25.510995
ELEC-day2,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,9,2026-02-04 17:37:25.510995
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,9,2026-02-04 17:37:25.510995
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,9,2026-02-04 17:37:25.510995
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,9,2026-02-04 17:37:25.510995
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,9,2026-02-04 17:37:25.510995
ELEC-F,0.0,0.0,100.0,,,10.0,0,0,0,0,0,0,0,0,0,0,9,2026-02-04 17:37:25.510995
NG,2.19,2.17,2.21,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,10,2026-02-04 17:37:26.560737
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,10,2026-02-04 17:37:26.560737
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,10,2026-02-04 17:37:26.560737
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,10,2026-02-04 17:37:26.560737
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,10,2026-02-04 17:37:26.560737
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,10,2026-02-04 17:37:26.560737
ELEC-F,0.0,0.0,100.0,,,0,0,0,0,0,0,0,0,0,0,0,10,2026-02-04 17:37:26.560737
NG,2.17,2.15,2.19,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,11,2026-02-04 17:37:27.624738
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,11,2026-02-04 17:37:27.624738
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,11,2026-02-04 17:37:27.624738
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,11,2026-02-04 17:37:27.624738
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,11,2026-02-04 17:37:27.624738
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,11,2026-02-04 17:37:27.624738
ELEC-F,100.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,11,2026-02-04 17:37:27.624738
NG,2.17,2.15,2.19,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,12,2026-02-04 17:37:28.668050
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,12,2026-02-04 17:37:28.668050
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,12,2026-02-04 17:37:28.668050
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,12,2026-02-04 17:37:28.668050
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,12,2026-02-04 17:37:28.668050
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,12,2026-02-04 17:37:28.668050
ELEC-F,100.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,12,2026-02-04 17:37:28.668050
NG,2.16,2.14,2.18,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,13,2026-02-04 17:37:29.715522
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,13,2026-02-04 17:37:29.715522
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,13,2026-02-04 17:37:29.715522
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,13,2026-02-04 17:37:29.715522
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,13,2026-02-04 17:37:29.715522
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,13,2026-02-04 17:37:29.715522
ELEC-F,100.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,13,2026-02-04 17:37:29.715522
NG,2.16,2.14,2.18,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,14,2026-02-04 17:37:30.755
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,14,2026-02-04 17:37:30.755
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,14,2026-02-04 17:37:30.755
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,14,2026-02-04 17:37:30.755
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,14,2026-02-04 17:37:30.755
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,14,2026-02-04 17:37:30.755
ELEC-F,100.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,14,2026-02-04 17:37:30.755
NG,2.16,2.14,2.18,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,15,2026-02-04 17:37:31.815457
ELEC-day2,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,15,2026-02-04 17:37:31.815457
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,15,2026-02-04 17:37:31.815457
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,15,2026-02-04 17:37:31.815457
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,15,2026-02-04 17:37:31.815457
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,15,2026-02-04 17:37:31.815457
ELEC-F,100.0,0.0,100.0,,,50.0,0,0,0,0,0,0,0,0,0,0,15,2026-02-04 17:37:31.815457
NG,2.16,2.14,2.18,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,16,2026-02-04 17:37:32.415600
ELEC-day2,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,16,2026-02-04 17:37:32.415600
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,16,2026-02-04 17:37:32.415600
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,16,2026-02-04 17:37:32.415600
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,16,2026-02-04 17:37:32.415600
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,16,2026-02-04 17:37:32.415600
ELEC-F,100.0,0.0,100.0,,,60.0,0,0,0,0,0,0,0,0,0,0,16,2026-02-04 17:37:32.415600
NG,2.17,2.15,2.19,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,17,2026-02-04 17:37:33.554502
ELEC-day2,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,17,2026-02-04 17:37:33.554502
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,17,2026-02-04 17:37:33.554502
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,17,2026-02-04 17:37:33.554502
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,17,2026-02-04 17:37:33.554502
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,17,2026-02-04 17:37:33.554502
ELEC-F,100.0,0.0,100.0,,,50.0,0,0,0,0,0,0,0,0,0,0,17,2026-02-04 17:37:33.554502
NG,2.16,2.14,2.18,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,18,2026-02-04 17:37:34.614691
ELEC-day2,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,18,2026-02-04 17:37:34.614691
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,18,2026-02-04 17:37:34.614691
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,18,2026-02-04 17:37:34.614691
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,18,2026-02-04 17:37:34.614691
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,18,2026-02-04 17:37:34.614691
ELEC-F,100.0,0.0,100.0,,,20.0,0,0,0,0,0,0,0,0,0,0,18,2026-02-04 17:37:34.614691
NG,2.16,2.14,2.18,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,19,2026-02-04 17:37:35.653039
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,19,2026-02-04 17:37:35.653039
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,19,2026-02-04 17:37:35.653039
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,19,2026-02-04 17:37:35.653039
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,19,2026-02-04 17:37:35.653039
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,19,2026-02-04 17:37:35.653039
ELEC-F,100.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,19,2026-02-04 17:37:35.653039
NG,2.15,2.13,2.17,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,20,2026-02-04 17:37:36.690784
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,20,2026-02-04 17:37:36.690784
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,20,2026-02-04 17:37:36.690784
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,20,2026-02-04 17:37:36.690784
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,20,2026-02-04 17:37:36.690784
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,20,2026-02-04 17:37:36.690784
ELEC-F,100.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,20,2026-02-04 17:37:36.690784
NG,2.15,2.13,2.17,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,21,2026-02-04 17:37:37.725024
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,21,2026-02-04 17:37:37.725024
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,21,2026-02-04 17:37:37.725024
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,21,2026-02-04 17:37:37.725024
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,21,2026-02-04 17:37:37.725024
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,21,2026-02-04 17:37:37.725024
ELEC-F,100.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,21,2026-02-04 17:37:37.725024
NG,2.15,2.13,2.17,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,22,2026-02-04 17:37:38.767807
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,22,2026-02-04 17:37:38.767807
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,22,2026-02-04 17:37:38.767807
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,22,2026-02-04 17:37:38.767807
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,22,2026-02-04 17:37:38.767807
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,22,2026-02-04 17:37:38.767807
ELEC-F,100.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,22,2026-02-04 17:37:38.767807
NG,2.15,2.13,2.17,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,23,2026-02-04 17:37:39.811170
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,23,2026-02-04 17:37:39.811170
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,23,2026-02-04 17:37:39.811170
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,23,2026-02-04 17:37:39.811170
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,23,2026-02-04 17:37:39.811170
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,23,2026-02-04 17:37:39.811170
ELEC-F,100.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,23,2026-02-04 17:37:39.811170
NG,2.14,2.12,2.16,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,24,2026-02-04 17:37:40.849391
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,24,2026-02-04 17:37:40.849391
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,24,2026-02-04 17:37:40.849391
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,24,2026-02-04 17:37:40.849391
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,24,2026-02-04 17:37:40.849391
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,24,2026-02-04 17:37:40.849391
ELEC-F,100.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,24,2026-02-04 17:37:40.849391
NG,2.14,2.12,2.16,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,25,2026-02-04 17:37:41.962372
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,25,2026-02-04 17:37:41.962372
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,25,2026-02-04 17:37:41.962372
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,25,2026-02-04 17:37:41.962372
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,25,2026-02-04 17:37:41.962372
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,25,2026-02-04 17:37:41.962372
ELEC-F,100.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,25,2026-02-04 17:37:41.962372
NG,2.14,2.12,2.16,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,26,2026-02-04 17:37:42.503432
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,26,2026-02-04 17:37:42.503432
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,26,2026-02-04 17:37:42.503432
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,26,2026-02-04 17:37:42.503432
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,26,2026-02-04 17:37:42.503432
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,26,2026-02-04 17:37:42.503432
ELEC-F,100.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,26,2026-02-04 17:37:42.503432
NG,2.14,2.12,2.16,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,27,2026-02-04 17:37:43.600700
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,27,2026-02-04 17:37:43.600700
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,27,2026-02-04 17:37:43.600700
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,27,2026-02-04 17:37:43.600700
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,27,2026-02-04 17:37:43.600700
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,27,2026-02-04 17:37:43.600700
ELEC-F,100.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,27,2026-02-04 17:37:43.600700
NG,2.13,2.11,2.15,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,28,2026-02-04 17:37:44.661074
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,28,2026-02-04 17:37:44.661074
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,28,2026-02-04 17:37:44.661074
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,28,2026-02-04 17:37:44.661074
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,28,2026-02-04 17:37:44.661074
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,28,2026-02-04 17:37:44.661074
ELEC-F,100.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,28,2026-02-04 17:37:44.661074
NG,2.13,2.11,2.15,800000.0,800000.0,0,0,0,0,0,0,0,0,0,0,0,29,2026-02-04 17:37:45.756566
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,29,2026-02-04 17:37:45.756566
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,29,2026-02-04 17:37:45.756566
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,29,2026-02-04 17:37:45.756566
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,29,2026-02-04 17:37:45.756566
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,29,2026-02-04 17:37:45.756566
ELEC-F,100.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,29,2026-02-04 17:37:45.756566
NG,2.13,2.11,2.15,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,30,2026-02-04 17:37:46.815129
ELEC-day2,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,30,2026-02-04 17:37:46.815129
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,30,2026-02-04 17:37:46.815129
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,30,2026-02-04 17:37:46.815129
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,30,2026-02-04 17:37:46.815129
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,30,2026-02-04 17:37:46.815129
ELEC-F,100.0,0.0,100.0,,,10.0,0,0,0,0,0,0,0,0,0,0,30,2026-02-04 17:37:46.815129
NG,2.14,2.12,2.16,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,31,2026-02-04 17:37:47.857323
ELEC-day2,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,31,2026-02-04 17:37:47.857323
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,31,2026-02-04 17:37:47.857323
ELEC-day4,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,31,2026-02-04 17:37:47.857323
ELEC-day5,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,31,2026-02-04 17:37:47.857323
ELEC-day6,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,31,2026-02-04 17:37:47.857323
ELEC-F,100.0,0.0,100.0,,,10.0,0,0,0,0,0,0,0,0,0,0,31,2026-02-04 17:37:47.857323
NG,2.13,2.11,2.15,800000.0,800000.0,,0,0,0,0,0,0,0,0,0,0,32,2026-02-04 17:37:49.040733
ELEC-day2,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,32,2026-02-04 17:37:49.040733
ELEC-day3,0.0,0.0,0.0,,,,0,0,0,0,0,0,0,0,0,0,32,2026-02-04 17:37:49.040733
