ticker,last_price,bid_price,ask_price,BUY_ANON,SELL_ANON,SELL_UOTB-P,BUY_UOTB-D,SELL_UOTB-T1,SELL_UOTB-D,SELL_BABS-P,BUY_UOTB-P,tick,timestamp,news_news_id,news_period,news_tick,news_ticker,news_headline,news_body
NG,1.99,1.97,2.01,800000.0,800000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2026-02-04 16:26:38.788621,15,4,180,,SPOT PRICE AND VOLUMES FOR DAY 5,The Regulatory Authority for Electricity board decided that on day 5 the following prices and volumes will be enforced:<br><br>364 contracts are available for market participants to buy at a price of $20.77<br><br>364 contracts are available for market participants to sell at a price of $20.76
ELEC-day2,20.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2026-02-04 16:26:38.788621,14,4,149,,PRICE AND VOLUME BULLETIN,"Given the expected supply and demand in the market, the Regulatory Authority for Electricity board expects that the price for tomorrow will be between $17.34 and $26.34.<br><br>There will be 728 contracts available in the entire ELEC market, 364 contracts for buying and 364 contracts for selling. There are a total of 19 Producers, 19 Distributors and 38 Traders in the market.<br><br>Please note that the RAE will charge a bid-ask spread of 1 cent"
ELEC-day3,19.57,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2026-02-04 16:26:38.788621,13,4,43,,FACTORY TENDER REPORT,There is increased speculation of small sized factory tenders to SELL electricity into the local market.
ELEC-day4,20.76,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2026-02-04 16:26:38.788621,12,3,180,,SPOT PRICE AND VOLUMES FOR DAY 4,The Regulatory Authority for Electricity board decided that on day 4 the following prices and volumes will be enforced:<br><br>364 contracts are available for market participants to buy at a price of $20.77<br><br>364 contracts are available for market participants to sell at a price of $20.76
ELEC-day5,0.0,20.76,20.77,364.0,364.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2026-02-04 16:26:38.788621,11,3,149,,PRICE AND VOLUME BULLETIN,"Given the expected supply and demand in the market, the Regulatory Authority for Electricity board expects that the price for tomorrow will be between $18.11 and $23.11.<br><br>There will be 728 contracts available in the entire ELEC market, 364 contracts for buying and 364 contracts for selling. There are a total of 19 Producers, 19 Distributors and 38 Traders in the market.<br><br>Please note that the RAE will charge a bid-ask spread of 1 cent"
ELEC-day6,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2026-02-04 16:26:38.788621,10,3,23,,FACTORY TENDER REPORT,There is increased speculation of medium sized factory tenders to SELL electricity into the local market.
ELEC-F,15.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2026-02-04 16:26:38.788621,9,2,180,,SPOT PRICE AND VOLUMES FOR DAY 3,The Regulatory Authority for Electricity board decided that on day 3 the following prices and volumes will be enforced:<br><br>288 contracts are available for market participants to buy at a price of $19.58<br><br>288 contracts are available for market participants to sell at a price of $19.57
,,,,,,,,,,,,,,8,2,149,,PRICE AND VOLUME BULLETIN,"Given the expected supply and demand in the market, the Regulatory Authority for Electricity board expects that the price for tomorrow will be between $16.69 and $24.69.<br><br>There will be 576 contracts available in the entire ELEC market, 288 contracts for buying and 288 contracts for selling. There are a total of 19 Producers, 19 Distributors and 38 Traders in the market.<br><br>Please note that the RAE will charge a bid-ask spread of 1 cent"
,,,,,,,,,,,,,,7,2,13,,FACTORY TENDER REPORT,There is increased speculation of small sized factory tenders to SELL electricity into the local market.
,,,,,,,,,,,,,,6,1,180,,SPOT PRICE AND VOLUMES FOR DAY 2,The Regulatory Authority for Electricity board decided that on day 2 the following prices and volumes will be enforced:<br><br>250 contracts are available for market participants to buy at a price of $20.01<br><br>250 contracts are available for market participants to sell at a price of $20.00
,,,,,,,,,,,,,,5,1,149,,PRICE AND VOLUME BULLETIN,"Given the expected supply and demand in the market, the Regulatory Authority for Electricity board expects that the price for tomorrow will be between $17.00 and $22.00.<br><br>There will be 500 contracts available in the entire ELEC market, 250 contracts for buying and 250 contracts for selling. There are a total of 19 Producers, 19 Distributors and 38 Traders in the market.<br><br>Please note that the RAE will charge a bid-ask spread of 1 cent"
,,,,,,,,,,,,,,4,1,38,,FACTORY TENDER REPORT,There is increased speculation of large sized factory tenders to SELL electricity into the local market.
,,,,,,,,,,,,,,3,1,1,,You are logged in as a TRADER,
,,,,,,,,,,,,,,2,1,1,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract."
,,,,,,,,,,,,,,1,1,1,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,
NG,2.0,1.98,2.02,800000.0,800000.0,0,0,0,0,0,0,2,2026-02-04 16:26:40.043641
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,2,2026-02-04 16:26:40.043641
ELEC-day3,19.57,0.0,0.0,,,0,0,0,0,0,0,2,2026-02-04 16:26:40.043641
ELEC-day4,20.76,0.0,0.0,,,0,0,0,0,0,0,2,2026-02-04 16:26:40.043641
ELEC-day5,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,2,2026-02-04 16:26:40.043641
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,2,2026-02-04 16:26:40.043641
ELEC-F,15.0,0.0,0.0,,,0,0,0,0,0,0,2,2026-02-04 16:26:40.043641
NG,2.0,1.98,2.02,800000.0,800000.0,0,0,0,0,0,0,3,2026-02-04 16:26:40.583172
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,3,2026-02-04 16:26:40.583172
ELEC-day3,19.57,0.0,0.0,,,0,0,0,0,0,0,3,2026-02-04 16:26:40.583172
ELEC-day4,20.76,0.0,0.0,,,0,0,0,0,0,0,3,2026-02-04 16:26:40.583172
ELEC-day5,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,3,2026-02-04 16:26:40.583172
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,3,2026-02-04 16:26:40.583172
ELEC-F,15.0,0.0,0.0,,,0,0,0,0,0,0,3,2026-02-04 16:26:40.583172
NG,2.0,1.98,2.02,800000.0,800000.0,0,0,0,0,0,0,4,2026-02-04 16:26:41.689054
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,4,2026-02-04 16:26:41.689054
ELEC-day3,19.57,0.0,0.0,,,0,0,0,0,0,0,4,2026-02-04 16:26:41.689054
ELEC-day4,20.76,0.0,0.0,,,0,0,0,0,0,0,4,2026-02-04 16:26:41.689054
ELEC-day5,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,4,2026-02-04 16:26:41.689054
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,4,2026-02-04 16:26:41.689054
ELEC-F,15.0,0.0,0.0,,,0,0,0,0,0,0,4,2026-02-04 16:26:41.689054
NG,1.99,1.97,2.01,800000.0,800000.0,0,0,0,0,0,0,5,2026-02-04 16:26:42.770068
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,5,2026-02-04 16:26:42.770068
ELEC-day3,19.57,0.0,0.0,,,0,0,0,0,0,0,5,2026-02-04 16:26:42.770068
ELEC-day4,20.76,0.0,0.0,,,0,0,0,0,0,0,5,2026-02-04 16:26:42.770068
ELEC-day5,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,5,2026-02-04 16:26:42.770068
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,5,2026-02-04 16:26:42.770068
ELEC-F,15.0,0.0,0.0,,,0,0,0,0,0,0,5,2026-02-04 16:26:42.770068
NG,1.99,1.97,2.01,800000.0,800000.0,0,0,0,0,0,0,6,2026-02-04 16:26:43.818715
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,6,2026-02-04 16:26:43.818715
ELEC-day3,19.57,0.0,0.0,,,0,0,0,0,0,0,6,2026-02-04 16:26:43.818715
ELEC-day4,20.76,0.0,0.0,,,0,0,0,0,0,0,6,2026-02-04 16:26:43.818715
ELEC-day5,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,6,2026-02-04 16:26:43.818715
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,6,2026-02-04 16:26:43.818715
ELEC-F,15.0,0.0,0.0,,,0,0,0,0,0,0,6,2026-02-04 16:26:43.818715
NG,1.99,1.97,2.01,800000.0,800000.0,0,0,0,0,0,0,7,2026-02-04 16:26:44.860703
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,7,2026-02-04 16:26:44.860703
ELEC-day3,19.57,0.0,0.0,,,0,0,0,0,0,0,7,2026-02-04 16:26:44.860703
ELEC-day4,20.76,0.0,0.0,,,0,0,0,0,0,0,7,2026-02-04 16:26:44.860703
ELEC-day5,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,7,2026-02-04 16:26:44.860703
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,7,2026-02-04 16:26:44.860703
ELEC-F,15.0,0.0,0.0,,,0,0,0,0,0,0,7,2026-02-04 16:26:44.860703
NG,2.0,1.98,2.02,800000.0,800000.0,0,0,0,0,0,0,8,2026-02-04 16:26:45.908120
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,8,2026-02-04 16:26:45.908120
ELEC-day3,19.57,0.0,0.0,,,0,0,0,0,0,0,8,2026-02-04 16:26:45.908120
ELEC-day4,20.76,0.0,0.0,,,0,0,0,0,0,0,8,2026-02-04 16:26:45.908120
ELEC-day5,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,8,2026-02-04 16:26:45.908120
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,8,2026-02-04 16:26:45.908120
ELEC-F,15.0,0.0,0.0,,,0,0,0,0,0,0,8,2026-02-04 16:26:45.908120
NG,2.0,1.98,2.02,800000.0,800000.0,0,0,0,0,0,0,9,2026-02-04 16:26:46.941693
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,9,2026-02-04 16:26:46.941693
ELEC-day3,19.57,0.0,0.0,,,0,0,0,0,0,0,9,2026-02-04 16:26:46.941693
ELEC-day4,20.76,0.0,0.0,,,0,0,0,0,0,0,9,2026-02-04 16:26:46.941693
ELEC-day5,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,9,2026-02-04 16:26:46.941693
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,9,2026-02-04 16:26:46.941693
ELEC-F,15.0,0.0,0.0,,,0,0,0,0,0,0,9,2026-02-04 16:26:46.941693
NG,2.0,1.98,2.02,800000.0,800000.0,0,0,0,0,0,0,10,2026-02-04 16:26:47.981387
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,10,2026-02-04 16:26:47.981387
ELEC-day3,19.57,0.0,0.0,,,0,0,0,0,0,0,10,2026-02-04 16:26:47.981387
ELEC-day4,20.76,0.0,0.0,,,0,0,0,0,0,0,10,2026-02-04 16:26:47.981387
ELEC-day5,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,10,2026-02-04 16:26:47.981387
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,10,2026-02-04 16:26:47.981387
ELEC-F,15.0,0.0,0.0,,,0,0,0,0,0,0,10,2026-02-04 16:26:47.981387
NG,2.01,1.99,2.03,800000.0,800000.0,0,0,0,0,0,0,11,2026-02-04 16:26:49.092360
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,11,2026-02-04 16:26:49.092360
ELEC-day3,19.57,0.0,0.0,,,0,0,0,0,0,0,11,2026-02-04 16:26:49.092360
ELEC-day4,20.76,0.0,0.0,,,0,0,0,0,0,0,11,2026-02-04 16:26:49.092360
ELEC-day5,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,11,2026-02-04 16:26:49.092360
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,11,2026-02-04 16:26:49.092360
ELEC-F,15.0,0.0,0.0,,,0,0,0,0,0,0,11,2026-02-04 16:26:49.092360
NG,2.01,1.99,2.03,800000.0,800000.0,0,0,0,0,0,0,12,2026-02-04 16:26:49.663746
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,12,2026-02-04 16:26:49.663746
