ticker,last_price,bid_price,ask_price,BUY_ANON,SELL_ANON,SELL_CITY-T1,SELL_CITY-D,SELL_CITY-P,BUY_CITY-P,SELL_CITY-T2,BUY_CITY-T1,BUY_CHUL-P,BUY_CITY-D,tick,timestamp,news_news_id,news_period,news_tick,news_ticker,news_headline,news_body
NG,2.2,2.18,2.22,800000.0,800000.0,0,0,0,0,0,0,0,0,1,2026-02-03 01:53:38.635104,3.0,1.0,1.0,,You are logged in as a PRODUCER,
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,1,2026-02-03 01:53:38.635104,2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract."
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,1,2026-02-03 01:53:38.635104,1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,1,2026-02-03 01:53:38.635104,,,,,,
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,1,2026-02-03 01:53:38.635104,,,,,,
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,1,2026-02-03 01:53:38.635104,,,,,,
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,1,2026-02-03 01:53:38.635104,,,,,,
NG,2.19,2.17,2.21,800000.0,800000.0,0,0,0,0,0,0,0,0,2,2026-02-03 01:53:39.195274,4.0,1.0,1.0,,SUNLIGHT Forecast for DAY 2,The weather forecasts call for between 3 and 9 hours of sunlight tomorrow.
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,2,2026-02-03 01:53:39.195274,,,,,,
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,2,2026-02-03 01:53:39.195274,,,,,,
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,2,2026-02-03 01:53:39.195274,,,,,,
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,2,2026-02-03 01:53:39.195274,,,,,,
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,2,2026-02-03 01:53:39.195274,,,,,,
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,2,2026-02-03 01:53:39.195274,,,,,,
NG,2.2,2.18,2.22,800000.0,800000.0,0,0,0,0,0,0,0,0,3,2026-02-03 01:53:40.287809
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,3,2026-02-03 01:53:40.287809
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,3,2026-02-03 01:53:40.287809
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,3,2026-02-03 01:53:40.287809
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,3,2026-02-03 01:53:40.287809
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,3,2026-02-03 01:53:40.287809
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,3,2026-02-03 01:53:40.287809
NG,2.21,2.19,2.23,800000.0,800000.0,0,0,0,0,0,0,0,0,4,2026-02-03 01:53:40.830450
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,4,2026-02-03 01:53:40.830450
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,4,2026-02-03 01:53:40.830450
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,4,2026-02-03 01:53:40.830450
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,4,2026-02-03 01:53:40.830450
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,4,2026-02-03 01:53:40.830450
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,4,2026-02-03 01:53:40.830450
NG,2.21,2.19,2.23,800000.0,800000.0,0,0,0,0,0,0,0,0,5,2026-02-03 01:53:41.938984
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,5,2026-02-03 01:53:41.938984
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,5,2026-02-03 01:53:41.938984
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,5,2026-02-03 01:53:41.938984
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,5,2026-02-03 01:53:41.938984
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,5,2026-02-03 01:53:41.938984
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,5,2026-02-03 01:53:41.938984
NG,2.21,2.19,2.23,800000.0,800000.0,0,0,0,0,0,0,0,0,6,2026-02-03 01:53:42.973676
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,6,2026-02-03 01:53:42.973676
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,6,2026-02-03 01:53:42.973676
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,6,2026-02-03 01:53:42.973676
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,6,2026-02-03 01:53:42.973676
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,6,2026-02-03 01:53:42.973676
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,6,2026-02-03 01:53:42.973676
NG,2.21,2.19,2.23,800000.0,800000.0,0,0,0,0,0,0,0,0,7,2026-02-03 01:53:44.013291
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,7,2026-02-03 01:53:44.013291
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,7,2026-02-03 01:53:44.013291
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,7,2026-02-03 01:53:44.013291
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,7,2026-02-03 01:53:44.013291
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,7,2026-02-03 01:53:44.013291
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,7,2026-02-03 01:53:44.013291
NG,2.19,2.17,2.21,800000.0,800000.0,0,0,0,0,0,0,0,0,8,2026-02-03 01:53:45.046928
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,8,2026-02-03 01:53:45.046928
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,8,2026-02-03 01:53:45.046928
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,8,2026-02-03 01:53:45.046928
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,8,2026-02-03 01:53:45.046928
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,8,2026-02-03 01:53:45.046928
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,8,2026-02-03 01:53:45.046928
NG,2.2,2.18,2.22,800000.0,800000.0,0,0,0,0,0,0,0,0,9,2026-02-03 01:53:46.080717
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,9,2026-02-03 01:53:46.080717
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,9,2026-02-03 01:53:46.080717
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,9,2026-02-03 01:53:46.080717
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,9,2026-02-03 01:53:46.080717
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,9,2026-02-03 01:53:46.080717
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,9,2026-02-03 01:53:46.080717
NG,2.2,2.18,2.22,800000.0,800000.0,0,0,0,0,0,0,0,0,10,2026-02-03 01:53:47.113555
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,10,2026-02-03 01:53:47.113555
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,10,2026-02-03 01:53:47.113555
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,10,2026-02-03 01:53:47.113555
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,10,2026-02-03 01:53:47.113555
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,10,2026-02-03 01:53:47.113555
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,10,2026-02-03 01:53:47.113555
NG,2.2,2.18,2.22,800000.0,800000.0,0,0,0,0,0,0,0,0,11,2026-02-03 01:53:48.152969
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,11,2026-02-03 01:53:48.152969
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,11,2026-02-03 01:53:48.152969
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,11,2026-02-03 01:53:48.152969
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,11,2026-02-03 01:53:48.152969
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,11,2026-02-03 01:53:48.152969
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,11,2026-02-03 01:53:48.152969
NG,2.21,2.19,2.23,800000.0,800000.0,0,0,0,0,0,0,0,0,12,2026-02-03 01:53:49.192206
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,12,2026-02-03 01:53:49.192206
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,12,2026-02-03 01:53:49.192206
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,12,2026-02-03 01:53:49.192206
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,12,2026-02-03 01:53:49.192206
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,12,2026-02-03 01:53:49.192206
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,12,2026-02-03 01:53:49.192206
NG,2.22,2.2,2.24,800000.0,800000.0,0,0,0,0,0,0,0,0,13,2026-02-03 01:53:50.228400
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,13,2026-02-03 01:53:50.228400
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,13,2026-02-03 01:53:50.228400
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,13,2026-02-03 01:53:50.228400
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,13,2026-02-03 01:53:50.228400
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,13,2026-02-03 01:53:50.228400
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,13,2026-02-03 01:53:50.228400
NG,2.21,2.19,2.23,800000.0,800000.0,0,0,0,0,0,0,0,0,14,2026-02-03 01:53:51.263679
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,14,2026-02-03 01:53:51.263679
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,14,2026-02-03 01:53:51.263679
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,14,2026-02-03 01:53:51.263679
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,14,2026-02-03 01:53:51.263679
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,14,2026-02-03 01:53:51.263679
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,14,2026-02-03 01:53:51.263679
NG,2.22,2.2,2.24,800000.0,800000.0,0,0,0,0,0,0,0,0,15,2026-02-03 01:53:52.291469
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,15,2026-02-03 01:53:52.291469
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,15,2026-02-03 01:53:52.291469
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,15,2026-02-03 01:53:52.291469
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,15,2026-02-03 01:53:52.291469
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,15,2026-02-03 01:53:52.291469
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,15,2026-02-03 01:53:52.291469
NG,2.21,2.19,2.23,800000.0,800000.0,0,0,0,0,0,0,0,0,16,2026-02-03 01:53:52.876581
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,16,2026-02-03 01:53:52.876581
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,16,2026-02-03 01:53:52.876581
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,16,2026-02-03 01:53:52.876581
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,16,2026-02-03 01:53:52.876581
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,16,2026-02-03 01:53:52.876581
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,16,2026-02-03 01:53:52.876581
NG,2.21,2.19,2.23,800000.0,800000.0,0,0,0,0,0,0,0,0,17,2026-02-03 01:53:53.998004
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,17,2026-02-03 01:53:53.998004
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,17,2026-02-03 01:53:53.998004
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,17,2026-02-03 01:53:53.998004
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,17,2026-02-03 01:53:53.998004
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,17,2026-02-03 01:53:53.998004
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,17,2026-02-03 01:53:53.998004
NG,2.2,2.18,2.22,800000.0,800000.0,0,0,0,0,0,0,0,0,18,2026-02-03 01:53:55.038352
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,18,2026-02-03 01:53:55.038352
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,18,2026-02-03 01:53:55.038352
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,18,2026-02-03 01:53:55.038352
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,18,2026-02-03 01:53:55.038352
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,18,2026-02-03 01:53:55.038352
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,18,2026-02-03 01:53:55.038352
NG,2.2,2.18,2.22,800000.0,800000.0,0,0,0,0,0,0,0,0,19,2026-02-03 01:53:56.065136
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,19,2026-02-03 01:53:56.065136
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,19,2026-02-03 01:53:56.065136
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,19,2026-02-03 01:53:56.065136
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,19,2026-02-03 01:53:56.065136
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,19,2026-02-03 01:53:56.065136
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,19,2026-02-03 01:53:56.065136
NG,2.19,2.17,2.21,800000.0,800000.0,0,0,0,0,0,0,0,0,20,2026-02-03 01:53:57.104961
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,20,2026-02-03 01:53:57.104961
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,20,2026-02-03 01:53:57.104961
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,20,2026-02-03 01:53:57.104961
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,20,2026-02-03 01:53:57.104961
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,20,2026-02-03 01:53:57.104961
