ticker,last_price,bid_price,ask_price,BUY_ANON,SELL_ANON,BUY_GIOT-1,SELL_GIOT-2,BUY_GIOT-3,BUY_GIOT-2,SELL_GIOT-1,SELL_GIOT-3,tick,timestamp
RITC,9.98,9.98,9.99,205000.0,197300.0,0,0,0,0,0,0,10,2026-02-03 05:39:39.806056
COMP,24.96,24.96,24.98,112800.0,138500.0,0,0,0,0,0,0,10,2026-02-03 05:39:39.806056
RITC,9.98,9.98,9.99,194500.0,199900.0,0,0,0,0,0,0,11,2026-02-03 05:39:40.834097
COMP,24.96,24.96,24.97,112800.0,136500.0,0,0,0,0,0,0,11,2026-02-03 05:39:40.834097
RITC,9.97,9.97,9.98,175900.0,201400.0,0,0,0,0,0,0,12,2026-02-03 05:39:41.857193
COMP,24.96,24.96,24.97,106100.0,138000.0,0,0,0,0,0,0,12,2026-02-03 05:39:41.857193
RITC,9.97,9.97,9.98,175900.0,200800.0,0,0,0,0,0,0,13,2026-02-03 05:39:42.879201
COMP,24.92,24.92,24.97,93200.0,138000.0,0,0,0,0,0,0,13,2026-02-03 05:39:42.879201
RITC,9.97,9.97,9.98,175900.0,200800.0,0,0,0,0,0,0,14,2026-02-03 05:39:43.404367
COMP,24.92,24.92,24.97,86100.0,138000.0,0,0,0,0,0,0,14,2026-02-03 05:39:43.404367
RITC,9.96,9.96,9.97,165500.0,200900.0,0,0,0,0,0,0,15,2026-02-03 05:39:44.423879
COMP,24.91,24.91,24.97,73700.0,138000.0,0,0,0,0,0,0,15,2026-02-03 05:39:44.423879
RITC,9.96,9.96,9.97,165500.0,200500.0,0,0,0,0,0,0,16,2026-02-03 05:39:45.448435
COMP,24.87,24.87,24.94,67400.0,137400.0,0,0,0,0,0,0,16,2026-02-03 05:39:45.448435
RITC,9.96,9.95,9.96,156600.0,203500.0,0,0,0,0,0,0,17,2026-02-03 05:39:46.481823
COMP,24.87,24.87,24.94,68100.0,137400.0,0,0,0,0,0,0,17,2026-02-03 05:39:46.481823
RITC,9.95,9.95,9.96,138200.0,203500.0,0,0,0,0,0,0,18,2026-02-03 05:39:47.515931
COMP,24.87,24.87,24.88,68100.0,137000.0,0,0,0,0,0,0,18,2026-02-03 05:39:47.515931
RITC,9.95,9.95,9.96,138200.0,204300.0,0,0,0,0,0,0,19,2026-02-03 05:39:48.542831
COMP,24.87,24.86,24.87,69800.0,139300.0,0,0,0,0,0,0,19,2026-02-03 05:39:48.542831
RITC,9.95,9.95,9.96,138200.0,202900.0,0,0,0,0,0,0,20,2026-02-03 05:39:49.573308
COMP,24.87,24.86,24.87,69800.0,140400.0,0,0,0,0,0,0,20,2026-02-03 05:39:49.573308
RITC,9.94,9.94,9.96,126900.0,202900.0,0,0,0,0,0,0,21,2026-02-03 05:39:50.597028
COMP,24.87,24.86,24.87,69800.0,140500.0,0,0,0,0,0,0,21,2026-02-03 05:39:50.597028
RITC,9.94,9.94,9.95,126900.0,201800.0,0,0,0,0,0,0,22,2026-02-03 05:39:51.621421
COMP,24.84,24.84,24.87,70100.0,140500.0,0,0,0,0,0,0,22,2026-02-03 05:39:51.621421
RITC,9.94,9.94,9.95,118200.0,202800.0,0,0,0,0,0,0,23,2026-02-03 05:39:52.643091
COMP,24.84,24.84,24.86,70100.0,141400.0,0,0,0,0,0,0,23,2026-02-03 05:39:52.643091
RITC,9.93,9.93,9.95,109100.0,200800.0,0,0,0,0,0,0,24,2026-02-03 05:39:53.665288
COMP,24.83,24.84,24.86,67900.0,141400.0,0,0,0,0,0,0,24,2026-02-03 05:39:53.665288
RITC,9.93,9.93,9.95,109100.0,200300.0,0,0,0,0,0,0,25,2026-02-03 05:39:54.688778
COMP,24.84,24.84,24.86,67900.0,141400.0,0,0,0,0,0,0,25,2026-02-03 05:39:54.688778
RITC,9.93,9.93,9.95,108800.0,197500.0,0,0,0,0,0,0,26,2026-02-03 05:39:55.708461
COMP,24.84,24.84,24.86,67900.0,141600.0,0,0,0,0,0,0,26,2026-02-03 05:39:55.708461
RITC,9.93,9.9,9.91,105900.0,196000.0,0,0,0,0,0,0,27,2026-02-03 05:39:56.730251
COMP,24.82,24.83,24.86,70100.0,141600.0,0,0,0,0,0,0,27,2026-02-03 05:39:56.730251
RITC,9.93,9.9,9.91,105900.0,196700.0,0,0,0,0,0,0,28,2026-02-03 05:39:57.751994
COMP,24.77,24.77,24.86,70400.0,141600.0,0,0,0,0,0,0,28,2026-02-03 05:39:57.751994
RITC,9.9,9.9,9.91,105900.0,198000.0,0,0,0,0,0,0,29,2026-02-03 05:39:58.774045
COMP,24.77,24.77,24.8,70400.0,142300.0,0,0,0,0,0,0,29,2026-02-03 05:39:58.774045
RITC,9.87,9.87,9.91,102800.0,198000.0,0,0,0,0,0,0,30,2026-02-03 05:39:59.795111
COMP,24.74,24.74,24.78,71100.0,144200.0,0,0,0,0,0,0,30,2026-02-03 05:39:59.795111
RITC,9.87,9.87,9.89,102800.0,198300.0,0,0,0,0,0,0,31,2026-02-03 05:40:00.817215
COMP,24.74,24.74,24.78,71100.0,143200.0,0,0,0,0,0,0,31,2026-02-03 05:40:00.817215
RITC,9.91,9.87,9.91,102800.0,199400.0,0,0,0,0,0,0,32,2026-02-03 05:40:01.838693
COMP,24.74,24.74,24.76,71100.0,142300.0,0,0,0,0,0,0,32,2026-02-03 05:40:01.838693
RITC,9.91,9.87,9.9,102800.0,198700.0,0,0,0,0,0,0,33,2026-02-03 05:40:02.861188
COMP,24.73,24.73,24.76,71500.0,142300.0,0,0,0,0,0,0,33,2026-02-03 05:40:02.861188
RITC,9.91,9.88,9.9,111500.0,198700.0,0,0,0,0,0,0,34,2026-02-03 05:40:03.886729
COMP,24.73,24.67,24.73,71400.0,139800.0,0,0,0,0,0,0,34,2026-02-03 05:40:03.886729
RITC,9.9,9.88,9.9,122700.0,199800.0,0,0,0,0,0,0,35,2026-02-03 05:40:04.904197
COMP,24.73,24.67,24.73,71400.0,139100.0,0,0,0,0,0,0,35,2026-02-03 05:40:04.904197
RITC,9.91,9.9,9.91,134600.0,200700.0,0,0,0,0,0,0,36,2026-02-03 05:40:05.925301
COMP,24.66,24.66,24.73,71900.0,138400.0,0,0,0,0,0,0,36,2026-02-03 05:40:05.925301
RITC,9.88,9.88,9.9,114000.0,200700.0,0,0,0,0,0,0,37,2026-02-03 05:40:06.948071
COMP,24.66,24.66,24.73,71900.0,140100.0,0,0,0,0,0,0,37,2026-02-03 05:40:06.948071
RITC,9.88,9.88,9.89,114000.0,199600.0,0,0,0,0,0,0,38,2026-02-03 05:40:07.971083
COMP,24.66,24.66,24.73,70400.0,140100.0,0,0,0,0,0,0,38,2026-02-03 05:40:07.971083
RITC,9.88,9.88,9.89,124000.0,199600.0,0,0,0,0,0,0,39,2026-02-03 05:40:08.995770
COMP,24.62,24.62,24.64,69600.0,142300.0,0,0,0,0,0,0,39,2026-02-03 05:40:08.995770
RITC,9.9,9.89,9.9,133500.0,199700.0,0,0,0,0,0,0,40,2026-02-03 05:40:10.022379
COMP,24.73,24.62,24.73,69600.0,141500.0,0,0,0,0,0,0,40,2026-02-03 05:40:10.022379
RITC,9.91,9.89,9.91,133500.0,199400.0,0,0,0,0,0,0,41,2026-02-03 05:40:10.547576
COMP,24.73,24.62,24.67,69600.0,139500.0,0,0,0,0,0,0,41,2026-02-03 05:40:10.547576
RITC,9.92,9.89,9.92,143900.0,197400.0,0,0,0,0,0,0,42,2026-02-03 05:40:11.572620
COMP,24.55,24.55,24.67,68500.0,139500.0,0,0,0,0,0,0,42,2026-02-03 05:40:11.572620
RITC,9.92,9.94,9.95,164900.0,197500.0,0,0,0,0,0,0,43,2026-02-03 05:40:12.599396
COMP,24.55,24.61,24.67,75600.0,141800.0,0,0,0,0,0,0,43,2026-02-03 05:40:12.599396
RITC,9.93,9.93,9.95,153000.0,195100.0,0,0,0,0,0,0,44,2026-02-03 05:40:13.629603
COMP,24.55,24.63,24.67,82200.0,141800.0,0,0,0,0,0,0,44,2026-02-03 05:40:13.629603
RITC,9.9,9.9,9.95,152800.0,195100.0,0,0,0,0,0,0,45,2026-02-03 05:40:14.659295
COMP,24.55,24.64,24.67,89600.0,141800.0,0,0,0,0,0,0,45,2026-02-03 05:40:14.659295
RITC,9.88,9.88,9.92,123200.0,198000.0,0,0,0,0,0,0,46,2026-02-03 05:40:15.688667
COMP,24.64,24.64,24.67,89600.0,141900.0,0,0,0,0,0,0,46,2026-02-03 05:40:15.688667
RITC,9.88,9.88,9.92,140900.0,198000.0,0,0,0,0,0,0,47,2026-02-03 05:40:16.712251
COMP,24.64,24.64,24.65,89600.0,142900.0,0,0,0,0,0,0,47,2026-02-03 05:40:16.712251
RITC,9.95,9.9,9.95,151400.0,195100.0,0,0,0,0,0,0,48,2026-02-03 05:40:17.737842
COMP,24.63,24.63,24.65,81600.0,142900.0,0,0,0,0,0,0,48,2026-02-03 05:40:17.737842
RITC,9.95,9.91,9.95,171400.0,195100.0,0,0,0,0,0,0,49,2026-02-03 05:40:18.759155
COMP,24.63,24.61,24.62,75600.0,141600.0,0,0,0,0,0,0,49,2026-02-03 05:40:18.759155
RITC,9.95,9.92,9.95,194600.0,195100.0,0,0,0,0,0,0,50,2026-02-03 05:40:19.783103
COMP,24.63,24.61,24.62,89000.0,141600.0,0,0,0,0,0,0,50,2026-02-03 05:40:19.783103
RITC,9.95,9.93,9.95,203900.0,197900.0,0,0,0,0,0,0,51,2026-02-03 05:40:20.808312
COMP,24.63,24.61,24.62,104200.0,141600.0,0,0,0,0,0,0,51,2026-02-03 05:40:20.808312
RITC,9.95,9.93,9.95,200600.0,197900.0,0,0,0,0,0,0,52,2026-02-03 05:40:21.833468
COMP,24.65,24.61,24.65,104200.0,142900.0,0,0,0,0,0,0,52,2026-02-03 05:40:21.833468
RITC,9.95,9.93,9.95,201800.0,202400.0,0,0,0,0,0,0,53,2026-02-03 05:40:22.857512
COMP,24.61,24.61,24.65,111600.0,142900.0,0,0,0,0,0,0,53,2026-02-03 05:40:22.857512
RITC,9.96,9.93,9.96,203300.0,204900.0,0,0,0,0,0,0,54,2026-02-03 05:40:23.900494
COMP,24.61,24.61,24.65,111600.0,141900.0,0,0,0,0,0,0,54,2026-02-03 05:40:23.900494
RITC,9.93,9.93,9.96,203500.0,204900.0,0,0,0,0,0,0,55,2026-02-03 05:40:24.924328
COMP,24.61,24.61,24.65,104500.0,141900.0,0,0,0,0,0,0,55,2026-02-03 05:40:24.924328
RITC,9.96,9.93,9.94,203500.0,202800.0,0,0,0,0,0,0,56,2026-02-03 05:40:25.952291
COMP,24.65,24.61,24.65,104500.0,141600.0,0,0,0,0,0,0,56,2026-02-03 05:40:25.952291
RITC,9.96,9.93,9.96,204700.0,202600.0,0,0,0,0,0,0,57,2026-02-03 05:40:26.985584
COMP,24.65,24.63,24.65,111200.0,141600.0,0,0,0,0,0,0,57,2026-02-03 05:40:26.985584
RITC,9.92,9.92,9.96,203100.0,202700.0,0,0,0,0,0,0,58,2026-02-03 05:40:28.012977
COMP,24.67,24.63,24.67,111200.0,142200.0,0,0,0,0,0,0,58,2026-02-03 05:40:28.012977
RITC,9.92,9.92,9.96,203100.0,203600.0,0,0,0,0,0,0,59,2026-02-03 05:40:29.037929
COMP,24.67,24.63,24.67,111200.0,142000.0,0,0,0,0,0,0,59,2026-02-03 05:40:29.037929
RITC,9.92,9.92,9.96,203300.0,201300.0,0,0,0,0,0,0,60,2026-02-03 05:40:30.057099
COMP,24.67,24.72,24.73,124900.0,141100.0,0,0,0,0,0,0,60,2026-02-03 05:40:30.057099
RITC,9.91,9.91,9.94,200800.0,199000.0,0,0,0,0,0,0,61,2026-02-03 05:40:31.078629
COMP,24.67,24.72,24.73,132400.0,141100.0,0,0,0,0,0,0,61,2026-02-03 05:40:31.078629
RITC,9.91,9.91,9.94,201400.0,199000.0,0,0,0,0,0,0,62,2026-02-03 05:40:32.103084
COMP,24.69,24.69,24.73,125900.0,142000.0,0,0,0,0,0,0,62,2026-02-03 05:40:32.103084
RITC,9.91,9.9,9.91,192400.0,200400.0,0,0,0,0,0,0,63,2026-02-03 05:40:33.125829
COMP,24.69,24.69,24.71,125900.0,142700.0,0,0,0,0,0,0,63,2026-02-03 05:40:33.125829
RITC,9.9,9.9,9.94,192400.0,199000.0,0,0,0,0,0,0,64,2026-02-03 05:40:34.146723
COMP,24.69,24.69,24.71,132400.0,140500.0,0,0,0,0,0,0,64,2026-02-03 05:40:34.146723
RITC,9.9,9.9,9.94,192400.0,200400.0,0,0,0,0,0,0,65,2026-02-03 05:40:34.669245
COMP,24.69,24.69,24.71,140900.0,140500.0,0,0,0,0,0,0,65,2026-02-03 05:40:34.669245
RITC,9.9,9.9,9.94,192400.0,199500.0,0,0,0,0,0,0,66,2026-02-03 05:40:35.691081
COMP,24.73,24.69,24.73,140900.0,142200.0,0,0,0,0,0,0,66,2026-02-03 05:40:35.691081
RITC,9.9,9.9,9.94,181900.0,200800.0,0,0,0,0,0,0,67,2026-02-03 05:40:36.715742
COMP,24.73,24.69,24.73,140300.0,141000.0,0,0,0,0,0,0,67,2026-02-03 05:40:36.715742
RITC,9.9,9.93,9.94,191900.0,200800.0,0,0,0,0,0,0,68,2026-02-03 05:40:37.751305
COMP,24.73,24.69,24.73,140300.0,141200.0,0,0,0,0,0,0,68,2026-02-03 05:40:37.751305
RITC,9.93,9.93,9.94,191900.0,201500.0,0,0,0,0,0,0,69,2026-02-03 05:40:38.781635
COMP,24.68,24.68,24.71,132600.0,141100.0,0,0,0,0,0,0,69,2026-02-03 05:40:38.781635
RITC,9.93,9.9,9.91,181900.0,203600.0,0,0,0,0,0,0,70,2026-02-03 05:40:39.812582
COMP,24.68,24.68,24.71,140000.0,141100.0,0,0,0,0,0,0,70,2026-02-03 05:40:39.812582
RITC,9.9,9.88,9.89,182700.0,203600.0,0,0,0,0,0,0,71,2026-02-03 05:40:40.838455
COMP,24.71,24.72,24.73,140700.0,141200.0,0,0,0,0,0,0,71,2026-02-03 05:40:40.838455
RITC,9.91,9.88,9.91,192200.0,203600.0,0,0,0,0,0,0,72,2026-02-03 05:40:41.866706
COMP,24.74,24.74,24.76,141600.0,143000.0,0,0,0,0,0,0,72,2026-02-03 05:40:41.866706
RITC,9.91,9.9,9.91,204400.0,203600.0,0,0,0,0,0,0,73,2026-02-03 05:40:42.892109
COMP,24.76,24.74,24.76,141600.0,144800.0,0,0,0,0,0,0,73,2026-02-03 05:40:42.892109
RITC,9.91,9.91,9.94,204400.0,201700.0,0,0,0,0,0,0,74,2026-02-03 05:40:43.912593
COMP,24.76,24.74,24.76,140100.0,144800.0,0,0,0,0,0,0,74,2026-02-03 05:40:43.912593
RITC,9.94,9.93,9.94,203500.0,204600.0,0,0,0,0,0,0,75,2026-02-03 05:40:44.936960
COMP,24.78,24.74,24.78,140100.0,142400.0,0,0,0,0,0,0,75,2026-02-03 05:40:44.936960
RITC,9.94,9.93,9.94,202500.0,204600.0,0,0,0,0,0,0,76,2026-02-03 05:40:45.958862
COMP,24.78,24.74,24.78,141100.0,142400.0,0,0,0,0,0,0,76,2026-02-03 05:40:45.958862
RITC,9.96,9.93,9.96,202500.0,202600.0,0,0,0,0,0,0,77,2026-02-03 05:40:46.978664
COMP,24.76,24.76,24.78,143300.0,142400.0,0,0,0,0,0,0,77,2026-02-03 05:40:46.978664
RITC,9.96,9.95,9.96,201900.0,202600.0,0,0,0,0,0,0,78,2026-02-03 05:40:48.003055
COMP,24.78,24.76,24.78,143300.0,142100.0,0,0,0,0,0,0,78,2026-02-03 05:40:48.003055
RITC,9.96,9.95,9.96,200100.0,200600.0,0,0,0,0,0,0,79,2026-02-03 05:40:49.037216
COMP,24.78,24.77,24.78,141000.0,142100.0,0,0,0,0,0,0,79,2026-02-03 05:40:49.037216
RITC,9.96,9.95,9.96,200100.0,203600.0,0,0,0,0,0,0,80,2026-02-03 05:40:50.082817
COMP,24.78,24.77,24.78,141000.0,140600.0,0,0,0,0,0,0,80,2026-02-03 05:40:50.082817
RITC,9.96,9.95,9.96,200100.0,203100.0,0,0,0,0,0,0,81,2026-02-03 05:40:51.110546
COMP,24.78,24.77,24.78,141500.0,140600.0,0,0,0,0,0,0,81,2026-02-03 05:40:51.110546
RITC,9.96,9.95,9.96,198200.0,203100.0,0,0,0,0,0,0,82,2026-02-03 05:40:52.134818
COMP,24.78,24.77,24.78,141500.0,139000.0,0,0,0,0,0,0,82,2026-02-03 05:40:52.134818
RITC,9.96,9.95,9.96,198200.0,200600.0,0,0,0,0,0,0,83,2026-02-03 05:40:53.155816
COMP,24.78,24.77,24.78,141500.0,139000.0,0,0,0,0,0,0,83,2026-02-03 05:40:53.155816
RITC,9.96,9.95,9.96,199600.0,202700.0,0,0,0,0,0,0,84,2026-02-03 05:40:54.175245
COMP,24.78,24.77,24.78,141700.0,139000.0,0,0,0,0,0,0,84,2026-02-03 05:40:54.175245
RITC,9.97,9.95,9.96,199600.0,202600.0,0,0,0,0,0,0,85,2026-02-03 05:40:55.196958
COMP,24.78,24.77,24.78,140200.0,139000.0,0,0,0,0,0,0,85,2026-02-03 05:40:55.196958
RITC,9.95,9.95,9.96,199100.0,202600.0,0,0,0,0,0,0,86,2026-02-03 05:40:56.218433
COMP,24.78,24.78,24.8,138800.0,138100.0,0,0,0,0,0,0,86,2026-02-03 05:40:56.218433
RITC,9.95,9.95,9.96,201600.0,202600.0,0,0,0,0,0,0,87,2026-02-03 05:40:57.246094
COMP,24.78,24.78,24.8,138700.0,138100.0,0,0,0,0,0,0,87,2026-02-03 05:40:57.246094
RITC,9.95,9.95,9.96,201000.0,202600.0,0,0,0,0,0,0,88,2026-02-03 05:40:58.272970
COMP,24.8,24.78,24.8,136500.0,138100.0,0,0,0,0,0,0,88,2026-02-03 05:40:58.272970
RITC,9.97,9.95,9.97,201000.0,201900.0,0,0,0,0,0,0,89,2026-02-03 05:40:58.800597
COMP,24.8,24.78,24.8,137300.0,138100.0,0,0,0,0,0,0,89,2026-02-03 05:40:58.800597
RITC,9.95,9.95,9.97,203300.0,201900.0,0,0,0,0,0,0,90,2026-02-03 05:40:59.861622
COMP,24.8,24.79,24.8,137400.0,138100.0,0,0,0,0,0,0,90,2026-02-03 05:40:59.861622
RITC,9.95,9.95,9.97,203300.0,200300.0,0,0,0,0,0,0,91,2026-02-03 05:41:00.938583
COMP,24.81,24.79,24.81,137400.0,138700.0,0,0,0,0,0,0,91,2026-02-03 05:41:00.938583
RITC,9.95,9.95,9.97,203400.0,202300.0,0,0,0,0,0,0,92,2026-02-03 05:41:01.970291
COMP,24.78,24.78,24.82,139100.0,140700.0,0,0,0,0,0,0,92,2026-02-03 05:41:01.970291
RITC,9.97,9.96,9.97,199800.0,202300.0,0,0,0,0,0,0,93,2026-02-03 05:41:02.998696
COMP,24.78,24.78,24.82,139300.0,140700.0,0,0,0,0,0,0,93,2026-02-03 05:41:02.998696
RITC,9.97,9.96,9.97,199800.0,200300.0,0,0,0,0,0,0,94,2026-02-03 05:41:04.022020
COMP,24.78,24.78,24.82,139200.0,140700.0,0,0,0,0,0,0,94,2026-02-03 05:41:04.022020
RITC,9.97,9.96,9.97,199800.0,202800.0,0,0,0,0,0,0,95,2026-02-03 05:41:05.046891
COMP,24.82,24.78,24.82,139200.0,141500.0,0,0,0,0,0,0,95,2026-02-03 05:41:05.046891
RITC,9.97,9.95,9.97,203400.0,202800.0,0,0,0,0,0,0,96,2026-02-03 05:41:06.070658
COMP,24.86,24.79,24.86,139100.0,142500.0,0,0,0,0,0,0,96,2026-02-03 05:41:06.070658
RITC,9.98,9.97,9.98,200200.0,203200.0,0,0,0,0,0,0,97,2026-02-03 05:41:07.092223
COMP,24.86,24.82,24.86,138200.0,143300.0,0,0,0,0,0,0,97,2026-02-03 05:41:07.092223
RITC,9.97,9.95,9.96,203400.0,199700.0,0,0,0,0,0,0,98,2026-02-03 05:41:08.115677
COMP,24.86,24.82,24.86,138200.0,143300.0,0,0,0,0,0,0,98,2026-02-03 05:41:08.115677
RITC,9.98,9.95,9.98,203400.0,199700.0,0,0,0,0,0,0,99,2026-02-03 05:41:09.139371
COMP,24.86,24.82,24.86,137600.0,142800.0,0,0,0,0,0,0,99,2026-02-03 05:41:09.139371
RITC,9.99,9.97,9.99,201600.0,202400.0,0,0,0,0,0,0,100,2026-02-03 05:41:10.163262
COMP,24.86,24.84,24.86,137900.0,142800.0,0,0,0,0,0,0,100,2026-02-03 05:41:10.163262
RITC,9.98,9.97,9.98,201600.0,202300.0,0,0,0,0,0,0,101,2026-02-03 05:41:11.185861
COMP,24.86,24.84,24.86,137900.0,141800.0,0,0,0,0,0,0,101,2026-02-03 05:41:11.185861
RITC,9.99,9.97,9.99,201600.0,202300.0,0,0,0,0,0,0,102,2026-02-03 05:41:12.212089
COMP,24.86,24.84,24.86,137900.0,141800.0,0,0,0,0,0,0,102,2026-02-03 05:41:12.212089
RITC,9.97,9.97,9.99,201600.0,202300.0,0,0,0,0,0,0,103,2026-02-03 05:41:13.236753
COMP,24.84,24.84,24.86,137900.0,141800.0,0,0,0,0,0,0,103,2026-02-03 05:41:13.236753
RITC,9.95,9.94,9.95,201400.0,203000.0,0,0,0,0,0,0,104,2026-02-03 05:41:14.257745
COMP,24.86,24.84,24.86,137900.0,141400.0,0,0,0,0,0,0,104,2026-02-03 05:41:14.257745
RITC,9.95,9.95,9.96,202700.0,205300.0,0,0,0,0,0,0,105,2026-02-03 05:41:15.282903
COMP,24.86,24.84,24.86,137800.0,145000.0,0,0,0,0,0,0,105,2026-02-03 05:41:15.282903
RITC,9.95,9.95,9.96,202700.0,201800.0,0,0,0,0,0,0,106,2026-02-03 05:41:16.304915
COMP,24.86,24.84,24.86,137800.0,144500.0,0,0,0,0,0,0,106,2026-02-03 05:41:16.304915
RITC,9.95,9.95,9.96,202700.0,200300.0,0,0,0,0,0,0,107,2026-02-03 05:41:17.327429
COMP,24.86,24.86,24.87,138000.0,143700.0,0,0,0,0,0,0,107,2026-02-03 05:41:17.327429
RITC,9.94,9.94,9.95,201400.0,201100.0,0,0,0,0,0,0,108,2026-02-03 05:41:18.345714
COMP,24.86,24.86,24.87,138000.0,143700.0,0,0,0,0,0,0,108,2026-02-03 05:41:18.345714
RITC,9.93,9.93,9.95,201900.0,202900.0,0,0,0,0,0,0,109,2026-02-03 05:41:19.368555
COMP,24.87,24.86,24.87,136100.0,144500.0,0,0,0,0,0,0,109,2026-02-03 05:41:19.368555
RITC,9.93,9.93,9.94,201900.0,201100.0,0,0,0,0,0,0,110,2026-02-03 05:41:20.392810
COMP,24.87,24.86,24.87,136100.0,143600.0,0,0,0,0,0,0,110,2026-02-03 05:41:20.392810
RITC,9.93,9.93,9.94,201900.0,201500.0,0,0,0,0,0,0,111,2026-02-03 05:41:20.913655
COMP,24.84,24.84,24.87,137300.0,143600.0,0,0,0,0,0,0,111,2026-02-03 05:41:20.913655
RITC,9.93,9.93,9.94,202100.0,202200.0,0,0,0,0,0,0,112,2026-02-03 05:41:21.933312
COMP,24.83,24.83,24.87,137600.0,143600.0,0,0,0,0,0,0,112,2026-02-03 05:41:21.933312
RITC,9.92,9.92,9.94,203100.0,202300.0,0,0,0,0,0,0,113,2026-02-03 05:41:22.957695
COMP,24.87,24.86,24.87,137700.0,145300.0,0,0,0,0,0,0,113,2026-02-03 05:41:22.957695
RITC,9.91,9.91,9.92,203500.0,199600.0,0,0,0,0,0,0,114,2026-02-03 05:41:23.989212
COMP,24.87,24.86,24.87,137700.0,144700.0,0,0,0,0,0,0,114,2026-02-03 05:41:23.989212
RITC,9.91,9.91,9.92,203500.0,199700.0,0,0,0,0,0,0,115,2026-02-03 05:41:25.019584
COMP,24.87,24.86,24.87,137700.0,144900.0,0,0,0,0,0,0,115,2026-02-03 05:41:25.019584
RITC,9.91,9.91,9.92,204600.0,200100.0,0,0,0,0,0,0,116,2026-02-03 05:41:26.048432
COMP,24.87,24.86,24.87,137700.0,145700.0,0,0,0,0,0,0,116,2026-02-03 05:41:26.048432
RITC,9.9,9.9,9.92,203300.0,198300.0,0,0,0,0,0,0,117,2026-02-03 05:41:27.076449
COMP,24.87,24.86,24.87,136200.0,145700.0,0,0,0,0,0,0,117,2026-02-03 05:41:27.076449
RITC,9.87,9.87,9.89,204000.0,196800.0,0,0,0,0,0,0,118,2026-02-03 05:41:28.111333
COMP,24.86,24.86,24.87,136600.0,145000.0,0,0,0,0,0,0,118,2026-02-03 05:41:28.111333
RITC,9.87,9.87,9.89,194600.0,196800.0,0,0,0,0,0,0,119,2026-02-03 05:41:29.134989
COMP,24.87,24.86,24.87,136600.0,144600.0,0,0,0,0,0,0,119,2026-02-03 05:41:29.134989
RITC,9.87,9.87,9.88,194600.0,196800.0,0,0,0,0,0,0,120,2026-02-03 05:41:30.173946
COMP,24.82,24.82,24.87,137600.0,145400.0,0,0,0,0,0,0,120,2026-02-03 05:41:30.173946
RITC,9.86,9.86,9.87,185600.0,195800.0,0,0,0,0,0,0,121,2026-02-03 05:41:31.204058
COMP,24.82,24.82,24.87,137600.0,145300.0,0,0,0,0,0,0,121,2026-02-03 05:41:31.204058
RITC,9.86,9.86,9.87,185600.0,197300.0,0,0,0,0,0,0,122,2026-02-03 05:41:32.225200
