ticker,last_price,bid_price,ask_price,BUY_ANON,SELL_ANON,BUY_GIOT-1,SELL_GIOT-2,BUY_GIOT-3,BUY_GIOT-2,SELL_GIOT-1,SELL_GIOT-3,tick,timestamp
COMP,24.68,24.65,24.68,130500.0,138300.0,0,0,0,0,0,0,49,2026-02-03 10:17:46.113695
RITC,10.04,10.05,10.06,202800.0,136300.0,0,0,0,0,0,0,50,2026-02-03 10:17:47.153438
COMP,24.64,24.64,24.68,124800.0,138300.0,0,0,0,0,0,0,50,2026-02-03 10:17:47.153438
RITC,10.04,10.04,10.06,203600.0,148100.0,0,0,0,0,0,0,51,2026-02-03 10:17:48.189156
COMP,24.68,24.64,24.68,124800.0,138400.0,0,0,0,0,0,0,51,2026-02-03 10:17:48.189156
RITC,10.04,10.05,10.06,202900.0,148100.0,0,0,0,0,0,0,52,2026-02-03 10:17:49.215971
COMP,24.69,24.69,24.7,139100.0,138400.0,0,0,0,0,0,0,52,2026-02-03 10:17:49.215971
RITC,10.04,10.03,10.04,201600.0,156100.0,0,0,0,0,0,0,53,2026-02-03 10:17:50.243662
COMP,24.74,24.69,24.74,139100.0,140200.0,0,0,0,0,0,0,53,2026-02-03 10:17:50.243662
RITC,10.03,10.02,10.03,198400.0,174900.0,0,0,0,0,0,0,54,2026-02-03 10:17:51.276102
COMP,24.74,24.69,24.74,142900.0,140200.0,0,0,0,0,0,0,54,2026-02-03 10:17:51.276102
RITC,10.03,10.03,10.04,200900.0,174800.0,0,0,0,0,0,0,55,2026-02-03 10:17:52.308932
COMP,24.74,24.69,24.74,142900.0,140400.0,0,0,0,0,0,0,55,2026-02-03 10:17:52.308932
RITC,10.02,10.0,10.01,197400.0,194400.0,0,0,0,0,0,0,56,2026-02-03 10:17:53.338407
COMP,24.74,24.69,24.74,141600.0,140400.0,0,0,0,0,0,0,56,2026-02-03 10:17:53.338407
RITC,10.02,10.0,10.01,198900.0,202500.0,0,0,0,0,0,0,57,2026-02-03 10:17:54.362667
COMP,24.76,24.69,24.74,141600.0,138700.0,0,0,0,0,0,0,57,2026-02-03 10:17:54.362667
RITC,10.01,10.01,10.03,196000.0,192400.0,0,0,0,0,0,0,58,2026-02-03 10:17:55.392744
COMP,24.79,24.75,24.79,139500.0,141900.0,0,0,0,0,0,0,58,2026-02-03 10:17:55.392744
RITC,10.0,10.0,10.01,198500.0,201800.0,0,0,0,0,0,0,59,2026-02-03 10:17:56.416149
COMP,24.79,24.75,24.79,140200.0,141900.0,0,0,0,0,0,0,59,2026-02-03 10:17:56.416149
RITC,10.02,10.0,10.02,198500.0,202600.0,0,0,0,0,0,0,60,2026-02-03 10:17:57.438019
COMP,24.79,24.75,24.79,140200.0,141900.0,0,0,0,0,0,0,60,2026-02-03 10:17:57.438019
RITC,10.02,10.0,10.02,195500.0,202600.0,0,0,0,0,0,0,61,2026-02-03 10:17:58.469579
COMP,24.79,24.75,24.79,140200.0,141900.0,0,0,0,0,0,0,61,2026-02-03 10:17:58.469579
RITC,10.04,10.02,10.04,197000.0,174900.0,0,0,0,0,0,0,62,2026-02-03 10:17:59.499794
COMP,24.79,24.78,24.79,139800.0,140000.0,0,0,0,0,0,0,62,2026-02-03 10:17:59.499794
RITC,10.04,10.02,10.04,197000.0,185700.0,0,0,0,0,0,0,63,2026-02-03 10:18:00.042944
COMP,24.79,24.78,24.79,139200.0,140000.0,0,0,0,0,0,0,63,2026-02-03 10:18:00.042944
RITC,10.0,10.0,10.04,195500.0,204400.0,0,0,0,0,0,0,64,2026-02-03 10:18:01.118685
COMP,24.79,24.78,24.79,138700.0,140000.0,0,0,0,0,0,0,64,2026-02-03 10:18:01.118685
RITC,10.04,10.03,10.04,196100.0,195200.0,0,0,0,0,0,0,65,2026-02-03 10:18:02.152843
COMP,24.82,24.78,24.82,138700.0,141700.0,0,0,0,0,0,0,65,2026-02-03 10:18:02.152843
RITC,10.03,10.0,10.03,195500.0,195600.0,0,0,0,0,0,0,66,2026-02-03 10:18:03.186071
COMP,24.82,24.78,24.82,138700.0,140500.0,0,0,0,0,0,0,66,2026-02-03 10:18:03.186071
RITC,10.04,10.04,10.05,195800.0,176300.0,0,0,0,0,0,0,67,2026-02-03 10:18:04.216159
COMP,24.82,24.78,24.82,138700.0,142300.0,0,0,0,0,0,0,67,2026-02-03 10:18:04.216159
RITC,10.0,10.01,10.05,196600.0,176300.0,0,0,0,0,0,0,68,2026-02-03 10:18:05.243470
COMP,24.83,24.78,24.83,136700.0,143200.0,0,0,0,0,0,0,68,2026-02-03 10:18:05.243470
RITC,10.01,9.99,10.01,196000.0,185400.0,0,0,0,0,0,0,69,2026-02-03 10:18:06.264765
COMP,24.83,24.78,24.83,136700.0,144000.0,0,0,0,0,0,0,69,2026-02-03 10:18:06.264765
RITC,10.01,9.99,10.0,196000.0,204300.0,0,0,0,0,0,0,70,2026-02-03 10:18:07.304404
COMP,24.84,24.78,24.84,135900.0,143600.0,0,0,0,0,0,0,70,2026-02-03 10:18:07.304404
RITC,10.01,9.99,10.01,196300.0,194500.0,0,0,0,0,0,0,71,2026-02-03 10:18:08.342629
COMP,24.84,24.79,24.84,135300.0,143600.0,0,0,0,0,0,0,71,2026-02-03 10:18:08.342629
RITC,10.01,9.99,10.01,196300.0,185400.0,0,0,0,0,0,0,72,2026-02-03 10:18:09.378228
COMP,24.84,24.79,24.84,134500.0,145100.0,0,0,0,0,0,0,72,2026-02-03 10:18:09.378228
RITC,10.01,9.99,10.01,198400.0,185400.0,0,0,0,0,0,0,73,2026-02-03 10:18:10.416010
COMP,24.84,24.79,24.84,134500.0,143900.0,0,0,0,0,0,0,73,2026-02-03 10:18:10.416010
RITC,9.99,9.99,10.01,198600.0,185400.0,0,0,0,0,0,0,74,2026-02-03 10:18:11.448424
COMP,24.84,24.82,24.84,134200.0,143900.0,0,0,0,0,0,0,74,2026-02-03 10:18:11.448424
RITC,9.98,9.98,10.01,196500.0,185400.0,0,0,0,0,0,0,75,2026-02-03 10:18:12.487888
COMP,24.84,24.82,24.84,133300.0,144100.0,0,0,0,0,0,0,75,2026-02-03 10:18:12.487888
RITC,10.01,10.03,10.05,201600.0,176300.0,0,0,0,0,0,0,76,2026-02-03 10:18:13.514990
COMP,24.84,24.82,24.84,133500.0,144100.0,0,0,0,0,0,0,76,2026-02-03 10:18:13.514990
RITC,10.02,10.03,10.05,200200.0,176300.0,0,0,0,0,0,0,77,2026-02-03 10:18:14.557421
COMP,24.85,24.82,24.85,133700.0,143000.0,0,0,0,0,0,0,77,2026-02-03 10:18:14.557421
RITC,9.99,9.99,10.05,200100.0,184700.0,0,0,0,0,0,0,78,2026-02-03 10:18:15.593715
COMP,24.85,24.82,24.85,133700.0,145200.0,0,0,0,0,0,0,78,2026-02-03 10:18:15.593715
RITC,9.99,9.99,10.02,200100.0,193100.0,0,0,0,0,0,0,79,2026-02-03 10:18:16.183602
COMP,24.85,24.82,24.85,133700.0,144300.0,0,0,0,0,0,0,79,2026-02-03 10:18:16.183602
RITC,10.02,10.02,10.05,203400.0,193400.0,0,0,0,0,0,0,80,2026-02-03 10:18:17.304736
COMP,24.85,24.82,24.85,132900.0,144300.0,0,0,0,0,0,0,80,2026-02-03 10:18:17.304736
RITC,10.02,10.02,10.03,203400.0,202200.0,0,0,0,0,0,0,81,2026-02-03 10:18:18.329997
COMP,24.85,24.82,24.85,133600.0,141900.0,0,0,0,0,0,0,81,2026-02-03 10:18:18.329997
RITC,9.99,9.99,10.02,198300.0,205800.0,0,0,0,0,0,0,82,2026-02-03 10:18:19.387575
COMP,24.85,24.84,24.85,132100.0,141900.0,0,0,0,0,0,0,82,2026-02-03 10:18:19.387575
RITC,9.99,10.0,10.02,200100.0,205800.0,0,0,0,0,0,0,83,2026-02-03 10:18:20.409989
COMP,24.71,24.83,24.85,132100.0,141900.0,0,0,0,0,0,0,83,2026-02-03 10:18:20.409989
RITC,10.0,10.0,10.01,200100.0,206400.0,0,0,0,0,0,0,84,2026-02-03 10:18:21.439138
COMP,24.71,24.83,24.85,132200.0,141900.0,0,0,0,0,0,0,84,2026-02-03 10:18:21.439138
RITC,10.01,10.01,10.02,203100.0,205800.0,0,0,0,0,0,0,85,2026-02-03 10:18:22.469161
COMP,24.71,24.83,24.85,133000.0,141900.0,0,0,0,0,0,0,85,2026-02-03 10:18:22.469161
RITC,10.03,10.01,10.03,203100.0,202200.0,0,0,0,0,0,0,86,2026-02-03 10:18:23.492915
COMP,24.86,24.85,24.86,132500.0,142400.0,0,0,0,0,0,0,86,2026-02-03 10:18:23.492915
RITC,10.03,10.01,10.03,203100.0,202200.0,0,0,0,0,0,0,87,2026-02-03 10:18:24.522626
COMP,24.86,24.85,24.86,132900.0,142400.0,0,0,0,0,0,0,87,2026-02-03 10:18:24.522626
RITC,10.03,10.03,10.04,204400.0,202600.0,0,0,0,0,0,0,88,2026-02-03 10:18:25.546404
COMP,24.89,24.85,24.89,132900.0,144700.0,0,0,0,0,0,0,88,2026-02-03 10:18:25.546404
RITC,10.05,10.03,10.05,204400.0,204400.0,0,0,0,0,0,0,89,2026-02-03 10:18:26.574157
COMP,24.91,24.85,24.91,132900.0,144300.0,0,0,0,0,0,0,89,2026-02-03 10:18:26.574157
RITC,10.03,10.03,10.04,204400.0,203600.0,0,0,0,0,0,0,90,2026-02-03 10:18:27.598567
COMP,24.91,24.85,24.91,132900.0,146300.0,0,0,0,0,0,0,90,2026-02-03 10:18:27.598567
RITC,10.03,10.03,10.04,205700.0,203600.0,0,0,0,0,0,0,91,2026-02-03 10:18:28.642742
COMP,24.83,24.83,24.91,134500.0,146800.0,0,0,0,0,0,0,91,2026-02-03 10:18:28.642742
RITC,10.03,10.03,10.04,204700.0,203600.0,0,0,0,0,0,0,92,2026-02-03 10:18:29.208485
COMP,24.83,24.83,24.91,134500.0,146800.0,0,0,0,0,0,0,92,2026-02-03 10:18:29.208485
RITC,10.03,10.03,10.04,204100.0,203600.0,0,0,0,0,0,0,93,2026-02-03 10:18:30.246313
COMP,24.83,24.83,24.91,134500.0,146200.0,0,0,0,0,0,0,93,2026-02-03 10:18:30.246313
RITC,10.03,10.03,10.04,204100.0,205600.0,0,0,0,0,0,0,94,2026-02-03 10:18:31.278683
COMP,24.83,24.86,24.91,134000.0,146200.0,0,0,0,0,0,0,94,2026-02-03 10:18:31.278683
RITC,10.04,10.03,10.04,203400.0,205600.0,0,0,0,0,0,0,95,2026-02-03 10:18:32.320258
COMP,24.92,24.87,24.92,133300.0,145400.0,0,0,0,0,0,0,95,2026-02-03 10:18:32.320258
RITC,10.04,10.03,10.04,204100.0,205600.0,0,0,0,0,0,0,96,2026-02-03 10:18:33.349916
COMP,24.92,24.87,24.92,133300.0,145400.0,0,0,0,0,0,0,96,2026-02-03 10:18:33.349916
RITC,10.05,10.03,10.05,204100.0,203600.0,0,0,0,0,0,0,97,2026-02-03 10:18:34.377315
COMP,24.93,24.87,24.93,133300.0,143700.0,0,0,0,0,0,0,97,2026-02-03 10:18:34.377315
RITC,10.05,10.03,10.05,204400.0,195200.0,0,0,0,0,0,0,98,2026-02-03 10:18:35.400898
COMP,24.93,24.87,24.93,133300.0,143600.0,0,0,0,0,0,0,98,2026-02-03 10:18:35.400898
RITC,10.05,10.03,10.05,203400.0,195200.0,0,0,0,0,0,0,99,2026-02-03 10:18:36.427003
COMP,24.93,24.87,24.9,133300.0,140600.0,0,0,0,0,0,0,99,2026-02-03 10:18:36.427003
RITC,10.05,10.03,10.05,202300.0,195200.0,0,0,0,0,0,0,100,2026-02-03 10:18:37.453961
COMP,24.93,24.87,24.9,134700.0,140600.0,0,0,0,0,0,0,100,2026-02-03 10:18:37.453961
RITC,10.05,10.03,10.05,203800.0,195200.0,0,0,0,0,0,0,101,2026-02-03 10:18:38.484266
COMP,24.93,24.87,24.9,134700.0,140600.0,0,0,0,0,0,0,101,2026-02-03 10:18:38.484266
RITC,10.05,10.03,10.05,203800.0,193600.0,0,0,0,0,0,0,102,2026-02-03 10:18:39.519201
COMP,24.9,24.87,24.9,134700.0,140600.0,0,0,0,0,0,0,102,2026-02-03 10:18:39.519201
RITC,10.06,10.03,10.06,203800.0,185100.0,0,0,0,0,0,0,103,2026-02-03 10:18:40.548
COMP,24.9,24.87,24.9,135700.0,139200.0,0,0,0,0,0,0,103,2026-02-03 10:18:40.548
RITC,10.06,10.03,10.05,202700.0,195900.0,0,0,0,0,0,0,104,2026-02-03 10:18:41.588563
COMP,24.95,24.87,24.95,135700.0,144400.0,0,0,0,0,0,0,104,2026-02-03 10:18:41.588563
RITC,10.05,10.03,10.05,204500.0,195900.0,0,0,0,0,0,0,105,2026-02-03 10:18:42.631007
COMP,24.95,24.87,24.88,135700.0,144100.0,0,0,0,0,0,0,105,2026-02-03 10:18:42.631007
RITC,10.05,10.05,10.06,204000.0,185100.0,0,0,0,0,0,0,106,2026-02-03 10:18:43.666703
COMP,24.95,24.87,24.88,135700.0,144300.0,0,0,0,0,0,0,106,2026-02-03 10:18:43.666703
RITC,10.06,10.05,10.06,204000.0,183600.0,0,0,0,0,0,0,107,2026-02-03 10:18:44.717067
COMP,24.83,24.83,24.94,138200.0,145000.0,0,0,0,0,0,0,107,2026-02-03 10:18:44.717067
RITC,10.06,10.05,10.06,204100.0,183600.0,0,0,0,0,0,0,108,2026-02-03 10:18:45.748158
COMP,24.89,24.9,24.94,139000.0,145000.0,0,0,0,0,0,0,108,2026-02-03 10:18:45.748158
RITC,10.06,10.05,10.06,204100.0,182400.0,0,0,0,0,0,0,109,2026-02-03 10:18:46.295945
COMP,24.89,24.91,24.94,140800.0,145000.0,0,0,0,0,0,0,109,2026-02-03 10:18:46.295945
RITC,10.04,10.04,10.06,205400.0,182400.0,0,0,0,0,0,0,110,2026-02-03 10:18:47.402226
COMP,24.94,24.94,24.95,142600.0,144400.0,0,0,0,0,0,0,110,2026-02-03 10:18:47.402226
RITC,10.06,10.04,10.06,205400.0,172300.0,0,0,0,0,0,0,111,2026-02-03 10:18:48.427898
COMP,24.91,24.91,24.95,140800.0,143500.0,0,0,0,0,0,0,111,2026-02-03 10:18:48.427898
RITC,10.06,10.05,10.06,205300.0,180700.0,0,0,0,0,0,0,112,2026-02-03 10:18:49.477095
COMP,24.91,24.93,24.95,142000.0,143900.0,0,0,0,0,0,0,112,2026-02-03 10:18:49.477095
RITC,10.05,10.04,10.05,205400.0,192600.0,0,0,0,0,0,0,113,2026-02-03 10:18:50.507211
COMP,24.83,24.83,24.88,138200.0,143600.0,0,0,0,0,0,0,113,2026-02-03 10:18:50.507211
RITC,10.06,10.04,10.06,205400.0,168900.0,0,0,0,0,0,0,114,2026-02-03 10:18:51.533160
COMP,24.83,24.83,24.88,141000.0,143600.0,0,0,0,0,0,0,114,2026-02-03 10:18:51.533160
RITC,10.08,10.06,10.08,209000.0,132300.0,0,0,0,0,0,0,115,2026-02-03 10:18:52.564861
COMP,24.83,24.83,24.88,140300.0,143600.0,0,0,0,0,0,0,115,2026-02-03 10:18:52.564861
RITC,10.08,10.06,10.08,207200.0,123500.0,0,0,0,0,0,0,116,2026-02-03 10:18:53.588691
COMP,24.83,24.83,24.88,140300.0,141600.0,0,0,0,0,0,0,116,2026-02-03 10:18:53.588691
RITC,10.08,10.06,10.08,204800.0,123500.0,0,0,0,0,0,0,117,2026-02-03 10:18:54.623355
COMP,24.82,24.82,24.88,139600.0,141000.0,0,0,0,0,0,0,117,2026-02-03 10:18:54.623355
RITC,10.08,10.08,10.09,205400.0,111600.0,0,0,0,0,0,0,118,2026-02-03 10:18:55.654926
COMP,24.88,24.82,24.88,139600.0,139700.0,0,0,0,0,0,0,118,2026-02-03 10:18:55.654926
RITC,10.09,10.08,10.09,206500.0,111600.0,0,0,0,0,0,0,119,2026-02-03 10:18:56.686963
COMP,24.88,24.83,24.88,140800.0,138800.0,0,0,0,0,0,0,119,2026-02-03 10:18:56.686963
RITC,10.09,10.09,10.1,205800.0,100400.0,0,0,0,0,0,0,120,2026-02-03 10:18:57.714232
COMP,24.89,24.83,24.89,140800.0,138700.0,0,0,0,0,0,0,120,2026-02-03 10:18:57.714232
RITC,10.1,10.1,10.11,203500.0,99900.0,0,0,0,0,0,0,121,2026-02-03 10:18:58.741190
COMP,24.93,24.84,24.93,142500.0,140000.0,0,0,0,0,0,0,121,2026-02-03 10:18:58.741190
RITC,10.11,10.11,10.14,204500.0,98800.0,0,0,0,0,0,0,122,2026-02-03 10:18:59.771187
