news_id,period,tick,ticker,headline,body,tick,timestamp,ticker,last_price,bid_price,ask_price,BUY_ANON,SELL_ANON,SELL_CHUL-P,SELL_CHUL-T1,BUY_CHUL-T1
3.0,1.0,1.0,,You are logged in as a TRADER,,1,2026-02-02 00:23:16.880973,NG,2.2,0.0,0.0,800000.0,800000.0,0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",1,2026-02-02 00:23:16.880973,ELEC-day2,0.0,0.0,0.0,,,0,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,1,2026-02-02 00:23:16.880973,ELEC-day3,0.0,0.0,0.0,,,0,0,0
,,,,,,1,2026-02-02 00:23:16.880973,ELEC-day4,0.0,0.0,0.0,,,0,0,0
,,,,,,1,2026-02-02 00:23:16.880973,ELEC-day5,0.0,0.0,0.0,,,0,0,0
,,,,,,1,2026-02-02 00:23:16.880973,ELEC-day6,0.0,0.0,0.0,,,0,0,0
,,,,,,1,2026-02-02 00:23:16.880973,ELEC-F,0.0,0.0,0.0,,,0,0,0
3.0,1.0,1.0,,You are logged in as a TRADER,,2,2026-02-02 00:23:17.911814,NG,2.2,2.18,2.22,800000.0,800000.0,0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",2,2026-02-02 00:23:17.911814,ELEC-day2,0.0,0.0,0.0,,,0,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,2,2026-02-02 00:23:17.911814,ELEC-day3,0.0,0.0,0.0,,,0,0,0
,,,,,,2,2026-02-02 00:23:17.911814,ELEC-day4,0.0,0.0,0.0,,,0,0,0
,,,,,,2,2026-02-02 00:23:17.911814,ELEC-day5,0.0,0.0,0.0,,,0,0,0
,,,,,,2,2026-02-02 00:23:17.911814,ELEC-day6,0.0,0.0,0.0,,,0,0,0
,,,,,,2,2026-02-02 00:23:17.911814,ELEC-F,0.0,0.0,0.0,,,0,0,0
3.0,1.0,1.0,,You are logged in as a TRADER,,3,2026-02-02 00:23:18.945749,NG,2.2,2.18,2.22,800000.0,800000.0,0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",3,2026-02-02 00:23:18.945749,ELEC-day2,0.0,0.0,0.0,,,0,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,3,2026-02-02 00:23:18.945749,ELEC-day3,0.0,0.0,0.0,,,0,0,0
,,,,,,3,2026-02-02 00:23:18.945749,ELEC-day4,0.0,0.0,0.0,,,0,0,0
,,,,,,3,2026-02-02 00:23:18.945749,ELEC-day5,0.0,0.0,0.0,,,0,0,0
,,,,,,3,2026-02-02 00:23:18.945749,ELEC-day6,0.0,0.0,0.0,,,0,0,0
,,,,,,3,2026-02-02 00:23:18.945749,ELEC-F,0.0,0.0,0.0,,,0,0,0
3.0,1.0,1.0,,You are logged in as a TRADER,,4,2026-02-02 00:23:19.978651,NG,2.2,2.18,2.22,800000.0,800000.0,0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",4,2026-02-02 00:23:19.978651,ELEC-day2,0.0,0.0,0.0,,,0,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,4,2026-02-02 00:23:19.978651,ELEC-day3,0.0,0.0,0.0,,,0,0,0
,,,,,,4,2026-02-02 00:23:19.978651,ELEC-day4,0.0,0.0,0.0,,,0,0,0
,,,,,,4,2026-02-02 00:23:19.978651,ELEC-day5,0.0,0.0,0.0,,,0,0,0
,,,,,,4,2026-02-02 00:23:19.978651,ELEC-day6,0.0,0.0,0.0,,,0,0,0
,,,,,,4,2026-02-02 00:23:19.978651,ELEC-F,0.0,0.0,0.0,,,0,0,0
3.0,1.0,1.0,,You are logged in as a TRADER,,5,2026-02-02 00:23:21.002884,NG,2.2,2.18,2.22,800000.0,800000.0,0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",5,2026-02-02 00:23:21.002884,ELEC-day2,0.0,0.0,0.0,,,0,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,5,2026-02-02 00:23:21.002884,ELEC-day3,0.0,0.0,0.0,,,0,0,0
,,,,,,5,2026-02-02 00:23:21.002884,ELEC-day4,0.0,0.0,0.0,,,0,0,0
,,,,,,5,2026-02-02 00:23:21.002884,ELEC-day5,0.0,0.0,0.0,,,0,0,0
,,,,,,5,2026-02-02 00:23:21.002884,ELEC-day6,0.0,0.0,0.0,,,0,0,0
,,,,,,5,2026-02-02 00:23:21.002884,ELEC-F,0.0,0.0,0.0,,,0,0,0
3.0,1.0,1.0,,You are logged in as a TRADER,,6,2026-02-02 00:23:22.029552,NG,2.19,2.17,2.21,800000.0,800000.0,0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",6,2026-02-02 00:23:22.029552,ELEC-day2,0.0,0.0,0.0,,,0,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,6,2026-02-02 00:23:22.029552,ELEC-day3,0.0,0.0,0.0,,,0,0,0
,,,,,,6,2026-02-02 00:23:22.029552,ELEC-day4,0.0,0.0,0.0,,,0,0,0
,,,,,,6,2026-02-02 00:23:22.029552,ELEC-day5,0.0,0.0,0.0,,,0,0,0
,,,,,,6,2026-02-02 00:23:22.029552,ELEC-day6,0.0,0.0,0.0,,,0,0,0
,,,,,,6,2026-02-02 00:23:22.029552,ELEC-F,0.0,0.0,0.0,,,0,0,0
3.0,1.0,1.0,,You are logged in as a TRADER,,7,2026-02-02 00:23:23.045950,NG,2.19,2.17,2.21,800000.0,800000.0,0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",7,2026-02-02 00:23:23.045950,ELEC-day2,0.0,0.0,0.0,,,0,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,7,2026-02-02 00:23:23.045950,ELEC-day3,0.0,0.0,0.0,,,0,0,0
,,,,,,7,2026-02-02 00:23:23.045950,ELEC-day4,0.0,0.0,0.0,,,0,0,0
,,,,,,7,2026-02-02 00:23:23.045950,ELEC-day5,0.0,0.0,0.0,,,0,0,0
,,,,,,7,2026-02-02 00:23:23.045950,ELEC-day6,0.0,0.0,0.0,,,0,0,0
,,,,,,7,2026-02-02 00:23:23.045950,ELEC-F,0.0,0.0,0.0,,,0,0,0
3.0,1.0,1.0,,You are logged in as a TRADER,,8,2026-02-02 00:23:24.065943,NG,2.19,2.17,2.21,800000.0,800000.0,0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",8,2026-02-02 00:23:24.065943,ELEC-day2,0.0,0.0,0.0,,,0,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,8,2026-02-02 00:23:24.065943,ELEC-day3,0.0,0.0,0.0,,,0,0,0
,,,,,,8,2026-02-02 00:23:24.065943,ELEC-day4,0.0,0.0,0.0,,,0,0,0
,,,,,,8,2026-02-02 00:23:24.065943,ELEC-day5,0.0,0.0,0.0,,,0,0,0
,,,,,,8,2026-02-02 00:23:24.065943,ELEC-day6,0.0,0.0,0.0,,,0,0,0
,,,,,,8,2026-02-02 00:23:24.065943,ELEC-F,0.0,0.0,0.0,,,0,0,0
3.0,1.0,1.0,,You are logged in as a TRADER,,9,2026-02-02 00:23:25.095005,NG,2.19,2.17,2.21,800000.0,800000.0,0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",9,2026-02-02 00:23:25.095005,ELEC-day2,0.0,0.0,0.0,,,0,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,9,2026-02-02 00:23:25.095005,ELEC-day3,0.0,0.0,0.0,,,0,0,0
,,,,,,9,2026-02-02 00:23:25.095005,ELEC-day4,0.0,0.0,0.0,,,0,0,0
,,,,,,9,2026-02-02 00:23:25.095005,ELEC-day5,0.0,0.0,0.0,,,0,0,0
,,,,,,9,2026-02-02 00:23:25.095005,ELEC-day6,0.0,0.0,0.0,,,0,0,0
,,,,,,9,2026-02-02 00:23:25.095005,ELEC-F,0.0,0.0,0.0,,,0,0,0
3.0,1.0,1.0,,You are logged in as a TRADER,,10,2026-02-02 00:23:26.124454,NG,2.19,2.17,2.21,800000.0,800000.0,0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",10,2026-02-02 00:23:26.124454,ELEC-day2,0.0,0.0,0.0,,,0,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,10,2026-02-02 00:23:26.124454,ELEC-day3,0.0,0.0,0.0,,,0,0,0
,,,,,,10,2026-02-02 00:23:26.124454,ELEC-day4,0.0,0.0,0.0,,,0,0,0
,,,,,,10,2026-02-02 00:23:26.124454,ELEC-day5,0.0,0.0,0.0,,,0,0,0
,,,,,,10,2026-02-02 00:23:26.124454,ELEC-day6,0.0,0.0,0.0,,,0,0,0
,,,,,,10,2026-02-02 00:23:26.124454,ELEC-F,0.0,0.0,0.0,,,0,0,0
3.0,1.0,1.0,,You are logged in as a TRADER,,11,2026-02-02 00:23:27.159830,NG,2.17,2.15,2.19,800000.0,800000.0,0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",11,2026-02-02 00:23:27.159830,ELEC-day2,0.0,0.0,0.0,,,0,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,11,2026-02-02 00:23:27.159830,ELEC-day3,0.0,0.0,0.0,,,0,0,0
,,,,,,11,2026-02-02 00:23:27.159830,ELEC-day4,0.0,0.0,0.0,,,0,0,0
,,,,,,11,2026-02-02 00:23:27.159830,ELEC-day5,0.0,0.0,0.0,,,0,0,0
,,,,,,11,2026-02-02 00:23:27.159830,ELEC-day6,0.0,0.0,0.0,,,0,0,0
,,,,,,11,2026-02-02 00:23:27.159830,ELEC-F,0.0,0.0,0.0,,,0,0,0
3.0,1.0,1.0,,You are logged in as a TRADER,,12,2026-02-02 00:23:28.190650,NG,2.17,2.15,2.19,800000.0,800000.0,0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",12,2026-02-02 00:23:28.190650,ELEC-day2,0.0,0.0,0.0,,,0,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,12,2026-02-02 00:23:28.190650,ELEC-day3,0.0,0.0,0.0,,,0,0,0
,,,,,,12,2026-02-02 00:23:28.190650,ELEC-day4,0.0,0.0,0.0,,,0,0,0
,,,,,,12,2026-02-02 00:23:28.190650,ELEC-day5,0.0,0.0,0.0,,,0,0,0
,,,,,,12,2026-02-02 00:23:28.190650,ELEC-day6,0.0,0.0,0.0,,,0,0,0
,,,,,,12,2026-02-02 00:23:28.190650,ELEC-F,0.0,0.0,0.0,,,0,0,0
3.0,1.0,1.0,,You are logged in as a TRADER,,13,2026-02-02 00:23:29.215715,NG,2.16,2.14,2.18,800000.0,800000.0,0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",13,2026-02-02 00:23:29.215715,ELEC-day2,0.0,0.0,0.0,,,0,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,13,2026-02-02 00:23:29.215715,ELEC-day3,0.0,0.0,0.0,,,0,0,0
,,,,,,13,2026-02-02 00:23:29.215715,ELEC-day4,0.0,0.0,0.0,,,0,0,0
,,,,,,13,2026-02-02 00:23:29.215715,ELEC-day5,0.0,0.0,0.0,,,0,0,0
,,,,,,13,2026-02-02 00:23:29.215715,ELEC-day6,0.0,0.0,0.0,,,0,0,0
,,,,,,13,2026-02-02 00:23:29.215715,ELEC-F,0.0,0.0,0.0,,,0,0,0
3.0,1.0,1.0,,You are logged in as a TRADER,,14,2026-02-02 00:23:30.235756,NG,2.16,2.14,2.18,800000.0,800000.0,0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",14,2026-02-02 00:23:30.235756,ELEC-day2,0.0,0.0,0.0,,,0,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,14,2026-02-02 00:23:30.235756,ELEC-day3,0.0,0.0,0.0,,,0,0,0
,,,,,,14,2026-02-02 00:23:30.235756,ELEC-day4,0.0,0.0,0.0,,,0,0,0
,,,,,,14,2026-02-02 00:23:30.235756,ELEC-day5,0.0,0.0,0.0,,,0,0,0
,,,,,,14,2026-02-02 00:23:30.235756,ELEC-day6,0.0,0.0,0.0,,,0,0,0
,,,,,,14,2026-02-02 00:23:30.235756,ELEC-F,0.0,0.0,0.0,,,0,0,0
3.0,1.0,1.0,,You are logged in as a TRADER,,15,2026-02-02 00:23:31.265889,NG,2.16,2.14,2.18,800000.0,800000.0,0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",15,2026-02-02 00:23:31.265889,ELEC-day2,0.0,0.0,0.0,,,0,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,15,2026-02-02 00:23:31.265889,ELEC-day3,0.0,0.0,0.0,,,0,0,0
,,,,,,15,2026-02-02 00:23:31.265889,ELEC-day4,0.0,0.0,0.0,,,0,0,0
,,,,,,15,2026-02-02 00:23:31.265889,ELEC-day5,0.0,0.0,0.0,,,0,0,0
,,,,,,15,2026-02-02 00:23:31.265889,ELEC-day6,0.0,0.0,0.0,,,0,0,0
,,,,,,15,2026-02-02 00:23:31.265889,ELEC-F,0.0,0.0,0.0,,,0,0,0
3.0,1.0,1.0,,You are logged in as a TRADER,,16,2026-02-02 00:23:32.295864,NG,2.16,2.14,2.18,800000.0,800000.0,0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",16,2026-02-02 00:23:32.295864,ELEC-day2,0.0,0.0,0.0,,,0,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,16,2026-02-02 00:23:32.295864,ELEC-day3,0.0,0.0,0.0,,,0,0,0
,,,,,,16,2026-02-02 00:23:32.295864,ELEC-day4,0.0,0.0,0.0,,,0,0,0
,,,,,,16,2026-02-02 00:23:32.295864,ELEC-day5,0.0,0.0,0.0,,,0,0,0
,,,,,,16,2026-02-02 00:23:32.295864,ELEC-day6,0.0,0.0,0.0,,,0,0,0
,,,,,,16,2026-02-02 00:23:32.295864,ELEC-F,0.0,0.0,0.0,,,0,0,0
3.0,1.0,1.0,,You are logged in as a TRADER,,17,2026-02-02 00:23:33.325886,NG,2.17,2.15,2.19,800000.0,800000.0,0,0,0
