news_id,period,tick,ticker,headline,body,tick,timestamp,ticker,last_price,bid_price,ask_price,BUY_ANON,SELL_ANON,SELL_GIOT-P,BUY_LUIS-T2,BUY_BOST-D,BUY_LUIS-T1,BUY_GIOT-P,SELL_LUIS-T2,SELL_LUIS-T1
3.0,1.0,1.0,,You are logged in as a TRADER,,3,2026-02-01 08:41:22.083699,NG,2.2,2.18,2.22,800000.0,800000.0,0,0,0,0,0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",3,2026-02-01 08:41:22.083699,ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,3,2026-02-01 08:41:22.083699,ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0
,,,,,,3,2026-02-01 08:41:22.083699,ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0
,,,,,,3,2026-02-01 08:41:22.083699,ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0
,,,,,,3,2026-02-01 08:41:22.083699,ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0
,,,,,,3,2026-02-01 08:41:22.083699,ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0
3.0,1.0,1.0,,You are logged in as a TRADER,,4,2026-02-01 08:41:23.123384,NG,2.2,2.18,2.22,800000.0,800000.0,0,0,0,0,0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",4,2026-02-01 08:41:23.123384,ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,4,2026-02-01 08:41:23.123384,ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0
,,,,,,4,2026-02-01 08:41:23.123384,ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0
,,,,,,4,2026-02-01 08:41:23.123384,ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0
,,,,,,4,2026-02-01 08:41:23.123384,ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0
,,,,,,4,2026-02-01 08:41:23.123384,ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0
3.0,1.0,1.0,,You are logged in as a TRADER,,5,2026-02-01 08:41:24.158439,NG,2.19,2.17,2.21,800000.0,800000.0,0,0,0,0,0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",5,2026-02-01 08:41:24.158439,ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,5,2026-02-01 08:41:24.158439,ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0
,,,,,,5,2026-02-01 08:41:24.158439,ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0
,,,,,,5,2026-02-01 08:41:24.158439,ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0
,,,,,,5,2026-02-01 08:41:24.158439,ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0
,,,,,,5,2026-02-01 08:41:24.158439,ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0
3.0,1.0,1.0,,You are logged in as a TRADER,,6,2026-02-01 08:41:25.191143,NG,2.2,2.18,2.22,800000.0,800000.0,0,0,0,0,0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",6,2026-02-01 08:41:25.191143,ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,6,2026-02-01 08:41:25.191143,ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0
,,,,,,6,2026-02-01 08:41:25.191143,ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0
,,,,,,6,2026-02-01 08:41:25.191143,ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0
,,,,,,6,2026-02-01 08:41:25.191143,ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0
,,,,,,6,2026-02-01 08:41:25.191143,ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0
3.0,1.0,1.0,,You are logged in as a TRADER,,7,2026-02-01 08:41:26.216740,NG,2.19,2.17,2.21,800000.0,800000.0,0,0,0,0,0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",7,2026-02-01 08:41:26.216740,ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,7,2026-02-01 08:41:26.216740,ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0
,,,,,,7,2026-02-01 08:41:26.216740,ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0
,,,,,,7,2026-02-01 08:41:26.216740,ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0
,,,,,,7,2026-02-01 08:41:26.216740,ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0
,,,,,,7,2026-02-01 08:41:26.216740,ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0
3.0,1.0,1.0,,You are logged in as a TRADER,,8,2026-02-01 08:41:27.247868,NG,2.19,2.17,2.21,800000.0,800000.0,0,0,0,0,0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",8,2026-02-01 08:41:27.247868,ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,8,2026-02-01 08:41:27.247868,ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0
,,,,,,8,2026-02-01 08:41:27.247868,ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0
,,,,,,8,2026-02-01 08:41:27.247868,ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0
,,,,,,8,2026-02-01 08:41:27.247868,ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0
,,,,,,8,2026-02-01 08:41:27.247868,ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0
3.0,1.0,1.0,,You are logged in as a TRADER,,9,2026-02-01 08:41:28.281842,NG,2.19,2.17,2.21,800000.0,800000.0,0,0,0,0,0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",9,2026-02-01 08:41:28.281842,ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,9,2026-02-01 08:41:28.281842,ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0
,,,,,,9,2026-02-01 08:41:28.281842,ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0
,,,,,,9,2026-02-01 08:41:28.281842,ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0
,,,,,,9,2026-02-01 08:41:28.281842,ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0
,,,,,,9,2026-02-01 08:41:28.281842,ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0
3.0,1.0,1.0,,You are logged in as a TRADER,,10,2026-02-01 08:41:29.300612,NG,2.18,2.16,2.2,800000.0,800000.0,0,0,0,0,0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",10,2026-02-01 08:41:29.300612,ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,10,2026-02-01 08:41:29.300612,ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0
,,,,,,10,2026-02-01 08:41:29.300612,ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0
,,,,,,10,2026-02-01 08:41:29.300612,ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0
,,,,,,10,2026-02-01 08:41:29.300612,ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0
,,,,,,10,2026-02-01 08:41:29.300612,ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0
3.0,1.0,1.0,,You are logged in as a TRADER,,11,2026-02-01 08:41:30.331391,NG,2.18,2.16,2.2,800000.0,800000.0,0,0,0,0,0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",11,2026-02-01 08:41:30.331391,ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,11,2026-02-01 08:41:30.331391,ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0
,,,,,,11,2026-02-01 08:41:30.331391,ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0
,,,,,,11,2026-02-01 08:41:30.331391,ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0
,,,,,,11,2026-02-01 08:41:30.331391,ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0
,,,,,,11,2026-02-01 08:41:30.331391,ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0
3.0,1.0,1.0,,You are logged in as a TRADER,,12,2026-02-01 08:41:31.357446,NG,2.17,2.15,2.19,800000.0,800000.0,0,0,0,0,0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",12,2026-02-01 08:41:31.357446,ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,12,2026-02-01 08:41:31.357446,ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0
,,,,,,12,2026-02-01 08:41:31.357446,ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0
,,,,,,12,2026-02-01 08:41:31.357446,ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0
,,,,,,12,2026-02-01 08:41:31.357446,ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0
,,,,,,12,2026-02-01 08:41:31.357446,ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0
3.0,1.0,1.0,,You are logged in as a TRADER,,13,2026-02-01 08:41:32.384371,NG,2.17,2.15,2.19,800000.0,800000.0,0,0,0,0,0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",13,2026-02-01 08:41:32.384371,ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,13,2026-02-01 08:41:32.384371,ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0
,,,,,,13,2026-02-01 08:41:32.384371,ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0
,,,,,,13,2026-02-01 08:41:32.384371,ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0
,,,,,,13,2026-02-01 08:41:32.384371,ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0
,,,,,,13,2026-02-01 08:41:32.384371,ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0
3.0,1.0,1.0,,You are logged in as a TRADER,,14,2026-02-01 08:41:33.422564,NG,2.17,2.15,2.19,800000.0,800000.0,0,0,0,0,0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",14,2026-02-01 08:41:33.422564,ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,14,2026-02-01 08:41:33.422564,ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,0,0
,,,,,,14,2026-02-01 08:41:33.422564,ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0
,,,,,,14,2026-02-01 08:41:33.422564,ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0
,,,,,,14,2026-02-01 08:41:33.422564,ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0
,,,,,,14,2026-02-01 08:41:33.422564,ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,0,0
3.0,1.0,1.0,,You are logged in as a TRADER,,15,2026-02-01 08:41:34.456166,NG,2.17,2.15,2.19,800000.0,800000.0,0,0,0,0,0,0,0
