ticker,last_price,bid_price,ask_price,BUY_ZUAI-5,BUY_ZUAI-2,SELL_ZUAI-5,BUY_ANON,SELL_ANON,SELL_WRSW-6,BUY_WRSW-6,tick,timestamp
TGX,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2026-02-03 17:51:16.495270
PHR,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2026-02-03 17:51:16.495270
BYL,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2026-02-03 17:51:16.495270
CLD,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2026-02-03 17:51:16.495270
GGD,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2026-02-03 17:51:16.495270
PNR,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2026-02-03 17:51:16.495270
FSR,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2026-02-03 17:51:16.495270
ATB,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2026-02-03 17:51:16.495270
SPK,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2026-02-03 17:51:16.495270
EEC,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2026-02-03 17:51:16.495270
TGX,43.7,0.0,0.0,50000000.0,50000000.0,0,0,0,0,0,1,2026-02-03 17:51:17.036569,1.0,1.0,1.0,,Welcome to the RITC 2026 Merger Arbitrage Case - practice server,Good Luck!
PHR,47.5,0.0,0.0,50000000.0,50000000.0,0,0,0,0,0,1,2026-02-03 17:51:17.036569,,,,,,
BYL,43.48,0.0,0.0,50000000.0,50000000.0,0,0,0,0,0,1,2026-02-03 17:51:17.036569,,,,,,
CLD,79.3,0.0,0.0,50000000.0,50000000.0,0,0,0,0,0,1,2026-02-03 17:51:17.036569,,,,,,
GGD,31.51,0.0,0.0,50000000.0,50000000.0,0,0,0,0,0,1,2026-02-03 17:51:17.036569,,,,,,
PNR,59.8,0.0,0.0,50000000.0,50000000.0,0,0,0,0,0,1,2026-02-03 17:51:17.036569,,,,,,
FSR,30.52,0.0,0.0,50000000.0,50000000.0,0,0,0,0,0,1,2026-02-03 17:51:17.036569,,,,,,
ATB,62.2,0.0,0.0,50000000.0,50000000.0,0,0,0,0,0,1,2026-02-03 17:51:17.036569,,,,,,
SPK,52.75,0.0,0.0,50000000.0,50000000.0,0,0,0,0,0,1,2026-02-03 17:51:17.036569,,,,,,
EEC,48.0,0.0,0.0,50000000.0,50000000.0,0,0,0,0,0,1,2026-02-03 17:51:17.036569,,,,,,
TGX,43.72,43.71,43.73,50000000.0,50000000.0,0,0,0,0,0,2,2026-02-03 17:51:18.080352
PHR,47.99,47.98,48.0,50000000.0,50000000.0,0,0,0,0,0,2,2026-02-03 17:51:18.080352
BYL,43.57,43.56,43.58,50000000.0,50000000.0,0,0,0,0,0,2,2026-02-03 17:51:18.080352
CLD,79.49,79.48,79.5,50000000.0,50000000.0,0,0,0,0,0,2,2026-02-03 17:51:18.080352
GGD,31.5,31.49,31.51,50000000.0,50000000.0,0,0,0,0,0,2,2026-02-03 17:51:18.080352
PNR,59.47,59.46,59.48,50000000.0,50000000.0,0,0,0,0,0,2,2026-02-03 17:51:18.080352
FSR,30.5,30.49,30.51,50000000.0,50000000.0,0,0,0,0,0,2,2026-02-03 17:51:18.080352
ATB,62.38,62.37,62.39,50000000.0,50000000.0,0,0,0,0,0,2,2026-02-03 17:51:18.080352
SPK,52.51,52.5,52.52,50000000.0,50000000.0,0,0,0,0,0,2,2026-02-03 17:51:18.080352
EEC,47.7,47.69,47.71,50000000.0,50000000.0,0,0,0,0,0,2,2026-02-03 17:51:18.080352
TGX,43.75,43.74,43.76,50000000.0,50000000.0,0,0,0,0,0,3,2026-02-03 17:51:19.181301
