ticker,last_price,bid_price,ask_price,BUY_GIOT-1,BUY_DUBL-6,BUY_COLA-6,BUY_OTWA-1,SELL_GIOT-1,SELL_ANON,SELL_OTWA-1,BUY_ANON,tick,timestamp
TGX,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,2026-02-04 17:53:40.850880
PHR,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,2026-02-04 17:53:40.850880
BYL,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,2026-02-04 17:53:40.850880
CLD,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,2026-02-04 17:53:40.850880
GGD,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,2026-02-04 17:53:40.850880
PNR,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,2026-02-04 17:53:40.850880
FSR,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,2026-02-04 17:53:40.850880
ATB,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,2026-02-04 17:53:40.850880
SPK,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,2026-02-04 17:53:40.850880
EEC,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,2026-02-04 17:53:40.850880
TGX,43.67,0.0,0.0,50000000.0,50000000.0,0,0,0,0,0,0,1,2026-02-04 17:53:41.391097,1.0,1.0,1.0,,Welcome to the RITC 2026 Merger Arbitrage Case - practice server,Good Luck!
PHR,47.5,0.0,0.0,50000000.0,50000000.0,0,0,0,0,0,0,1,2026-02-04 17:53:41.391097,,,,,,
BYL,43.49,0.0,0.0,50000000.0,50000000.0,0,0,0,0,0,0,1,2026-02-04 17:53:41.391097,,,,,,
CLD,79.3,0.0,0.0,50000000.0,50000000.0,0,0,0,0,0,0,1,2026-02-04 17:53:41.391097,,,,,,
GGD,31.5,0.0,0.0,50000000.0,50000000.0,0,0,0,0,0,0,1,2026-02-04 17:53:41.391097,,,,,,
PNR,59.8,0.0,0.0,50000000.0,50000000.0,0,0,0,0,0,0,1,2026-02-04 17:53:41.391097,,,,,,
FSR,30.56,0.0,0.0,50000000.0,50000000.0,0,0,0,0,0,0,1,2026-02-04 17:53:41.391097,,,,,,
ATB,62.2,0.0,0.0,50000000.0,50000000.0,0,0,0,0,0,0,1,2026-02-04 17:53:41.391097,,,,,,
