ticker,last_price,bid_price,ask_price,BUY_ANON,SELL_ANON,tick,timestamp
TGX,0.0,0.0,0.0,0,0,0,2026-02-03 05:01:19.568738
PHR,0.0,0.0,0.0,0,0,0,2026-02-03 05:01:19.568738
BYL,0.0,0.0,0.0,0,0,0,2026-02-03 05:01:19.568738
CLD,0.0,0.0,0.0,0,0,0,2026-02-03 05:01:19.568738
GGD,0.0,0.0,0.0,0,0,0,2026-02-03 05:01:19.568738
PNR,0.0,0.0,0.0,0,0,0,2026-02-03 05:01:19.568738
FSR,0.0,0.0,0.0,0,0,0,2026-02-03 05:01:19.568738
ATB,0.0,0.0,0.0,0,0,0,2026-02-03 05:01:19.568738
SPK,0.0,0.0,0.0,0,0,0,2026-02-03 05:01:19.568738
EEC,0.0,0.0,0.0,0,0,0,2026-02-03 05:01:19.568738
TGX,43.71,0.0,0.0,50000000.0,50000000.0,1,2026-02-03 05:01:20.622325,1.0,1.0,1.0,,Welcome to the RITC 2026 Merger Arbitrage Case - practice server,Good Luck!
PHR,47.5,0.0,0.0,50000000.0,50000000.0,1,2026-02-03 05:01:20.622325,,,,,,
BYL,43.51,0.0,0.0,50000000.0,50000000.0,1,2026-02-03 05:01:20.622325,,,,,,
CLD,79.3,0.0,0.0,50000000.0,50000000.0,1,2026-02-03 05:01:20.622325,,,,,,
GGD,31.48,0.0,0.0,50000000.0,50000000.0,1,2026-02-03 05:01:20.622325,,,,,,
PNR,59.8,0.0,0.0,50000000.0,50000000.0,1,2026-02-03 05:01:20.622325,,,,,,
FSR,30.57,0.0,0.0,50000000.0,50000000.0,1,2026-02-03 05:01:20.622325,,,,,,
ATB,62.2,0.0,0.0,50000000.0,50000000.0,1,2026-02-03 05:01:20.622325,,,,,,
SPK,52.8,0.0,0.0,50000000.0,50000000.0,1,2026-02-03 05:01:20.622325,,,,,,
EEC,48.0,0.0,0.0,50000000.0,50000000.0,1,2026-02-03 05:01:20.622325,,,,,,
TGX,43.74,43.73,43.75,50000000.0,50000000.0,2,2026-02-03 05:01:21.682230
PHR,47.56,47.55,47.57,50000000.0,50000000.0,2,2026-02-03 05:01:21.682230
BYL,43.81,43.8,43.82,50000000.0,50000000.0,2,2026-02-03 05:01:21.682230
CLD,79.94,79.93,79.95,50000000.0,50000000.0,2,2026-02-03 05:01:21.682230
GGD,31.48,31.47,31.49,50000000.0,50000000.0,2,2026-02-03 05:01:21.682230
PNR,59.74,59.73,59.75,50000000.0,50000000.0,2,2026-02-03 05:01:21.682230
FSR,30.59,30.58,30.6,50000000.0,50000000.0,2,2026-02-03 05:01:21.682230
ATB,62.3,62.29,62.31,50000000.0,50000000.0,2,2026-02-03 05:01:21.682230
SPK,52.67,52.66,52.68,50000000.0,50000000.0,2,2026-02-03 05:01:21.682230
EEC,47.9,47.89,47.91,50000000.0,50000000.0,2,2026-02-03 05:01:21.682230
TGX,43.78,43.77,43.79,50000000.0,50000000.0,3,2026-02-03 05:01:22.718368
PHR,47.44,47.43,47.45,50000000.0,50000000.0,3,2026-02-03 05:01:22.718368
BYL,43.82,43.81,43.83,50000000.0,50000000.0,3,2026-02-03 05:01:22.718368
CLD,79.92,79.91,79.93,50000000.0,50000000.0,3,2026-02-03 05:01:22.718368
GGD,31.47,31.46,31.48,50000000.0,50000000.0,3,2026-02-03 05:01:22.718368
PNR,59.75,59.74,59.76,50000000.0,50000000.0,3,2026-02-03 05:01:22.718368
FSR,30.58,30.57,30.59,50000000.0,50000000.0,3,2026-02-03 05:01:22.718368
ATB,62.31,62.3,62.32,50000000.0,50000000.0,3,2026-02-03 05:01:22.718368
SPK,52.79,52.78,52.8,50000000.0,50000000.0,3,2026-02-03 05:01:22.718368
EEC,48.0,47.99,48.01,50000000.0,50000000.0,3,2026-02-03 05:01:22.718368
TGX,43.8,43.79,43.81,50000000.0,50000000.0,4,2026-02-03 05:01:23.747523
PHR,47.24,47.23,47.25,50000000.0,50000000.0,4,2026-02-03 05:01:23.747523
BYL,43.93,43.92,43.94,50000000.0,50000000.0,4,2026-02-03 05:01:23.747523
CLD,80.07,80.06,80.08,50000000.0,50000000.0,4,2026-02-03 05:01:23.747523
GGD,31.48,31.47,31.49,50000000.0,50000000.0,4,2026-02-03 05:01:23.747523
PNR,59.81,59.8,59.82,50000000.0,50000000.0,4,2026-02-03 05:01:23.747523
FSR,30.55,30.54,30.56,50000000.0,50000000.0,4,2026-02-03 05:01:23.747523
ATB,62.44,62.43,62.45,50000000.0,50000000.0,4,2026-02-03 05:01:23.747523
SPK,52.54,52.53,52.55,50000000.0,50000000.0,4,2026-02-03 05:01:23.747523
EEC,47.68,47.67,47.69,50000000.0,50000000.0,4,2026-02-03 05:01:23.747523
TGX,43.75,43.74,43.76,50000000.0,50000000.0,5,2026-02-03 05:01:24.787696
PHR,47.37,47.36,47.38,50000000.0,50000000.0,5,2026-02-03 05:01:24.787696
BYL,43.83,43.82,43.84,50000000.0,50000000.0,5,2026-02-03 05:01:24.787696
CLD,79.74,79.73,79.75,50000000.0,50000000.0,5,2026-02-03 05:01:24.787696
GGD,31.47,31.46,31.48,50000000.0,50000000.0,5,2026-02-03 05:01:24.787696
PNR,59.97,59.96,59.98,50000000.0,50000000.0,5,2026-02-03 05:01:24.787696
FSR,30.58,30.57,30.59,50000000.0,50000000.0,5,2026-02-03 05:01:24.787696
ATB,62.41,62.4,62.42,50000000.0,50000000.0,5,2026-02-03 05:01:24.787696
SPK,52.46,52.45,52.47,50000000.0,50000000.0,5,2026-02-03 05:01:24.787696
EEC,47.55,47.54,47.56,50000000.0,50000000.0,5,2026-02-03 05:01:24.787696
TGX,43.74,43.73,43.75,50000000.0,50000000.0,6,2026-02-03 05:01:25.827579
PHR,47.48,47.47,47.49,50000000.0,50000000.0,6,2026-02-03 05:01:25.827579
BYL,43.78,43.77,43.79,50000000.0,50000000.0,6,2026-02-03 05:01:25.827579
CLD,79.83,79.82,79.84,50000000.0,50000000.0,6,2026-02-03 05:01:25.827579
GGD,31.44,31.43,31.45,50000000.0,50000000.0,6,2026-02-03 05:01:25.827579
PNR,59.86,59.85,59.87,50000000.0,50000000.0,6,2026-02-03 05:01:25.827579
