ticker,last_price,bid_price,ask_price,BUY_ANON,SELL_ANON,tick,timestamp
TGX,0.0,0.0,0.0,0,0,0,2026-02-03 00:09:35.450059
PHR,0.0,0.0,0.0,0,0,0,2026-02-03 00:09:35.450059
BYL,0.0,0.0,0.0,0,0,0,2026-02-03 00:09:35.450059
CLD,0.0,0.0,0.0,0,0,0,2026-02-03 00:09:35.450059
GGD,0.0,0.0,0.0,0,0,0,2026-02-03 00:09:35.450059
PNR,0.0,0.0,0.0,0,0,0,2026-02-03 00:09:35.450059
FSR,0.0,0.0,0.0,0,0,0,2026-02-03 00:09:35.450059
ATB,0.0,0.0,0.0,0,0,0,2026-02-03 00:09:35.450059
SPK,0.0,0.0,0.0,0,0,0,2026-02-03 00:09:35.450059
EEC,0.0,0.0,0.0,0,0,0,2026-02-03 00:09:35.450059
TGX,43.72,0.0,0.0,50000000.0,50000000.0,1,2026-02-03 00:09:36.023637,1.0,1.0,1.0,,Welcome to the RITC 2026 Merger Arbitrage Case - practice server,Good Luck!
PHR,47.5,0.0,0.0,50000000.0,50000000.0,1,2026-02-03 00:09:36.023637,,,,,,
BYL,43.51,0.0,0.0,50000000.0,50000000.0,1,2026-02-03 00:09:36.023637,,,,,,
CLD,79.3,0.0,0.0,50000000.0,50000000.0,1,2026-02-03 00:09:36.023637,,,,,,
GGD,31.5,0.0,0.0,50000000.0,50000000.0,1,2026-02-03 00:09:36.023637,,,,,,
PNR,59.8,0.0,0.0,50000000.0,50000000.0,1,2026-02-03 00:09:36.023637,,,,,,
FSR,30.49,0.0,0.0,50000000.0,50000000.0,1,2026-02-03 00:09:36.023637,,,,,,
ATB,62.2,0.0,0.0,50000000.0,50000000.0,1,2026-02-03 00:09:36.023637,,,,,,
SPK,52.74,0.0,0.0,50000000.0,50000000.0,1,2026-02-03 00:09:36.023637,,,,,,
EEC,48.0,0.0,0.0,50000000.0,50000000.0,1,2026-02-03 00:09:36.023637,,,,,,
TGX,43.72,43.71,43.73,50000000.0,50000000.0,2,2026-02-03 00:09:37.069409
PHR,47.78,47.77,47.79,50000000.0,50000000.0,2,2026-02-03 00:09:37.069409
BYL,43.5,43.49,43.51,50000000.0,50000000.0,2,2026-02-03 00:09:37.069409
CLD,79.15,79.14,79.16,50000000.0,50000000.0,2,2026-02-03 00:09:37.069409
GGD,31.42,31.41,31.43,50000000.0,50000000.0,2,2026-02-03 00:09:37.069409
PNR,59.48,59.47,59.49,50000000.0,50000000.0,2,2026-02-03 00:09:37.069409
FSR,30.46,30.45,30.47,50000000.0,50000000.0,2,2026-02-03 00:09:37.069409
ATB,62.35,62.34,62.36,50000000.0,50000000.0,2,2026-02-03 00:09:37.069409
SPK,52.64,52.63,52.65,50000000.0,50000000.0,2,2026-02-03 00:09:37.069409
EEC,47.83,47.82,47.84,50000000.0,50000000.0,2,2026-02-03 00:09:37.069409
TGX,43.75,43.74,43.76,50000000.0,50000000.0,3,2026-02-03 00:09:38.107692
PHR,47.81,47.8,47.82,50000000.0,50000000.0,3,2026-02-03 00:09:38.107692
BYL,43.74,43.73,43.75,50000000.0,50000000.0,3,2026-02-03 00:09:38.107692
CLD,79.66,79.65,79.67,50000000.0,50000000.0,3,2026-02-03 00:09:38.107692
GGD,31.46,31.45,31.47,50000000.0,50000000.0,3,2026-02-03 00:09:38.107692
PNR,59.37,59.36,59.38,50000000.0,50000000.0,3,2026-02-03 00:09:38.107692
FSR,30.47,30.46,30.48,50000000.0,50000000.0,3,2026-02-03 00:09:38.107692
ATB,62.58,62.57,62.59,50000000.0,50000000.0,3,2026-02-03 00:09:38.107692
SPK,52.75,52.74,52.76,50000000.0,50000000.0,3,2026-02-03 00:09:38.107692
EEC,48.0,47.99,48.01,50000000.0,50000000.0,3,2026-02-03 00:09:38.107692
TGX,43.77,43.76,43.78,50000000.0,50000000.0,4,2026-02-03 00:09:39.148908
PHR,47.44,47.43,47.45,50000000.0,50000000.0,4,2026-02-03 00:09:39.148908
BYL,43.53,43.52,43.54,50000000.0,50000000.0,4,2026-02-03 00:09:39.148908
CLD,79.13,79.12,79.14,50000000.0,50000000.0,4,2026-02-03 00:09:39.148908
GGD,31.45,31.44,31.46,50000000.0,50000000.0,4,2026-02-03 00:09:39.148908
PNR,59.06,59.05,59.07,50000000.0,50000000.0,4,2026-02-03 00:09:39.148908
FSR,30.42,30.41,30.43,50000000.0,50000000.0,4,2026-02-03 00:09:39.148908
ATB,62.87,62.86,62.88,50000000.0,50000000.0,4,2026-02-03 00:09:39.148908
SPK,52.79,52.78,52.8,50000000.0,50000000.0,4,2026-02-03 00:09:39.148908
EEC,47.99,47.98,48.0,50000000.0,50000000.0,4,2026-02-03 00:09:39.148908
TGX,43.67,43.66,43.68,50000000.0,50000000.0,5,2026-02-03 00:09:40.182342
PHR,47.37,47.36,47.38,50000000.0,50000000.0,5,2026-02-03 00:09:40.182342
BYL,43.68,43.67,43.69,50000000.0,50000000.0,5,2026-02-03 00:09:40.182342
CLD,79.42,79.41,79.43,50000000.0,50000000.0,5,2026-02-03 00:09:40.182342
GGD,31.47,31.46,31.48,50000000.0,50000000.0,5,2026-02-03 00:09:40.182342
PNR,58.93,58.92,58.94,50000000.0,50000000.0,5,2026-02-03 00:09:40.182342
FSR,30.41,30.4,30.42,50000000.0,50000000.0,5,2026-02-03 00:09:40.182342
ATB,63.14,63.13,63.15,50000000.0,50000000.0,5,2026-02-03 00:09:40.182342
SPK,52.87,52.86,52.88,50000000.0,50000000.0,5,2026-02-03 00:09:40.182342
EEC,48.12,48.11,48.13,50000000.0,50000000.0,5,2026-02-03 00:09:40.182342
TGX,43.69,43.68,43.7,50000000.0,50000000.0,6,2026-02-03 00:09:41.226460
PHR,47.34,47.33,47.35,50000000.0,50000000.0,6,2026-02-03 00:09:41.226460
BYL,43.42,43.41,43.43,50000000.0,50000000.0,6,2026-02-03 00:09:41.226460
CLD,78.77,78.76,78.78,50000000.0,50000000.0,6,2026-02-03 00:09:41.226460
GGD,31.41,31.4,31.42,50000000.0,50000000.0,6,2026-02-03 00:09:41.226460
PNR,59.06,59.05,59.07,50000000.0,50000000.0,6,2026-02-03 00:09:41.226460
FSR,30.39,30.38,30.4,50000000.0,50000000.0,6,2026-02-03 00:09:41.226460
ATB,63.14,63.13,63.15,50000000.0,50000000.0,6,2026-02-03 00:09:41.226460
SPK,52.68,52.67,52.69,50000000.0,50000000.0,6,2026-02-03 00:09:41.226460
EEC,47.89,47.88,47.9,50000000.0,50000000.0,6,2026-02-03 00:09:41.226460
TGX,43.69,43.68,43.7,50000000.0,50000000.0,7,2026-02-03 00:09:42.266126
PHR,46.98,46.97,46.99,50000000.0,50000000.0,7,2026-02-03 00:09:42.266126
BYL,43.2,43.19,43.21,50000000.0,50000000.0,7,2026-02-03 00:09:42.266126
CLD,78.26,78.25,78.27,50000000.0,50000000.0,7,2026-02-03 00:09:42.266126
GGD,31.48,31.47,31.49,50000000.0,50000000.0,7,2026-02-03 00:09:42.266126
PNR,59.05,59.04,59.06,50000000.0,50000000.0,7,2026-02-03 00:09:42.266126
FSR,30.4,30.39,30.41,50000000.0,50000000.0,7,2026-02-03 00:09:42.266126
