ticker,last_price,bid_price,ask_price,BUY_ZUAI-5,BUY_ZUAI-2,SELL_ZUAI-5,BUY_ANON,SELL_ANON,SELL_WRSW-6,BUY_WRSW-6,tick,timestamp
TGX,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2026-02-03 16:20:07.016405
PHR,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2026-02-03 16:20:07.016405
BYL,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2026-02-03 16:20:07.016405
CLD,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2026-02-03 16:20:07.016405
GGD,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2026-02-03 16:20:07.016405
PNR,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2026-02-03 16:20:07.016405
FSR,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2026-02-03 16:20:07.016405
ATB,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2026-02-03 16:20:07.016405
SPK,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2026-02-03 16:20:07.016405
EEC,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2026-02-03 16:20:07.016405
TGX,43.7,0.0,0.0,50000000.0,50000000.0,0,0,0,0,0,1,2026-02-03 16:20:07.562411,1.0,1.0,1.0,,Welcome to the RITC 2026 Merger Arbitrage Case - practice server,Good Luck!
PHR,47.5,0.0,0.0,50000000.0,50000000.0,0,0,0,0,0,1,2026-02-03 16:20:07.562411,,,,,,
BYL,43.5,0.0,0.0,50000000.0,50000000.0,0,0,0,0,0,1,2026-02-03 16:20:07.562411,,,,,,
CLD,79.3,0.0,0.0,50000000.0,50000000.0,0,0,0,0,0,1,2026-02-03 16:20:07.562411,,,,,,
GGD,31.52,0.0,0.0,50000000.0,50000000.0,0,0,0,0,0,1,2026-02-03 16:20:07.562411,,,,,,
PNR,59.8,0.0,0.0,50000000.0,50000000.0,0,0,0,0,0,1,2026-02-03 16:20:07.562411,,,,,,
FSR,30.42,0.0,0.0,50000000.0,50000000.0,0,0,0,0,0,1,2026-02-03 16:20:07.562411,,,,,,
ATB,62.2,0.0,0.0,50000000.0,50000000.0,0,0,0,0,0,1,2026-02-03 16:20:07.562411,,,,,,
SPK,52.76,0.0,0.0,50000000.0,50000000.0,0,0,0,0,0,1,2026-02-03 16:20:07.562411,,,,,,
EEC,48.0,0.0,0.0,50000000.0,50000000.0,0,0,0,0,0,1,2026-02-03 16:20:07.562411,,,,,,
TGX,43.75,43.74,43.76,50000000.0,50000000.0,0,0,0,0,0,2,2026-02-03 16:20:08.601446
PHR,47.88,47.87,47.89,50000000.0,50000000.0,0,0,0,0,0,2,2026-02-03 16:20:08.601446
BYL,43.48,43.47,43.49,50000000.0,50000000.0,0,0,0,0,0,2,2026-02-03 16:20:08.601446
CLD,79.26,79.25,79.27,50000000.0,50000000.0,0,0,0,0,0,2,2026-02-03 16:20:08.601446
GGD,31.46,31.45,31.47,50000000.0,50000000.0,0,0,0,0,0,2,2026-02-03 16:20:08.601446
PNR,59.57,59.56,59.58,50000000.0,50000000.0,0,0,0,0,0,2,2026-02-03 16:20:08.601446
FSR,30.32,30.31,30.33,50000000.0,50000000.0,0,0,0,0,0,2,2026-02-03 16:20:08.601446
ATB,62.09,62.08,62.1,50000000.0,50000000.0,0,0,0,0,0,2,2026-02-03 16:20:08.601446
SPK,52.83,52.82,52.84,50000000.0,50000000.0,0,0,0,0,0,2,2026-02-03 16:20:08.601446
EEC,48.08,48.07,48.09,50000000.0,50000000.0,0,0,0,0,0,2,2026-02-03 16:20:08.601446
TGX,43.79,43.78,43.8,50000000.0,50000000.0,0,0,0,0,0,3,2026-02-03 16:20:09.639968
PHR,48.02,48.01,48.03,50000000.0,50000000.0,0,0,0,0,0,3,2026-02-03 16:20:09.639968
BYL,43.31,43.3,43.32,50000000.0,50000000.0,0,0,0,0,0,3,2026-02-03 16:20:09.639968
