ticker,last_price,bid_price,ask_price,BUY_ANON,SELL_ANON,BUY_GIOT-1,BUY_DUBL-6,BUY_COLA-6,BUY_OTWA-1,SELL_OTWA-1,tick,timestamp,news_news_id,news_period,news_tick,news_ticker,news_headline,news_body
TGX,43.7,43.68,43.7,50000000.0,50000000.0,0,0,0,0,0,1,2026-02-04 14:50:27.716015,1.0,1.0,1.0,,Welcome to the RITC 2026 Merger Arbitrage Case - practice server,Good Luck!
PHR,47.5,47.49,47.51,50000000.0,50000000.0,0,0,0,0,0,1,2026-02-04 14:50:27.716015,,,,,,
BYL,43.53,43.52,43.54,50000000.0,50000000.0,0,0,0,0,0,1,2026-02-04 14:50:27.716015,,,,,,
CLD,79.3,79.29,79.31,50000000.0,50000000.0,0,0,0,0,0,1,2026-02-04 14:50:27.716015,,,,,,
GGD,31.54,31.53,31.55,50000000.0,50000000.0,0,0,0,0,0,1,2026-02-04 14:50:27.716015,,,,,,
PNR,59.8,59.79,59.81,50000000.0,50000000.0,0,0,0,0,0,1,2026-02-04 14:50:27.716015,,,,,,
FSR,30.52,30.51,30.53,50000000.0,50000000.0,0,0,0,0,0,1,2026-02-04 14:50:27.716015,,,,,,
ATB,62.2,62.19,62.21,50000000.0,50000000.0,0,0,0,0,0,1,2026-02-04 14:50:27.716015,,,,,,
SPK,52.84,52.83,52.85,50000000.0,50000000.0,0,0,0,0,0,1,2026-02-04 14:50:27.716015,,,,,,
EEC,48.0,47.99,48.01,50000000.0,50000000.0,0,0,0,0,0,1,2026-02-04 14:50:27.716015,,,,,,
TGX,43.68,43.66,43.68,50000000.0,50000000.0,0,0,0,0,0,2,2026-02-04 14:50:28.272655
PHR,47.48,47.47,47.49,50000000.0,50000000.0,0,0,0,0,0,2,2026-02-04 14:50:28.272655
BYL,43.5,43.49,43.51,50000000.0,50000000.0,0,0,0,0,0,2,2026-02-04 14:50:28.272655
CLD,79.22,79.21,79.23,50000000.0,50000000.0,0,0,0,0,0,2,2026-02-04 14:50:28.272655
GGD,31.42,31.41,31.43,50000000.0,50000000.0,0,0,0,0,0,2,2026-02-04 14:50:28.272655
PNR,59.52,59.51,59.53,50000000.0,50000000.0,0,0,0,0,0,2,2026-02-04 14:50:28.272655
FSR,30.46,30.45,30.47,50000000.0,50000000.0,0,0,0,0,0,2,2026-02-04 14:50:28.272655
ATB,61.66,61.65,61.67,50000000.0,50000000.0,0,0,0,0,0,2,2026-02-04 14:50:28.272655
SPK,53.06,53.05,53.07,50000000.0,50000000.0,0,0,0,0,0,2,2026-02-04 14:50:28.272655
EEC,48.36,48.35,48.37,50000000.0,50000000.0,0,0,0,0,0,2,2026-02-04 14:50:28.272655
TGX,43.68,43.67,43.69,50000000.0,50000000.0,0,0,0,0,0,3,2026-02-04 14:50:29.315379
PHR,47.35,47.34,47.36,50000000.0,50000000.0,0,0,0,0,0,3,2026-02-04 14:50:29.315379
BYL,43.42,43.41,43.43,50000000.0,50000000.0,0,0,0,0,0,3,2026-02-04 14:50:29.315379
CLD,79.0,78.99,79.01,50000000.0,50000000.0,0,0,0,0,0,3,2026-02-04 14:50:29.315379
GGD,31.43,31.42,31.44,50000000.0,50000000.0,0,0,0,0,0,3,2026-02-04 14:50:29.315379
PNR,59.63,59.62,59.64,50000000.0,50000000.0,0,0,0,0,0,3,2026-02-04 14:50:29.315379
FSR,30.43,30.42,30.44,50000000.0,50000000.0,0,0,0,0,0,3,2026-02-04 14:50:29.315379
ATB,61.34,61.33,61.35,50000000.0,50000000.0,0,0,0,0,0,3,2026-02-04 14:50:29.315379
SPK,53.37,53.36,53.38,50000000.0,50000000.0,0,0,0,0,0,3,2026-02-04 14:50:29.315379
EEC,49.09,49.08,49.1,50000000.0,50000000.0,0,0,0,0,0,3,2026-02-04 14:50:29.315379
TGX,43.73,43.72,43.74,50000000.0,50000000.0,0,0,0,0,0,4,2026-02-04 14:50:30.366669
PHR,47.38,47.37,47.39,50000000.0,50000000.0,0,0,0,0,0,4,2026-02-04 14:50:30.366669
BYL,43.5,43.49,43.51,50000000.0,50000000.0,0,0,0,0,0,4,2026-02-04 14:50:30.366669
CLD,79.2,79.19,79.21,50000000.0,50000000.0,0,0,0,0,0,4,2026-02-04 14:50:30.366669
GGD,31.44,31.43,31.45,50000000.0,50000000.0,0,0,0,0,0,4,2026-02-04 14:50:30.366669
PNR,59.95,59.95,59.97,50000000.0,50000000.0,0,0,0,0,0,4,2026-02-04 14:50:30.366669
FSR,30.41,30.4,30.42,50000000.0,50000000.0,0,0,0,0,0,4,2026-02-04 14:50:30.366669
ATB,61.62,61.61,61.63,50000000.0,50000000.0,0,0,0,0,0,4,2026-02-04 14:50:30.366669
SPK,53.47,53.46,53.48,50000000.0,50000000.0,0,0,0,0,0,4,2026-02-04 14:50:30.366669
EEC,49.26,49.25,49.27,50000000.0,50000000.0,0,0,0,0,0,4,2026-02-04 14:50:30.366669
TGX,43.66,43.65,43.67,50000000.0,50000000.0,0,0,0,0,0,5,2026-02-04 14:50:31.427827
PHR,47.55,47.54,47.56,50000000.0,50000000.0,0,0,0,0,0,5,2026-02-04 14:50:31.427827
BYL,43.56,43.55,43.57,50000000.0,50000000.0,0,0,0,0,0,5,2026-02-04 14:50:31.427827
CLD,79.38,79.37,79.39,50000000.0,50000000.0,0,0,0,0,0,5,2026-02-04 14:50:31.427827
GGD,31.5,31.49,31.51,50000000.0,50000000.0,0,0,0,0,0,5,2026-02-04 14:50:31.427827
