news_id,period,tick,ticker,headline,body,tick,timestamp,ticker,last_price,bid_price,ask_price,BUY_ANON,SELL_ANON,SELL_LUIS-T1,BUY_LUIS-T1
4.0,1.0,1.0,,SUNLIGHT Forecast for DAY 2,The weather forecasts call for between 12 and 20 hours of sunlight tomorrow.,2,2026-02-01 05:25:41.648670,NG,2.21,2.19,2.23,800000.0,800000.0,0,0
3.0,1.0,1.0,,You are logged in as a PRODUCER,,2,2026-02-01 05:25:41.648670,ELEC-day2,0.0,0.0,0.0,,,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",2,2026-02-01 05:25:41.648670,ELEC-day3,0.0,0.0,0.0,,,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,2,2026-02-01 05:25:41.648670,ELEC-day4,0.0,0.0,0.0,,,0,0
,,,,,,2,2026-02-01 05:25:41.648670,ELEC-day5,0.0,0.0,0.0,,,0,0
,,,,,,2,2026-02-01 05:25:41.648670,ELEC-day6,0.0,0.0,0.0,,,0,0
,,,,,,2,2026-02-01 05:25:41.648670,ELEC-F,0.0,0.0,0.0,,,0,0
4.0,1.0,1.0,,SUNLIGHT Forecast for DAY 2,The weather forecasts call for between 12 and 20 hours of sunlight tomorrow.,3,2026-02-01 05:25:42.742718,NG,2.2,2.18,2.22,800000.0,800000.0,0,0
3.0,1.0,1.0,,You are logged in as a PRODUCER,,3,2026-02-01 05:25:42.742718,ELEC-day2,0.0,0.0,0.0,,,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",3,2026-02-01 05:25:42.742718,ELEC-day3,0.0,0.0,0.0,,,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,3,2026-02-01 05:25:42.742718,ELEC-day4,0.0,0.0,0.0,,,0,0
,,,,,,3,2026-02-01 05:25:42.742718,ELEC-day5,0.0,0.0,0.0,,,0,0
,,,,,,3,2026-02-01 05:25:42.742718,ELEC-day6,0.0,0.0,0.0,,,0,0
,,,,,,3,2026-02-01 05:25:42.742718,ELEC-F,0.0,0.0,0.0,,,0,0
4.0,1.0,1.0,,SUNLIGHT Forecast for DAY 2,The weather forecasts call for between 12 and 20 hours of sunlight tomorrow.,4,2026-02-01 05:25:43.799276,NG,2.2,2.18,2.22,800000.0,800000.0,0,0
3.0,1.0,1.0,,You are logged in as a PRODUCER,,4,2026-02-01 05:25:43.799276,ELEC-day2,0.0,0.0,0.0,,,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",4,2026-02-01 05:25:43.799276,ELEC-day3,0.0,0.0,0.0,,,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,4,2026-02-01 05:25:43.799276,ELEC-day4,0.0,0.0,0.0,,,0,0
,,,,,,4,2026-02-01 05:25:43.799276,ELEC-day5,0.0,0.0,0.0,,,0,0
,,,,,,4,2026-02-01 05:25:43.799276,ELEC-day6,0.0,0.0,0.0,,,0,0
,,,,,,4,2026-02-01 05:25:43.799276,ELEC-F,0.0,0.0,0.0,,,0,0
4.0,1.0,1.0,,SUNLIGHT Forecast for DAY 2,The weather forecasts call for between 12 and 20 hours of sunlight tomorrow.,5,2026-02-01 05:25:44.829121,NG,2.19,2.17,2.21,800000.0,800000.0,0,0
3.0,1.0,1.0,,You are logged in as a PRODUCER,,5,2026-02-01 05:25:44.829121,ELEC-day2,0.0,0.0,0.0,,,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",5,2026-02-01 05:25:44.829121,ELEC-day3,0.0,0.0,0.0,,,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,5,2026-02-01 05:25:44.829121,ELEC-day4,0.0,0.0,0.0,,,0,0
,,,,,,5,2026-02-01 05:25:44.829121,ELEC-day5,0.0,0.0,0.0,,,0,0
,,,,,,5,2026-02-01 05:25:44.829121,ELEC-day6,0.0,0.0,0.0,,,0,0
,,,,,,5,2026-02-01 05:25:44.829121,ELEC-F,0.0,0.0,0.0,,,0,0
4.0,1.0,1.0,,SUNLIGHT Forecast for DAY 2,The weather forecasts call for between 12 and 20 hours of sunlight tomorrow.,6,2026-02-01 05:25:45.860782,NG,2.2,2.18,2.22,800000.0,800000.0,0,0
3.0,1.0,1.0,,You are logged in as a PRODUCER,,6,2026-02-01 05:25:45.860782,ELEC-day2,0.0,0.0,0.0,,,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",6,2026-02-01 05:25:45.860782,ELEC-day3,0.0,0.0,0.0,,,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,6,2026-02-01 05:25:45.860782,ELEC-day4,0.0,0.0,0.0,,,0,0
,,,,,,6,2026-02-01 05:25:45.860782,ELEC-day5,0.0,0.0,0.0,,,0,0
,,,,,,6,2026-02-01 05:25:45.860782,ELEC-day6,0.0,0.0,0.0,,,0,0
,,,,,,6,2026-02-01 05:25:45.860782,ELEC-F,0.0,0.0,0.0,,,0,0
4.0,1.0,1.0,,SUNLIGHT Forecast for DAY 2,The weather forecasts call for between 12 and 20 hours of sunlight tomorrow.,7,2026-02-01 05:25:46.899333,NG,2.19,2.17,2.21,800000.0,800000.0,0,0
3.0,1.0,1.0,,You are logged in as a PRODUCER,,7,2026-02-01 05:25:46.899333,ELEC-day2,0.0,0.0,0.0,,,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",7,2026-02-01 05:25:46.899333,ELEC-day3,0.0,0.0,0.0,,,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,7,2026-02-01 05:25:46.899333,ELEC-day4,0.0,0.0,0.0,,,0,0
,,,,,,7,2026-02-01 05:25:46.899333,ELEC-day5,0.0,0.0,0.0,,,0,0
,,,,,,7,2026-02-01 05:25:46.899333,ELEC-day6,0.0,0.0,0.0,,,0,0
,,,,,,7,2026-02-01 05:25:46.899333,ELEC-F,0.0,0.0,0.0,,,0,0
4.0,1.0,1.0,,SUNLIGHT Forecast for DAY 2,The weather forecasts call for between 12 and 20 hours of sunlight tomorrow.,8,2026-02-01 05:25:47.937577,NG,2.19,2.17,2.21,800000.0,800000.0,0,0
3.0,1.0,1.0,,You are logged in as a PRODUCER,,8,2026-02-01 05:25:47.937577,ELEC-day2,0.0,0.0,0.0,,,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",8,2026-02-01 05:25:47.937577,ELEC-day3,0.0,0.0,0.0,,,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,8,2026-02-01 05:25:47.937577,ELEC-day4,0.0,0.0,0.0,,,0,0
,,,,,,8,2026-02-01 05:25:47.937577,ELEC-day5,0.0,0.0,0.0,,,0,0
,,,,,,8,2026-02-01 05:25:47.937577,ELEC-day6,0.0,0.0,0.0,,,0,0
,,,,,,8,2026-02-01 05:25:47.937577,ELEC-F,0.0,0.0,0.0,,,0,0
4.0,1.0,1.0,,SUNLIGHT Forecast for DAY 2,The weather forecasts call for between 12 and 20 hours of sunlight tomorrow.,9,2026-02-01 05:25:48.967340,NG,2.19,2.17,2.21,800000.0,800000.0,0,0
3.0,1.0,1.0,,You are logged in as a PRODUCER,,9,2026-02-01 05:25:48.967340,ELEC-day2,0.0,0.0,0.0,,,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",9,2026-02-01 05:25:48.967340,ELEC-day3,0.0,0.0,0.0,,,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,9,2026-02-01 05:25:48.967340,ELEC-day4,0.0,0.0,0.0,,,0,0
,,,,,,9,2026-02-01 05:25:48.967340,ELEC-day5,0.0,0.0,0.0,,,0,0
,,,,,,9,2026-02-01 05:25:48.967340,ELEC-day6,0.0,0.0,0.0,,,0,0
,,,,,,9,2026-02-01 05:25:48.967340,ELEC-F,0.0,0.0,0.0,,,0,0
4.0,1.0,1.0,,SUNLIGHT Forecast for DAY 2,The weather forecasts call for between 12 and 20 hours of sunlight tomorrow.,10,2026-02-01 05:25:49.983087,NG,2.18,2.16,2.2,800000.0,800000.0,0,0
3.0,1.0,1.0,,You are logged in as a PRODUCER,,10,2026-02-01 05:25:49.983087,ELEC-day2,0.0,0.0,0.0,,,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",10,2026-02-01 05:25:49.983087,ELEC-day3,0.0,0.0,0.0,,,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,10,2026-02-01 05:25:49.983087,ELEC-day4,0.0,0.0,0.0,,,0,0
,,,,,,10,2026-02-01 05:25:49.983087,ELEC-day5,0.0,0.0,0.0,,,0,0
,,,,,,10,2026-02-01 05:25:49.983087,ELEC-day6,0.0,0.0,0.0,,,0,0
,,,,,,10,2026-02-01 05:25:49.983087,ELEC-F,0.0,0.0,0.0,,,0,0
4.0,1.0,1.0,,SUNLIGHT Forecast for DAY 2,The weather forecasts call for between 12 and 20 hours of sunlight tomorrow.,11,2026-02-01 05:25:51.020170,NG,2.18,2.16,2.2,800000.0,800000.0,0,0
3.0,1.0,1.0,,You are logged in as a PRODUCER,,11,2026-02-01 05:25:51.020170,ELEC-day2,0.0,0.0,0.0,,,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",11,2026-02-01 05:25:51.020170,ELEC-day3,0.0,0.0,0.0,,,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,11,2026-02-01 05:25:51.020170,ELEC-day4,0.0,0.0,0.0,,,0,0
,,,,,,11,2026-02-01 05:25:51.020170,ELEC-day5,0.0,0.0,0.0,,,0,0
,,,,,,11,2026-02-01 05:25:51.020170,ELEC-day6,0.0,0.0,0.0,,,0,0
,,,,,,11,2026-02-01 05:25:51.020170,ELEC-F,0.0,0.0,0.0,,,0,0
4.0,1.0,1.0,,SUNLIGHT Forecast for DAY 2,The weather forecasts call for between 12 and 20 hours of sunlight tomorrow.,12,2026-02-01 05:25:52.047343,NG,2.17,2.15,2.19,800000.0,800000.0,0,0
3.0,1.0,1.0,,You are logged in as a PRODUCER,,12,2026-02-01 05:25:52.047343,ELEC-day2,0.0,0.0,0.0,,,0,0
