ticker,last_price,bid_price,ask_price,BUY_ANON,BUY_DUBL-1,SELL_GIOT-1,SELL_ANON,BUY_UEBR-3,SELL_UEBR-2,BUY_GIOT-1,BUY_UEBR-2,SELL_DUBL-1,BUY_UBCT-2,SELL_UBCT-2,SELL_UEBR-3,tick,timestamp
RTM,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-02-05 11:42:07.458251
RTM1C45,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-02-05 11:42:07.458251
RTM1P45,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-02-05 11:42:07.458251
RTM1C46,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-02-05 11:42:07.458251
RTM1P46,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-02-05 11:42:07.458251
RTM1C47,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-02-05 11:42:07.458251
RTM1P47,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-02-05 11:42:07.458251
RTM1C48,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-02-05 11:42:07.458251
RTM1P48,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-02-05 11:42:07.458251
RTM1C49,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-02-05 11:42:07.458251
RTM1P49,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-02-05 11:42:07.458251
RTM1C50,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-02-05 11:42:07.458251
RTM1P50,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-02-05 11:42:07.458251
RTM1C51,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-02-05 11:42:07.458251
RTM1P51,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-02-05 11:42:07.458251
RTM1C52,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-02-05 11:42:07.458251
RTM1P52,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-02-05 11:42:07.458251
RTM1C53,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-02-05 11:42:07.458251
RTM1P53,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-02-05 11:42:07.458251
RTM1C54,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-02-05 11:42:07.458251
RTM1P54,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-02-05 11:42:07.458251
RTM,50.0,0.0,0.0,100000000.0,100000000.0,0,0,0,0,0,0,0,0,0,0,1,2026-02-05 11:42:08.012104,2.0,1.0,1.0,Week 1,Delta limit and penalty,The delta limit for this sub-heat is 13000 and the penalty percentage is 3%
RTM1C45,5.0,0.0,0.0,1000000.0,1000000.0,0,0,0,0,0,0,0,0,0,0,1,2026-02-05 11:42:08.012104,1.0,1.0,1.0,Week 1,Risk free rate and current annualized volatility of RTM,The current risk free rate is 0%. RTM is an ETF that mimics one of the major indices in the simulated world and its current annualized realized volatility is 12%. This simulation consists of 20 trading days that are each 15 ticks in length.
RTM1P45,0.02,0.0,0.0,1000000.0,1000000.0,0,0,0,0,0,0,0,0,0,0,1,2026-02-05 11:42:08.012104,,,,,,
RTM1C46,4.02,0.0,0.0,1000000.0,1000000.0,0,0,0,0,0,0,0,0,0,0,1,2026-02-05 11:42:08.012104,,,,,,
RTM1P46,0.02,0.0,0.0,1000000.0,1000000.0,0,0,0,0,0,0,0,0,0,0,1,2026-02-05 11:42:08.012104,,,,,,
RTM1C47,3.06,0.0,0.0,1000000.0,1000000.0,0,0,0,0,0,0,0,0,0,0,1,2026-02-05 11:42:08.012104,,,,,,
RTM1P47,0.06,0.0,0.0,1000000.0,1000000.0,0,0,0,0,0,0,0,0,0,0,1,2026-02-05 11:42:08.012104,,,,,,
RTM1C48,2.18,0.0,0.0,1000000.0,1000000.0,0,0,0,0,0,0,0,0,0,0,1,2026-02-05 11:42:08.012104,,,,,,
RTM1P48,0.18,0.0,0.0,1000000.0,1000000.0,0,0,0,0,0,0,0,0,0,0,1,2026-02-05 11:42:08.012104,,,,,,
RTM1C49,1.44,0.0,0.0,1000000.0,1000000.0,0,0,0,0,0,0,0,0,0,0,1,2026-02-05 11:42:08.012104,,,,,,
RTM1P49,0.44,0.0,0.0,1000000.0,1000000.0,0,0,0,0,0,0,0,0,0,0,1,2026-02-05 11:42:08.012104,,,,,,
RTM1C50,0.88,0.0,0.0,1000000.0,1000000.0,0,0,0,0,0,0,0,0,0,0,1,2026-02-05 11:42:08.012104,,,,,,
RTM1P50,0.88,0.0,0.0,1000000.0,1000000.0,0,0,0,0,0,0,0,0,0,0,1,2026-02-05 11:42:08.012104,,,,,,
RTM1C51,0.49,0.0,0.0,1000000.0,1000000.0,0,0,0,0,0,0,0,0,0,0,1,2026-02-05 11:42:08.012104,,,,,,
RTM1P51,1.49,0.0,0.0,1000000.0,1000000.0,0,0,0,0,0,0,0,0,0,0,1,2026-02-05 11:42:08.012104,,,,,,
RTM1C52,0.24,0.0,0.0,1000000.0,1000000.0,0,0,0,0,0,0,0,0,0,0,1,2026-02-05 11:42:08.012104,,,,,,
RTM1P52,2.24,0.0,0.0,1000000.0,1000000.0,0,0,0,0,0,0,0,0,0,0,1,2026-02-05 11:42:08.012104,,,,,,
RTM1C53,0.08,0.0,0.0,1000000.0,1000000.0,0,0,0,0,0,0,0,0,0,0,1,2026-02-05 11:42:08.012104,,,,,,
RTM1P53,3.08,0.0,0.0,1000000.0,1000000.0,0,0,0,0,0,0,0,0,0,0,1,2026-02-05 11:42:08.012104,,,,,,
RTM1C54,0.03,0.0,0.0,1000000.0,1000000.0,0,0,0,0,0,0,0,0,0,0,1,2026-02-05 11:42:08.012104,,,,,,
RTM1P54,4.03,0.0,0.0,1000000.0,1000000.0,0,0,0,0,0,0,0,0,0,0,1,2026-02-05 11:42:08.012104,,,,,,
RTM,49.9,49.89,49.91,100000000.0,100000000.0,0,0,0,0,0,0,0,0,0,0,2,2026-02-05 11:42:08.564866
RTM1C45,4.91,4.9,4.92,1000000.0,1000000.0,0,0,0,0,0,0,0,0,0,0,2,2026-02-05 11:42:08.564866
RTM1P45,0.02,0.01,0.03,1000000.0,1000000.0,0,0,0,0,0,0,0,0,0,0,2,2026-02-05 11:42:08.564866
RTM1C46,3.92,3.91,3.93,1000000.0,1000000.0,0,0,0,0,0,0,0,0,0,0,2,2026-02-05 11:42:08.564866
RTM1P46,0.02,0.01,0.03,1000000.0,1000000.0,0,0,0,0,0,0,0,0,0,0,2,2026-02-05 11:42:08.564866
RTM1C47,3.01,3.0,3.02,1000000.0,1000000.0,0,0,0,0,0,0,0,0,0,0,2,2026-02-05 11:42:08.564866
RTM1P47,0.11,0.1,0.12,1000000.0,1000000.0,0,0,0,0,0,0,0,0,0,0,2,2026-02-05 11:42:08.564866
RTM1C48,2.17,2.16,2.18,1000000.0,1000000.0,0,0,0,0,0,0,0,0,0,0,2,2026-02-05 11:42:08.564866
RTM1P48,0.26,0.25,0.27,1000000.0,1000000.0,0,0,0,0,0,0,0,0,0,0,2,2026-02-05 11:42:08.564866
RTM1C49,1.39,1.38,1.4,1000000.0,1000000.0,0,0,0,0,0,0,0,0,0,0,2,2026-02-05 11:42:08.564866
RTM1P49,0.49,0.48,0.5,1000000.0,1000000.0,0,0,0,0,0,0,0,0,0,0,2,2026-02-05 11:42:08.564866
RTM1C50,0.8,0.79,0.81,1000000.0,1000000.0,0,0,0,0,0,0,0,0,0,0,2,2026-02-05 11:42:08.564866
RTM1P50,0.9,0.89,0.91,1000000.0,1000000.0,0,0,0,0,0,0,0,0,0,0,2,2026-02-05 11:42:08.564866
RTM1C51,0.43,0.42,0.44,1000000.0,1000000.0,0,0,0,0,0,0,0,0,0,0,2,2026-02-05 11:42:08.564866
RTM1P51,1.53,1.52,1.54,1000000.0,1000000.0,0,0,0,0,0,0,0,0,0,0,2,2026-02-05 11:42:08.564866
RTM1C52,0.21,0.2,0.22,1000000.0,1000000.0,0,0,0,0,0,0,0,0,0,0,2,2026-02-05 11:42:08.564866
RTM1P52,2.31,2.3,2.32,1000000.0,1000000.0,0,0,0,0,0,0,0,0,0,0,2,2026-02-05 11:42:08.564866
RTM1C53,0.1,0.09,0.11,1000000.0,1000000.0,0,0,0,0,0,0,0,0,0,0,2,2026-02-05 11:42:08.564866
RTM1P53,3.2,3.19,3.21,1000000.0,1000000.0,0,0,0,0,0,0,0,0,0,0,2,2026-02-05 11:42:08.564866
RTM1C54,0.02,0.01,0.03,1000000.0,1000000.0,0,0,0,0,0,0,0,0,0,0,2,2026-02-05 11:42:08.564866
RTM1P54,4.12,4.11,4.13,1000000.0,1000000.0,0,0,0,0,0,0,0,0,0,0,2,2026-02-05 11:42:08.564866
RTM,49.97,49.96,49.98,100000000.0,100000000.0,0,0,0,0,0,0,0,0,0,0,3,2026-02-05 11:42:09.631169
RTM1C45,4.98,4.97,4.99,1000000.0,1000000.0,0,0,0,0,0,0,0,0,0,0,3,2026-02-05 11:42:09.631169
RTM1P45,0.02,0.01,0.03,1000000.0,1000000.0,0,0,0,0,0,0,0,0,0,0,3,2026-02-05 11:42:09.631169
RTM1C46,3.99,3.98,4.0,1000000.0,1000000.0,0,0,0,0,0,0,0,0,0,0,3,2026-02-05 11:42:09.631169
RTM1P46,0.02,0.01,0.03,1000000.0,1000000.0,0,0,0,0,0,0,0,0,0,0,3,2026-02-05 11:42:09.631169
RTM1C47,3.08,3.07,3.09,1000000.0,1000000.0,0,0,0,0,0,0,0,0,0,0,3,2026-02-05 11:42:09.631169
RTM1P47,0.1,0.09,0.11,1000000.0,1000000.0,0,0,0,0,0,0,0,0,0,0,3,2026-02-05 11:42:09.631169
RTM1C48,2.15,2.14,2.16,1000000.0,1000000.0,0,0,0,0,0,0,0,0,0,0,3,2026-02-05 11:42:09.631169
RTM1P48,0.17,0.16,0.18,1000000.0,1000000.0,0,0,0,0,0,0,0,0,0,0,3,2026-02-05 11:42:09.631169
RTM1C49,1.46,1.45,1.47,1000000.0,1000000.0,0,0,0,0,0,0,0,0,0,0,3,2026-02-05 11:42:09.631169
RTM1P49,0.49,0.48,0.5,1000000.0,1000000.0,0,0,0,0,0,0,0,0,0,0,3,2026-02-05 11:42:09.631169
RTM1C50,0.84,0.83,0.85,1000000.0,1000000.0,0,0,0,0,0,0,0,0,0,0,3,2026-02-05 11:42:09.631169
RTM1P50,0.87,0.86,0.88,1000000.0,1000000.0,0,0,0,0,0,0,0,0,0,0,3,2026-02-05 11:42:09.631169
RTM1C51,0.42,0.41,0.43,1000000.0,1000000.0,0,0,0,0,0,0,0,0,0,0,3,2026-02-05 11:42:09.631169
RTM1P51,1.45,1.44,1.46,1000000.0,1000000.0,0,0,0,0,0,0,0,0,0,0,3,2026-02-05 11:42:09.631169
RTM1C52,0.2,0.19,0.21,1000000.0,1000000.0,0,0,0,0,0,0,0,0,0,0,3,2026-02-05 11:42:09.631169
RTM1P52,2.23,2.22,2.24,1000000.0,1000000.0,0,0,0,0,0,0,0,0,0,0,3,2026-02-05 11:42:09.631169
RTM1C53,0.11,0.1,0.12,1000000.0,1000000.0,0,0,0,0,0,0,0,0,0,0,3,2026-02-05 11:42:09.631169
RTM1P53,3.13,3.12,3.14,1000000.0,1000000.0,0,0,0,0,0,0,0,0,0,0,3,2026-02-05 11:42:09.631169
RTM1C54,0.04,0.03,0.05,1000000.0,1000000.0,0,0,0,0,0,0,0,0,0,0,3,2026-02-05 11:42:09.631169
RTM1P54,4.07,4.06,4.08,1000000.0,1000000.0,0,0,0,0,0,0,0,0,0,0,3,2026-02-05 11:42:09.631169
RTM,50.25,50.24,50.26,100000000.0,100000000.0,0,0,0,0,0,0,0,0,0,0,4,2026-02-05 11:42:10.684221
RTM1C45,5.25,5.24,5.26,1000000.0,1000000.0,0,0,0,0,0,0,0,0,0,0,4,2026-02-05 11:42:10.684221
RTM1P45,0.02,0.01,0.03,1000000.0,1000000.0,0,0,0,0,0,0,0,0,0,0,4,2026-02-05 11:42:10.684221
RTM1C46,4.26,4.25,4.27,1000000.0,1000000.0,0,0,0,0,0,0,0,0,0,0,4,2026-02-05 11:42:10.684221
RTM1P46,0.02,0.01,0.03,1000000.0,1000000.0,0,0,0,0,0,0,0,0,0,0,4,2026-02-05 11:42:10.684221
RTM1C47,3.3,3.29,3.31,1000000.0,1000000.0,0,0,0,0,0,0,0,0,0,0,4,2026-02-05 11:42:10.684221
RTM1P47,0.05,0.04,0.06,1000000.0,1000000.0,0,0,0,0,0,0,0,0,0,0,4,2026-02-05 11:42:10.684221
RTM1C48,2.4,2.39,2.41,1000000.0,1000000.0,0,0,0,0,0,0,0,0,0,0,4,2026-02-05 11:42:10.684221
