ticker,last_price,bid_price,ask_price,BUY_ANON,BUY_DUBL-1,SELL_GIOT-1,SELL_ANON,BUY_UEBR-3,BUY_GIOT-1,SELL_DUBL-1,BUY_UBCT-2,SELL_UBCT-2,SELL_UEBR-3,tick,timestamp
RTM,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,2026-02-05 06:31:27.352903
RTM1C45,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,2026-02-05 06:31:27.352903
RTM1P45,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,2026-02-05 06:31:27.352903
RTM1C46,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,2026-02-05 06:31:27.352903
RTM1P46,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,2026-02-05 06:31:27.352903
RTM1C47,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,2026-02-05 06:31:27.352903
RTM1P47,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,2026-02-05 06:31:27.352903
RTM1C48,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,2026-02-05 06:31:27.352903
RTM1P48,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,2026-02-05 06:31:27.352903
RTM1C49,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,2026-02-05 06:31:27.352903
RTM1P49,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,2026-02-05 06:31:27.352903
RTM1C50,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,2026-02-05 06:31:27.352903
RTM1P50,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,2026-02-05 06:31:27.352903
RTM1C51,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,2026-02-05 06:31:27.352903
RTM1P51,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,2026-02-05 06:31:27.352903
RTM1C52,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,2026-02-05 06:31:27.352903
RTM1P52,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,2026-02-05 06:31:27.352903
RTM1C53,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,2026-02-05 06:31:27.352903
RTM1P53,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,2026-02-05 06:31:27.352903
RTM1C54,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,2026-02-05 06:31:27.352903
RTM1P54,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,2026-02-05 06:31:27.352903
RTM,50.0,0.0,0.0,100000000.0,100000000.0,0,0,0,0,0,0,0,0,1,2026-02-05 06:31:27.947611,2.0,1.0,1.0,Week 1,Delta limit and penalty,The delta limit for this sub-heat is 6000 and the penalty percentage is 2%
RTM1C45,5.13,0.0,0.0,1000000.0,1000000.0,0,0,0,0,0,0,0,0,1,2026-02-05 06:31:27.947611,1.0,1.0,1.0,Week 1,Risk free rate and current annualized volatility of RTM,The current risk free rate is 0%. RTM is an ETF that mimics one of the major indices in the simulated world and its current annualized realized volatility is 38%. This simulation consists of 20 trading days that are each 15 ticks in length.
RTM1P45,0.13,0.0,0.0,1000000.0,1000000.0,0,0,0,0,0,0,0,0,1,2026-02-05 06:31:27.947611,,,,,,
RTM1C46,4.24,0.0,0.0,1000000.0,1000000.0,0,0,0,0,0,0,0,0,1,2026-02-05 06:31:27.947611,,,,,,
RTM1P46,0.24,0.0,0.0,1000000.0,1000000.0,0,0,0,0,0,0,0,0,1,2026-02-05 06:31:27.947611,,,,,,
RTM1C47,3.41,0.0,0.0,1000000.0,1000000.0,0,0,0,0,0,0,0,0,1,2026-02-05 06:31:27.947611,,,,,,
RTM1P47,0.41,0.0,0.0,1000000.0,1000000.0,0,0,0,0,0,0,0,0,1,2026-02-05 06:31:27.947611,,,,,,
RTM1C48,2.68,0.0,0.0,1000000.0,1000000.0,0,0,0,0,0,0,0,0,1,2026-02-05 06:31:27.947611,,,,,,
RTM1P48,0.68,0.0,0.0,1000000.0,1000000.0,0,0,0,0,0,0,0,0,1,2026-02-05 06:31:27.947611,,,,,,
RTM1C49,1.91,0.0,0.0,1000000.0,1000000.0,0,0,0,0,0,0,0,0,1,2026-02-05 06:31:27.947611,,,,,,
RTM1P49,0.91,0.0,0.0,1000000.0,1000000.0,0,0,0,0,0,0,0,0,1,2026-02-05 06:31:27.947611,,,,,,
RTM1C50,1.48,0.0,0.0,1000000.0,1000000.0,0,0,0,0,0,0,0,0,1,2026-02-05 06:31:27.947611,,,,,,
RTM1P50,1.48,0.0,0.0,1000000.0,1000000.0,0,0,0,0,0,0,0,0,1,2026-02-05 06:31:27.947611,,,,,,
RTM1C51,1.02,0.0,0.0,1000000.0,1000000.0,0,0,0,0,0,0,0,0,1,2026-02-05 06:31:27.947611,,,,,,
RTM1P51,2.02,0.0,0.0,1000000.0,1000000.0,0,0,0,0,0,0,0,0,1,2026-02-05 06:31:27.947611,,,,,,
RTM1C52,0.75,0.0,0.0,1000000.0,1000000.0,0,0,0,0,0,0,0,0,1,2026-02-05 06:31:27.947611,,,,,,
RTM1P52,2.75,0.0,0.0,1000000.0,1000000.0,0,0,0,0,0,0,0,0,1,2026-02-05 06:31:27.947611,,,,,,
RTM1C53,0.48,0.0,0.0,1000000.0,1000000.0,0,0,0,0,0,0,0,0,1,2026-02-05 06:31:27.947611,,,,,,
RTM1P53,3.48,0.0,0.0,1000000.0,1000000.0,0,0,0,0,0,0,0,0,1,2026-02-05 06:31:27.947611,,,,,,
RTM1C54,0.31,0.0,0.0,1000000.0,1000000.0,0,0,0,0,0,0,0,0,1,2026-02-05 06:31:27.947611,,,,,,
RTM1P54,4.31,0.0,0.0,1000000.0,1000000.0,0,0,0,0,0,0,0,0,1,2026-02-05 06:31:27.947611,,,,,,
RTM,49.69,49.68,49.7,100000000.0,100000000.0,0,0,0,0,0,0,0,0,2,2026-02-05 06:31:29.302164
RTM1C45,4.92,4.91,4.93,1000000.0,1000000.0,0,0,0,0,0,0,0,0,2,2026-02-05 06:31:29.302164
