ticker,last_price,bid_price,ask_price,BUY_ANON,SELL_ANON,BUY_GIOT-1,BUY_DUBL-6,BUY_COLA-6,BUY_OTWA-1,SELL_GIOT-1,SELL_OTWA-1,tick,timestamp,news_news_id,news_period,news_tick,news_ticker,news_headline,news_body
TGX,43.7,0.0,0.0,50000000.0,50000000.0,0,0,0,0,0,0,1,2026-02-04 20:31:56.710806,1.0,1.0,1.0,,Welcome to the RITC 2026 Merger Arbitrage Case - practice server,Good Luck!
PHR,47.5,0.0,0.0,50000000.0,50000000.0,0,0,0,0,0,0,1,2026-02-04 20:31:56.710806,,,,,,
BYL,43.5,0.0,0.0,50000000.0,50000000.0,0,0,0,0,0,0,1,2026-02-04 20:31:56.710806,,,,,,
CLD,79.3,0.0,0.0,50000000.0,50000000.0,0,0,0,0,0,0,1,2026-02-04 20:31:56.710806,,,,,,
GGD,31.51,0.0,0.0,50000000.0,50000000.0,0,0,0,0,0,0,1,2026-02-04 20:31:56.710806,,,,,,
PNR,59.8,0.0,0.0,50000000.0,50000000.0,0,0,0,0,0,0,1,2026-02-04 20:31:56.710806,,,,,,
FSR,30.45,0.0,0.0,50000000.0,50000000.0,0,0,0,0,0,0,1,2026-02-04 20:31:56.710806,,,,,,
ATB,62.2,0.0,0.0,50000000.0,50000000.0,0,0,0,0,0,0,1,2026-02-04 20:31:56.710806,,,,,,
SPK,52.83,0.0,0.0,50000000.0,50000000.0,0,0,0,0,0,0,1,2026-02-04 20:31:56.710806,,,,,,
EEC,48.0,0.0,0.0,50000000.0,50000000.0,0,0,0,0,0,0,1,2026-02-04 20:31:56.710806,,,,,,
TGX,43.7,43.69,43.71,50000000.0,50000000.0,0,0,0,0,0,0,2,2026-02-04 20:31:57.786114
PHR,47.49,47.48,47.5,50000000.0,50000000.0,0,0,0,0,0,0,2,2026-02-04 20:31:57.786114
BYL,43.56,43.55,43.57,50000000.0,50000000.0,0,0,0,0,0,0,2,2026-02-04 20:31:57.786114
CLD,79.53,79.52,79.54,50000000.0,50000000.0,0,0,0,0,0,0,2,2026-02-04 20:31:57.786114
GGD,31.48,31.47,31.49,50000000.0,50000000.0,0,0,0,0,0,0,2,2026-02-04 20:31:57.786114
PNR,59.75,59.74,59.76,50000000.0,50000000.0,0,0,0,0,0,0,2,2026-02-04 20:31:57.786114
FSR,30.48,30.47,30.49,50000000.0,50000000.0,0,0,0,0,0,0,2,2026-02-04 20:31:57.786114
ATB,62.3,62.29,62.31,50000000.0,50000000.0,0,0,0,0,0,0,2,2026-02-04 20:31:57.786114
SPK,52.84,52.83,52.85,50000000.0,50000000.0,0,0,0,0,0,0,2,2026-02-04 20:31:57.786114
EEC,47.95,47.94,47.96,50000000.0,50000000.0,0,0,0,0,0,0,2,2026-02-04 20:31:57.786114
TGX,43.67,43.66,43.68,50000000.0,50000000.0,0,0,0,0,0,0,3,2026-02-04 20:31:58.826662
PHR,47.5,47.49,47.51,50000000.0,50000000.0,0,0,0,0,0,0,3,2026-02-04 20:31:58.826662
BYL,43.71,43.7,43.72,50000000.0,50000000.0,0,0,0,0,0,0,3,2026-02-04 20:31:58.826662
CLD,79.75,79.74,79.76,50000000.0,50000000.0,0,0,0,0,0,0,3,2026-02-04 20:31:58.826662
GGD,31.5,31.49,31.51,50000000.0,50000000.0,0,0,0,0,0,0,3,2026-02-04 20:31:58.826662
PNR,59.57,59.56,59.58,50000000.0,50000000.0,0,0,0,0,0,0,3,2026-02-04 20:31:58.826662
FSR,30.49,30.48,30.5,50000000.0,50000000.0,0,0,0,0,0,0,3,2026-02-04 20:31:58.826662
ATB,62.37,62.36,62.38,50000000.0,50000000.0,0,0,0,0,0,0,3,2026-02-04 20:31:58.826662
SPK,52.76,52.75,52.77,50000000.0,50000000.0,0,0,0,0,0,0,3,2026-02-04 20:31:58.826662
EEC,47.79,47.78,47.8,50000000.0,50000000.0,0,0,0,0,0,0,3,2026-02-04 20:31:58.826662
TGX,43.63,43.62,43.64,50000000.0,50000000.0,0,0,0,0,0,0,4,2026-02-04 20:31:59.384318
PHR,47.53,47.52,47.54,50000000.0,50000000.0,0,0,0,0,0,0,4,2026-02-04 20:31:59.384318
BYL,43.83,43.82,43.84,50000000.0,50000000.0,0,0,0,0,0,0,4,2026-02-04 20:31:59.384318
CLD,79.82,79.81,79.83,50000000.0,50000000.0,0,0,0,0,0,0,4,2026-02-04 20:31:59.384318
GGD,31.49,31.48,31.5,50000000.0,50000000.0,0,0,0,0,0,0,4,2026-02-04 20:31:59.384318
PNR,59.94,59.93,59.95,50000000.0,50000000.0,0,0,0,0,0,0,4,2026-02-04 20:31:59.384318
FSR,30.49,30.48,30.5,50000000.0,50000000.0,0,0,0,0,0,0,4,2026-02-04 20:31:59.384318
ATB,62.31,62.3,62.32,50000000.0,50000000.0,0,0,0,0,0,0,4,2026-02-04 20:31:59.384318
SPK,53.01,53.0,53.02,50000000.0,50000000.0,0,0,0,0,0,0,4,2026-02-04 20:31:59.384318
EEC,48.13,48.12,48.14,50000000.0,50000000.0,0,0,0,0,0,0,4,2026-02-04 20:31:59.384318
TGX,43.63,43.62,43.64,50000000.0,50000000.0,0,0,0,0,0,0,5,2026-02-04 20:32:00.516949
PHR,47.49,47.48,47.5,50000000.0,50000000.0,0,0,0,0,0,0,5,2026-02-04 20:32:00.516949
BYL,44.0,43.99,44.01,50000000.0,50000000.0,0,0,0,0,0,0,5,2026-02-04 20:32:00.516949
CLD,80.18,80.17,80.19,50000000.0,50000000.0,0,0,0,0,0,0,5,2026-02-04 20:32:00.516949
GGD,31.57,31.56,31.58,50000000.0,50000000.0,0,0,0,0,0,0,5,2026-02-04 20:32:00.516949
PNR,60.51,60.5,60.52,50000000.0,50000000.0,0,0,0,0,0,0,5,2026-02-04 20:32:00.516949
FSR,30.54,30.53,30.55,50000000.0,50000000.0,0,0,0,0,0,0,5,2026-02-04 20:32:00.516949
ATB,62.28,62.27,62.29,50000000.0,50000000.0,0,0,0,0,0,0,5,2026-02-04 20:32:00.516949
SPK,52.78,52.77,52.79,50000000.0,50000000.0,0,0,0,0,0,0,5,2026-02-04 20:32:00.516949
EEC,47.86,47.85,47.87,50000000.0,50000000.0,0,0,0,0,0,0,5,2026-02-04 20:32:00.516949
TGX,43.65,43.64,43.66,50000000.0,50000000.0,0,0,0,0,0,0,6,2026-02-04 20:32:01.573653
PHR,47.36,47.35,47.37,50000000.0,50000000.0,0,0,0,0,0,0,6,2026-02-04 20:32:01.573653
BYL,43.9,43.89,43.91,50000000.0,50000000.0,0,0,0,0,0,0,6,2026-02-04 20:32:01.573653
CLD,79.98,79.97,79.99,50000000.0,50000000.0,0,0,0,0,0,0,6,2026-02-04 20:32:01.573653
GGD,31.51,31.5,31.52,50000000.0,50000000.0,0,0,0,0,0,0,6,2026-02-04 20:32:01.573653
PNR,60.3,60.29,60.31,50000000.0,50000000.0,0,0,0,0,0,0,6,2026-02-04 20:32:01.573653
FSR,30.52,30.51,30.53,50000000.0,50000000.0,0,0,0,0,0,0,6,2026-02-04 20:32:01.573653
ATB,62.23,62.22,62.24,50000000.0,50000000.0,0,0,0,0,0,0,6,2026-02-04 20:32:01.573653
SPK,52.96,52.95,52.97,50000000.0,50000000.0,0,0,0,0,0,0,6,2026-02-04 20:32:01.573653
EEC,48.14,48.13,48.15,50000000.0,50000000.0,0,0,0,0,0,0,6,2026-02-04 20:32:01.573653
TGX,43.65,43.64,43.66,50000000.0,50000000.0,0,0,0,0,0,0,7,2026-02-04 20:32:02.697207
PHR,47.31,47.3,47.32,50000000.0,50000000.0,0,0,0,0,0,0,7,2026-02-04 20:32:02.697207
BYL,43.76,43.75,43.77,50000000.0,50000000.0,0,0,0,0,0,0,7,2026-02-04 20:32:02.697207
CLD,79.87,79.86,79.88,50000000.0,50000000.0,0,0,0,0,0,0,7,2026-02-04 20:32:02.697207
GGD,31.46,31.45,31.47,50000000.0,50000000.0,0,0,0,0,0,0,7,2026-02-04 20:32:02.697207
PNR,60.26,60.25,60.27,50000000.0,50000000.0,0,0,0,0,0,0,7,2026-02-04 20:32:02.697207
FSR,30.56,30.55,30.57,50000000.0,50000000.0,0,0,0,0,0,0,7,2026-02-04 20:32:02.697207
ATB,62.1,62.09,62.11,50000000.0,50000000.0,0,0,0,0,0,0,7,2026-02-04 20:32:02.697207
SPK,52.84,52.83,52.85,50000000.0,50000000.0,0,0,0,0,0,0,7,2026-02-04 20:32:02.697207
EEC,48.0,47.99,48.01,50000000.0,50000000.0,0,0,0,0,0,0,7,2026-02-04 20:32:02.697207
TGX,43.65,43.64,43.66,50000000.0,50000000.0,0,0,0,0,0,0,8,2026-02-04 20:32:03.745719
PHR,47.39,47.38,47.4,50000000.0,50000000.0,0,0,0,0,0,0,8,2026-02-04 20:32:03.745719
BYL,43.76,43.75,43.77,50000000.0,50000000.0,0,0,0,0,0,0,8,2026-02-04 20:32:03.745719
CLD,79.93,79.92,79.94,50000000.0,50000000.0,0,0,0,0,0,0,8,2026-02-04 20:32:03.745719
GGD,31.38,31.37,31.39,50000000.0,50000000.0,0,0,0,0,0,0,8,2026-02-04 20:32:03.745719
PNR,59.63,59.62,59.64,50000000.0,50000000.0,0,0,0,0,0,0,8,2026-02-04 20:32:03.745719
FSR,30.47,30.46,30.48,50000000.0,50000000.0,0,0,0,0,0,0,8,2026-02-04 20:32:03.745719
ATB,62.5,62.49,62.51,50000000.0,50000000.0,0,0,0,0,0,0,8,2026-02-04 20:32:03.745719
SPK,52.94,52.93,52.95,50000000.0,50000000.0,0,0,0,0,0,0,8,2026-02-04 20:32:03.745719
EEC,48.14,48.13,48.15,50000000.0,50000000.0,0,0,0,0,0,0,8,2026-02-04 20:32:03.745719
TGX,43.68,43.67,43.69,50000000.0,50000000.0,0,0,0,0,0,0,9,2026-02-04 20:32:04.793212
PHR,47.35,47.34,47.36,50000000.0,50000000.0,0,0,0,0,0,0,9,2026-02-04 20:32:04.793212
BYL,43.87,43.86,43.88,50000000.0,50000000.0,0,0,0,0,0,0,9,2026-02-04 20:32:04.793212
CLD,80.17,80.16,80.18,50000000.0,50000000.0,0,0,0,0,0,0,9,2026-02-04 20:32:04.793212
GGD,31.34,31.33,31.35,50000000.0,50000000.0,0,0,0,0,0,0,9,2026-02-04 20:32:04.793212
PNR,59.55,59.54,59.56,50000000.0,50000000.0,0,0,0,0,0,0,9,2026-02-04 20:32:04.793212
FSR,30.44,30.43,30.45,50000000.0,50000000.0,0,0,0,0,0,0,9,2026-02-04 20:32:04.793212
ATB,62.48,62.47,62.49,50000000.0,50000000.0,0,0,0,0,0,0,9,2026-02-04 20:32:04.793212
SPK,53.11,53.1,53.12,50000000.0,50000000.0,0,0,0,0,0,0,9,2026-02-04 20:32:04.793212
EEC,48.46,48.45,48.47,50000000.0,50000000.0,0,0,0,0,0,0,9,2026-02-04 20:32:04.793212
TGX,43.64,43.63,43.65,50000000.0,50000000.0,0,0,0,0,0,0,10,2026-02-04 20:32:05.836769
PHR,47.58,47.57,47.59,50000000.0,50000000.0,0,0,0,0,0,0,10,2026-02-04 20:32:05.836769
BYL,43.85,43.84,43.86,50000000.0,50000000.0,0,0,0,0,0,0,10,2026-02-04 20:32:05.836769
CLD,80.15,80.14,80.16,50000000.0,50000000.0,0,0,0,0,0,0,10,2026-02-04 20:32:05.836769
GGD,31.32,31.31,31.33,50000000.0,50000000.0,0,0,0,0,0,0,10,2026-02-04 20:32:05.836769
PNR,59.49,59.48,59.5,50000000.0,50000000.0,0,0,0,0,0,0,10,2026-02-04 20:32:05.836769
FSR,30.43,30.42,30.44,50000000.0,50000000.0,0,0,0,0,0,0,10,2026-02-04 20:32:05.836769
ATB,62.37,62.36,62.38,50000000.0,50000000.0,0,0,0,0,0,0,10,2026-02-04 20:32:05.836769
SPK,53.01,53.0,53.02,50000000.0,50000000.0,0,0,0,0,0,0,10,2026-02-04 20:32:05.836769
EEC,48.29,48.28,48.3,50000000.0,50000000.0,0,0,0,0,0,0,10,2026-02-04 20:32:05.836769
TGX,43.61,43.6,43.62,50000000.0,50000000.0,0,0,0,0,0,0,11,2026-02-04 20:32:06.873386
PHR,47.53,47.52,47.54,50000000.0,50000000.0,0,0,0,0,0,0,11,2026-02-04 20:32:06.873386
BYL,43.85,43.84,43.86,50000000.0,50000000.0,0,0,0,0,0,0,11,2026-02-04 20:32:06.873386
CLD,80.28,80.27,80.29,50000000.0,50000000.0,0,0,0,0,0,0,11,2026-02-04 20:32:06.873386
GGD,31.34,31.33,31.35,50000000.0,50000000.0,0,0,0,0,0,0,11,2026-02-04 20:32:06.873386
PNR,59.22,59.21,59.23,50000000.0,50000000.0,0,0,0,0,0,0,11,2026-02-04 20:32:06.873386
FSR,30.48,30.47,30.49,50000000.0,50000000.0,0,0,0,0,0,0,11,2026-02-04 20:32:06.873386
ATB,62.63,62.62,62.64,50000000.0,50000000.0,0,0,0,0,0,0,11,2026-02-04 20:32:06.873386
SPK,53.09,53.08,53.1,50000000.0,50000000.0,0,0,0,0,0,0,11,2026-02-04 20:32:06.873386
EEC,48.33,48.32,48.34,50000000.0,50000000.0,0,0,0,0,0,0,11,2026-02-04 20:32:06.873386
TGX,43.6,43.59,43.61,50000000.0,50000000.0,0,0,0,0,0,0,12,2026-02-04 20:32:07.908889
PHR,47.53,47.52,47.54,50000000.0,50000000.0,0,0,0,0,0,0,12,2026-02-04 20:32:07.908889
BYL,43.67,43.66,43.68,50000000.0,50000000.0,0,0,0,0,0,0,12,2026-02-04 20:32:07.908889
CLD,80.09,80.08,80.1,50000000.0,50000000.0,0,0,0,0,0,0,12,2026-02-04 20:32:07.908889
GGD,31.36,31.35,31.37,50000000.0,50000000.0,0,0,0,0,0,0,12,2026-02-04 20:32:07.908889
PNR,58.94,58.93,58.95,50000000.0,50000000.0,0,0,0,0,0,0,12,2026-02-04 20:32:07.908889
FSR,30.43,30.42,30.44,50000000.0,50000000.0,0,0,0,0,0,0,12,2026-02-04 20:32:07.908889
ATB,62.86,62.85,62.87,50000000.0,50000000.0,0,0,0,0,0,0,12,2026-02-04 20:32:07.908889
SPK,53.16,53.15,53.17,50000000.0,50000000.0,0,0,0,0,0,0,12,2026-02-04 20:32:07.908889
EEC,48.49,48.48,48.5,50000000.0,50000000.0,0,0,0,0,0,0,12,2026-02-04 20:32:07.908889
TGX,43.62,43.61,43.63,50000000.0,50000000.0,0,0,0,0,0,0,13,2026-02-04 20:32:08.446498
PHR,47.59,47.58,47.6,50000000.0,50000000.0,0,0,0,0,0,0,13,2026-02-04 20:32:08.446498
BYL,43.72,43.71,43.73,50000000.0,50000000.0,0,0,0,0,0,0,13,2026-02-04 20:32:08.446498
CLD,80.2,80.19,80.21,50000000.0,50000000.0,0,0,0,0,0,0,13,2026-02-04 20:32:08.446498
GGD,31.26,31.25,31.27,50000000.0,50000000.0,0,0,0,0,0,0,13,2026-02-04 20:32:08.446498
PNR,58.48,58.47,58.49,50000000.0,50000000.0,0,0,0,0,0,0,13,2026-02-04 20:32:08.446498
FSR,30.42,30.41,30.43,50000000.0,50000000.0,0,0,0,0,0,0,13,2026-02-04 20:32:08.446498
ATB,62.79,62.78,62.8,50000000.0,50000000.0,0,0,0,0,0,0,13,2026-02-04 20:32:08.446498
SPK,53.19,53.18,53.2,50000000.0,50000000.0,0,0,0,0,0,0,13,2026-02-04 20:32:08.446498
EEC,48.46,48.45,48.47,50000000.0,50000000.0,0,0,0,0,0,0,13,2026-02-04 20:32:08.446498
TGX,43.61,43.6,43.62,50000000.0,50000000.0,0,0,0,0,0,0,14,2026-02-04 20:32:09.499691
PHR,47.73,47.72,47.74,50000000.0,50000000.0,0,0,0,0,0,0,14,2026-02-04 20:32:09.499691
BYL,43.75,43.74,43.76,50000000.0,50000000.0,0,0,0,0,0,0,14,2026-02-04 20:32:09.499691
CLD,80.22,80.21,80.23,50000000.0,50000000.0,0,0,0,0,0,0,14,2026-02-04 20:32:09.499691
GGD,31.31,31.3,31.32,50000000.0,50000000.0,0,0,0,0,0,0,14,2026-02-04 20:32:09.499691
PNR,58.78,58.77,58.79,50000000.0,50000000.0,0,0,0,0,0,0,14,2026-02-04 20:32:09.499691
FSR,30.31,30.3,30.32,50000000.0,50000000.0,0,0,0,0,0,0,14,2026-02-04 20:32:09.499691
ATB,62.77,62.76,62.78,50000000.0,50000000.0,0,0,0,0,0,0,14,2026-02-04 20:32:09.499691
SPK,53.1,53.09,53.11,50000000.0,50000000.0,0,0,0,0,0,0,14,2026-02-04 20:32:09.499691
EEC,48.37,48.36,48.38,50000000.0,50000000.0,0,0,0,0,0,0,14,2026-02-04 20:32:09.499691
TGX,43.61,43.6,43.62,50000000.0,50000000.0,0,0,0,0,0,0,15,2026-02-04 20:32:10.612381
PHR,47.66,47.65,47.67,50000000.0,50000000.0,0,0,0,0,0,0,15,2026-02-04 20:32:10.612381
