ticker,last_price,bid_price,ask_price,BUY_ZUAI-5,BUY_ZUAI-2,SELL_ZUAI-5,BUY_ANON,SELL_ANON,SELL_WRSW-6,BUY_OTWA-1,BUY_WRSW-6,tick,timestamp
TGX,43.7,43.69,43.71,50000000.0,50000000.0,0,0,0,0,0,0,3,2026-02-03 20:41:28.670850
PHR,47.87,47.86,47.88,50000000.0,50000000.0,0,0,0,0,0,0,3,2026-02-03 20:41:28.670850
BYL,43.77,43.76,43.78,50000000.0,50000000.0,0,0,0,0,0,0,3,2026-02-03 20:41:28.670850
CLD,79.99,79.98,80.0,50000000.0,50000000.0,0,0,0,0,0,0,3,2026-02-03 20:41:28.670850
GGD,31.43,31.42,31.44,50000000.0,50000000.0,0,0,0,0,0,0,3,2026-02-03 20:41:28.670850
PNR,60.21,60.2,60.22,50000000.0,50000000.0,0,0,0,0,0,0,3,2026-02-03 20:41:28.670850
FSR,30.41,30.4,30.42,50000000.0,50000000.0,0,0,0,0,0,0,3,2026-02-03 20:41:28.670850
ATB,62.55,62.54,62.56,50000000.0,50000000.0,0,0,0,0,0,0,3,2026-02-03 20:41:28.670850
SPK,52.64,52.63,52.65,50000000.0,50000000.0,0,0,0,0,0,0,3,2026-02-03 20:41:28.670850
EEC,47.64,47.63,47.65,50000000.0,50000000.0,0,0,0,0,0,0,3,2026-02-03 20:41:28.670850
TGX,43.67,43.66,43.68,50000000.0,50000000.0,0,0,0,0,0,0,4,2026-02-03 20:41:29.705994
PHR,47.96,47.95,47.97,50000000.0,50000000.0,0,0,0,0,0,0,4,2026-02-03 20:41:29.705994
BYL,43.66,43.65,43.67,50000000.0,50000000.0,0,0,0,0,0,0,4,2026-02-03 20:41:29.705994
CLD,79.57,79.56,79.58,50000000.0,50000000.0,0,0,0,0,0,0,4,2026-02-03 20:41:29.705994
GGD,31.47,31.46,31.48,50000000.0,50000000.0,0,0,0,0,0,0,4,2026-02-03 20:41:29.705994
PNR,60.29,60.28,60.3,50000000.0,50000000.0,0,0,0,0,0,0,4,2026-02-03 20:41:29.705994
FSR,30.36,30.35,30.37,50000000.0,50000000.0,0,0,0,0,0,0,4,2026-02-03 20:41:29.705994
ATB,62.9,62.89,62.91,50000000.0,50000000.0,0,0,0,0,0,0,4,2026-02-03 20:41:29.705994
SPK,52.67,52.66,52.68,50000000.0,50000000.0,0,0,0,0,0,0,4,2026-02-03 20:41:29.705994
EEC,47.69,47.68,47.7,50000000.0,50000000.0,0,0,0,0,0,0,4,2026-02-03 20:41:29.705994
TGX,43.69,43.68,43.7,50000000.0,50000000.0,0,0,0,0,0,0,5,2026-02-03 20:41:30.736941
PHR,47.95,47.94,47.96,50000000.0,50000000.0,0,0,0,0,0,0,5,2026-02-03 20:41:30.736941
BYL,43.72,43.71,43.73,50000000.0,50000000.0,0,0,0,0,0,0,5,2026-02-03 20:41:30.736941
CLD,79.73,79.72,79.74,50000000.0,50000000.0,0,0,0,0,0,0,5,2026-02-03 20:41:30.736941
GGD,31.47,31.46,31.48,50000000.0,50000000.0,0,0,0,0,0,0,5,2026-02-03 20:41:30.736941
PNR,60.32,60.31,60.33,50000000.0,50000000.0,0,0,0,0,0,0,5,2026-02-03 20:41:30.736941
FSR,30.35,30.34,30.36,50000000.0,50000000.0,0,0,0,0,0,0,5,2026-02-03 20:41:30.736941
ATB,63.01,63.0,63.02,50000000.0,50000000.0,0,0,0,0,0,0,5,2026-02-03 20:41:30.736941
SPK,52.82,52.81,52.83,50000000.0,50000000.0,0,0,0,0,0,0,5,2026-02-03 20:41:30.736941
EEC,47.94,47.93,47.95,50000000.0,50000000.0,0,0,0,0,0,0,5,2026-02-03 20:41:30.736941
TGX,43.67,43.66,43.68,50000000.0,50000000.0,0,0,0,0,0,0,6,2026-02-03 20:41:31.776665
PHR,47.76,47.75,47.77,50000000.0,50000000.0,0,0,0,0,0,0,6,2026-02-03 20:41:31.776665
BYL,43.73,43.72,43.74,50000000.0,50000000.0,0,0,0,0,0,0,6,2026-02-03 20:41:31.776665
CLD,79.72,79.71,79.73,50000000.0,50000000.0,0,0,0,0,0,0,6,2026-02-03 20:41:31.776665
GGD,31.43,31.42,31.44,50000000.0,50000000.0,0,0,0,0,0,0,6,2026-02-03 20:41:31.776665
PNR,60.33,60.32,60.34,50000000.0,50000000.0,0,0,0,0,0,0,6,2026-02-03 20:41:31.776665
FSR,30.36,30.35,30.37,50000000.0,50000000.0,0,0,0,0,0,0,6,2026-02-03 20:41:31.776665
ATB,62.66,62.65,62.67,50000000.0,50000000.0,0,0,0,0,0,0,6,2026-02-03 20:41:31.776665
SPK,52.92,52.91,52.93,50000000.0,50000000.0,0,0,0,0,0,0,6,2026-02-03 20:41:31.776665
EEC,48.08,48.07,48.09,50000000.0,50000000.0,0,0,0,0,0,0,6,2026-02-03 20:41:31.776665
TGX,43.76,43.75,43.77,50000000.0,50000000.0,0,0,0,0,0,0,7,2026-02-03 20:41:32.814640
PHR,47.79,47.78,47.8,50000000.0,50000000.0,0,0,0,0,0,0,7,2026-02-03 20:41:32.814640
BYL,43.99,43.98,44.0,50000000.0,50000000.0,0,0,0,0,0,0,7,2026-02-03 20:41:32.814640
CLD,80.3,80.29,80.31,50000000.0,50000000.0,0,0,0,0,0,0,7,2026-02-03 20:41:32.814640
GGD,31.44,31.43,31.45,50000000.0,50000000.0,0,0,0,0,0,0,7,2026-02-03 20:41:32.814640
PNR,60.1,60.09,60.11,50000000.0,50000000.0,0,0,0,0,0,0,7,2026-02-03 20:41:32.814640
FSR,30.4,30.39,30.41,50000000.0,50000000.0,0,0,0,0,0,0,7,2026-02-03 20:41:32.814640
ATB,63.35,63.34,63.36,50000000.0,50000000.0,0,0,0,0,0,0,7,2026-02-03 20:41:32.814640
SPK,53.21,53.2,53.22,50000000.0,50000000.0,0,0,0,0,0,0,7,2026-02-03 20:41:32.814640
EEC,48.58,48.57,48.59,50000000.0,50000000.0,0,0,0,0,0,0,7,2026-02-03 20:41:32.814640
TGX,43.79,43.78,43.8,50000000.0,50000000.0,0,0,0,0,0,0,8,2026-02-03 20:41:33.850029
PHR,48.0,47.99,48.01,50000000.0,50000000.0,0,0,0,0,0,0,8,2026-02-03 20:41:33.850029
BYL,43.83,43.82,43.84,50000000.0,50000000.0,0,0,0,0,0,0,8,2026-02-03 20:41:33.850029
CLD,79.98,79.97,79.99,50000000.0,50000000.0,0,0,0,0,0,0,8,2026-02-03 20:41:33.850029
GGD,31.43,31.42,31.44,50000000.0,50000000.0,0,0,0,0,0,0,8,2026-02-03 20:41:33.850029
PNR,60.12,60.11,60.13,50000000.0,50000000.0,0,0,0,0,0,0,8,2026-02-03 20:41:33.850029
FSR,30.39,30.38,30.4,50000000.0,50000000.0,0,0,0,0,0,0,8,2026-02-03 20:41:33.850029
ATB,63.78,63.77,63.79,50000000.0,50000000.0,0,0,0,0,0,0,8,2026-02-03 20:41:33.850029
SPK,53.35,53.34,53.36,50000000.0,50000000.0,0,0,0,0,0,0,8,2026-02-03 20:41:33.850029
EEC,48.84,48.83,48.85,50000000.0,50000000.0,0,0,0,0,0,0,8,2026-02-03 20:41:33.850029
TGX,43.76,43.75,43.77,50000000.0,50000000.0,0,0,0,0,0,0,9,2026-02-03 20:41:34.900715
PHR,48.16,48.15,48.17,50000000.0,50000000.0,0,0,0,0,0,0,9,2026-02-03 20:41:34.900715
BYL,43.93,43.92,43.94,50000000.0,50000000.0,0,0,0,0,0,0,9,2026-02-03 20:41:34.900715
CLD,80.24,80.23,80.25,50000000.0,50000000.0,0,0,0,0,0,0,9,2026-02-03 20:41:34.900715
GGD,31.39,31.38,31.4,50000000.0,50000000.0,0,0,0,0,0,0,9,2026-02-03 20:41:34.900715
PNR,59.84,59.83,59.85,50000000.0,50000000.0,0,0,0,0,0,0,9,2026-02-03 20:41:34.900715
FSR,30.39,30.38,30.4,50000000.0,50000000.0,0,0,0,0,0,0,9,2026-02-03 20:41:34.900715
ATB,63.68,63.67,63.69,50000000.0,50000000.0,0,0,0,0,0,0,9,2026-02-03 20:41:34.900715
SPK,53.29,53.28,53.3,50000000.0,50000000.0,0,0,0,0,0,0,9,2026-02-03 20:41:34.900715
EEC,48.73,48.72,48.74,50000000.0,50000000.0,0,0,0,0,0,0,9,2026-02-03 20:41:34.900715
TGX,43.71,43.7,43.72,50000000.0,50000000.0,0,0,0,0,0,0,10,2026-02-03 20:41:35.949121
PHR,48.09,48.08,48.1,50000000.0,50000000.0,0,0,0,0,0,0,10,2026-02-03 20:41:35.949121
BYL,43.93,43.92,43.94,50000000.0,50000000.0,0,0,0,0,0,0,10,2026-02-03 20:41:35.949121
CLD,80.25,80.24,80.26,50000000.0,50000000.0,0,0,0,0,0,0,10,2026-02-03 20:41:35.949121
GGD,31.37,31.36,31.38,50000000.0,50000000.0,0,0,0,0,0,0,10,2026-02-03 20:41:35.949121
PNR,60.04,60.03,60.05,50000000.0,50000000.0,0,0,0,0,0,0,10,2026-02-03 20:41:35.949121
FSR,30.39,30.38,30.4,50000000.0,50000000.0,0,0,0,0,0,0,10,2026-02-03 20:41:35.949121
ATB,63.49,63.48,63.5,50000000.0,50000000.0,0,0,0,0,0,0,10,2026-02-03 20:41:35.949121
SPK,53.46,53.45,53.47,50000000.0,50000000.0,0,0,0,0,0,0,10,2026-02-03 20:41:35.949121
EEC,49.09,49.08,49.1,50000000.0,50000000.0,0,0,0,0,0,0,10,2026-02-03 20:41:35.949121
TGX,43.7,43.69,43.71,50000000.0,50000000.0,0,0,0,0,0,0,11,2026-02-03 20:41:36.991763
PHR,47.91,47.9,47.92,50000000.0,50000000.0,0,0,0,0,0,0,11,2026-02-03 20:41:36.991763
BYL,44.16,44.15,44.17,50000000.0,50000000.0,0,0,0,0,0,0,11,2026-02-03 20:41:36.991763
CLD,80.8,80.79,80.81,50000000.0,50000000.0,0,0,0,0,0,0,11,2026-02-03 20:41:36.991763
GGD,31.41,31.4,31.42,50000000.0,50000000.0,0,0,0,0,0,0,11,2026-02-03 20:41:36.991763
PNR,60.2,60.19,60.21,50000000.0,50000000.0,0,0,0,0,0,0,11,2026-02-03 20:41:36.991763
FSR,30.42,30.41,30.43,50000000.0,50000000.0,0,0,0,0,0,0,11,2026-02-03 20:41:36.991763
ATB,63.9,63.89,63.91,50000000.0,50000000.0,0,0,0,0,0,0,11,2026-02-03 20:41:36.991763
SPK,53.61,53.6,53.62,50000000.0,50000000.0,0,0,0,0,0,0,11,2026-02-03 20:41:36.991763
EEC,49.41,49.4,49.42,50000000.0,50000000.0,0,0,0,0,0,0,11,2026-02-03 20:41:36.991763
TGX,43.71,43.7,43.72,50000000.0,50000000.0,0,0,0,0,0,0,12,2026-02-03 20:41:38.034392
PHR,47.89,47.88,47.9,50000000.0,50000000.0,0,0,0,0,0,0,12,2026-02-03 20:41:38.034392
BYL,44.2,44.19,44.21,50000000.0,50000000.0,0,0,0,0,0,0,12,2026-02-03 20:41:38.034392
CLD,80.82,80.81,80.83,50000000.0,50000000.0,0,0,0,0,0,0,12,2026-02-03 20:41:38.034392
GGD,31.34,31.33,31.35,50000000.0,50000000.0,0,0,0,0,0,0,12,2026-02-03 20:41:38.034392
PNR,59.76,59.75,59.77,50000000.0,50000000.0,0,0,0,0,0,0,12,2026-02-03 20:41:38.034392
FSR,30.43,30.42,30.44,50000000.0,50000000.0,0,0,0,0,0,0,12,2026-02-03 20:41:38.034392
ATB,63.96,63.95,63.97,50000000.0,50000000.0,0,0,0,0,0,0,12,2026-02-03 20:41:38.034392
SPK,53.54,53.53,53.55,50000000.0,50000000.0,0,0,0,0,0,0,12,2026-02-03 20:41:38.034392
EEC,49.26,49.25,49.27,50000000.0,50000000.0,0,0,0,0,0,0,12,2026-02-03 20:41:38.034392
TGX,43.74,43.73,43.75,50000000.0,50000000.0,0,0,0,0,0,0,13,2026-02-03 20:41:39.071030
PHR,47.65,47.64,47.66,50000000.0,50000000.0,0,0,0,0,0,0,13,2026-02-03 20:41:39.071030
BYL,43.99,43.98,44.0,50000000.0,50000000.0,0,0,0,0,0,0,13,2026-02-03 20:41:39.071030
CLD,80.24,80.23,80.25,50000000.0,50000000.0,0,0,0,0,0,0,13,2026-02-03 20:41:39.071030
GGD,31.25,31.24,31.26,50000000.0,50000000.0,0,0,0,0,0,0,13,2026-02-03 20:41:39.071030
PNR,59.36,59.35,59.37,50000000.0,50000000.0,0,0,0,0,0,0,13,2026-02-03 20:41:39.071030
FSR,30.46,30.45,30.47,50000000.0,50000000.0,0,0,0,0,0,0,13,2026-02-03 20:41:39.071030
ATB,63.85,63.84,63.86,50000000.0,50000000.0,0,0,0,0,0,0,13,2026-02-03 20:41:39.071030
SPK,53.49,53.48,53.5,50000000.0,50000000.0,0,0,0,0,0,0,13,2026-02-03 20:41:39.071030
EEC,49.15,49.14,49.16,50000000.0,50000000.0,0,0,0,0,0,0,13,2026-02-03 20:41:39.071030
TGX,43.69,43.68,43.7,50000000.0,50000000.0,0,0,0,0,0,0,14,2026-02-03 20:41:40.110579
PHR,47.61,47.6,47.62,50000000.0,50000000.0,0,0,0,0,0,0,14,2026-02-03 20:41:40.110579
BYL,44.1,44.09,44.11,50000000.0,50000000.0,0,0,0,0,0,0,14,2026-02-03 20:41:40.110579
CLD,80.52,80.51,80.53,50000000.0,50000000.0,0,0,0,0,0,0,14,2026-02-03 20:41:40.110579
GGD,31.25,31.24,31.26,50000000.0,50000000.0,0,0,0,0,0,0,14,2026-02-03 20:41:40.110579
PNR,59.17,59.16,59.18,50000000.0,50000000.0,0,0,0,0,0,0,14,2026-02-03 20:41:40.110579
FSR,30.44,30.43,30.45,50000000.0,50000000.0,0,0,0,0,0,0,14,2026-02-03 20:41:40.110579
ATB,63.72,63.71,63.73,50000000.0,50000000.0,0,0,0,0,0,0,14,2026-02-03 20:41:40.110579
SPK,53.57,53.56,53.58,50000000.0,50000000.0,0,0,0,0,0,0,14,2026-02-03 20:41:40.110579
EEC,49.3,49.29,49.31,50000000.0,50000000.0,0,0,0,0,0,0,14,2026-02-03 20:41:40.110579
TGX,43.7,43.69,43.71,50000000.0,50000000.0,0,0,0,0,0,0,15,2026-02-03 20:41:41.152421
PHR,47.76,47.75,47.77,50000000.0,50000000.0,0,0,0,0,0,0,15,2026-02-03 20:41:41.152421
BYL,44.33,44.32,44.34,50000000.0,50000000.0,0,0,0,0,0,0,15,2026-02-03 20:41:41.152421
CLD,81.03,81.02,81.04,50000000.0,50000000.0,0,0,0,0,0,0,15,2026-02-03 20:41:41.152421
GGD,31.18,31.17,31.19,50000000.0,50000000.0,0,0,0,0,0,0,15,2026-02-03 20:41:41.152421
PNR,58.78,58.77,58.79,50000000.0,50000000.0,0,0,0,0,0,0,15,2026-02-03 20:41:41.152421
FSR,30.46,30.45,30.47,50000000.0,50000000.0,0,0,0,0,0,0,15,2026-02-03 20:41:41.152421
ATB,63.6,63.59,63.61,50000000.0,50000000.0,0,0,0,0,0,0,15,2026-02-03 20:41:41.152421
SPK,53.34,53.33,53.35,50000000.0,50000000.0,0,0,0,0,0,0,15,2026-02-03 20:41:41.152421
EEC,48.84,48.83,48.85,50000000.0,50000000.0,0,0,0,0,0,0,15,2026-02-03 20:41:41.152421
TGX,43.7,43.69,43.71,50000000.0,50000000.0,0,0,0,0,0,0,16,2026-02-03 20:41:41.694656
PHR,47.9,47.89,47.91,50000000.0,50000000.0,0,0,0,0,0,0,16,2026-02-03 20:41:41.694656
BYL,44.18,44.17,44.19,50000000.0,50000000.0,0,0,0,0,0,0,16,2026-02-03 20:41:41.694656
CLD,80.62,80.61,80.63,50000000.0,50000000.0,0,0,0,0,0,0,16,2026-02-03 20:41:41.694656
GGD,31.14,31.13,31.15,50000000.0,50000000.0,0,0,0,0,0,0,16,2026-02-03 20:41:41.694656
PNR,58.77,58.76,58.78,50000000.0,50000000.0,0,0,0,0,0,0,16,2026-02-03 20:41:41.694656
FSR,30.46,30.45,30.47,50000000.0,50000000.0,0,0,0,0,0,0,16,2026-02-03 20:41:41.694656
ATB,63.97,63.96,63.98,50000000.0,50000000.0,0,0,0,0,0,0,16,2026-02-03 20:41:41.694656
SPK,53.36,53.35,53.37,50000000.0,50000000.0,0,0,0,0,0,0,16,2026-02-03 20:41:41.694656
EEC,48.88,48.87,48.89,50000000.0,50000000.0,0,0,0,0,0,0,16,2026-02-03 20:41:41.694656
TGX,43.73,43.72,43.74,50000000.0,50000000.0,0,0,0,0,0,0,17,2026-02-03 20:41:42.729883
PHR,47.89,47.88,47.9,50000000.0,50000000.0,0,0,0,0,0,0,17,2026-02-03 20:41:42.729883
BYL,44.38,44.37,44.39,50000000.0,50000000.0,0,0,0,0,0,0,17,2026-02-03 20:41:42.729883
CLD,81.15,81.14,81.16,50000000.0,50000000.0,0,0,0,0,0,0,17,2026-02-03 20:41:42.729883
GGD,31.17,31.16,31.18,50000000.0,50000000.0,0,0,0,0,0,0,17,2026-02-03 20:41:42.729883
PNR,59.15,59.14,59.16,50000000.0,50000000.0,0,0,0,0,0,0,17,2026-02-03 20:41:42.729883
FSR,30.49,30.48,30.5,50000000.0,50000000.0,0,0,0,0,0,0,17,2026-02-03 20:41:42.729883
ATB,64.78,64.77,64.79,50000000.0,50000000.0,0,0,0,0,0,0,17,2026-02-03 20:41:42.729883
SPK,53.4,53.39,53.41,50000000.0,50000000.0,0,0,0,0,0,0,17,2026-02-03 20:41:42.729883
EEC,48.92,48.91,48.93,50000000.0,50000000.0,0,0,0,0,0,0,17,2026-02-03 20:41:42.729883
TGX,43.78,43.77,43.79,50000000.0,50000000.0,0,0,0,0,0,0,18,2026-02-03 20:41:43.765977
PHR,48.13,48.12,48.14,50000000.0,50000000.0,0,0,0,0,0,0,18,2026-02-03 20:41:43.765977
BYL,44.51,44.5,44.52,50000000.0,50000000.0,0,0,0,0,0,0,18,2026-02-03 20:41:43.765977
CLD,81.46,81.45,81.47,50000000.0,50000000.0,0,0,0,0,0,0,18,2026-02-03 20:41:43.765977
GGD,31.17,31.16,31.18,50000000.0,50000000.0,0,0,0,0,0,0,18,2026-02-03 20:41:43.765977
PNR,59.01,59.0,59.02,50000000.0,50000000.0,0,0,0,0,0,0,18,2026-02-03 20:41:43.765977
FSR,30.5,30.49,30.51,50000000.0,50000000.0,0,0,0,0,0,0,18,2026-02-03 20:41:43.765977
ATB,64.02,64.01,64.03,50000000.0,50000000.0,0,0,0,0,0,0,18,2026-02-03 20:41:43.765977
SPK,53.28,53.27,53.29,50000000.0,50000000.0,0,0,0,0,0,0,18,2026-02-03 20:41:43.765977
EEC,48.72,48.71,48.73,50000000.0,50000000.0,0,0,0,0,0,0,18,2026-02-03 20:41:43.765977
TGX,43.81,43.8,43.82,50000000.0,50000000.0,0,0,0,0,0,0,19,2026-02-03 20:41:44.805343
PHR,47.92,47.91,47.93,50000000.0,50000000.0,0,0,0,0,0,0,19,2026-02-03 20:41:44.805343
BYL,44.62,44.61,44.63,50000000.0,50000000.0,0,0,0,0,0,0,19,2026-02-03 20:41:44.805343
CLD,81.71,81.7,81.72,50000000.0,50000000.0,0,0,0,0,0,0,19,2026-02-03 20:41:44.805343
GGD,31.15,31.14,31.16,50000000.0,50000000.0,0,0,0,0,0,0,19,2026-02-03 20:41:44.805343
PNR,58.87,58.86,58.88,50000000.0,50000000.0,0,0,0,0,0,0,19,2026-02-03 20:41:44.805343
FSR,30.45,30.44,30.46,50000000.0,50000000.0,0,0,0,0,0,0,19,2026-02-03 20:41:44.805343
ATB,64.42,64.41,64.43,50000000.0,50000000.0,0,0,0,0,0,0,19,2026-02-03 20:41:44.805343
SPK,53.35,53.34,53.36,50000000.0,50000000.0,0,0,0,0,0,0,19,2026-02-03 20:41:44.805343
EEC,48.82,48.81,48.83,50000000.0,50000000.0,0,0,0,0,0,0,19,2026-02-03 20:41:44.805343
TGX,43.78,43.77,43.79,50000000.0,50000000.0,0,0,0,0,0,0,20,2026-02-03 20:41:45.840070
PHR,47.98,47.97,47.99,50000000.0,50000000.0,0,0,0,0,0,0,20,2026-02-03 20:41:45.840070
BYL,44.61,44.6,44.62,50000000.0,50000000.0,0,0,0,0,0,0,20,2026-02-03 20:41:45.840070
CLD,81.79,81.78,81.8,50000000.0,50000000.0,0,0,0,0,0,0,20,2026-02-03 20:41:45.840070
GGD,31.14,31.13,31.15,50000000.0,50000000.0,0,0,0,0,0,0,20,2026-02-03 20:41:45.840070
PNR,58.87,58.86,58.88,50000000.0,50000000.0,0,0,0,0,0,0,20,2026-02-03 20:41:45.840070
FSR,30.48,30.47,30.49,50000000.0,50000000.0,0,0,0,0,0,0,20,2026-02-03 20:41:45.840070
ATB,64.24,64.23,64.25,50000000.0,50000000.0,0,0,0,0,0,0,20,2026-02-03 20:41:45.840070
SPK,53.6,53.59,53.61,50000000.0,50000000.0,0,0,0,0,0,0,20,2026-02-03 20:41:45.840070
EEC,49.24,49.23,49.25,50000000.0,50000000.0,0,0,0,0,0,0,20,2026-02-03 20:41:45.840070
TGX,43.82,43.81,43.83,50000000.0,50000000.0,0,0,0,0,0,0,21,2026-02-03 20:41:46.873984
PHR,47.98,47.97,47.99,50000000.0,50000000.0,0,0,0,0,0,0,21,2026-02-03 20:41:46.873984
BYL,44.64,44.63,44.65,50000000.0,50000000.0,0,0,0,0,0,0,21,2026-02-03 20:41:46.873984
CLD,81.97,81.96,81.98,50000000.0,50000000.0,0,0,0,0,0,0,21,2026-02-03 20:41:46.873984
GGD,31.19,31.18,31.2,50000000.0,50000000.0,0,0,0,0,0,0,21,2026-02-03 20:41:46.873984
PNR,59.21,59.2,59.22,50000000.0,50000000.0,0,0,0,0,0,0,21,2026-02-03 20:41:46.873984
FSR,30.44,30.43,30.45,50000000.0,50000000.0,0,0,0,0,0,0,21,2026-02-03 20:41:46.873984
ATB,64.21,64.2,64.22,50000000.0,50000000.0,0,0,0,0,0,0,21,2026-02-03 20:41:46.873984
SPK,53.4,53.39,53.41,50000000.0,50000000.0,0,0,0,0,0,0,21,2026-02-03 20:41:46.873984
EEC,48.83,48.82,48.84,50000000.0,50000000.0,0,0,0,0,0,0,21,2026-02-03 20:41:46.873984
TGX,43.87,43.86,43.88,50000000.0,50000000.0,0,0,0,0,0,0,22,2026-02-03 20:41:47.909799
PHR,48.17,48.16,48.18,50000000.0,50000000.0,0,0,0,0,0,0,22,2026-02-03 20:41:47.909799
BYL,44.71,44.7,44.72,50000000.0,50000000.0,0,0,0,0,0,0,22,2026-02-03 20:41:47.909799
CLD,82.2,82.19,82.21,50000000.0,50000000.0,0,0,0,0,0,0,22,2026-02-03 20:41:47.909799
GGD,31.23,31.22,31.24,50000000.0,50000000.0,0,0,0,0,0,0,22,2026-02-03 20:41:47.909799
PNR,59.34,59.33,59.35,50000000.0,50000000.0,0,0,0,0,0,0,22,2026-02-03 20:41:47.909799
FSR,30.38,30.37,30.39,50000000.0,50000000.0,0,0,0,0,0,0,22,2026-02-03 20:41:47.909799
ATB,63.87,63.86,63.88,50000000.0,50000000.0,0,0,0,0,0,0,22,2026-02-03 20:41:47.909799
SPK,53.19,53.18,53.2,50000000.0,50000000.0,0,0,0,0,0,0,22,2026-02-03 20:41:47.909799
EEC,48.44,48.43,48.45,50000000.0,50000000.0,0,0,0,0,0,0,22,2026-02-03 20:41:47.909799
TGX,43.86,43.85,43.87,50000000.0,50000000.0,0,0,0,0,0,0,23,2026-02-03 20:41:48.946719
PHR,48.0,47.99,48.01,50000000.0,50000000.0,0,0,0,0,0,0,23,2026-02-03 20:41:48.946719
BYL,44.43,44.42,44.44,50000000.0,50000000.0,0,0,0,0,0,0,23,2026-02-03 20:41:48.946719
CLD,81.71,81.7,81.72,50000000.0,50000000.0,0,0,0,0,0,0,23,2026-02-03 20:41:48.946719
GGD,31.24,31.23,31.25,50000000.0,50000000.0,0,0,0,0,0,0,23,2026-02-03 20:41:48.946719
PNR,59.53,59.52,59.54,50000000.0,50000000.0,0,0,0,0,0,0,23,2026-02-03 20:41:48.946719
FSR,30.4,30.39,30.41,50000000.0,50000000.0,0,0,0,0,0,0,23,2026-02-03 20:41:48.946719
