tick,timestamp,ticker,last_price,bid_price,ask_price,BUY_ANON,SELL_ANON,BUY_CHUL-1,SELL_LUIS-1,BUY_LUIS-1,SELL_CHUL-1
0,2026-02-01 23:44:18.529528,SPNG,0.0,0.0,0.0,1949900.0,2011800.0,0,0,0,0
0,2026-02-01 23:44:18.529528,SMMR,0.0,0.0,25.05,2227500.0,2333400.0,0,0,0,0
0,2026-02-01 23:44:18.529528,ATMN,0.0,0.0,0.0,2184300.0,2478900.0,0,0,0,0
0,2026-02-01 23:44:18.529528,WNTR,0.0,0.0,0.0,2131500.0,1636600.0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 15000 shares for this week.,1,2026-02-01 23:44:19.564433,SPNG,0.0,24.72,25.43,1949900.0,2021400.0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,1,2026-02-01 23:44:19.564433,SMMR,24.89,24.89,24.97,2119700.0,2346000.0,0,0,0,0
,,,,,,1,2026-02-01 23:44:19.564433,ATMN,25.2,24.92,25.2,2078800.0,2468100.0,0,0,0,0
,,,,,,1,2026-02-01 23:44:19.564433,WNTR,25.02,25.02,25.07,2128000.0,1757200.0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 15000 shares for this week.,2,2026-02-01 23:44:20.591924,SPNG,24.77,24.72,24.77,2070500.0,2035600.0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,2,2026-02-01 23:44:20.591924,SMMR,25.05,24.91,25.05,2211400.0,2327900.0,0,0,0,0
,,,,,,2,2026-02-01 23:44:20.591924,ATMN,25.2,24.92,25.19,2194700.0,2446200.0,0,0,0,0
,,,,,,2,2026-02-01 23:44:20.591924,WNTR,25.07,25.0,25.05,2131500.0,1846400.0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 15000 shares for this week.,3,2026-02-01 23:44:21.612206,SPNG,24.81,24.72,24.75,2063200.0,1997400.0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,3,2026-02-01 23:44:21.612206,SMMR,25.05,25.03,25.05,2208200.0,2343100.0,0,0,0,0
,,,,,,3,2026-02-01 23:44:21.612206,ATMN,24.91,24.91,25.19,1957100.0,2440200.0,0,0,0,0
,,,,,,3,2026-02-01 23:44:21.612206,WNTR,25.0,25.02,25.05,2099400.0,1952500.0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 15000 shares for this week.,4,2026-02-01 23:44:22.646618,SPNG,25.43,24.78,25.43,2070900.0,1970500.0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,4,2026-02-01 23:44:22.646618,SMMR,25.03,24.91,24.99,2211400.0,2394100.0,0,0,0,0
,,,,,,4,2026-02-01 23:44:22.646618,ATMN,24.9,24.9,24.96,1955800.0,2423300.0,0,0,0,0
,,,,,,4,2026-02-01 23:44:22.646618,WNTR,24.98,24.98,25.03,2125200.0,2047900.0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 15000 shares for this week.,5,2026-02-01 23:44:23.674931,SPNG,25.16,25.16,25.4,2080100.0,1989500.0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,5,2026-02-01 23:44:23.674931,SMMR,24.89,24.96,24.99,2242100.0,2394100.0,0,0,0,0
,,,,,,5,2026-02-01 23:44:23.674931,ATMN,24.75,24.75,24.96,1727300.0,2399900.0,0,0,0,0
,,,,,,5,2026-02-01 23:44:23.674931,WNTR,24.8,24.8,25.03,2196200.0,2047900.0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 15000 shares for this week.,6,2026-02-01 23:44:24.702038,SPNG,25.4,24.78,25.4,2070900.0,1989500.0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,6,2026-02-01 23:44:24.702038,SMMR,25.09,25.0,25.09,2258100.0,2394800.0,0,0,0,0
,,,,,,6,2026-02-01 23:44:24.702038,ATMN,24.79,24.88,24.96,1979100.0,2399900.0,0,0,0,0
,,,,,,6,2026-02-01 23:44:24.702038,WNTR,24.8,25.02,25.03,2189700.0,2047800.0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 15000 shares for this week.,7,2026-02-01 23:44:25.721717,SPNG,25.4,24.78,25.4,2093700.0,1989500.0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,7,2026-02-01 23:44:25.721717,SMMR,25.0,25.0,25.1,2258100.0,2416900.0,0,0,0,0
,,,,,,7,2026-02-01 23:44:25.721717,ATMN,24.88,24.88,24.96,2237100.0,2399900.0,0,0,0,0
,,,,,,7,2026-02-01 23:44:25.721717,WNTR,25.03,25.02,25.03,2200200.0,2020600.0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 15000 shares for this week.,8,2026-02-01 23:44:26.750468,SPNG,25.43,24.59,25.43,2066200.0,1970500.0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,8,2026-02-01 23:44:26.750468,SMMR,25.15,25.0,25.15,2258100.0,2262800.0,0,0,0,0
,,,,,,8,2026-02-01 23:44:26.750468,ATMN,24.78,24.78,24.88,1985300.0,2395100.0,0,0,0,0
,,,,,,8,2026-02-01 23:44:26.750468,WNTR,25.02,25.02,25.03,2180300.0,2020600.0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 15000 shares for this week.,9,2026-02-01 23:44:27.784682,SPNG,25.14,24.59,25.14,2124700.0,1984500.0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,9,2026-02-01 23:44:27.784682,SMMR,24.96,24.96,25.11,2135100.0,2383800.0,0,0,0,0
