news_id,period,tick,ticker,headline,body,tick,timestamp,ticker,last_price,bid_price,ask_price,BUY_ANON,SELL_ANON,SELL_LUIS-1,BUY_LUIS-1,BUY_CHUL-1,SELL_CHUL-1,SELL_COLA-6,BUY_COLA-6
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 13000 shares for this week.,2,2026-02-01 11:21:41.161664,SPNG,24.98,24.98,25.09,2426500.0,1967600.0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,2,2026-02-01 11:21:41.161664,SMMR,24.89,24.93,25.05,2069300.0,1954500.0,0,0,0,0,0,0
,,,,,,2,2026-02-01 11:21:41.161664,ATMN,25.05,24.98,25.05,1806000.0,2308200.0,0,0,0,0,0,0
,,,,,,2,2026-02-01 11:21:41.161664,WNTR,24.83,24.83,25.05,2409400.0,2230100.0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 13000 shares for this week.,3,2026-02-01 11:21:42.190859,SPNG,24.98,24.92,24.97,2419500.0,2314800.0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,3,2026-02-01 11:21:42.190859,SMMR,24.89,25.04,25.05,2078500.0,2065400.0,0,0,0,0,0,0
,,,,,,3,2026-02-01 11:21:42.190859,ATMN,25.05,24.98,25.05,2155600.0,2284200.0,0,0,0,0,0,0
,,,,,,3,2026-02-01 11:21:42.190859,WNTR,25.09,24.88,25.09,2408200.0,2005800.0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 13000 shares for this week.,4,2026-02-01 11:21:43.219680,SPNG,24.91,24.91,24.97,2471000.0,2314800.0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,4,2026-02-01 11:21:43.219680,SMMR,25.06,25.07,25.09,2096800.0,2086200.0,0,0,0,0,0,0
,,,,,,4,2026-02-01 11:21:43.219680,ATMN,25.05,24.95,25.05,2025600.0,2252700.0,0,0,0,0,0,0
,,,,,,4,2026-02-01 11:21:43.219680,WNTR,25.11,24.88,25.11,2408200.0,1909200.0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 13000 shares for this week.,5,2026-02-01 11:21:44.251071,SPNG,25.05,24.97,25.05,2475100.0,2190000.0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,5,2026-02-01 11:21:44.251071,SMMR,25.09,25.07,25.09,2096800.0,2045500.0,0,0,0,0,0,0
,,,,,,5,2026-02-01 11:21:44.251071,ATMN,25.13,24.95,25.13,2025600.0,2278400.0,0,0,0,0,0,0
,,,,,,5,2026-02-01 11:21:44.251071,WNTR,25.11,24.88,25.0,2376600.0,2019000.0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 13000 shares for this week.,6,2026-02-01 11:21:45.284762,SPNG,25.05,24.97,25.05,2494900.0,2301500.0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,6,2026-02-01 11:21:45.284762,SMMR,25.07,24.93,25.05,2058600.0,2070200.0,0,0,0,0,0,0
,,,,,,6,2026-02-01 11:21:45.284762,ATMN,24.89,25.11,25.13,2036300.0,2281600.0,0,0,0,0,0,0
,,,,,,6,2026-02-01 11:21:45.284762,WNTR,25.0,25.0,25.02,2372600.0,2024700.0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 13000 shares for this week.,7,2026-02-01 11:21:46.311078,SPNG,25.1,24.97,25.1,2457200.0,2160900.0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,7,2026-02-01 11:21:46.311078,SMMR,25.07,24.95,24.98,2069300.0,2063700.0,0,0,0,0,0,0
,,,,,,7,2026-02-01 11:21:46.311078,ATMN,24.89,25.11,25.13,2168400.0,2268500.0,0,0,0,0,0,0
,,,,,,7,2026-02-01 11:21:46.311078,WNTR,25.0,25.0,25.01,2361600.0,2157900.0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 13000 shares for this week.,8,2026-02-01 11:21:47.348019,SPNG,25.14,25.11,25.14,2480100.0,2066100.0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,8,2026-02-01 11:21:47.348019,SMMR,24.9,24.9,25.05,2076900.0,2065000.0,0,0,0,0,0,0
,,,,,,8,2026-02-01 11:21:47.348019,ATMN,25.11,25.11,25.13,2244600.0,2268500.0,0,0,0,0,0,0
,,,,,,8,2026-02-01 11:21:47.348019,WNTR,25.02,25.0,25.02,2361600.0,2261500.0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 13000 shares for this week.,9,2026-02-01 11:21:48.378921,SPNG,25.14,25.16,25.28,2444900.0,2066400.0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,9,2026-02-01 11:21:48.378921,SMMR,25.06,24.87,25.06,2071600.0,2068200.0,0,0,0,0,0,0
,,,,,,9,2026-02-01 11:21:48.378921,ATMN,25.1,25.1,25.16,2250000.0,2259200.0,0,0,0,0,0,0
,,,,,,9,2026-02-01 11:21:48.378921,WNTR,25.0,25.0,25.02,2363100.0,2360800.0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 13000 shares for this week.,10,2026-02-01 11:21:49.409094,SPNG,25.14,25.16,25.28,2444900.0,2335400.0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,10,2026-02-01 11:21:49.409094,SMMR,25.04,24.87,25.04,2071600.0,2096600.0,0,0,0,0,0,0
,,,,,,10,2026-02-01 11:21:49.409094,ATMN,25.23,25.1,25.23,2239200.0,2253800.0,0,0,0,0,0,0
,,,,,,10,2026-02-01 11:21:49.409094,WNTR,24.88,24.84,24.86,2401300.0,2389900.0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 13000 shares for this week.,11,2026-02-01 11:21:50.438111,SPNG,24.97,24.97,25.28,2467600.0,2327300.0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,11,2026-02-01 11:21:50.438111,SMMR,24.86,24.78,24.86,2082700.0,2137900.0,0,0,0,0,0,0
,,,,,,11,2026-02-01 11:21:50.438111,ATMN,24.85,24.85,25.23,2246300.0,2259200.0,0,0,0,0,0,0
,,,,,,11,2026-02-01 11:21:50.438111,WNTR,24.84,24.84,24.86,2385000.0,2389900.0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 13000 shares for this week.,12,2026-02-01 11:21:51.476106,SPNG,24.97,24.97,25.28,2467600.0,2327300.0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,12,2026-02-01 11:21:51.476106,SMMR,25.06,24.98,25.06,2121700.0,2068200.0,0,0,0,0,0,0
,,,,,,12,2026-02-01 11:21:51.476106,ATMN,24.85,24.85,25.0,2218200.0,2260600.0,0,0,0,0,0,0
,,,,,,12,2026-02-01 11:21:51.476106,WNTR,24.86,24.9,25.02,2384400.0,2379400.0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 13000 shares for this week.,13,2026-02-01 11:21:52.494495,SPNG,24.85,25.23,25.28,2398700.0,2368900.0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,13,2026-02-01 11:21:52.494495,SMMR,25.06,24.98,25.06,2121700.0,2106600.0,0,0,0,0,0,0
,,,,,,13,2026-02-01 11:21:52.494495,ATMN,25.25,25.27,25.28,2229300.0,2244000.0,0,0,0,0,0,0
,,,,,,13,2026-02-01 11:21:52.494495,WNTR,24.86,24.9,24.91,2347200.0,2360200.0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 13000 shares for this week.,14,2026-02-01 11:21:53.524926,SPNG,25.13,24.85,24.96,2430600.0,2368000.0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,14,2026-02-01 11:21:53.524926,SMMR,25.09,24.8,25.09,2122000.0,2086000.0,0,0,0,0,0,0
,,,,,,14,2026-02-01 11:21:53.524926,ATMN,25.05,25.15,25.28,2222800.0,2244000.0,0,0,0,0,0,0
,,,,,,14,2026-02-01 11:21:53.524926,WNTR,24.91,24.9,24.91,2327100.0,2360200.0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 13000 shares for this week.,15,2026-02-01 11:21:54.555402,SPNG,25.13,24.85,24.96,2426200.0,2368000.0,0,0,0,0,0,0
