news_id,period,tick,ticker,headline,body,tick,timestamp,ticker,last_price,bid_price,ask_price,BUY_ANON,SELL_ANON,SELL_LUIS-1,BUY_LUIS-1,BUY_CHUL-1,SELL_CHUL-1,SELL_COLA-6,BUY_COLA-6
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 15000 shares for this week.,2,2026-02-01 13:58:57.049566,SPNG,25.08,24.87,25.08,2149900.0,2037900.0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,2,2026-02-01 13:58:57.049566,SMMR,24.99,24.99,25.02,2402900.0,1857300.0,0,0,0,0,0,0
,,,,,,2,2026-02-01 13:58:57.049566,ATMN,24.92,24.92,25.12,2281600.0,2213900.0,0,0,0,0,0,0
,,,,,,2,2026-02-01 13:58:57.049566,WNTR,25.05,25.01,25.05,2238500.0,2206500.0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 15000 shares for this week.,3,2026-02-01 13:58:58.083732,SPNG,25.01,24.87,25.01,2157400.0,2161100.0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,3,2026-02-01 13:58:58.083732,SMMR,24.93,24.93,25.02,2411400.0,1857300.0,0,0,0,0,0,0
,,,,,,3,2026-02-01 13:58:58.083732,ATMN,24.81,24.88,25.12,2272500.0,2213900.0,0,0,0,0,0,0
,,,,,,3,2026-02-01 13:58:58.083732,WNTR,24.92,24.86,24.92,2151600.0,2213600.0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 15000 shares for this week.,4,2026-02-01 13:58:59.119952,SPNG,25.08,25.29,25.48,2186300.0,1929100.0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,4,2026-02-01 13:58:59.119952,SMMR,25.15,24.91,25.15,2411400.0,1871900.0,0,0,0,0,0,0
,,,,,,4,2026-02-01 13:58:59.119952,ATMN,25.13,24.88,25.13,2272500.0,2248600.0,0,0,0,0,0,0
,,,,,,4,2026-02-01 13:58:59.119952,WNTR,24.86,24.86,25.06,2242900.0,2216700.0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 15000 shares for this week.,5,2026-02-01 13:59:00.144610,SPNG,24.84,24.84,25.26,2151900.0,2153300.0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,5,2026-02-01 13:59:00.144610,SMMR,25.15,24.95,25.06,2420800.0,2119000.0,0,0,0,0,0,0
,,,,,,5,2026-02-01 13:59:00.144610,ATMN,24.88,24.71,24.79,2298800.0,2244500.0,0,0,0,0,0,0
,,,,,,5,2026-02-01 13:59:00.144610,WNTR,25.06,25.02,25.06,2218200.0,2219900.0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 15000 shares for this week.,6,2026-02-01 13:59:01.164312,SPNG,25.26,24.84,25.26,2151900.0,2169800.0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,6,2026-02-01 13:59:01.164312,SMMR,25.15,24.95,25.06,2419000.0,2235500.0,0,0,0,0,0,0
,,,,,,6,2026-02-01 13:59:01.164312,ATMN,24.71,24.71,25.13,2298800.0,2248600.0,0,0,0,0,0,0
,,,,,,6,2026-02-01 13:59:01.164312,WNTR,25.0,25.0,25.08,2217300.0,2208100.0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 15000 shares for this week.,7,2026-02-01 13:59:02.194285,SPNG,25.4,24.92,24.98,2150200.0,2151300.0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,7,2026-02-01 13:59:02.194285,SMMR,25.04,25.04,25.06,2437000.0,2235500.0,0,0,0,0,0,0
,,,,,,7,2026-02-01 13:59:02.194285,ATMN,25.21,24.95,25.21,2286000.0,2244600.0,0,0,0,0,0,0
,,,,,,7,2026-02-01 13:59:02.194285,WNTR,24.98,24.86,24.97,2242900.0,2186100.0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 15000 shares for this week.,8,2026-02-01 13:59:03.234164,SPNG,25.4,24.94,24.98,2173400.0,2151300.0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,8,2026-02-01 13:59:03.234164,SMMR,25.04,25.0,25.01,2443800.0,1982000.0,0,0,0,0,0,0
,,,,,,8,2026-02-01 13:59:03.234164,ATMN,25.25,24.95,25.19,2311700.0,2230600.0,0,0,0,0,0,0
,,,,,,8,2026-02-01 13:59:03.234164,WNTR,24.98,24.87,24.97,2239200.0,2167200.0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 15000 shares for this week.,9,2026-02-01 13:59:04.254421,SPNG,24.98,24.95,24.98,2194100.0,2151300.0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,9,2026-02-01 13:59:04.254421,SMMR,25.01,24.95,25.01,2431400.0,1982000.0,0,0,0,0,0,0
,,,,,,9,2026-02-01 13:59:04.254421,ATMN,25.19,24.95,25.19,2311700.0,2238600.0,0,0,0,0,0,0
,,,,,,9,2026-02-01 13:59:04.254421,WNTR,24.86,24.86,24.97,2237200.0,2167200.0,0,0,0,0,0,0
