tick,timestamp,ticker,last_price,bid_price,ask_price,BUY_ANON,SELL_ANON,SELL_LUIS-3,BUY_LUIS-3,SELL_CALG-1,BUY_CALG-1,SELL_LUIS-2,BUY_LUIS-2
0,2026-02-01 06:06:50.292127,SPNG,0.0,0.0,0.0,2095000.0,1864600.0,0,0,0,0,0,0
0,2026-02-01 06:06:50.292127,SMMR,0.0,0.0,0.0,1835300.0,2204900.0,0,0,0,0,0,0
0,2026-02-01 06:06:50.292127,ATMN,0.0,0.0,0.0,2047300.0,1986900.0,0,0,0,0,0,0
0,2026-02-01 06:06:50.292127,WNTR,25.12,0.0,25.12,2371400.0,1930600.0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 14000 shares for this week.,1,2026-02-01 06:06:51.368188,SPNG,24.88,24.88,25.25,2095000.0,2500.0,1864600.0,,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,1,2026-02-01 06:06:51.368188,SMMR,24.91,24.92,24.99,1987300.0,2500.0,2100400.0,2500.0,0,0,0,0
,,,,,,1,2026-02-01 06:06:51.368188,ATMN,24.85,24.95,25.13,2031300.0,,1986900.0,,0,0,0,0
,,,,,,1,2026-02-01 06:06:51.368188,WNTR,25.12,24.98,25.06,2369300.0,,2176700.0,,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 14000 shares for this week.,2,2026-02-01 06:06:52.404743,SPNG,25.26,24.88,25.26,2095000.0,1941400.0,,,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,2,2026-02-01 06:06:52.404743,SMMR,24.91,24.92,24.99,1987300.0,2100500.0,2500.0,2500.0,0,0,0,0
,,,,,,2,2026-02-01 06:06:52.404743,ATMN,24.85,24.99,25.12,1931400.0,1892500.0,2500.0,2500.0,0,0,0,0
,,,,,,2,2026-02-01 06:06:52.404743,WNTR,24.98,24.82,24.84,2371400.0,2300500.0,,2500.0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 14000 shares for this week.,3,2026-02-01 06:06:53.443816,SPNG,24.49,24.61,25.25,2105400.0,2500.0,1833200.0,,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,3,2026-02-01 06:06:53.443816,SMMR,25.06,25.02,25.03,2087100.0,2500.0,2101300.0,5000.0,0,0,0,0
,,,,,,3,2026-02-01 06:06:53.443816,ATMN,25.13,24.86,24.95,1941000.0,2500.0,1892500.0,2500.0,0,0,0,0
,,,,,,3,2026-02-01 06:06:53.443816,WNTR,25.12,25.01,25.12,2368300.0,,2285500.0,,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 14000 shares for this week.,4,2026-02-01 06:06:54.471764,SPNG,24.54,24.54,25.24,2118400.0,2500.0,1833200.0,,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,4,2026-02-01 06:06:54.471764,SMMR,25.06,24.95,25.06,2120600.0,,2239300.0,2500.0,0,0,0,0
,,,,,,4,2026-02-01 06:06:54.471764,ATMN,24.95,25.01,25.12,1964000.0,,1992900.0,2500.0,0,0,0,0
,,,,,,4,2026-02-01 06:06:54.471764,WNTR,25.01,25.01,25.13,2368300.0,,2274100.0,,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 14000 shares for this week.,5,2026-02-01 06:06:55.506580,SPNG,24.54,24.64,25.11,2500.0,1992600.0,2500.0,1726500.0,2500.0,,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,5,2026-02-01 06:06:55.506580,SMMR,25.05,24.95,25.06,,2265600.0,,2239300.0,,2500.0,0,0
,,,,,,5,2026-02-01 06:06:55.506580,ATMN,25.01,25.01,25.11,,1964000.0,,1911900.0,2500.0,2500.0,0,0
,,,,,,5,2026-02-01 06:06:55.506580,WNTR,25.05,25.05,25.12,,2380400.0,,2140800.0,2500.0,,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 14000 shares for this week.,6,2026-02-01 06:06:56.527133,SPNG,24.54,24.91,25.09,5000.0,1807400.0,2500.0,5000.0,5000.0,1516000.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,6,2026-02-01 06:06:56.527133,SMMR,25.03,24.99,25.04,,2259400.0,2500.0,2500.0,,2125700.0,0,0
,,,,,,6,2026-02-01 06:06:56.527133,ATMN,24.77,24.78,25.09,,1956300.0,2500.0,2500.0,2500.0,1799800.0,0,0
