news_id,period,tick,ticker,headline,body,tick,timestamp,ticker,last_price,bid_price,ask_price,BUY_ANON,SELL_ANON,SELL_COLA-6,BUY_COLA-6
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 9000 shares for this week.,2,2026-02-01 04:53:42.009939,SPNG,25.04,24.93,25.04,2043000.0,2114000.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,2,2026-02-01 04:53:42.009939,SMMR,24.98,24.89,24.9,2075700.0,2399200.0,0,0
,,,,,,2,2026-02-01 04:53:42.009939,ATMN,25.24,24.97,25.06,1958100.0,1638400.0,0,0
,,,,,,2,2026-02-01 04:53:42.009939,WNTR,24.97,24.97,25.03,2341600.0,1967800.0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 9000 shares for this week.,3,2026-02-01 04:53:43.045968,SPNG,24.93,24.93,25.22,2043000.0,2079500.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,3,2026-02-01 04:53:43.045968,SMMR,24.89,24.89,24.93,2184600.0,2376200.0,0,0
,,,,,,3,2026-02-01 04:53:43.045968,ATMN,25.17,24.8,25.06,1967700.0,1602200.0,0,0
,,,,,,3,2026-02-01 04:53:43.045968,WNTR,24.97,24.97,25.03,2336700.0,1864000.0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 9000 shares for this week.,5,2026-02-01 04:53:44.121603,SPNG,25.22,24.93,25.22,2043000.0,2079500.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,5,2026-02-01 04:53:44.121603,SMMR,24.88,24.88,24.93,2289200.0,2376200.0,0,0
,,,,,,5,2026-02-01 04:53:44.121603,ATMN,24.78,24.78,25.06,1980600.0,1702800.0,0,0
,,,,,,5,2026-02-01 04:53:44.121603,WNTR,25.05,24.97,25.05,2344600.0,1736700.0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 9000 shares for this week.,6,2026-02-01 04:53:45.148021,SPNG,24.92,24.92,25.22,2053300.0,2079500.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,6,2026-02-01 04:53:45.148021,SMMR,24.78,24.78,25.0,2077700.0,2333100.0,0,0
,,,,,,6,2026-02-01 04:53:45.148021,ATMN,24.78,24.78,24.79,1993800.0,1811000.0,0,0
,,,,,,6,2026-02-01 04:53:45.148021,WNTR,25.05,24.97,25.05,2344900.0,1949100.0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 9000 shares for this week.,7,2026-02-01 04:53:46.183411,SPNG,24.99,24.92,24.99,2067500.0,2012000.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,7,2026-02-01 04:53:46.183411,SMMR,25.01,25.01,25.1,2318700.0,2324200.0,0,0
,,,,,,7,2026-02-01 04:53:46.183411,ATMN,25.1,24.78,25.1,2004300.0,1622700.0,0,0
,,,,,,7,2026-02-01 04:53:46.183411,WNTR,24.96,24.96,25.05,2371200.0,2043400.0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 9000 shares for this week.,8,2026-02-01 04:53:47.216972,SPNG,24.8,24.8,25.34,1879000.0,1890500.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,8,2026-02-01 04:53:47.216972,SMMR,24.99,24.99,25.04,2184600.0,2319500.0,0,0
,,,,,,8,2026-02-01 04:53:47.216972,ATMN,25.1,24.84,25.1,1954800.0,1622700.0,0,0
,,,,,,8,2026-02-01 04:53:47.216972,WNTR,25.07,24.96,25.07,2371200.0,2044300.0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 9000 shares for this week.,9,2026-02-01 04:53:48.250720,SPNG,25.44,24.8,25.04,1879000.0,1965400.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,9,2026-02-01 04:53:48.250720,SMMR,24.99,24.99,25.02,2283300.0,2290600.0,0,0
,,,,,,9,2026-02-01 04:53:48.250720,ATMN,25.26,24.84,25.26,1954800.0,1506300.0,0,0
,,,,,,9,2026-02-01 04:53:48.250720,WNTR,25.07,25.11,25.14,2366600.0,2008000.0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 9000 shares for this week.,10,2026-02-01 04:53:49.277508,SPNG,25.42,25.02,25.42,1965500.0,1874700.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,10,2026-02-01 04:53:49.277508,SMMR,24.88,24.88,25.02,2277300.0,2284200.0,0,0
,,,,,,10,2026-02-01 04:53:49.277508,ATMN,24.78,24.9,25.26,2021000.0,1506300.0,0,0
,,,,,,10,2026-02-01 04:53:49.277508,WNTR,25.15,25.11,25.15,2366600.0,2135200.0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 9000 shares for this week.,11,2026-02-01 04:53:50.313787,SPNG,25.2,24.8,24.95,2018600.0,1976000.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,11,2026-02-01 04:53:50.313787,SMMR,25.04,24.95,25.04,2252000.0,2289000.0,0,0
,,,,,,11,2026-02-01 04:53:50.313787,ATMN,24.9,24.9,25.09,2021000.0,1791500.0,0,0
,,,,,,11,2026-02-01 04:53:50.313787,WNTR,24.96,24.96,25.15,2380700.0,2129000.0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 9000 shares for this week.,12,2026-02-01 04:53:51.342242,SPNG,24.8,24.73,24.8,2041700.0,1979300.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,12,2026-02-01 04:53:51.342242,SMMR,24.95,25.03,25.04,2279100.0,2307600.0,0,0
,,,,,,12,2026-02-01 04:53:51.342242,ATMN,24.73,24.63,24.73,2005300.0,1973300.0,0,0
,,,,,,12,2026-02-01 04:53:51.342242,WNTR,24.96,25.05,25.15,2375800.0,2129000.0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 9000 shares for this week.,13,2026-02-01 04:53:52.378224,SPNG,24.8,24.91,25.42,2106300.0,1969100.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,13,2026-02-01 04:53:52.378224,SMMR,25.03,24.95,25.03,2246500.0,2286800.0,0,0
,,,,,,13,2026-02-01 04:53:52.378224,ATMN,24.73,24.9,25.09,2042300.0,1878800.0,0,0
,,,,,,13,2026-02-01 04:53:52.378224,WNTR,25.15,25.05,25.12,2375800.0,2135600.0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 9000 shares for this week.,14,2026-02-01 04:53:53.413171,SPNG,24.73,24.73,25.42,2041700.0,1969100.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,14,2026-02-01 04:53:53.413171,SMMR,25.04,24.89,25.0,2264300.0,2312600.0,0,0
,,,,,,14,2026-02-01 04:53:53.413171,ATMN,25.09,24.65,25.09,2041800.0,1970900.0,0,0
,,,,,,14,2026-02-01 04:53:53.413171,WNTR,25.15,25.05,25.08,2375800.0,2125100.0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 9000 shares for this week.,15,2026-02-01 04:53:54.437095,SPNG,24.73,25.1,25.37,2146000.0,2096100.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,15,2026-02-01 04:53:54.437095,SMMR,25.07,24.89,25.07,2266400.0,2307400.0,0,0
,,,,,,15,2026-02-01 04:53:54.437095,ATMN,25.09,25.03,25.09,2019900.0,1969200.0,0,0
,,,,,,15,2026-02-01 04:53:54.437095,WNTR,25.15,25.05,25.08,2375800.0,2145100.0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 9000 shares for this week.,16,2026-02-01 04:53:55.463611,SPNG,24.73,24.73,25.35,2041700.0,2063200.0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,16,2026-02-01 04:53:55.463611,SMMR,25.1,24.89,25.01,2266400.0,2336900.0,0,0
,,,,,,16,2026-02-01 04:53:55.463611,ATMN,25.03,25.03,25.09,2019900.0,1983700.0,0,0
,,,,,,16,2026-02-01 04:53:55.463611,WNTR,24.95,24.95,25.02,2378900.0,2138100.0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 9000 shares for this week.,17,2026-02-01 04:53:56.491986,SPNG,24.73,25.15,25.35,2105800.0,2063200.0,0,0
