timestamp,tick,period,ticks_until_close,nlv,nlv_delta,pnl_from_start,aggregate_position,aggregate_limit,gross_position,gross_limit,net_position,net_limit,SPNG_pos,SPNG_mid,SPNG_spread,SPNG_vwap,SPNG_unrealized,SPNG_realized,SPNG_momentum,SPNG_vol,SPNG_fill_rate,SPNG_news_adj,SPNG_bid_px,SPNG_ask_px,SPNG_bid_sz,SPNG_ask_sz,SPNG_fills,SPNG_posts,SPNG_cancels,SMMR_pos,SMMR_mid,SMMR_spread,SMMR_vwap,SMMR_unrealized,SMMR_realized,SMMR_momentum,SMMR_vol,SMMR_fill_rate,SMMR_news_adj,SMMR_bid_px,SMMR_ask_px,SMMR_bid_sz,SMMR_ask_sz,SMMR_fills,SMMR_posts,SMMR_cancels,ATMN_pos,ATMN_mid,ATMN_spread,ATMN_vwap,ATMN_unrealized,ATMN_realized,ATMN_momentum,ATMN_vol,ATMN_fill_rate,ATMN_news_adj,ATMN_bid_px,ATMN_ask_px,ATMN_bid_sz,ATMN_ask_sz,ATMN_fills,ATMN_posts,ATMN_cancels,WNTR_pos,WNTR_mid,WNTR_spread,WNTR_vwap,WNTR_unrealized,WNTR_realized,WNTR_momentum,WNTR_vol,WNTR_fill_rate,WNTR_news_adj,WNTR_bid_px,WNTR_ask_px,WNTR_bid_sz,WNTR_ask_sz,WNTR_fills,WNTR_posts,WNTR_cancels
1771029581.051,90,1,30,9831.08,-400.08,0.00,22110,9000,22110,50000,-2512,30000,3779,24.5550,0.0300,24.3800,604.64,3276.97,0.000183,0.013842,0.133,0.0000,24.38,24.70,4000,4000,18,74,41,2416,25.7600,0.0200,25.7300,0.00,459.20,0.000647,0.003096,0.033,0.0000,25.69,25.85,5333,4040,13,62,32,3604,24.9600,0.2200,25.1300,-1009.12,3104.34,0.001845,0.011892,0.100,0.0000,24.73,25.17,4666,4040,14,73,39,-12311,23.8900,0.0400,23.8134,-1189.21,4865.54,0.001347,0.002543,0.050,0.0000,23.82,0.00,6000,0,15,66,36
1771029584.231,94,1,26,11005.66,1174.58,0.00,13652,9000,13652,50000,-13652,30000,-4221,24.8150,0.1300,24.7490,-299.89,4679.62,0.002265,0.008056,0.133,0.0000,24.80,25.06,4000,2285,19,82,48,-779,25.8650,0.0300,25.8081,-56.02,1584.64,0.001125,0.003010,0.033,0.0000,25.84,26.00,5333,2285,15,70,38,-2341,24.9350,0.2700,24.9600,-257.51,2580.84,0.000252,0.010923,0.100,0.0000,24.72,25.26,4666,2285,15,81,46,-6311,23.8550,0.1100,23.8134,-609.63,4975.96,0.000098,0.002359,0.050,0.0000,23.83,23.96,6000,679,16,68,36
1771029587.895,97,1,23,13135.50,2129.84,0.00,16478,9000,16478,50000,-16478,30000,-221,24.8150,0.0900,24.6836,-38.98,4609.87,0.001046,0.008385,0.133,0.0000,24.73,25.00,4000,2380,21,92,56,-7605,25.8000,0.1600,25.7080,-1079.53,1405.98,0.000830,0.002926,0.033,0.0000,25.83,25.99,5333,2380,17,76,42,-2341,24.8200,0.0800,24.9600,234.10,2580.84,-0.001017,0.008439,0.100,0.0000,24.73,25.01,4666,2380,15,89,54,-6311,23.9050,0.0300,23.8895,-192.44,6175.66,0.000981,0.002770,0.050,0.0000,23.94,24.09,6000,2380,20,76,40
1771029591.585,101,1,19,15319.17,2183.68,0.00,27140,9000,27140,50000,27140,30000,7779,24.8850,0.0500,24.6894,-2329.28,4684.04,0.000519,0.008107,0.133,0.0000,24.67,24.90,4000,3800,23,98,60,3061,25.7050,0.0500,25.8000,-367.32,1346.66,-0.000510,0.003584,0.033,0.0000,25.57,25.73,1629,5066,21,84,46,4611,24.7450,0.0100,24.7900,-230.55,3724.74,-0.001061,0.007246,0.100,0.0000,24.52,24.75,1629,4432,16,97,61,11689,23.7050,0.0300,23.7559,-303.11,6405.42,-0.001485,0.002894,0.050,0.0000,23.57,23.73,895,5700,24,86,46
1771029594.739,104,1,16,18093.76,2774.58,0.00,5021,9000,5021,50000,1011,30000,0,24.5350,0.7100,0.0000,0.00,5325.51,0.000169,0.007559,0.133,0.0000,0.00,24.56,0,3979,23,100,60,-2005,25.6950,0.0700,25.7300,0.00,1233.71,-0.000792,0.003362,0.033,0.0000,25.67,0.00,2005,0,21,86,46,1327,24.7700,0.2200,24.7900,-172.51,4348.70,0.000821,0.006079,0.100,0.0000,0.00,24.79,0,1327,16,99,61,1689,23.6700,0.0200,23.7559,-162.03,6096.11,-0.000959,0.003146,0.050,0.0000,0.00,23.69,0,1689,24,88,46
1771029597.910,108,1,12,17098.31,-995.44,0.00,0,9000,0,50000,0,30000,0,24.5050,0.2100,0.0000,0.00,5325.51,-0.001216,0.007665,0.133,0.0000,0.00,0.00,0,0,24,100,60,0,25.6850,0.0300,0.0000,0.00,1394.11,-0.000107,0.003323,0.033,0.0000,0.00,0.00,0,0,22,86,46,0,24.8700,0.4200,0.0000,0.00,4368.61,0.000502,0.004975,0.100,0.0000,0.00,0.00,0,0,17,101,61,0,23.6800,0.0600,0.0000,0.00,6010.09,0.000117,0.003087,0.050,0.0000,0.00,0.00,0,0,25,95,46
1771029601.057,111,1,9,17098.31,0.00,0.00,0,9000,0,50000,0,30000,0,24.3650,0.1500,0.0000,0.00,5325.51,-0.001791,0.007838,0.052,0.0000,0.00,0.00,0,0,24,100,60,0,25.6950,0.0700,0.0000,0.00,1394.11,0.000207,0.003326,0.091,0.0000,0.00,0.00,0,0,22,86,46,0,24.7300,0.1400,0.0000,0.00,4368.61,-0.001804,0.005044,0.013,0.0000,0.00,0.00,0,0,17,101,61,0,23.8250,0.0500,0.0000,0.00,6010.09,0.001114,0.003176,0.048,0.0000,0.00,0.00,0,0,25,95,46
1771029604.471,114,1,6,16927.31,-171.00,0.00,6176,9000,6176,50000,-2624,30000,-4400,24.4650,0.1900,24.6173,-1420.00,5684.51,-0.001170,0.008455,0.052,0.0000,24.23,24.56,205,1200,25,108,62,900,25.7150,0.1300,25.6800,-27.00,1412.11,0.000412,0.003326,0.091,0.0000,25.62,25.78,472,1599,22,94,48,325,24.8450,0.3700,24.8400,-68.25,4373.48,-0.000343,0.005078,0.013,0.0000,24.63,25.00,472,1399,17,107,61,551,23.7900,0.2000,23.7600,-38.57,6194.86,0.000008,0.003045,0.048,0.0000,23.72,23.92,472,1800,25,103,48
1771029608.108,117,1,3,18415.85,1488.54,0.00,2666,9000,2666,50000,2666,30000,1600,24.6500,0.5600,24.6200,-400.00,5930.39,0.002355,0.008347,0.052,0.0000,24.24,25.08,800,344,28,116,62,1066,25.7850,0.0100,25.6600,-31.98,1513.73,-0.000334,0.003249,0.091,0.0000,25.78,25.93,1066,290,25,104,48,0,24.7900,0.0400,0.0000,0.00,4594.36,-0.000407,0.004811,0.013,0.0000,24.68,24.84,356,933,18,117,61,0,23.8550,0.1100,0.0000,0.00,6230.68,0.000483,0.002977,0.048,0.0000,23.81,23.96,356,1200,25,113,48
1771029617.374,127,1,53,17163.31,-1252.54,0.00,3022,9000,3022,50000,3022,30000,1600,23.5450,0.1900,24.6200,-1680.00,5930.39,-0.000853,0.010105,0.052,0.0000,23.34,23.73,4000,4000,28,118,62,1066,26.2200,0.1000,25.6600,543.66,1513.73,0.000287,0.001785,0.091,0.0000,26.07,26.23,5333,5333,26,106,48,0,23.9700,0.1200,0.0000,0.00,4594.36,-0.002154,0.012152,0.013,0.0000,23.81,24.13,4666,4666,18,119,61,356,24.4150,0.0100,23.8100,213.60,6239.57,-0.000747,0.003857,0.048,0.0000,24.30,24.46,6000,6000,26,115,48
1771029620.863,130,1,50,17737.37,574.05,0.00,10889,9000,10889,50000,-6977,30000,1600,23.4950,0.0700,24.6200,-1856.00,5930.39,-0.000154,0.008335,0.052,0.0000,23.33,23.60,4000,2922,28,127,71,-4267,26.2600,0.0200,26.2222,-203.87,1941.22,0.000659,0.002227,0.091,0.0000,26.29,26.45,5333,2922,27,114,55,-4666,24.2350,0.6500,24.2400,-1493.12,4664.35,0.001281,0.010455,0.013,0.0000,23.81,24.82,4666,2922,18,126,68,356,24.4250,0.0300,24.5700,-56.96,6150.14,-0.000692,0.004295,0.048,0.0000,24.46,24.61,6000,2922,28,119,50
1771029624.567,134,1,46,19038.94,1301.57,0.00,26977,9000,26977,50000,-26977,30000,-6400,23.6750,0.0100,23.6537,-168.00,4394.39,0.001666,0.007922,0.052,0.0000,23.63,23.88,4000,2974,30,135,77,-4267,26.1700,0.0800,26.2200,-341.36,2377.34,-0.000362,0.001919,0.091,0.0000,26.19,26.35,5333,2974,29,122,61,-4666,24.0250,0.3300,24.2200,-1586.44,5970.83,-0.000517,0.008920,0.013,0.0000,23.77,24.36,4666,2974,19,135,76,-11644,24.6050,0.0300,24.6045,-180.00,6797.94,0.001276,0.003941,0.048,0.0000,24.62,24.78,6000,1321,31,127,55
1771029628.227,137,1,43,20122.33,1083.40,0.00,28976,9000,28976,50000,-15644,30000,5600,23.4650,0.3900,23.4986,-1280.00,4810.39,-0.001482,0.007348,0.052,0.0000,23.16,23.75,4000,3589,32,141,81,1066,26.2850,0.0100,26.2983,-19.55,2034.21,0.000796,0.002371,0.091,0.0000,26.18,26.33,5256,3589,31,130,67,-4666,23.9900,0.0800,24.2200,839.88,5970.83,-0.000751,0.008211,0.013,0.0000,23.94,24.20,4666,3589,19,144,85,-17644,24.5150,0.0900,24.4934,-1175.08,8941.66,-0.000299,0.003959,0.048,0.0000,24.49,0.00,6000,0,34,136,62
1771029631.773,141,1,39,26287.29,6164.96,0.00,25630,9000,25630,50000,-300,30000,1600,23.3650,0.2500,23.4908,-337.33,7123.72,-0.001409,0.007162,0.071,0.0000,23.14,23.50,4000,4000,35,151,88,6399,26.1850,0.0500,26.1830,-339.44,2140.87,-0.000060,0.002148,0.071,0.0000,26.10,26.25,5333,5333,31,138,75,4666,24.0100,0.1200,23.8600,373.28,7417.29,0.000273,0.007440,0.000,0.0000,23.84,24.07,4666,4666,21,149,88,-12965,24.4000,0.0600,24.4941,-1891.94,9145.08,-0.000076,0.003570,0.054,0.0000,24.34,24.50,6000,1321,35,139,63
1771029634.944,144,1,36,26581.12,293.83,0.00,24429,9000,24429,50000,5699,30000,-2400,23.5650,0.0900,23.4300,-408.00,7066.39,0.001951,0.006976,0.071,0.0000,23.49,23.71,4000,4000,36,156,92,1066,26.1600,0.0600,26.2700,-138.58,2750.62,-0.000841,0.002420,0.071,0.0000,26.09,26.25,4575,5333,34,143,77,13998,23.8700,0.2200,23.8600,-1399.80,7557.27,-0.001285,0.007133,0.000,0.0000,23.66,23.99,100,4666,22,156,94,-6965,24.3600,0.1600,24.4475,-853.27,11023.96,-0.000609,0.004039,0.054,0.0000,24.35,24.51,4575,6000,38,149,70
