news_id,period,tick,ticker,headline,body,tick,timestamp,ticker,last_price,bid_price,ask_price,BUY_ANON,SELL_ANON,BUY_LUIS-T1,BUY_BOST-D,SELL_LUIS-T2,BUY_LUIS-T2,SELL_LUIS-T1
,,,,,,3,2026-02-01 10:03:01.991783,ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0
,,,,,,3,2026-02-01 10:03:01.991783,ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0
,,,,,,3,2026-02-01 10:03:01.991783,ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0
4.0,1.0,1.0,,TEMPERATURE Forecast for DAY 2,The average temperature tomorrow is forecasted to be between 27 and 34 degrees Celsius.,4,2026-02-01 10:03:03.022496,NG,2.21,2.19,2.23,800000.0,800000.0,0,0,0,0,0
3.0,1.0,1.0,,You are logged in as a DISTRIBUTOR,,4,2026-02-01 10:03:03.022496,ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",4,2026-02-01 10:03:03.022496,ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,4,2026-02-01 10:03:03.022496,ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0
,,,,,,4,2026-02-01 10:03:03.022496,ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0
,,,,,,4,2026-02-01 10:03:03.022496,ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0
,,,,,,4,2026-02-01 10:03:03.022496,ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0
4.0,1.0,1.0,,TEMPERATURE Forecast for DAY 2,The average temperature tomorrow is forecasted to be between 27 and 34 degrees Celsius.,5,2026-02-01 10:03:04.052479,NG,2.21,2.19,2.23,800000.0,800000.0,0,0,0,0,0
3.0,1.0,1.0,,You are logged in as a DISTRIBUTOR,,5,2026-02-01 10:03:04.052479,ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",5,2026-02-01 10:03:04.052479,ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,5,2026-02-01 10:03:04.052479,ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0
,,,,,,5,2026-02-01 10:03:04.052479,ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0
,,,,,,5,2026-02-01 10:03:04.052479,ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0
,,,,,,5,2026-02-01 10:03:04.052479,ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0
4.0,1.0,1.0,,TEMPERATURE Forecast for DAY 2,The average temperature tomorrow is forecasted to be between 27 and 34 degrees Celsius.,6,2026-02-01 10:03:05.087402,NG,2.21,2.19,2.23,800000.0,800000.0,0,0,0,0,0
3.0,1.0,1.0,,You are logged in as a DISTRIBUTOR,,6,2026-02-01 10:03:05.087402,ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",6,2026-02-01 10:03:05.087402,ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,6,2026-02-01 10:03:05.087402,ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0
,,,,,,6,2026-02-01 10:03:05.087402,ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0
,,,,,,6,2026-02-01 10:03:05.087402,ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0
,,,,,,6,2026-02-01 10:03:05.087402,ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0
4.0,1.0,1.0,,TEMPERATURE Forecast for DAY 2,The average temperature tomorrow is forecasted to be between 27 and 34 degrees Celsius.,7,2026-02-01 10:03:06.117464,NG,2.21,2.19,2.23,800000.0,800000.0,0,0,0,0,0
3.0,1.0,1.0,,You are logged in as a DISTRIBUTOR,,7,2026-02-01 10:03:06.117464,ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",7,2026-02-01 10:03:06.117464,ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,7,2026-02-01 10:03:06.117464,ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0
,,,,,,7,2026-02-01 10:03:06.117464,ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0
,,,,,,7,2026-02-01 10:03:06.117464,ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0
,,,,,,7,2026-02-01 10:03:06.117464,ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0
4.0,1.0,1.0,,TEMPERATURE Forecast for DAY 2,The average temperature tomorrow is forecasted to be between 27 and 34 degrees Celsius.,8,2026-02-01 10:03:07.168621,NG,2.19,2.17,2.21,800000.0,800000.0,0,0,0,0,0
3.0,1.0,1.0,,You are logged in as a DISTRIBUTOR,,8,2026-02-01 10:03:07.168621,ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",8,2026-02-01 10:03:07.168621,ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,8,2026-02-01 10:03:07.168621,ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0
,,,,,,8,2026-02-01 10:03:07.168621,ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0
,,,,,,8,2026-02-01 10:03:07.168621,ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0
,,,,,,8,2026-02-01 10:03:07.168621,ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0
4.0,1.0,1.0,,TEMPERATURE Forecast for DAY 2,The average temperature tomorrow is forecasted to be between 27 and 34 degrees Celsius.,9,2026-02-01 10:03:08.192397,NG,2.2,2.18,2.22,800000.0,800000.0,0,0,0,0,0
3.0,1.0,1.0,,You are logged in as a DISTRIBUTOR,,9,2026-02-01 10:03:08.192397,ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",9,2026-02-01 10:03:08.192397,ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,9,2026-02-01 10:03:08.192397,ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0
,,,,,,9,2026-02-01 10:03:08.192397,ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0
,,,,,,9,2026-02-01 10:03:08.192397,ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0
,,,,,,9,2026-02-01 10:03:08.192397,ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0
4.0,1.0,1.0,,TEMPERATURE Forecast for DAY 2,The average temperature tomorrow is forecasted to be between 27 and 34 degrees Celsius.,10,2026-02-01 10:03:09.221217,NG,2.2,2.18,2.22,800000.0,800000.0,0,0,0,0,0
3.0,1.0,1.0,,You are logged in as a DISTRIBUTOR,,10,2026-02-01 10:03:09.221217,ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",10,2026-02-01 10:03:09.221217,ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,10,2026-02-01 10:03:09.221217,ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0
,,,,,,10,2026-02-01 10:03:09.221217,ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0
,,,,,,10,2026-02-01 10:03:09.221217,ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0
,,,,,,10,2026-02-01 10:03:09.221217,ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0
4.0,1.0,1.0,,TEMPERATURE Forecast for DAY 2,The average temperature tomorrow is forecasted to be between 27 and 34 degrees Celsius.,11,2026-02-01 10:03:10.262524,NG,2.2,2.18,2.22,800000.0,800000.0,0,0,0,0,0
3.0,1.0,1.0,,You are logged in as a DISTRIBUTOR,,11,2026-02-01 10:03:10.262524,ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",11,2026-02-01 10:03:10.262524,ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,11,2026-02-01 10:03:10.262524,ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0
,,,,,,11,2026-02-01 10:03:10.262524,ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0
,,,,,,11,2026-02-01 10:03:10.262524,ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0
,,,,,,11,2026-02-01 10:03:10.262524,ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0
4.0,1.0,1.0,,TEMPERATURE Forecast for DAY 2,The average temperature tomorrow is forecasted to be between 27 and 34 degrees Celsius.,12,2026-02-01 10:03:11.292132,NG,2.21,2.19,2.23,800000.0,800000.0,0,0,0,0,0
3.0,1.0,1.0,,You are logged in as a DISTRIBUTOR,,12,2026-02-01 10:03:11.292132,ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",12,2026-02-01 10:03:11.292132,ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,12,2026-02-01 10:03:11.292132,ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0
,,,,,,12,2026-02-01 10:03:11.292132,ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0
,,,,,,12,2026-02-01 10:03:11.292132,ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0
,,,,,,12,2026-02-01 10:03:11.292132,ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0
4.0,1.0,1.0,,TEMPERATURE Forecast for DAY 2,The average temperature tomorrow is forecasted to be between 27 and 34 degrees Celsius.,13,2026-02-01 10:03:12.332441,NG,2.22,2.2,2.24,800000.0,800000.0,0,0,0,0,0
3.0,1.0,1.0,,You are logged in as a DISTRIBUTOR,,13,2026-02-01 10:03:12.332441,ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",13,2026-02-01 10:03:12.332441,ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,13,2026-02-01 10:03:12.332441,ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0
,,,,,,13,2026-02-01 10:03:12.332441,ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0
,,,,,,13,2026-02-01 10:03:12.332441,ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0
,,,,,,13,2026-02-01 10:03:12.332441,ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0
4.0,1.0,1.0,,TEMPERATURE Forecast for DAY 2,The average temperature tomorrow is forecasted to be between 27 and 34 degrees Celsius.,14,2026-02-01 10:03:13.352852,NG,2.21,2.19,2.23,800000.0,800000.0,0,0,0,0,0
3.0,1.0,1.0,,You are logged in as a DISTRIBUTOR,,14,2026-02-01 10:03:13.352852,ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",14,2026-02-01 10:03:13.352852,ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,14,2026-02-01 10:03:13.352852,ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0
,,,,,,14,2026-02-01 10:03:13.352852,ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0
,,,,,,14,2026-02-01 10:03:13.352852,ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0
,,,,,,14,2026-02-01 10:03:13.352852,ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0
4.0,1.0,1.0,,TEMPERATURE Forecast for DAY 2,The average temperature tomorrow is forecasted to be between 27 and 34 degrees Celsius.,15,2026-02-01 10:03:14.383219,NG,2.22,2.2,2.24,800000.0,800000.0,0,0,0,0,0
3.0,1.0,1.0,,You are logged in as a DISTRIBUTOR,,15,2026-02-01 10:03:14.383219,ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",15,2026-02-01 10:03:14.383219,ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,15,2026-02-01 10:03:14.383219,ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0
,,,,,,15,2026-02-01 10:03:14.383219,ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0
,,,,,,15,2026-02-01 10:03:14.383219,ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0
,,,,,,15,2026-02-01 10:03:14.383219,ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0
4.0,1.0,1.0,,TEMPERATURE Forecast for DAY 2,The average temperature tomorrow is forecasted to be between 27 and 34 degrees Celsius.,16,2026-02-01 10:03:15.416675,NG,2.21,2.19,2.23,800000.0,800000.0,0,0,0,0,0
3.0,1.0,1.0,,You are logged in as a DISTRIBUTOR,,16,2026-02-01 10:03:15.416675,ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",16,2026-02-01 10:03:15.416675,ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,16,2026-02-01 10:03:15.416675,ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0
,,,,,,16,2026-02-01 10:03:15.416675,ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0
,,,,,,16,2026-02-01 10:03:15.416675,ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0
,,,,,,16,2026-02-01 10:03:15.416675,ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0
4.0,1.0,1.0,,TEMPERATURE Forecast for DAY 2,The average temperature tomorrow is forecasted to be between 27 and 34 degrees Celsius.,17,2026-02-01 10:03:16.451322,NG,2.21,2.19,2.23,800000.0,800000.0,0,0,0,0,0
3.0,1.0,1.0,,You are logged in as a DISTRIBUTOR,,17,2026-02-01 10:03:16.451322,ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",17,2026-02-01 10:03:16.451322,ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,17,2026-02-01 10:03:16.451322,ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0
,,,,,,17,2026-02-01 10:03:16.451322,ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0
,,,,,,17,2026-02-01 10:03:16.451322,ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0
,,,,,,17,2026-02-01 10:03:16.451322,ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0
4.0,1.0,1.0,,TEMPERATURE Forecast for DAY 2,The average temperature tomorrow is forecasted to be between 27 and 34 degrees Celsius.,18,2026-02-01 10:03:17.475282,NG,2.2,2.18,2.22,800000.0,800000.0,0,0,0,0,0
3.0,1.0,1.0,,You are logged in as a DISTRIBUTOR,,18,2026-02-01 10:03:17.475282,ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",18,2026-02-01 10:03:17.475282,ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,18,2026-02-01 10:03:17.475282,ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0
,,,,,,18,2026-02-01 10:03:17.475282,ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0
,,,,,,18,2026-02-01 10:03:17.475282,ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0
,,,,,,18,2026-02-01 10:03:17.475282,ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0
4.0,1.0,1.0,,TEMPERATURE Forecast for DAY 2,The average temperature tomorrow is forecasted to be between 27 and 34 degrees Celsius.,19,2026-02-01 10:03:18.500674,NG,2.2,2.18,2.22,800000.0,800000.0,0,0,0,0,0
3.0,1.0,1.0,,You are logged in as a DISTRIBUTOR,,19,2026-02-01 10:03:18.500674,ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",19,2026-02-01 10:03:18.500674,ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,19,2026-02-01 10:03:18.500674,ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0
,,,,,,19,2026-02-01 10:03:18.500674,ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0
,,,,,,19,2026-02-01 10:03:18.500674,ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0
,,,,,,19,2026-02-01 10:03:18.500674,ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0
4.0,1.0,1.0,,TEMPERATURE Forecast for DAY 2,The average temperature tomorrow is forecasted to be between 27 and 34 degrees Celsius.,21,2026-02-01 10:03:19.587416,NG,2.19,2.17,2.21,800000.0,800000.0,0,0,0,0,0
3.0,1.0,1.0,,You are logged in as a DISTRIBUTOR,,21,2026-02-01 10:03:19.587416,ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",21,2026-02-01 10:03:19.587416,ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,21,2026-02-01 10:03:19.587416,ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0
,,,,,,21,2026-02-01 10:03:19.587416,ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0
,,,,,,21,2026-02-01 10:03:19.587416,ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0
,,,,,,21,2026-02-01 10:03:19.587416,ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0
4.0,1.0,1.0,,TEMPERATURE Forecast for DAY 2,The average temperature tomorrow is forecasted to be between 27 and 34 degrees Celsius.,22,2026-02-01 10:03:20.650432,NG,2.19,2.17,2.21,800000.0,800000.0,0,0,0,0,0
3.0,1.0,1.0,,You are logged in as a DISTRIBUTOR,,22,2026-02-01 10:03:20.650432,ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",22,2026-02-01 10:03:20.650432,ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,22,2026-02-01 10:03:20.650432,ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0
,,,,,,22,2026-02-01 10:03:20.650432,ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0
,,,,,,22,2026-02-01 10:03:20.650432,ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0
,,,,,,22,2026-02-01 10:03:20.650432,ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0
4.0,1.0,1.0,,TEMPERATURE Forecast for DAY 2,The average temperature tomorrow is forecasted to be between 27 and 34 degrees Celsius.,23,2026-02-01 10:03:21.667221,NG,2.19,2.17,2.21,800000.0,800000.0,0,0,0,0,0
3.0,1.0,1.0,,You are logged in as a DISTRIBUTOR,,23,2026-02-01 10:03:21.667221,ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",23,2026-02-01 10:03:21.667221,ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,23,2026-02-01 10:03:21.667221,ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0
,,,,,,23,2026-02-01 10:03:21.667221,ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0
,,,,,,23,2026-02-01 10:03:21.667221,ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0
,,,,,,23,2026-02-01 10:03:21.667221,ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0
4.0,1.0,1.0,,TEMPERATURE Forecast for DAY 2,The average temperature tomorrow is forecasted to be between 27 and 34 degrees Celsius.,24,2026-02-01 10:03:22.705416,NG,2.19,2.17,2.21,800000.0,800000.0,0,0,0,0,0
3.0,1.0,1.0,,You are logged in as a DISTRIBUTOR,,24,2026-02-01 10:03:22.705416,ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",24,2026-02-01 10:03:22.705416,ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,24,2026-02-01 10:03:22.705416,ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0
,,,,,,24,2026-02-01 10:03:22.705416,ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0
,,,,,,24,2026-02-01 10:03:22.705416,ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0
,,,,,,24,2026-02-01 10:03:22.705416,ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0
4.0,1.0,1.0,,TEMPERATURE Forecast for DAY 2,The average temperature tomorrow is forecasted to be between 27 and 34 degrees Celsius.,25,2026-02-01 10:03:23.722161,NG,2.18,2.16,2.2,800000.0,800000.0,0,0,0,0,0
3.0,1.0,1.0,,You are logged in as a DISTRIBUTOR,,25,2026-02-01 10:03:23.722161,ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",25,2026-02-01 10:03:23.722161,ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,25,2026-02-01 10:03:23.722161,ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0
,,,,,,25,2026-02-01 10:03:23.722161,ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0
,,,,,,25,2026-02-01 10:03:23.722161,ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0
,,,,,,25,2026-02-01 10:03:23.722161,ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0
4.0,1.0,1.0,,TEMPERATURE Forecast for DAY 2,The average temperature tomorrow is forecasted to be between 27 and 34 degrees Celsius.,26,2026-02-01 10:03:24.740203,NG,2.18,2.16,2.2,800000.0,800000.0,0,0,0,0,0
3.0,1.0,1.0,,You are logged in as a DISTRIBUTOR,,26,2026-02-01 10:03:24.740203,ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0
2.0,1.0,1.0,,FINES,"The fine for open positions of ELEC-dayX at the end of the day is $20,000/contract.",26,2026-02-01 10:03:24.740203,ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC2026 GBE Energy Electricity Trading Case - practice server,,26,2026-02-01 10:03:24.740203,ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0
,,,,,,26,2026-02-01 10:03:24.740203,ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0
,,,,,,26,2026-02-01 10:03:24.740203,ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0
,,,,,,26,2026-02-01 10:03:24.740203,ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0
4.0,1.0,1.0,,TEMPERATURE Forecast for DAY 2,The average temperature tomorrow is forecasted to be between 27 and 34 degrees Celsius.,27,2026-02-01 10:03:25.757229,NG,2.17,2.15,2.19,800000.0,800000.0,0,0,0,0,0
3.0,1.0,1.0,,You are logged in as a DISTRIBUTOR,,27,2026-02-01 10:03:25.757229,ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0
