ELEC-day3,0.0,0.0,0.0,,,13,2026-02-02 22:53:14.299364
ELEC-day4,0.0,0.0,0.0,,,13,2026-02-02 22:53:14.299364
ELEC-day5,0.0,0.0,0.0,,,13,2026-02-02 22:53:14.299364
ELEC-day6,0.0,0.0,0.0,,,13,2026-02-02 22:53:14.299364
ELEC-F,0.0,0.0,0.0,,,13,2026-02-02 22:53:14.299364
NG,2.17,2.15,2.19,800000.0,800000.0,14,2026-02-02 22:53:15.360590
ELEC-day2,0.0,0.0,0.0,,,14,2026-02-02 22:53:15.360590
ELEC-day3,0.0,0.0,0.0,,,14,2026-02-02 22:53:15.360590
ELEC-day4,0.0,0.0,0.0,,,14,2026-02-02 22:53:15.360590
ELEC-day5,0.0,0.0,0.0,,,14,2026-02-02 22:53:15.360590
ELEC-day6,0.0,0.0,0.0,,,14,2026-02-02 22:53:15.360590
ELEC-F,0.0,0.0,0.0,,,14,2026-02-02 22:53:15.360590
NG,2.17,2.15,2.19,800000.0,800000.0,15,2026-02-02 22:53:16.434827
ELEC-day2,0.0,0.0,0.0,,,15,2026-02-02 22:53:16.434827
ELEC-day3,0.0,0.0,0.0,,,15,2026-02-02 22:53:16.434827
ELEC-day4,0.0,0.0,0.0,,,15,2026-02-02 22:53:16.434827
ELEC-day5,0.0,0.0,0.0,,,15,2026-02-02 22:53:16.434827
ELEC-day6,0.0,0.0,0.0,,,15,2026-02-02 22:53:16.434827
ELEC-F,0.0,0.0,0.0,,,15,2026-02-02 22:53:16.434827
NG,2.18,2.16,2.2,800000.0,800000.0,16,2026-02-02 22:53:17.507629
ELEC-day2,0.0,0.0,0.0,,,16,2026-02-02 22:53:17.507629
ELEC-day3,0.0,0.0,0.0,,,16,2026-02-02 22:53:17.507629
ELEC-day4,0.0,0.0,0.0,,,16,2026-02-02 22:53:17.507629
ELEC-day5,0.0,0.0,0.0,,,16,2026-02-02 22:53:17.507629
ELEC-day6,0.0,0.0,0.0,,,16,2026-02-02 22:53:17.507629
ELEC-F,0.0,0.0,0.0,,,16,2026-02-02 22:53:17.507629
NG,2.17,2.15,2.19,800000.0,800000.0,17,2026-02-02 22:53:18.111307
ELEC-day2,0.0,0.0,0.0,,,17,2026-02-02 22:53:18.111307
ELEC-day3,0.0,0.0,0.0,,,17,2026-02-02 22:53:18.111307
ELEC-day4,0.0,0.0,0.0,,,17,2026-02-02 22:53:18.111307
ELEC-day5,0.0,0.0,0.0,,,17,2026-02-02 22:53:18.111307
ELEC-day6,0.0,0.0,0.0,,,17,2026-02-02 22:53:18.111307
ELEC-F,0.0,0.0,0.0,,,17,2026-02-02 22:53:18.111307
NG,2.18,2.16,2.2,800000.0,800000.0,18,2026-02-02 22:53:19.286491
ELEC-day2,0.0,0.0,0.0,,,18,2026-02-02 22:53:19.286491
ELEC-day3,0.0,0.0,0.0,,,18,2026-02-02 22:53:19.286491
ELEC-day4,0.0,0.0,0.0,,,18,2026-02-02 22:53:19.286491
ELEC-day5,0.0,0.0,0.0,,,18,2026-02-02 22:53:19.286491
ELEC-day6,0.0,0.0,0.0,,,18,2026-02-02 22:53:19.286491
ELEC-F,0.0,0.0,0.0,,,18,2026-02-02 22:53:19.286491
NG,2.18,2.16,2.2,800000.0,800000.0,19,2026-02-02 22:53:20.343594
ELEC-day2,0.0,0.0,0.0,,,19,2026-02-02 22:53:20.343594
ELEC-day3,0.0,0.0,0.0,,,19,2026-02-02 22:53:20.343594
ELEC-day4,0.0,0.0,0.0,,,19,2026-02-02 22:53:20.343594
ELEC-day5,0.0,0.0,0.0,,,19,2026-02-02 22:53:20.343594
ELEC-day6,0.0,0.0,0.0,,,19,2026-02-02 22:53:20.343594
ELEC-F,0.0,0.0,0.0,,,19,2026-02-02 22:53:20.343594
NG,2.18,2.16,2.2,800000.0,800000.0,20,2026-02-02 22:53:21.400914
ELEC-day2,0.0,0.0,0.0,,,20,2026-02-02 22:53:21.400914
ELEC-day3,0.0,0.0,0.0,,,20,2026-02-02 22:53:21.400914
ELEC-day4,0.0,0.0,0.0,,,20,2026-02-02 22:53:21.400914
ELEC-day5,0.0,0.0,0.0,,,20,2026-02-02 22:53:21.400914
ELEC-day6,0.0,0.0,0.0,,,20,2026-02-02 22:53:21.400914
ELEC-F,0.0,0.0,0.0,,,20,2026-02-02 22:53:21.400914
NG,2.18,2.16,2.2,800000.0,800000.0,21,2026-02-02 22:53:22.469372
ELEC-day2,0.0,0.0,0.0,,,21,2026-02-02 22:53:22.469372
ELEC-day3,0.0,0.0,0.0,,,21,2026-02-02 22:53:22.469372
ELEC-day4,0.0,0.0,0.0,,,21,2026-02-02 22:53:22.469372
ELEC-day5,0.0,0.0,0.0,,,21,2026-02-02 22:53:22.469372
ELEC-day6,0.0,0.0,0.0,,,21,2026-02-02 22:53:22.469372
ELEC-F,0.0,0.0,0.0,,,21,2026-02-02 22:53:22.469372
NG,2.19,2.17,2.21,800000.0,800000.0,22,2026-02-02 22:53:23.183559
ELEC-day2,0.0,0.0,0.0,,,22,2026-02-02 22:53:23.183559
ELEC-day3,0.0,0.0,0.0,,,22,2026-02-02 22:53:23.183559
ELEC-day4,0.0,0.0,0.0,,,22,2026-02-02 22:53:23.183559
ELEC-day5,0.0,0.0,0.0,,,22,2026-02-02 22:53:23.183559
ELEC-day6,0.0,0.0,0.0,,,22,2026-02-02 22:53:23.183559
ELEC-F,0.0,0.0,0.0,,,22,2026-02-02 22:53:23.183559
NG,2.19,2.17,2.21,800000.0,800000.0,23,2026-02-02 22:53:24.360021
ELEC-day2,0.0,0.0,0.0,,,23,2026-02-02 22:53:24.360021
ELEC-day3,0.0,0.0,0.0,,,23,2026-02-02 22:53:24.360021
ELEC-day4,0.0,0.0,0.0,,,23,2026-02-02 22:53:24.360021
ELEC-day5,0.0,0.0,0.0,,,23,2026-02-02 22:53:24.360021
ELEC-day6,0.0,0.0,0.0,,,23,2026-02-02 22:53:24.360021
ELEC-F,0.0,0.0,0.0,,,23,2026-02-02 22:53:24.360021
NG,2.18,2.16,2.2,800000.0,800000.0,24,2026-02-02 22:53:25.507790
ELEC-day2,0.0,0.0,0.0,,,24,2026-02-02 22:53:25.507790
ELEC-day3,0.0,0.0,0.0,,,24,2026-02-02 22:53:25.507790
ELEC-day4,0.0,0.0,0.0,,,24,2026-02-02 22:53:25.507790
ELEC-day5,0.0,0.0,0.0,,,24,2026-02-02 22:53:25.507790
ELEC-day6,0.0,0.0,0.0,,,24,2026-02-02 22:53:25.507790
ELEC-F,0.0,0.0,0.0,,,24,2026-02-02 22:53:25.507790
NG,2.19,2.17,2.21,800000.0,800000.0,25,2026-02-02 22:53:26.112436
ELEC-day2,0.0,0.0,0.0,,,25,2026-02-02 22:53:26.112436
ELEC-day3,0.0,0.0,0.0,,,25,2026-02-02 22:53:26.112436
ELEC-day4,0.0,0.0,0.0,,,25,2026-02-02 22:53:26.112436
ELEC-day5,0.0,0.0,0.0,,,25,2026-02-02 22:53:26.112436
ELEC-day6,0.0,0.0,0.0,,,25,2026-02-02 22:53:26.112436
ELEC-F,0.0,0.0,0.0,,,25,2026-02-02 22:53:26.112436
NG,2.19,2.17,2.21,800000.0,800000.0,26,2026-02-02 22:53:27.343568
ELEC-day2,0.0,0.0,0.0,,,26,2026-02-02 22:53:27.343568
ELEC-day3,0.0,0.0,0.0,,,26,2026-02-02 22:53:27.343568
ELEC-day4,0.0,0.0,0.0,,,26,2026-02-02 22:53:27.343568
ELEC-day5,0.0,0.0,0.0,,,26,2026-02-02 22:53:27.343568
ELEC-day6,0.0,0.0,0.0,,,26,2026-02-02 22:53:27.343568
ELEC-F,0.0,0.0,0.0,,,26,2026-02-02 22:53:27.343568
NG,2.18,2.16,2.2,800000.0,800000.0,27,2026-02-02 22:53:28.393096
ELEC-day2,0.0,0.0,0.0,,,27,2026-02-02 22:53:28.393096
ELEC-day3,0.0,0.0,0.0,,,27,2026-02-02 22:53:28.393096
ELEC-day4,0.0,0.0,0.0,,,27,2026-02-02 22:53:28.393096
ELEC-day5,0.0,0.0,0.0,,,27,2026-02-02 22:53:28.393096
ELEC-day6,0.0,0.0,0.0,,,27,2026-02-02 22:53:28.393096
ELEC-F,0.0,0.0,0.0,,,27,2026-02-02 22:53:28.393096
NG,2.18,2.16,2.2,800000.0,800000.0,28,2026-02-02 22:53:29.441974
ELEC-day2,0.0,0.0,0.0,,,28,2026-02-02 22:53:29.441974
ELEC-day3,0.0,0.0,0.0,,,28,2026-02-02 22:53:29.441974
ELEC-day4,0.0,0.0,0.0,,,28,2026-02-02 22:53:29.441974
ELEC-day5,0.0,0.0,0.0,,,28,2026-02-02 22:53:29.441974
ELEC-day6,0.0,0.0,0.0,,,28,2026-02-02 22:53:29.441974
ELEC-F,0.0,0.0,0.0,,,28,2026-02-02 22:53:29.441974
NG,2.18,2.16,2.2,800000.0,800000.0,29,2026-02-02 22:53:30.492383
ELEC-day2,0.0,0.0,0.0,,,29,2026-02-02 22:53:30.492383
ELEC-day3,0.0,0.0,0.0,,,29,2026-02-02 22:53:30.492383
ELEC-day4,0.0,0.0,0.0,,,29,2026-02-02 22:53:30.492383
ELEC-day5,0.0,0.0,0.0,,,29,2026-02-02 22:53:30.492383
ELEC-day6,0.0,0.0,0.0,,,29,2026-02-02 22:53:30.492383
ELEC-F,0.0,0.0,0.0,,,29,2026-02-02 22:53:30.492383
NG,2.18,2.16,2.2,800000.0,800000.0,30,2026-02-02 22:53:31.558814
ELEC-day2,0.0,0.0,0.0,,,30,2026-02-02 22:53:31.558814
ELEC-day3,0.0,0.0,0.0,,,30,2026-02-02 22:53:31.558814
ELEC-day4,0.0,0.0,0.0,,,30,2026-02-02 22:53:31.558814
ELEC-day5,0.0,0.0,0.0,,,30,2026-02-02 22:53:31.558814
ELEC-day6,0.0,0.0,0.0,,,30,2026-02-02 22:53:31.558814
ELEC-F,0.0,0.0,0.0,,,30,2026-02-02 22:53:31.558814
NG,2.19,2.17,2.21,800000.0,800000.0,31,2026-02-02 22:53:32.140797
ELEC-day2,0.0,0.0,0.0,,,31,2026-02-02 22:53:32.140797
ELEC-day3,0.0,0.0,0.0,,,31,2026-02-02 22:53:32.140797
ELEC-day4,0.0,0.0,0.0,,,31,2026-02-02 22:53:32.140797
ELEC-day5,0.0,0.0,0.0,,,31,2026-02-02 22:53:32.140797
ELEC-day6,0.0,0.0,0.0,,,31,2026-02-02 22:53:32.140797
ELEC-F,0.0,0.0,0.0,,,31,2026-02-02 22:53:32.140797
NG,2.19,2.17,2.21,800000.0,800000.0,32,2026-02-02 22:53:33.392133
ELEC-day2,0.0,0.0,0.0,,,32,2026-02-02 22:53:33.392133
ELEC-day3,0.0,0.0,0.0,,,32,2026-02-02 22:53:33.392133
ELEC-day4,0.0,0.0,0.0,,,32,2026-02-02 22:53:33.392133
ELEC-day5,0.0,0.0,0.0,,,32,2026-02-02 22:53:33.392133
ELEC-day6,0.0,0.0,0.0,,,32,2026-02-02 22:53:33.392133
ELEC-F,0.0,0.0,0.0,,,32,2026-02-02 22:53:33.392133
NG,2.19,2.17,2.21,800000.0,800000.0,33,2026-02-02 22:53:34.476244
ELEC-day2,0.0,0.0,0.0,,,33,2026-02-02 22:53:34.476244
ELEC-day3,0.0,0.0,0.0,,,33,2026-02-02 22:53:34.476244
ELEC-day4,0.0,0.0,0.0,,,33,2026-02-02 22:53:34.476244
ELEC-day5,0.0,0.0,0.0,,,33,2026-02-02 22:53:34.476244
ELEC-day6,0.0,0.0,0.0,,,33,2026-02-02 22:53:34.476244
ELEC-F,0.0,0.0,0.0,,,33,2026-02-02 22:53:34.476244
NG,2.18,2.16,2.2,800000.0,800000.0,34,2026-02-02 22:53:35.535476
ELEC-day2,0.0,0.0,0.0,,,34,2026-02-02 22:53:35.535476
ELEC-day3,0.0,0.0,0.0,,,34,2026-02-02 22:53:35.535476
ELEC-day4,0.0,0.0,0.0,,,34,2026-02-02 22:53:35.535476
ELEC-day5,0.0,0.0,0.0,,,34,2026-02-02 22:53:35.535476
ELEC-day6,0.0,0.0,0.0,,,34,2026-02-02 22:53:35.535476
ELEC-F,0.0,0.0,0.0,,,34,2026-02-02 22:53:35.535476
NG,2.17,2.15,2.19,800000.0,800000.0,35,2026-02-02 22:53:36.591407
ELEC-day2,0.0,0.0,0.0,,,35,2026-02-02 22:53:36.591407
ELEC-day3,0.0,0.0,0.0,,,35,2026-02-02 22:53:36.591407
ELEC-day4,0.0,0.0,0.0,,,35,2026-02-02 22:53:36.591407
ELEC-day5,0.0,0.0,0.0,,,35,2026-02-02 22:53:36.591407
ELEC-day6,0.0,0.0,0.0,,,35,2026-02-02 22:53:36.591407
ELEC-F,0.0,0.0,0.0,,,35,2026-02-02 22:53:36.591407
NG,2.16,2.14,2.18,800000.0,800000.0,36,2026-02-02 22:53:37.244517
ELEC-day2,0.0,0.0,0.0,,,36,2026-02-02 22:53:37.244517
ELEC-day3,0.0,0.0,0.0,,,36,2026-02-02 22:53:37.244517
ELEC-day4,0.0,0.0,0.0,,,36,2026-02-02 22:53:37.244517
ELEC-day5,0.0,0.0,0.0,,,36,2026-02-02 22:53:37.244517
ELEC-day6,0.0,0.0,0.0,,,36,2026-02-02 22:53:37.244517
ELEC-F,0.0,0.0,0.0,,,36,2026-02-02 22:53:37.244517
NG,2.16,2.14,2.18,800000.0,800000.0,37,2026-02-02 22:53:38.425368
ELEC-day2,0.0,0.0,0.0,,,37,2026-02-02 22:53:38.425368
ELEC-day3,0.0,0.0,0.0,,,37,2026-02-02 22:53:38.425368
ELEC-day4,0.0,0.0,0.0,,,37,2026-02-02 22:53:38.425368
ELEC-day5,0.0,0.0,0.0,,,37,2026-02-02 22:53:38.425368
ELEC-day6,0.0,0.0,0.0,,,37,2026-02-02 22:53:38.425368
ELEC-F,0.0,0.0,0.0,,,37,2026-02-02 22:53:38.425368
NG,2.15,2.13,2.17,800000.0,800000.0,38,2026-02-02 22:53:39.474935
ELEC-day2,0.0,0.0,0.0,,,38,2026-02-02 22:53:39.474935
ELEC-day3,0.0,0.0,0.0,,,38,2026-02-02 22:53:39.474935
ELEC-day4,0.0,0.0,0.0,,,38,2026-02-02 22:53:39.474935
ELEC-day5,0.0,0.0,0.0,,,38,2026-02-02 22:53:39.474935
ELEC-day6,0.0,0.0,0.0,,,38,2026-02-02 22:53:39.474935
ELEC-F,0.0,0.0,0.0,,,38,2026-02-02 22:53:39.474935
NG,2.16,2.14,2.18,800000.0,800000.0,39,2026-02-02 22:53:40.523417
ELEC-day2,0.0,0.0,0.0,,,39,2026-02-02 22:53:40.523417
ELEC-day3,0.0,0.0,0.0,,,39,2026-02-02 22:53:40.523417
ELEC-day4,0.0,0.0,0.0,,,39,2026-02-02 22:53:40.523417
ELEC-day5,0.0,0.0,0.0,,,39,2026-02-02 22:53:40.523417
ELEC-day6,0.0,0.0,0.0,,,39,2026-02-02 22:53:40.523417
ELEC-F,0.0,0.0,0.0,,,39,2026-02-02 22:53:40.523417
NG,2.17,2.15,2.19,800000.0,800000.0,40,2026-02-02 22:53:41.559334,4.0,1.0,39.0,,FACTORY TENDER REPORT,There is increased speculation of small sized factory tenders to BUY electricity from the local market.
ELEC-day2,0.0,0.0,0.0,,,40,2026-02-02 22:53:41.559334,,,,,,
ELEC-day3,0.0,0.0,0.0,,,40,2026-02-02 22:53:41.559334,,,,,,
ELEC-day4,0.0,0.0,0.0,,,40,2026-02-02 22:53:41.559334,,,,,,
ELEC-day5,0.0,0.0,0.0,,,40,2026-02-02 22:53:41.559334,,,,,,
ELEC-day6,0.0,0.0,0.0,,,40,2026-02-02 22:53:41.559334,,,,,,
ELEC-F,0.0,0.0,0.0,,,40,2026-02-02 22:53:41.559334,,,,,,
NG,2.16,2.14,2.18,800000.0,800000.0,41,2026-02-02 22:53:42.615816
ELEC-day2,0.0,0.0,0.0,,,41,2026-02-02 22:53:42.615816
ELEC-day3,0.0,0.0,0.0,,,41,2026-02-02 22:53:42.615816
ELEC-day4,0.0,0.0,0.0,,,41,2026-02-02 22:53:42.615816
ELEC-day5,0.0,0.0,0.0,,,41,2026-02-02 22:53:42.615816
ELEC-day6,0.0,0.0,0.0,,,41,2026-02-02 22:53:42.615816
ELEC-F,0.0,0.0,0.0,,,41,2026-02-02 22:53:42.615816
NG,2.17,2.15,2.19,800000.0,800000.0,42,2026-02-02 22:53:43.212351
ELEC-day2,0.0,0.0,0.0,,,42,2026-02-02 22:53:43.212351
ELEC-day3,0.0,0.0,0.0,,,42,2026-02-02 22:53:43.212351
ELEC-day4,0.0,0.0,0.0,,,42,2026-02-02 22:53:43.212351
ELEC-day5,0.0,0.0,0.0,,,42,2026-02-02 22:53:43.212351
ELEC-day6,0.0,0.0,0.0,,,42,2026-02-02 22:53:43.212351
ELEC-F,0.0,0.0,0.0,,,42,2026-02-02 22:53:43.212351
NG,2.16,2.14,2.18,800000.0,800000.0,43,2026-02-02 22:53:44.333315
ELEC-day2,0.0,0.0,0.0,,,43,2026-02-02 22:53:44.333315
ELEC-day3,0.0,0.0,0.0,,,43,2026-02-02 22:53:44.333315
ELEC-day4,0.0,0.0,0.0,,,43,2026-02-02 22:53:44.333315
ELEC-day5,0.0,0.0,0.0,,,43,2026-02-02 22:53:44.333315
ELEC-day6,0.0,0.0,0.0,,,43,2026-02-02 22:53:44.333315
ELEC-F,0.0,0.0,0.0,,,43,2026-02-02 22:53:44.333315
NG,2.17,2.15,2.19,800000.0,800000.0,44,2026-02-02 22:53:45.375673
ELEC-day2,0.0,0.0,0.0,,,44,2026-02-02 22:53:45.375673
ELEC-day3,0.0,0.0,0.0,,,44,2026-02-02 22:53:45.375673
ELEC-day4,0.0,0.0,0.0,,,44,2026-02-02 22:53:45.375673
ELEC-day5,0.0,0.0,0.0,,,44,2026-02-02 22:53:45.375673
ELEC-day6,0.0,0.0,0.0,,,44,2026-02-02 22:53:45.375673
ELEC-F,0.0,0.0,0.0,,,44,2026-02-02 22:53:45.375673
NG,2.19,2.17,2.21,800000.0,800000.0,45,2026-02-02 22:53:46.418931
ELEC-day2,0.0,0.0,0.0,,,45,2026-02-02 22:53:46.418931
ELEC-day3,0.0,0.0,0.0,,,45,2026-02-02 22:53:46.418931
ELEC-day4,0.0,0.0,0.0,,,45,2026-02-02 22:53:46.418931
ELEC-day5,0.0,0.0,0.0,,,45,2026-02-02 22:53:46.418931
ELEC-day6,0.0,0.0,0.0,,,45,2026-02-02 22:53:46.418931
ELEC-F,0.0,0.0,0.0,,,45,2026-02-02 22:53:46.418931
NG,2.18,2.16,2.2,800000.0,800000.0,46,2026-02-02 22:53:47.456624
ELEC-day2,0.0,0.0,0.0,,,46,2026-02-02 22:53:47.456624
ELEC-day3,0.0,0.0,0.0,,,46,2026-02-02 22:53:47.456624
ELEC-day4,0.0,0.0,0.0,,,46,2026-02-02 22:53:47.456624
ELEC-day5,0.0,0.0,0.0,,,46,2026-02-02 22:53:47.456624
ELEC-day6,0.0,0.0,0.0,,,46,2026-02-02 22:53:47.456624
ELEC-F,0.0,0.0,0.0,,,46,2026-02-02 22:53:47.456624
NG,2.19,2.17,2.21,800000.0,800000.0,,47,2026-02-02 22:53:48.508213
ELEC-day2,0.0,0.0,0.0,,,,47,2026-02-02 22:53:48.508213
ELEC-day3,0.0,0.0,0.0,,,,47,2026-02-02 22:53:48.508213
ELEC-day4,0.0,0.0,0.0,,,,47,2026-02-02 22:53:48.508213
ELEC-day5,0.0,0.0,0.0,,,,47,2026-02-02 22:53:48.508213
ELEC-day6,0.0,0.0,0.0,,,,47,2026-02-02 22:53:48.508213
ELEC-F,0.0,0.0,50.0,,,10.0,47,2026-02-02 22:53:48.508213
NG,2.19,2.17,2.21,800000.0,800000.0,,48,2026-02-02 22:53:49.566311
ELEC-day2,0.0,0.0,0.0,,,,48,2026-02-02 22:53:49.566311
ELEC-day3,0.0,0.0,0.0,,,,48,2026-02-02 22:53:49.566311
ELEC-day4,0.0,0.0,0.0,,,,48,2026-02-02 22:53:49.566311
ELEC-day5,0.0,0.0,0.0,,,,48,2026-02-02 22:53:49.566311
ELEC-day6,0.0,0.0,0.0,,,,48,2026-02-02 22:53:49.566311
ELEC-F,0.0,0.0,50.0,,,30.0,48,2026-02-02 22:53:49.566311
NG,2.19,2.17,2.21,800000.0,800000.0,,49,2026-02-02 22:53:50.325965
ELEC-day2,0.0,0.0,0.0,,,,49,2026-02-02 22:53:50.325965
ELEC-day3,0.0,0.0,0.0,,,,49,2026-02-02 22:53:50.325965
