NG,2.2,2.18,2.22,800000.0,800000.0,0,0,0,0,0,6,2026-02-04 15:41:42.951530
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,6,2026-02-04 15:41:42.951530
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,6,2026-02-04 15:41:42.951530
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,6,2026-02-04 15:41:42.951530
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,6,2026-02-04 15:41:42.951530
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,6,2026-02-04 15:41:42.951530
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,6,2026-02-04 15:41:42.951530
NG,2.19,2.17,2.21,800000.0,800000.0,0,0,0,0,0,7,2026-02-04 15:41:43.976099
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,7,2026-02-04 15:41:43.976099
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,7,2026-02-04 15:41:43.976099
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,7,2026-02-04 15:41:43.976099
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,7,2026-02-04 15:41:43.976099
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,7,2026-02-04 15:41:43.976099
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,7,2026-02-04 15:41:43.976099
NG,2.19,2.17,2.21,800000.0,800000.0,0,0,0,0,0,8,2026-02-04 15:41:45.006837
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,8,2026-02-04 15:41:45.006837
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,8,2026-02-04 15:41:45.006837
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,8,2026-02-04 15:41:45.006837
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,8,2026-02-04 15:41:45.006837
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,8,2026-02-04 15:41:45.006837
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,8,2026-02-04 15:41:45.006837
NG,2.19,2.17,2.21,800000.0,800000.0,0,0,0,0,0,9,2026-02-04 15:41:46.037377
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,9,2026-02-04 15:41:46.037377
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,9,2026-02-04 15:41:46.037377
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,9,2026-02-04 15:41:46.037377
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,9,2026-02-04 15:41:46.037377
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,9,2026-02-04 15:41:46.037377
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,9,2026-02-04 15:41:46.037377
NG,2.18,2.16,2.2,800000.0,800000.0,0,0,0,0,0,10,2026-02-04 15:41:47.066267
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,10,2026-02-04 15:41:47.066267
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,10,2026-02-04 15:41:47.066267
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,10,2026-02-04 15:41:47.066267
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,10,2026-02-04 15:41:47.066267
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,10,2026-02-04 15:41:47.066267
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,10,2026-02-04 15:41:47.066267
NG,2.18,2.16,2.2,800000.0,800000.0,0,0,0,0,0,11,2026-02-04 15:41:48.090931
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,11,2026-02-04 15:41:48.090931
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,11,2026-02-04 15:41:48.090931
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,11,2026-02-04 15:41:48.090931
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,11,2026-02-04 15:41:48.090931
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,11,2026-02-04 15:41:48.090931
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,11,2026-02-04 15:41:48.090931
NG,2.17,2.15,2.19,800000.0,800000.0,0,0,0,0,0,12,2026-02-04 15:41:49.117802
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,12,2026-02-04 15:41:49.117802
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,12,2026-02-04 15:41:49.117802
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,12,2026-02-04 15:41:49.117802
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,12,2026-02-04 15:41:49.117802
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,12,2026-02-04 15:41:49.117802
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,12,2026-02-04 15:41:49.117802
NG,2.17,2.15,2.19,800000.0,800000.0,0,0,0,0,0,13,2026-02-04 15:41:50.143896
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,13,2026-02-04 15:41:50.143896
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,13,2026-02-04 15:41:50.143896
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,13,2026-02-04 15:41:50.143896
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,13,2026-02-04 15:41:50.143896
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,13,2026-02-04 15:41:50.143896
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,13,2026-02-04 15:41:50.143896
NG,2.17,2.15,2.19,800000.0,800000.0,0,0,0,0,0,14,2026-02-04 15:41:51.180386
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,14,2026-02-04 15:41:51.180386
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,14,2026-02-04 15:41:51.180386
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,14,2026-02-04 15:41:51.180386
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,14,2026-02-04 15:41:51.180386
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,14,2026-02-04 15:41:51.180386
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,14,2026-02-04 15:41:51.180386
NG,2.17,2.15,2.19,800000.0,800000.0,0,0,0,0,0,15,2026-02-04 15:41:51.789513
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,15,2026-02-04 15:41:51.789513
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,15,2026-02-04 15:41:51.789513
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,15,2026-02-04 15:41:51.789513
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,15,2026-02-04 15:41:51.789513
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,15,2026-02-04 15:41:51.789513
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,15,2026-02-04 15:41:51.789513
NG,2.18,2.16,2.2,800000.0,800000.0,0,0,0,0,0,16,2026-02-04 15:41:52.898112
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,16,2026-02-04 15:41:52.898112
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,16,2026-02-04 15:41:52.898112
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,16,2026-02-04 15:41:52.898112
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,16,2026-02-04 15:41:52.898112
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,16,2026-02-04 15:41:52.898112
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,16,2026-02-04 15:41:52.898112
NG,2.17,2.15,2.19,800000.0,800000.0,0,0,0,0,0,17,2026-02-04 15:41:53.932270
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,17,2026-02-04 15:41:53.932270
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,17,2026-02-04 15:41:53.932270
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,17,2026-02-04 15:41:53.932270
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,17,2026-02-04 15:41:53.932270
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,17,2026-02-04 15:41:53.932270
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,17,2026-02-04 15:41:53.932270
NG,2.18,2.16,2.2,800000.0,800000.0,0,0,0,0,0,18,2026-02-04 15:41:54.976549
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,18,2026-02-04 15:41:54.976549
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,18,2026-02-04 15:41:54.976549
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,18,2026-02-04 15:41:54.976549
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,18,2026-02-04 15:41:54.976549
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,18,2026-02-04 15:41:54.976549
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,18,2026-02-04 15:41:54.976549
NG,2.18,2.16,2.2,800000.0,800000.0,0,0,0,0,0,19,2026-02-04 15:41:56.011961
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,19,2026-02-04 15:41:56.011961
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,19,2026-02-04 15:41:56.011961
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,19,2026-02-04 15:41:56.011961
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,19,2026-02-04 15:41:56.011961
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,19,2026-02-04 15:41:56.011961
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,19,2026-02-04 15:41:56.011961
NG,2.18,2.16,2.2,800000.0,800000.0,0,0,0,0,0,20,2026-02-04 15:41:57.051777
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,20,2026-02-04 15:41:57.051777
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,20,2026-02-04 15:41:57.051777
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,20,2026-02-04 15:41:57.051777
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,20,2026-02-04 15:41:57.051777
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,20,2026-02-04 15:41:57.051777
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,20,2026-02-04 15:41:57.051777
NG,2.18,2.16,2.2,800000.0,800000.0,0,0,0,0,0,21,2026-02-04 15:41:58.089582
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,21,2026-02-04 15:41:58.089582
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,21,2026-02-04 15:41:58.089582
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,21,2026-02-04 15:41:58.089582
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,21,2026-02-04 15:41:58.089582
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,21,2026-02-04 15:41:58.089582
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,21,2026-02-04 15:41:58.089582
NG,2.19,2.17,2.21,800000.0,800000.0,0,0,0,0,0,22,2026-02-04 15:41:59.131470
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,22,2026-02-04 15:41:59.131470
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,22,2026-02-04 15:41:59.131470
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,22,2026-02-04 15:41:59.131470
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,22,2026-02-04 15:41:59.131470
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,22,2026-02-04 15:41:59.131470
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,22,2026-02-04 15:41:59.131470
NG,2.19,2.17,2.21,800000.0,800000.0,0,0,0,0,0,23,2026-02-04 15:42:00.167781
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,23,2026-02-04 15:42:00.167781
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,23,2026-02-04 15:42:00.167781
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,23,2026-02-04 15:42:00.167781
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,23,2026-02-04 15:42:00.167781
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,23,2026-02-04 15:42:00.167781
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,23,2026-02-04 15:42:00.167781
NG,2.18,2.16,2.2,800000.0,800000.0,0,0,0,0,0,24,2026-02-04 15:42:01.205475
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,24,2026-02-04 15:42:01.205475
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,24,2026-02-04 15:42:01.205475
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,24,2026-02-04 15:42:01.205475
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,24,2026-02-04 15:42:01.205475
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,24,2026-02-04 15:42:01.205475
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,24,2026-02-04 15:42:01.205475
NG,2.19,2.17,2.21,800000.0,800000.0,0,0,0,0,0,25,2026-02-04 15:42:02.243595
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,25,2026-02-04 15:42:02.243595
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,25,2026-02-04 15:42:02.243595
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,25,2026-02-04 15:42:02.243595
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,25,2026-02-04 15:42:02.243595
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,25,2026-02-04 15:42:02.243595
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,25,2026-02-04 15:42:02.243595
NG,2.19,2.17,2.21,800000.0,800000.0,0,0,0,0,0,26,2026-02-04 15:42:03.345631
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,26,2026-02-04 15:42:03.345631
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,26,2026-02-04 15:42:03.345631
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,26,2026-02-04 15:42:03.345631
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,26,2026-02-04 15:42:03.345631
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,26,2026-02-04 15:42:03.345631
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,26,2026-02-04 15:42:03.345631
NG,2.18,2.16,2.2,800000.0,800000.0,0,0,0,0,0,27,2026-02-04 15:42:03.921143
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,27,2026-02-04 15:42:03.921143
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,27,2026-02-04 15:42:03.921143
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,27,2026-02-04 15:42:03.921143
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,27,2026-02-04 15:42:03.921143
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,27,2026-02-04 15:42:03.921143
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,27,2026-02-04 15:42:03.921143
NG,2.18,2.16,2.2,800000.0,800000.0,0,0,0,0,0,28,2026-02-04 15:42:04.960945
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,28,2026-02-04 15:42:04.960945
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,28,2026-02-04 15:42:04.960945
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,28,2026-02-04 15:42:04.960945
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,28,2026-02-04 15:42:04.960945
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,28,2026-02-04 15:42:04.960945
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,28,2026-02-04 15:42:04.960945
NG,2.18,2.16,2.2,800000.0,800000.0,0,0,0,0,0,29,2026-02-04 15:42:06.019595
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,29,2026-02-04 15:42:06.019595
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,29,2026-02-04 15:42:06.019595
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,29,2026-02-04 15:42:06.019595
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,29,2026-02-04 15:42:06.019595
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,29,2026-02-04 15:42:06.019595
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,29,2026-02-04 15:42:06.019595
NG,2.18,2.16,2.2,800000.0,800000.0,0,0,0,0,0,30,2026-02-04 15:42:07.115420
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,30,2026-02-04 15:42:07.115420
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,30,2026-02-04 15:42:07.115420
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,30,2026-02-04 15:42:07.115420
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,30,2026-02-04 15:42:07.115420
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,30,2026-02-04 15:42:07.115420
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,30,2026-02-04 15:42:07.115420
NG,2.19,2.17,2.21,800000.0,800000.0,0,0,0,0,0,31,2026-02-04 15:42:08.147689
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,31,2026-02-04 15:42:08.147689
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,31,2026-02-04 15:42:08.147689
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,31,2026-02-04 15:42:08.147689
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,31,2026-02-04 15:42:08.147689
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,31,2026-02-04 15:42:08.147689
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,31,2026-02-04 15:42:08.147689
NG,2.19,2.17,2.21,800000.0,800000.0,0,0,0,0,0,32,2026-02-04 15:42:09.190727
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,32,2026-02-04 15:42:09.190727
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,32,2026-02-04 15:42:09.190727
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,32,2026-02-04 15:42:09.190727
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,32,2026-02-04 15:42:09.190727
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,32,2026-02-04 15:42:09.190727
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,32,2026-02-04 15:42:09.190727
NG,2.19,2.17,2.21,800000.0,800000.0,0,0,0,0,0,33,2026-02-04 15:42:10.232180
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,33,2026-02-04 15:42:10.232180
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,33,2026-02-04 15:42:10.232180
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,33,2026-02-04 15:42:10.232180
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,33,2026-02-04 15:42:10.232180
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,33,2026-02-04 15:42:10.232180
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,33,2026-02-04 15:42:10.232180
NG,2.18,2.16,2.2,800000.0,800000.0,0,0,0,0,0,34,2026-02-04 15:42:11.273059
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,34,2026-02-04 15:42:11.273059
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,34,2026-02-04 15:42:11.273059
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,34,2026-02-04 15:42:11.273059
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,34,2026-02-04 15:42:11.273059
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,34,2026-02-04 15:42:11.273059
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,34,2026-02-04 15:42:11.273059
NG,2.17,2.15,2.19,800000.0,800000.0,0,0,0,0,0,35,2026-02-04 15:42:12.428070
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,35,2026-02-04 15:42:12.428070
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,35,2026-02-04 15:42:12.428070
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,35,2026-02-04 15:42:12.428070
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,35,2026-02-04 15:42:12.428070
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,35,2026-02-04 15:42:12.428070
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,35,2026-02-04 15:42:12.428070
NG,2.16,2.14,2.18,800000.0,800000.0,0,0,0,0,0,36,2026-02-04 15:42:13.002187
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,36,2026-02-04 15:42:13.002187
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,36,2026-02-04 15:42:13.002187
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,36,2026-02-04 15:42:13.002187
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,36,2026-02-04 15:42:13.002187
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,36,2026-02-04 15:42:13.002187
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,36,2026-02-04 15:42:13.002187
NG,2.16,2.14,2.18,800000.0,800000.0,0,0,0,0,0,37,2026-02-04 15:42:14.060502
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,37,2026-02-04 15:42:14.060502
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,37,2026-02-04 15:42:14.060502
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,37,2026-02-04 15:42:14.060502
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,37,2026-02-04 15:42:14.060502
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,37,2026-02-04 15:42:14.060502
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,37,2026-02-04 15:42:14.060502
NG,2.15,2.13,2.17,800000.0,800000.0,0,0,0,0,0,38,2026-02-04 15:42:15.099387
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,38,2026-02-04 15:42:15.099387
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,38,2026-02-04 15:42:15.099387
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,38,2026-02-04 15:42:15.099387
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,38,2026-02-04 15:42:15.099387
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,38,2026-02-04 15:42:15.099387
ELEC-F,0.0,0.0,0.0,,,0,0,0,0,0,38,2026-02-04 15:42:15.099387
NG,2.16,2.14,2.18,800000.0,800000.0,0,0,0,0,0,39,2026-02-04 15:42:16.155666
ELEC-day2,0.0,0.0,0.0,,,0,0,0,0,0,39,2026-02-04 15:42:16.155666
ELEC-day3,0.0,0.0,0.0,,,0,0,0,0,0,39,2026-02-04 15:42:16.155666
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,39,2026-02-04 15:42:16.155666
