ticker,last_price,bid_price,ask_price,BUY_ANON,SELL_ANON,BUY_UEBR-2,BUY_GIOT-3,SELL_WRSW-3,BUY_LUIS-1,SELL_UOTB-2,SELL_BRCH-3,BUY_LAVL-1,BUY_BRCH-3,BUY_UEBR-1,SELL_BABS-4,SELL_LETH-1,BUY_UOTB-1,BUY_UOTB-2,SELL_LUIS-1,SELL_COLA-3,SELL_CNCD-1,BUY_CNCD-1,BUY_COLA-1,SELL_UOTB-3,SELL_HECM-3,SELL_NAIT-1,BUY_LETH-1,BUY_WRSW-2,SELL_WRSW-1,BUY_CNCD-5,SELL_COLB-2,SELL_COLA-1,BUY_NAIT-1,BUY_WRSW-1,SELL_BRCH-1,BUY_BRCH-2,SELL_UOTB-1,BUY_COLA-3,SELL_LAVL-1,BUY_WRSW-3,BUY_BRCH-1,SELL_UEBR-1,SELL_GIOT-3,BUY_UOTB-3,BUY_BABS-4,BUY_CAMN-1,SELL_CNCD-5,BUY_COLB-2,SELL_WRSW-2,SELL_UEBR-2,SELL_CAMN-1,BUY_HECM-3,SELL_BRCH-2,tick,timestamp
WNTR,25.03,24.94,25.02,,770.0,1899000.0,2083200.0,4580.0,770.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2026-02-06 04:22:27.295376
SPNG,25.2,24.78,24.86,1893200.0,610.0,3962.0,679.0,100.0,1923100.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2026-02-06 04:22:28.358354
SMMR,24.94,24.89,24.94,1692600.0,740.0,11900.0,740.0,8410.0,1710000.0,4320.0,4320.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2026-02-06 04:22:28.358354
ATMN,25.05,25.01,25.02,1589300.0,710.0,9645.0,609.0,5750.0,1755900.0,2160.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2026-02-06 04:22:28.358354
WNTR,25.08,25.07,25.08,1915500.0,,14569.0,651.0,4994.0,2045800.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2026-02-06 04:22:28.358354
SPNG,25.2,24.78,24.86,1875800.0,610.0,3962.0,679.0,100.0,1923100.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2026-02-06 04:22:28.922335
SMMR,24.94,24.89,24.94,1714000.0,740.0,11900.0,,100.0,1931400.0,4320.0,4320.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2026-02-06 04:22:28.922335
ATMN,24.97,25.01,25.02,1884500.0,710.0,,609.0,5750.0,1556400.0,,4320.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2026-02-06 04:22:28.922335
WNTR,24.98,25.01,25.07,1812300.0,770.0,4580.0,770.0,4994.0,2049000.0,2160.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2026-02-06 04:22:28.922335
SPNG,25.33,24.8,24.85,4320.0,4062.0,1524600.0,610.0,2160.0,2006400.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2026-02-06 04:22:29.998618
SMMR,24.87,24.87,24.94,,,2218300.0,,4320.0,1719100.0,200.0,630.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2026-02-06 04:22:29.998618
ATMN,24.74,24.74,25.1,,,2011100.0,,,1997500.0,,710.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2026-02-06 04:22:29.998618
WNTR,24.98,25.01,25.05,4320.0,4580.0,1714900.0,770.0,4320.0,1698900.0,14965.0,770.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2026-02-06 04:22:29.998618
SPNG,25.25,24.8,25.17,4320.0,1867200.0,1879400.0,100.0,563.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2026-02-06 04:22:31.063393
SMMR,24.87,24.9,24.93,4320.0,1795700.0,1719100.0,4132.0,740.0,6157.0,740.0,6480.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2026-02-06 04:22:31.063393
ATMN,24.74,24.94,25.07,,1793700.0,1845200.0,7813.0,710.0,9504.0,609.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2026-02-06 04:22:31.063393
WNTR,25.08,25.01,25.08,4320.0,1819700.0,2273300.0,,,,770.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2026-02-06 04:22:31.063393
SPNG,25.17,25.03,25.14,679.0,4320.0,1725200.0,200.0,1736600.0,567.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2026-02-06 04:22:32.158575
SMMR,25.02,25.02,25.03,740.0,4320.0,1631300.0,,2170200.0,630.0,16093.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2026-02-06 04:22:32.158575
ATMN,25.25,25.03,25.25,710.0,2246.0,1378600.0,,2043300.0,,20140.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2026-02-06 04:22:32.158575
WNTR,24.98,24.98,25.03,,,2136200.0,13703.0,1705500.0,651.0,,4320.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2026-02-06 04:22:32.158575
SPNG,24.9,24.86,24.9,1845700.0,2246.0,2246.0,1729500.0,659.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2026-02-06 04:22:33.324157
SMMR,25.02,25.02,25.12,2118700.0,2160.0,,2059700.0,630.0,8185.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2026-02-06 04:22:33.324157
ATMN,25.25,24.94,25.01,1602300.0,2246.0,,1947900.0,710.0,,100.0,710.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2026-02-06 04:22:33.324157
WNTR,24.92,24.92,24.93,2041800.0,,4320.0,2026500.0,,,,651.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2026-02-06 04:22:33.324157
SPNG,25.17,24.86,24.97,1734600.0,606.0,2246.0,1961600.0,679.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2026-02-06 04:22:34.399187
SMMR,25.05,25.05,25.06,1647700.0,740.0,5442.0,1717600.0,740.0,9592.0,9907.0,3282.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2026-02-06 04:22:34.399187
ATMN,24.87,24.95,25.01,1999600.0,,,1833300.0,710.0,,100.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2026-02-06 04:22:34.399187
WNTR,24.92,24.92,24.93,1965000.0,770.0,,1827600.0,770.0,9811.0,9811.0,4320.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2026-02-06 04:22:34.399187
SPNG,24.86,24.87,24.97,1739700.0,2246.0,606.0,1861300.0,679.0,100.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2026-02-06 04:22:34.971478
SMMR,25.18,25.1,25.18,1645800.0,5442.0,740.0,2218300.0,,,9592.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2026-02-06 04:22:34.971478
ATMN,24.87,24.95,25.0,1788900.0,1620.0,694.0,1508500.0,710.0,2443.0,,3240.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2026-02-06 04:22:34.971478
WNTR,24.87,24.92,24.93,1919100.0,1123.0,770.0,1827600.0,770.0,9811.0,,4320.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2026-02-06 04:22:34.971478
SPNG,24.87,24.87,24.97,1814000.0,1123.0,606.0,1861300.0,679.0,100.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2026-02-06 04:22:36.037964
SMMR,25.1,25.14,25.16,1645800.0,5442.0,740.0,2182800.0,630.0,,9592.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2026-02-06 04:22:36.037964
ATMN,25.01,24.96,25.01,1706900.0,1620.0,694.0,1831100.0,710.0,100.0,100.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2026-02-06 04:22:36.037964
WNTR,24.85,24.85,24.92,2125400.0,,,1463700.0,770.0,19811.0,,6566.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2026-02-06 04:22:36.037964
SPNG,24.84,24.84,24.96,2022900.0,100.0,679.0,1682300.0,3240.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2026-02-06 04:22:37.117940
SMMR,25.14,25.1,25.14,1862700.0,4753.0,630.0,2031300.0,,740.0,3801.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2026-02-06 04:22:37.117940
ATMN,24.8,24.94,25.0,1812600.0,100.0,710.0,1831100.0,,,3542.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2026-02-06 04:22:37.117940
WNTR,24.85,24.87,24.9,1908000.0,6189.0,770.0,1586200.0,6566.0,651.0,,2246.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2026-02-06 04:22:37.117940
SPNG,24.85,24.84,24.85,1911800.0,524.0,1670700.0,679.0,100.0,3240.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2026-02-06 04:22:38.246015
SMMR,25.02,24.94,25.02,2028000.0,630.0,1983000.0,740.0,4753.0,,2160.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2026-02-06 04:22:38.246015
ATMN,24.94,24.8,24.87,1910700.0,498.0,1731600.0,,100.0,3542.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2026-02-06 04:22:38.246015
WNTR,24.87,24.87,24.88,1821600.0,770.0,1482100.0,770.0,6189.0,7647.0,2204.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2026-02-06 04:22:38.246015
SPNG,24.97,24.84,24.85,1716500.0,617.0,3302.0,4922.0,1685700.0,679.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2026-02-06 04:22:39.356708
SMMR,24.95,24.94,24.95,1627000.0,630.0,5692.0,1766.0,1958500.0,740.0,3964.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2026-02-06 04:22:39.356708
ATMN,24.87,24.8,24.84,1836400.0,498.0,,3542.0,1728000.0,710.0,100.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2026-02-06 04:22:39.356708
WNTR,24.87,24.87,24.88,1717500.0,770.0,2204.0,7647.0,1479700.0,770.0,5164.0,9811.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2026-02-06 04:22:39.356708
SPNG,25.04,24.84,25.04,1648600.0,100.0,679.0,3302.0,1942200.0,648.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2026-02-06 04:22:40.429713
SMMR,24.94,24.91,24.92,1985700.0,,630.0,2160.0,1841000.0,,10000.0,3532.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2026-02-06 04:22:40.429713
ATMN,25.22,25.22,25.25,1581900.0,9197.0,498.0,2618.0,2025900.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2026-02-06 04:22:40.429713
WNTR,24.86,24.85,24.86,1841200.0,9521.0,770.0,1102.0,1699400.0,770.0,9521.0,5443.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2026-02-06 04:22:40.429713
SPNG,25.15,24.89,25.15,10100.0,1530700.0,679.0,3302.0,2045700.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2026-02-06 04:22:40.993248
SMMR,24.99,25.0,25.02,,1965200.0,630.0,2160.0,2184000.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2026-02-06 04:22:40.993248
ATMN,25.22,24.82,25.17,9197.0,1575500.0,599.0,2618.0,2037100.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2026-02-06 04:22:40.993248
WNTR,24.85,24.85,24.86,9521.0,1612100.0,770.0,3306.0,1487200.0,9521.0,7647.0,770.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2026-02-06 04:22:40.993248
SPNG,24.98,24.96,24.97,10200.0,679.0,1530700.0,1651.0,1784600.0,2972.0,561.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2026-02-06 04:22:42.062924
SMMR,25.14,25.03,25.1,10000.0,,1748300.0,5692.0,2246300.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2026-02-06 04:22:42.062924
ATMN,24.79,24.79,24.94,100.0,,1746200.0,2618.0,1922500.0,,710.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2026-02-06 04:22:42.062924
WNTR,24.94,24.85,24.94,14647.0,770.0,1491400.0,3306.0,1904800.0,5443.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2026-02-06 04:22:42.062924
SPNG,24.97,24.91,24.97,679.0,1832900.0,1651.0,1655300.0,2972.0,865.0,561.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2026-02-06 04:22:43.141972
SMMR,24.91,24.91,25.07,,1980000.0,2160.0,1636800.0,3532.0,14952.0,630.0,9138.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2026-02-06 04:22:43.141972
ATMN,24.95,24.95,25.16,701.0,1569200.0,5221.0,1922500.0,,,710.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2026-02-06 04:22:43.141972
WNTR,24.85,24.91,24.95,,1936500.0,2204.0,1800900.0,5443.0,,651.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2026-02-06 04:22:43.141972
SPNG,25.01,25.15,25.21,4623.0,1627100.0,679.0,576.0,1960700.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2026-02-06 04:22:44.282994
SMMR,25.1,25.01,25.1,2160.0,1763100.0,740.0,,2093800.0,19138.0,1048.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2026-02-06 04:22:44.282994
ATMN,24.95,24.97,25.05,5221.0,1474700.0,701.0,710.0,1850200.0,9031.0,100.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2026-02-06 04:22:44.282994
WNTR,25.0,24.88,25.0,5466.0,1482100.0,651.0,,1925400.0,7033.0,,5443.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2026-02-06 04:22:44.282994
SPNG,24.84,25.15,25.19,679.0,1826900.0,1651.0,2972.0,576.0,1784900.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2026-02-06 04:22:45.406909
