ATMN,24.83,24.9,24.98,,710.0,1902000.0,1000.0,1792300.0,710.0,1000.0,,9230.0,9230.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2026-02-06 10:44:37.614781
WNTR,25.14,25.06,25.1,5000.0,770.0,1674900.0,2000.0,1866600.0,651.0,,2000.0,,770.0,1000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2026-02-06 10:44:37.614781
SPNG,25.19,24.93,25.19,679.0,10000.0,1995900.0,1000.0,2149800.0,1000.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2026-02-06 10:44:38.750852
SMMR,24.84,24.84,24.91,,,2144400.0,1000.0,1574300.0,1000.0,1000.0,1540.0,5000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2026-02-06 10:44:38.750852
ATMN,24.8,24.8,25.09,,,2133000.0,1700.0,1788900.0,1700.0,,,,1820.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2026-02-06 10:44:38.750852
WNTR,25.14,25.07,25.14,770.0,,1415800.0,900.0,2066200.0,,4000.0,,1000.0,,5000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2026-02-06 10:44:38.750852
SPNG,25.11,24.94,24.97,679.0,1050.0,1000.0,1781100.0,2069500.0,6000.0,1000.0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2026-02-06 10:44:39.852864
SMMR,24.82,24.84,24.88,,,1000.0,2008200.0,1239500.0,6000.0,1000.0,1000.0,6000.0,740.0,1540.0,5000.0,5000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2026-02-06 10:44:39.852864
ATMN,25.13,25.13,25.16,710.0,,1900.0,1718900.0,1999900.0,,1900.0,,6000.0,,,,,9230.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2026-02-06 10:44:39.852864
WNTR,25.14,25.08,25.09,770.0,5000.0,1800.0,1315500.0,1554300.0,6000.0,1800.0,4000.0,6000.0,770.0,,,3000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2026-02-06 10:44:39.852864
SPNG,24.97,24.92,24.97,500.0,1706100.0,1050.0,679.0,500.0,1938100.0,6000.0,633.0,500.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2026-02-06 10:44:40.951996
SMMR,24.92,24.98,25.0,6000.0,1574400.0,,630.0,,2166100.0,6000.0,,500.0,4000.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2026-02-06 10:44:40.951996
ATMN,25.08,25.14,25.15,6000.0,1745900.0,5000.0,,1900.0,1477200.0,,609.0,1900.0,,9230.0,5956.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2026-02-06 10:44:40.951996
WNTR,25.08,24.99,25.04,6000.0,1908600.0,5000.0,,,1196700.0,6000.0,770.0,,1000.0,,5000.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2026-02-06 10:44:40.951996
SPNG,25.19,24.92,24.96,679.0,500.0,8460.0,1609400.0,1050.0,500.0,8460.0,5750.0,1938400.0,500.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2026-02-06 10:44:41.502780
SMMR,24.98,24.98,25.0,740.0,6000.0,,1358400.0,,500.0,,,2024300.0,500.0,6000.0,2000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2026-02-06 10:44:41.502780
ATMN,24.8,25.07,25.08,,6000.0,,1894500.0,5000.0,950.0,,250.0,1811300.0,,,,5000.0,710.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2026-02-06 10:44:41.502780
WNTR,24.94,24.94,25.04,,,,1905800.0,,,,250.0,1198400.0,900.0,,6000.0,5000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2026-02-06 10:44:41.502780
SPNG,24.67,24.97,25.08,5750.0,679.0,1050.0,1817300.0,6000.0,2056000.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2026-02-06 10:44:42.574392
SMMR,25.16,24.89,24.99,6000.0,,5000.0,1367400.0,,1791400.0,5000.0,10000.0,500.0,5000.0,2000.0,10000.0,500.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2026-02-06 10:44:42.574392
ATMN,25.15,25.15,25.16,250.0,609.0,,1863300.0,,2019300.0,,,997.0,,,,997.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2026-02-06 10:44:42.574392
WNTR,25.04,24.98,25.02,,770.0,5000.0,1423000.0,250.0,647700.0,3000.0,4620.0,1930.0,2800.0,7000.0,3080.0,1930.0,770.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2026-02-06 10:44:42.574392
SPNG,25.11,25.14,25.22,2172500.0,5750.0,1000.0,2143800.0,1000.0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2026-02-06 10:44:43.636602
SMMR,24.87,24.92,25.15,1673300.0,6000.0,1000.0,2283000.0,,740.0,450.0,1000.0,5000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2026-02-06 10:44:43.636602
ATMN,25.16,24.79,24.93,2226300.0,,,1914400.0,997.0,,,,,710.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2026-02-06 10:44:43.636602
WNTR,25.05,25.05,25.07,1433200.0,,1930.0,1766300.0,1930.0,770.0,5000.0,4000.0,1600.0,,1000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2026-02-06 10:44:43.636602
SPNG,24.95,24.91,25.18,6000.0,2186200.0,1000.0,1721000.0,5735.0,679.0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2026-02-06 10:44:44.697916
SMMR,24.92,24.92,24.94,6000.0,1921700.0,1000.0,1568300.0,1162.0,660.0,1000.0,4000.0,1000.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2026-02-06 10:44:44.697916
ATMN,25.23,25.04,25.06,6000.0,1994200.0,,1883500.0,,710.0,,,,710.0,6000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2026-02-06 10:44:44.697916
WNTR,25.04,25.0,25.04,6000.0,1802800.0,965.0,1171300.0,1600.0,651.0,,4000.0,965.0,,1020.0,5000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2026-02-06 10:44:44.697916
SPNG,24.94,24.95,25.18,6000.0,5000.0,2061400.0,1000.0,1821500.0,4235.0,1000.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2026-02-06 10:44:45.741064
SMMR,24.99,24.99,25.14,6000.0,5000.0,1722600.0,1000.0,1237200.0,9315.0,1000.0,3000.0,5000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2026-02-06 10:44:45.741064
ATMN,25.23,24.95,25.23,500.0,8315.0,1293300.0,1905.0,2074700.0,,,,,10000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2026-02-06 10:44:45.741064
WNTR,24.99,24.99,25.01,250.0,5000.0,1784000.0,1930.0,1096500.0,1600.0,1930.0,1000.0,6000.0,,770.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2026-02-06 10:44:45.741064
SPNG,24.92,24.77,24.91,5000.0,2200900.0,1000.0,5000.0,1844900.0,679.0,6000.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2026-02-06 10:44:46.782483
SMMR,24.93,24.93,25.0,,2151600.0,1000.0,6951.0,1362500.0,,250.0,1000.0,4000.0,1000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2026-02-06 10:44:46.782483
ATMN,25.02,24.89,24.9,,2098000.0,1905.0,,1900700.0,,5750.0,,,1905.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2026-02-06 10:44:46.782483
WNTR,24.99,24.99,25.0,5000.0,1410000.0,965.0,1600.0,814700.0,770.0,250.0,3000.0,7000.0,965.0,250.0,651.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2026-02-06 10:44:46.782483
SPNG,25.22,24.76,24.95,2178800.0,587.0,500.0,6000.0,2031700.0,500.0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2026-02-06 10:44:47.957849
SMMR,24.93,24.93,24.95,1591800.0,740.0,500.0,250.0,1072300.0,500.0,4000.0,250.0,5000.0,9061.0,740.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2026-02-06 10:44:47.957849
ATMN,24.9,24.82,24.9,1718400.0,710.0,952.0,6000.0,1773000.0,952.0,,,,,710.0,487.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2026-02-06 10:44:47.957849
WNTR,25.09,25.04,25.06,1177200.0,770.0,1930.0,,1760800.0,1930.0,5000.0,6000.0,2000.0,,651.0,5000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2026-02-06 10:44:47.957849
SPNG,25.08,25.08,25.09,6000.0,10000.0,2066000.0,1000.0,121.0,6000.0,1929600.0,1000.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2026-02-06 10:44:49.037534
SMMR,25.0,25.0,25.01,6000.0,,1922500.0,1000.0,,,2276600.0,,2000.0,740.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2026-02-06 10:44:49.037534
ATMN,25.09,24.82,24.97,,,1605200.0,1904.0,,5750.0,2034300.0,,,,682.0,710.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2026-02-06 10:44:49.037534
WNTR,24.94,24.98,25.05,,,1899600.0,,5000.0,,1662800.0,1973.0,,651.0,2660.0,,2000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2026-02-06 10:44:49.037534
SPNG,24.82,24.76,24.82,2401800.0,2064500.0,121.0,5803.0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2026-02-06 10:44:49.579497
SMMR,24.97,24.92,24.97,1791900.0,1940100.0,,500.0,3000.0,6000.0,1000.0,2000.0,1000.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2026-02-06 10:44:49.579497
ATMN,24.96,24.83,24.96,1591000.0,1801700.0,5000.0,6000.0,,,1618.0,,1618.0,9182.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2026-02-06 10:44:49.579497
WNTR,24.94,25.02,25.05,1066200.0,1210300.0,5000.0,6000.0,3000.0,6000.0,1780.0,4000.0,1780.0,2660.0,10000.0,770.0,10000.0,770.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2026-02-06 10:44:49.579497
SPNG,24.76,25.1,25.19,5000.0,10000.0,2178800.0,950.0,6000.0,2029200.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2026-02-06 10:44:50.626638
SMMR,25.01,24.92,24.98,,,1534300.0,,500.0,2171600.0,4000.0,6000.0,740.0,1000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2026-02-06 10:44:50.626638
ATMN,24.81,24.81,25.09,,,2195000.0,1618.0,5823.0,1918300.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2026-02-06 10:44:50.626638
WNTR,25.14,25.02,25.07,2660.0,,838600.0,,,2134800.0,5000.0,6000.0,770.0,1000.0,1977.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2026-02-06 10:44:50.626638
SPNG,24.97,24.92,24.97,679.0,997.0,2171800.0,1597000.0,679.0,4970.0,250.0,997.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2026-02-06 10:44:51.678843
SMMR,24.98,24.99,25.01,740.0,2000.0,1155100.0,2298700.0,,,,2000.0,6000.0,6000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2026-02-06 10:44:51.678843
ATMN,25.25,24.88,24.95,,890.0,1937200.0,1554600.0,710.0,385.0,250.0,,,,5000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2026-02-06 10:44:51.678843
WNTR,25.14,25.06,25.14,,988.0,1065000.0,2260100.0,,,,,5000.0,250.0,2660.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2026-02-06 10:44:51.678843
SPNG,24.65,24.65,25.28,2406200.0,1491.0,1792500.0,997.0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2026-02-06 10:44:52.746204
SMMR,24.99,24.95,24.99,1638600.0,,2081300.0,2000.0,2000.0,4000.0,250.0,2000.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2026-02-06 10:44:52.746204
ATMN,24.77,24.84,24.92,1875800.0,5385.0,1463200.0,1699.0,1699.0,,250.0,,5000.0,710.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2026-02-06 10:44:52.746204
WNTR,25.08,25.06,25.08,1046900.0,,1878400.0,751.0,,5000.0,250.0,2000.0,2660.0,,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2026-02-06 10:44:52.746204
SPNG,24.71,24.66,24.7,5000.0,2158300.0,902.0,679.0,1477900.0,902.0,6000.0,6491.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2026-02-06 10:44:53.817201
SMMR,25.0,24.91,24.97,5000.0,1543200.0,1000.0,,1732400.0,1000.0,,5000.0,3000.0,6000.0,4000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2026-02-06 10:44:53.817201
