ticker,last_price,bid_price,ask_price,BUY_ANON,SELL_ANON,BUY_GIOT-3,SELL_WRSW-3,BUY_LUIS-1,SELL_UOTB-2,SELL_BRCH-3,BUY_LAVL-1,BUY_BRCH-3,BUY_UEBR-1,BUY_UOTB-1,BUY_UOTB-2,SELL_LUIS-1,SELL_COLA-3,BUY_COLA-1,SELL_UOTB-3,SELL_NAIT-1,BUY_WRSW-2,SELL_WRSW-1,BUY_CNCD-5,SELL_COLB-2,SELL_COLA-1,BUY_NAIT-1,BUY_WRSW-1,SELL_BRCH-1,BUY_BRCH-2,SELL_UOTB-1,BUY_COLA-3,SELL_LAVL-1,BUY_WRSW-3,BUY_BRCH-1,SELL_UEBR-1,SELL_GIOT-3,BUY_UOTB-3,BUY_CAMN-1,SELL_CNCD-5,BUY_COLB-2,SELL_WRSW-2,SELL_BRCH-2,tick,timestamp
SPNG,24.83,24.84,25.05,5000.0,2003600.0,5000.0,1891200.0,6125.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2026-02-05 18:56:50.603641
SMMR,24.97,24.96,24.97,,2290700.0,5000.0,2013800.0,,2625.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2026-02-05 18:56:50.603641
ATMN,24.98,24.87,24.89,,2265700.0,,2048000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2026-02-05 18:56:50.603641
WNTR,25.04,24.92,25.04,5000.0,1875200.0,,1814700.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2026-02-05 18:56:50.603641
SPNG,25.24,24.85,24.86,10500.0,6000.0,1562900.0,2076400.0,3000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2026-02-05 18:56:51.644719
SMMR,25.2,24.97,25.2,5000.0,,2281500.0,1907400.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2026-02-05 18:56:51.644719
ATMN,24.76,24.76,25.19,,,2244500.0,1940600.0,2250.0,5000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2026-02-05 18:56:51.644719
WNTR,24.89,24.89,25.04,,,1963100.0,1814700.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2026-02-05 18:56:51.644719
SPNG,25.37,24.85,25.37,11000.0,9000.0,1562900.0,2155900.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2026-02-05 18:56:52.697289
SMMR,24.92,24.92,24.97,,,2423000.0,1942400.0,5500.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2026-02-05 18:56:52.697289
ATMN,25.1,24.76,25.1,,4500.0,2005100.0,1700400.0,3500.0,6750.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2026-02-05 18:56:52.697289
WNTR,24.89,24.9,24.95,5000.0,,1876400.0,1825600.0,5000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2026-02-05 18:56:52.697289
SPNG,25.37,24.88,25.45,2154.0,880.0,6000.0,1575200.0,2163100.0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2026-02-05 18:56:53.777513
SMMR,24.99,24.97,24.99,4308.0,,,1948000.0,2036000.0,1300.0,250.0,2154.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2026-02-05 18:56:53.777513
ATMN,25.1,24.98,25.09,,5000.0,9000.0,1549800.0,1490700.0,688.0,,,5000.0,688.0,11250.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2026-02-05 18:56:53.777513
WNTR,24.95,24.97,25.06,4020.0,5000.0,,1416900.0,1843800.0,1450.0,6000.0,933.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2026-02-05 18:56:53.777513
SPNG,25.37,25.01,25.13,2500.0,5000.0,9000.0,1575200.0,1703600.0,5000.0,1240.0,6000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2026-02-05 18:56:54.855587
SMMR,24.99,24.97,24.99,520.0,,,2207600.0,2152900.0,,,,6000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2026-02-05 18:56:54.855587
ATMN,25.11,25.12,25.13,1147.0,,13500.0,1169700.0,1386400.0,2000.0,,15750.0,250.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2026-02-05 18:56:54.855587
WNTR,24.97,24.97,25.04,2175.0,,,1683900.0,1645000.0,5000.0,1337.0,,4800.0,1632.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2026-02-05 18:56:54.855587
SPNG,25.09,25.01,25.02,917.0,250.0,1793100.0,6000.0,15000.0,1152300.0,3750.0,5000.0,1632.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2026-02-05 18:56:55.912276
SMMR,25.0,24.95,25.0,1300.0,6000.0,1955700.0,,,1941500.0,1300.0,,1632.0,2180.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2026-02-05 18:56:55.912276
ATMN,25.14,25.12,25.13,2557.0,6000.0,955200.0,250.0,2250.0,1978400.0,,5000.0,,3264.0,13500.0,350.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2026-02-05 18:56:55.912276
WNTR,25.01,25.01,25.06,3625.0,6000.0,1523200.0,,,1841300.0,,,2180.0,5992.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2026-02-05 18:56:55.912276
SPNG,24.33,24.46,25.01,1904400.0,5000.0,3750.0,15000.0,1379500.0,6000.0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2026-02-05 18:56:56.965180
SMMR,25.0,24.96,25.0,1955700.0,,1690.0,,1960300.0,,6000.0,8051.0,1690.0,7544.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2026-02-05 18:56:56.965180
ATMN,24.99,25.1,25.12,1068400.0,,1220.0,,1842300.0,6000.0,6000.0,,6392.0,,15750.0,5000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2026-02-05 18:56:56.965180
WNTR,25.0,25.0,25.05,1693400.0,,540.0,,1741300.0,,6000.0,,3342.0,9472.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2026-02-05 18:56:56.965180
SPNG,24.47,24.46,24.89,1591600.0,6003.0,141.0,3000.0,100.0,6000.0,1699400.0,12000.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2026-02-05 18:56:58.061065
SMMR,24.92,24.95,24.96,2170200.0,,1014.0,,9125.0,,2051200.0,,9125.0,1014.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2026-02-05 18:56:58.061065
ATMN,25.1,25.1,25.11,945900.0,,765.0,13500.0,8828.0,6000.0,1875500.0,,,9587.0,6000.0,5000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2026-02-05 18:56:58.061065
WNTR,24.88,25.0,25.02,1578800.0,5000.0,3342.0,,5176.0,,1432300.0,,19472.0,1350.0,,5000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2026-02-05 18:56:58.061065
SPNG,25.13,24.48,25.13,11003.0,1259700.0,9000.0,141.0,100.0,1942000.0,9000.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2026-02-05 18:56:59.110623
SMMR,24.95,24.93,24.95,5000.0,2055500.0,,676.0,4839.0,1843400.0,,6452.0,6000.0,262.0,5000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2026-02-05 18:56:59.110623
ATMN,25.08,25.0,25.08,5000.0,1673600.0,4500.0,133.0,875.0,1514300.0,,6843.0,6000.0,4600.0,10775.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2026-02-05 18:56:59.110623
WNTR,24.88,24.88,24.99,,1979100.0,,,,1617200.0,,26000.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2026-02-05 18:56:59.110623
SPNG,25.26,25.26,25.44,1255100.0,5000.0,5750.0,1000.0,12000.0,100.0,9000.0,1922000.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2026-02-05 18:56:59.671522
SMMR,24.95,24.95,24.96,1817900.0,5000.0,6000.0,1300.0,,4839.0,,2046800.0,780.0,5000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2026-02-05 18:56:59.671522
ATMN,25.07,25.07,25.08,2008100.0,,,459.0,2250.0,,2250.0,1998500.0,,2100.0,6843.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2026-02-05 18:56:59.671522
WNTR,24.88,24.94,24.98,1861800.0,,6000.0,,,,,1238900.0,,214.0,26000.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2026-02-05 18:56:59.671522
SPNG,25.17,25.17,25.46,1413500.0,6000.0,2500.0,15000.0,2216700.0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2026-02-05 18:57:00.753300
SMMR,25.0,24.95,24.96,1676400.0,6000.0,1300.0,,1834700.0,8220.0,5000.0,1277.0,4729.0,5000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2026-02-05 18:57:00.753300
ATMN,25.07,25.07,25.08,1789600.0,,2867.0,2250.0,1644900.0,6334.0,,1085.0,6000.0,2100.0,100.0,2250.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2026-02-05 18:57:00.753300
WNTR,25.08,24.95,25.08,1706000.0,6000.0,1450.0,,1947600.0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2026-02-05 18:57:00.753300
SPNG,25.04,24.46,25.04,1609700.0,18000.0,1932700.0,4468.0,1000.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2026-02-05 18:57:01.828246
SMMR,25.01,25.0,25.01,1794600.0,,2144900.0,,,14735.0,6000.0,5000.0,5000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2026-02-05 18:57:01.828246
ATMN,25.18,25.18,25.2,2112900.0,,2310900.0,,,,,5000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2026-02-05 18:57:01.828246
WNTR,25.08,24.98,25.04,1194300.0,,1605300.0,,1420.0,6592.0,6000.0,5022.0,5000.0,1450.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2026-02-05 18:57:01.828246
SPNG,25.09,24.96,25.09,658300.0,5541.0,655.0,489.0,24000.0,5898.0,3000.0,1931300.0,4468.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2026-02-05 18:57:02.905058
SMMR,24.92,24.92,25.01,2395600.0,,,,,875.0,,1805700.0,368.0,5000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2026-02-05 18:57:02.905058
ATMN,24.93,25.11,25.19,1674300.0,313.0,1120.0,,2250.0,1587.0,4500.0,1755000.0,2715.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2026-02-05 18:57:02.905058
WNTR,24.97,24.96,24.97,1885000.0,,,,,,,1831900.0,,5000.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2026-02-05 18:57:02.905058
SPNG,24.91,24.46,24.64,786700.0,41.0,30000.0,1622900.0,6371.0,9000.0,6000.0,138.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2026-02-05 18:57:03.952105
SMMR,24.92,24.95,24.98,2177200.0,,,1805700.0,6775.0,,6000.0,5683.0,6000.0,4890.0,5000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2026-02-05 18:57:03.952105
ATMN,25.28,25.1,25.28,1346400.0,492.0,4500.0,2367900.0,,,,,6000.0,1097.0,,3665.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2026-02-05 18:57:03.952105
WNTR,24.96,25.0,25.07,1685400.0,,,1444500.0,,,,870.0,,15283.0,11053.0,223.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2026-02-05 18:57:03.952105
SPNG,25.04,24.85,25.03,200.0,5000.0,690300.0,33000.0,100.0,5000.0,1926100.0,6000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2026-02-05 18:57:05.036631
SMMR,24.95,24.95,25.12,4890.0,,2134500.0,,,5000.0,2180300.0,,6000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2026-02-05 18:57:05.036631
ATMN,25.2,25.19,25.2,5003.0,492.0,1252300.0,6750.0,1204.0,5000.0,2009100.0,,6000.0,2250.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2026-02-05 18:57:05.036631
WNTR,24.92,24.92,25.06,8176.0,5000.0,1796200.0,,8176.0,11053.0,1444500.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2026-02-05 18:57:05.036631
SPNG,24.83,24.83,25.12,920400.0,5541.0,2500.0,21000.0,382.0,2023300.0,6000.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2026-02-05 18:57:06.101226
SMMR,25.12,25.1,25.12,1864900.0,,1300.0,,780.0,1872000.0,,10000.0,6000.0,5500.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2026-02-05 18:57:06.101226
ATMN,25.3,25.2,25.29,1356800.0,5000.0,1147.0,6750.0,1147.0,2038900.0,,6500.0,6000.0,5000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2026-02-05 18:57:06.101226
WNTR,25.11,24.97,25.01,1503300.0,5000.0,1450.0,,870.0,1518500.0,,2406.0,6000.0,4402.0,7669.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2026-02-05 18:57:06.101226
SPNG,24.97,24.97,25.05,1142300.0,5541.0,15000.0,917.0,6000.0,2023300.0,100.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2026-02-05 18:57:07.155375
SMMR,25.11,25.04,25.06,2001500.0,5000.0,,1300.0,,1996200.0,390.0,1277.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2026-02-05 18:57:07.155375
ATMN,25.25,25.24,25.25,1452600.0,,6750.0,1490.0,,1784300.0,11342.0,596.0,2322.0,6000.0,4500.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2026-02-05 18:57:07.155375
WNTR,25.08,25.08,25.1,1497500.0,5000.0,,1450.0,,1639600.0,5993.0,,2406.0,6000.0,,4402.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2026-02-05 18:57:07.155375
SPNG,25.13,24.98,25.04,5993.0,15000.0,11041.0,1021100.0,5625.0,6000.0,850.0,1793800.0,100.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2026-02-05 18:57:07.697439
SMMR,24.95,24.92,24.95,,,,2366800.0,,5201.0,1950.0,1537200.0,390.0,5500.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2026-02-05 18:57:07.697439
ATMN,25.43,25.43,25.46,2322.0,9000.0,,1574200.0,,,,2388300.0,,,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2026-02-05 18:57:07.697439
WNTR,25.11,24.97,25.11,2406.0,,5000.0,1484000.0,1450.0,,,1729100.0,,4402.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2026-02-05 18:57:07.697439
SPNG,25.46,25.05,25.45,5965.0,6000.0,7026.0,6093.0,15000.0,910400.0,835.0,2002200.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2026-02-05 18:57:08.739677
SMMR,24.95,24.92,24.95,,,,6617.0,,2236100.0,,1645900.0,6000.0,5500.0,390.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2026-02-05 18:57:08.739677
ATMN,25.46,25.2,25.46,,6000.0,,2322.0,11250.0,1452600.0,164.0,2290400.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2026-02-05 18:57:08.739677
WNTR,25.16,25.11,25.16,3450.0,6000.0,1262.0,10744.0,,1277300.0,166.0,1852000.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2026-02-05 18:57:08.739677
SPNG,25.38,25.38,25.42,893100.0,5965.0,6000.0,3508.0,11041.0,15000.0,100.0,2110800.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2026-02-05 18:57:09.808704
SMMR,25.08,24.95,25.08,1838100.0,11577.0,6000.0,7017.0,,,,2075100.0,725.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2026-02-05 18:57:09.808704
ATMN,25.39,25.38,25.39,802500.0,1147.0,6000.0,7320.0,6.0,13500.0,100.0,2147000.0,459.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2026-02-05 18:57:09.808704
WNTR,24.95,24.9,24.95,1973000.0,,,,,,1678.0,1556400.0,1037.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2026-02-05 18:57:09.808704
SPNG,25.46,25.4,25.41,1000.0,12000.0,7557.0,893100.0,6000.0,11041.0,100.0,1997600.0,400.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2026-02-05 18:57:10.947181
SMMR,25.05,25.0,25.02,1300.0,,15431.0,1632600.0,6000.0,,7028.0,1738200.0,1300.0,500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2026-02-05 18:57:10.947181
ATMN,25.17,25.1,25.17,,4500.0,,2011600.0,,,200.0,1918300.0,1490.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2026-02-05 18:57:10.947181
WNTR,24.95,24.91,24.95,1447.0,,1549.0,1684700.0,,,1678.0,1641200.0,112.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2026-02-05 18:57:10.947181
SPNG,25.41,25.42,25.43,987.0,16041.0,1128600.0,9000.0,6000.0,2027200.0,3000.0,400.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2026-02-05 18:57:12.005688
SMMR,25.05,25.02,25.05,1300.0,,1866700.0,,6000.0,1964300.0,,1300.0,8812.0,500.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2026-02-05 18:57:12.005688
ATMN,25.4,25.26,25.35,,5000.0,1854700.0,2250.0,1500.0,2153800.0,,,,6000.0,5000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2026-02-05 18:57:12.005688
WNTR,24.95,24.99,25.0,1447.0,,1679800.0,,,1657800.0,,112.0,7149.0,6000.0,,3056.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2026-02-05 18:57:12.005688
