SPNG,24.46,24.53,25.25,1410600.0,8000.0,200.0,16000.0,1763300.0,200.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2026-02-05 21:25:22.210559
SMMR,24.98,24.99,25.04,1427700.0,8000.0,400.0,,1399100.0,400.0,6500.0,8000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2026-02-05 21:25:22.210559
ATMN,25.03,25.06,25.13,2170500.0,,600.0,,2117800.0,600.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2026-02-05 21:25:22.210559
WNTR,24.9,24.86,24.89,2174200.0,,800.0,,1749300.0,800.0,,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2026-02-05 21:25:22.210559
SPNG,24.46,25.03,25.25,1745100.0,8000.0,200.0,1861100.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2026-02-05 21:25:23.272429
SMMR,24.91,25.0,25.03,1695800.0,8000.0,,1607000.0,9666.0,3000.0,400.0,6000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2026-02-05 21:25:23.272429
ATMN,24.99,24.82,24.99,2162100.0,,600.0,2123700.0,,,600.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2026-02-05 21:25:23.272429
WNTR,25.07,24.88,24.89,1800700.0,,800.0,1686900.0,8715.0,3000.0,800.0,4500.0,6625.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2026-02-05 21:25:23.272429
SPNG,24.53,24.53,25.08,1760000.0,6914.0,8000.0,100.0,1868700.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2026-02-05 21:25:24.364319
SMMR,24.95,25.0,25.01,2006400.0,2078.0,8000.0,9766.0,1407800.0,6000.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2026-02-05 21:25:24.364319
ATMN,25.13,24.86,24.98,2188900.0,7933.0,,7933.0,2117800.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2026-02-05 21:25:24.364319
WNTR,24.95,24.99,25.07,1419400.0,13715.0,,555.0,1903800.0,1500.0,800.0,6000.0,800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2026-02-05 21:25:24.364319
SPNG,25.1,25.14,25.17,1784500.0,8000.0,200.0,7014.0,8000.0,1961700.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2026-02-05 21:25:25.524120
SMMR,24.89,25.0,25.01,1925600.0,,,6725.0,8000.0,1410900.0,1500.0,6000.0,400.0,6725.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2026-02-05 21:25:25.524120
ATMN,25.18,25.0,25.18,1996000.0,,600.0,8033.0,,2134300.0,,,600.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2026-02-05 21:25:25.524120
WNTR,25.07,24.97,24.99,1306300.0,,,16909.0,,1700800.0,9000.0,3000.0,800.0,3518.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2026-02-05 21:25:25.524120
SPNG,25.14,25.14,25.17,7840.0,1901700.0,8000.0,1859900.0,5716.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2026-02-05 21:25:26.072616
SMMR,24.89,25.0,25.01,6725.0,1822600.0,8000.0,1405100.0,6725.0,3000.0,7500.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2026-02-05 21:25:26.072616
ATMN,25.05,25.0,25.04,8033.0,2121700.0,,2160500.0,131.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2026-02-05 21:25:26.072616
WNTR,25.07,24.98,24.99,16909.0,1295500.0,,1720700.0,3518.0,7500.0,3000.0,800.0,800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2026-02-05 21:25:26.072616
SPNG,24.64,25.12,25.14,8000.0,1990800.0,16000.0,100.0,1782100.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2026-02-05 21:25:27.124756
SMMR,24.98,24.9,24.97,8000.0,2044100.0,,100.0,1299700.0,10500.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2026-02-05 21:25:27.124756
ATMN,25.22,25.04,25.22,,2234600.0,,,2244200.0,,100.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2026-02-05 21:25:27.124756
WNTR,25.07,24.98,25.07,,1407700.0,,,2115000.0,,,10500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2026-02-05 21:25:27.124756
SPNG,24.46,24.46,25.14,1770200.0,8000.0,100.0,1875200.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2026-02-05 21:25:28.176775
SMMR,25.02,24.92,24.95,1832900.0,8000.0,,1919200.0,6221.0,400.0,1500.0,400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2026-02-05 21:25:28.176775
ATMN,25.0,25.04,25.22,2222500.0,,319.0,2035000.0,,600.0,,600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2026-02-05 21:25:28.176775
WNTR,24.98,25.04,25.07,1402400.0,,863.0,2006200.0,,800.0,9000.0,800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2026-02-05 21:25:28.176775
SPNG,24.46,24.51,25.09,100.0,8000.0,2003500.0,2350.0,200.0,1754100.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2026-02-05 21:25:29.232017
SMMR,24.98,25.01,25.02,15972.0,8000.0,1339100.0,,,1929800.0,7500.0,2500.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2026-02-05 21:25:29.232017
ATMN,25.0,25.06,25.09,,,2255700.0,4985.0,600.0,1929100.0,,,600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2026-02-05 21:25:29.232017
WNTR,25.05,25.05,25.06,10000.0,,1192900.0,10863.0,800.0,1919600.0,10500.0,,800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2026-02-05 21:25:29.232017
SPNG,24.46,24.81,25.03,2098600.0,100.0,8000.0,1927.0,1875200.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2026-02-05 21:25:30.302666
SMMR,25.08,25.03,25.08,1339100.0,,,,2179000.0,8000.0,9000.0,400.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2026-02-05 21:25:30.302666
ATMN,25.23,25.05,25.08,2130000.0,100.0,,,2140700.0,,,600.0,600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2026-02-05 21:25:30.302666
WNTR,25.04,25.05,25.06,1402400.0,,,2252.0,2051800.0,,9000.0,800.0,800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2026-02-05 21:25:30.302666
SPNG,24.46,24.95,25.03,1991600.0,2321.0,6370.0,1875200.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2026-02-05 21:25:31.366915
SMMR,25.0,25.0,25.06,2029100.0,,4026.0,2055200.0,1500.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2026-02-05 21:25:31.366915
ATMN,24.86,24.86,25.07,2322900.0,,10000.0,2173100.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2026-02-05 21:25:31.366915
WNTR,24.96,24.96,24.99,2124000.0,319.0,20447.0,1509900.0,,4500.0,800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2026-02-05 21:25:31.366915
SPNG,24.97,24.95,24.97,2181300.0,2111000.0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2026-02-05 21:25:32.447266
SMMR,25.1,25.0,25.1,2043900.0,2185800.0,4137.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2026-02-05 21:25:32.447266
ATMN,24.88,24.97,25.09,2256400.0,2286700.0,646.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2026-02-05 21:25:32.447266
WNTR,25.0,24.97,24.99,1680500.0,1495100.0,8370.0,3500.0,800.0,8370.0,7500.0,800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2026-02-05 21:25:32.447266
SPNG,25.19,24.95,25.19,1832100.0,100.0,200.0,8000.0,2075800.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2026-02-05 21:25:33.549756
SMMR,25.1,25.02,25.05,1553800.0,11160.0,400.0,8000.0,1534100.0,3000.0,8000.0,3957.0,4500.0,400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2026-02-05 21:25:33.549756
ATMN,24.88,24.97,25.0,2035500.0,1129.0,600.0,,1935400.0,,,10100.0,,600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2026-02-05 21:25:33.549756
WNTR,25.01,24.97,25.01,1566500.0,8370.0,800.0,,2291100.0,6000.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2026-02-05 21:25:33.549756
SPNG,24.81,24.81,25.19,1963300.0,200.0,8000.0,2085200.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2026-02-05 21:25:34.106732
SMMR,25.1,25.02,25.05,1299600.0,400.0,8000.0,1732000.0,11160.0,6000.0,4000.0,400.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2026-02-05 21:25:34.106732
ATMN,24.88,24.97,25.0,2047100.0,600.0,,1935400.0,1129.0,,,600.0,10100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2026-02-05 21:25:34.106732
WNTR,25.01,24.97,25.01,1351600.0,800.0,,1983200.0,8370.0,9000.0,3000.0,800.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2026-02-05 21:25:34.106732
SPNG,25.29,24.96,25.19,8000.0,1844400.0,5925.0,200.0,1998300.0,459.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2026-02-05 21:25:35.175898
SMMR,25.07,25.03,25.05,8000.0,1079000.0,17081.0,400.0,1917000.0,,7500.0,400.0,1500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2026-02-05 21:25:35.175898
ATMN,25.14,24.97,25.14,,1939400.0,1421.0,600.0,2160700.0,,,600.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2026-02-05 21:25:35.175898
WNTR,25.07,24.99,25.07,,1382600.0,14435.0,800.0,2112700.0,,7500.0,800.0,1500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2026-02-05 21:25:35.175898
SPNG,24.92,24.92,25.19,1964500.0,16000.0,2108800.0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2026-02-05 21:25:36.238132
SMMR,25.05,25.05,25.07,1183100.0,8000.0,2125800.0,5036.0,10500.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2026-02-05 21:25:36.238132
ATMN,25.15,24.99,25.05,2299300.0,,2251000.0,5341.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2026-02-05 21:25:36.238132
WNTR,25.07,25.05,25.06,1368000.0,,1874700.0,8545.0,9000.0,800.0,372.0,800.0,3000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2026-02-05 21:25:36.238132
SPNG,24.92,24.99,25.17,8061.0,200.0,1944400.0,8000.0,1973200.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2026-02-05 21:25:37.276273
SMMR,25.08,25.08,25.1,8331.0,400.0,1431700.0,8000.0,1732000.0,8000.0,6000.0,3000.0,400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2026-02-05 21:25:37.276273
ATMN,24.88,25.0,25.02,5207.0,600.0,2164300.0,,2138800.0,,,,600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2026-02-05 21:25:37.276273
WNTR,24.98,24.97,24.98,,,1700100.0,,1655600.0,,7000.0,7500.0,800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2026-02-05 21:25:37.276273
SPNG,24.92,25.15,25.19,1927800.0,8061.0,8000.0,1992800.0,963.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2026-02-05 21:25:38.312057
SMMR,25.16,25.11,25.16,1205600.0,12563.0,8000.0,1934800.0,,400.0,7500.0,400.0,1500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2026-02-05 21:25:38.312057
ATMN,24.75,24.97,25.0,2306900.0,,,2017500.0,8023.0,600.0,,600.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2026-02-05 21:25:38.312057
