ticker,last_price,bid_price,ask_price,BUY_ANON,SELL_ANON,BUY_GIOT-3,BUY_ZUAI-2,SELL_UEBR-1,SELL_GIOT-4,BUY_WRSW-1,BUY_WRSW-2,BUY_GIOT-4,BUY_UEBR-1,SELL_IESE-1,SELL_GIOT-3,SELL_WRSW-2,SELL_WRSW-3,SELL_WRSW-1,BUY_WRSW-3,BUY_IESE-1,tick,timestamp
SPNG,25.32,25.05,25.32,2294200.0,2248700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2026-02-03 11:10:53.491368
SMMR,24.98,24.98,25.02,2374000.0,2387100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2026-02-03 11:10:53.491368
ATMN,25.04,24.95,24.98,2371700.0,2269800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2026-02-03 11:10:53.491368
WNTR,24.93,24.93,25.05,2161100.0,1742700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2026-02-03 11:10:53.491368
SPNG,24.51,24.51,25.32,2247900.0,2257600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2026-02-03 11:10:54.534983
SMMR,24.97,24.97,25.02,2371400.0,2435500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2026-02-03 11:10:54.534983
ATMN,24.87,24.87,24.98,2212900.0,2269800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2026-02-03 11:10:54.534983
WNTR,24.93,24.9,24.92,2167800.0,1864200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2026-02-03 11:10:54.534983
SPNG,25.34,25.29,25.34,2262800.0,2257300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2026-02-03 11:10:55.581524
SMMR,24.87,24.87,25.03,2457200.0,2402400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2026-02-03 11:10:55.581524
ATMN,25.04,24.87,24.88,2212900.0,2260400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2026-02-03 11:10:55.581524
WNTR,25.05,25.03,25.05,2155000.0,1742700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2026-02-03 11:10:55.581524
SPNG,25.34,25.29,25.34,2262800.0,2246100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2026-02-03 11:10:56.628795
SMMR,25.0,24.87,25.0,2441600.0,2403700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2026-02-03 11:10:56.628795
ATMN,24.78,24.78,25.04,2196300.0,2267200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2026-02-03 11:10:56.628795
WNTR,25.03,25.03,25.11,2155000.0,1835800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2026-02-03 11:10:56.628795
SPNG,25.29,24.51,24.99,2253600.0,2254100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2026-02-03 11:10:57.680178
SMMR,25.04,24.87,25.04,2439400.0,2392700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2026-02-03 11:10:57.680178
ATMN,24.78,24.78,25.04,2306400.0,2294100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2026-02-03 11:10:57.680178
WNTR,25.03,24.9,24.91,2171500.0,2134800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2026-02-03 11:10:57.680178
SPNG,25.29,24.8,24.99,2291800.0,2254100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2026-02-03 11:10:58.741689
SMMR,24.97,24.97,25.04,2417500.0,2392700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2026-02-03 11:10:58.741689
ATMN,25.09,24.8,24.81,2309400.0,2305200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2026-02-03 11:10:58.741689
WNTR,24.91,24.93,25.0,2199800.0,2161800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2026-02-03 11:10:58.741689
SPNG,25.29,24.87,24.99,2337300.0,2259100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2026-02-03 11:10:59.891214
SMMR,24.97,24.97,25.04,2417500.0,2389000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2026-02-03 11:10:59.891214
ATMN,24.72,24.72,24.81,2368500.0,2305200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2026-02-03 11:10:59.891214
WNTR,24.91,24.93,25.0,2199800.0,2160500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2026-02-03 11:10:59.891214
SPNG,25.02,25.1,25.34,2365400.0,2231800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2026-02-03 11:11:00.555837
SMMR,24.98,24.88,24.98,2410800.0,2400100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2026-02-03 11:11:00.555837
ATMN,24.81,24.79,24.81,2352700.0,2305200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2026-02-03 11:11:00.555837
WNTR,25.0,24.93,24.96,2199800.0,2193800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2026-02-03 11:11:00.555837
SPNG,25.02,24.87,25.02,2337300.0,2234200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2026-02-03 11:11:01.747164
SMMR,24.98,24.88,24.98,2394100.0,2400100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2026-02-03 11:11:01.747164
ATMN,24.72,24.72,25.09,2350800.0,2270000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2026-02-03 11:11:01.747164
WNTR,24.9,24.9,25.0,2197900.0,2193300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2026-02-03 11:11:01.747164
SPNG,25.41,24.9,24.94,2298400.0,2218900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2026-02-03 11:11:02.861631
SMMR,25.0,24.9,25.0,2399800.0,2406200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2026-02-03 11:11:02.861631
ATMN,24.7,24.7,24.77,2361600.0,2283800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2026-02-03 11:11:02.861631
WNTR,25.08,25.07,25.08,2191300.0,2141200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2026-02-03 11:11:02.861631
SPNG,24.94,25.29,25.41,2303900.0,2243900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2026-02-03 11:11:03.901218
SMMR,25.04,24.9,25.04,2397800.0,2396400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2026-02-03 11:11:03.901218
ATMN,24.61,24.7,24.77,2413800.0,2283800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2026-02-03 11:11:03.901218
WNTR,25.08,25.07,25.08,2192000.0,2113800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2026-02-03 11:11:03.901218
SPNG,25.29,24.9,25.1,2336300.0,2241000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2026-02-03 11:11:04.947887
SMMR,25.04,24.9,25.04,2366900.0,2355500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2026-02-03 11:11:04.947887
ATMN,24.7,24.7,25.09,2413800.0,2291900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2026-02-03 11:11:04.947887
WNTR,25.11,24.89,25.11,2186900.0,2138800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2026-02-03 11:11:04.947887
SPNG,25.1,25.17,25.21,2326600.0,2255000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2026-02-03 11:11:05.980252
SMMR,25.05,24.93,25.05,2319800.0,2348100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2026-02-03 11:11:05.980252
ATMN,24.57,24.87,25.09,2412200.0,2261100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2026-02-03 11:11:05.980252
WNTR,25.13,25.02,25.13,2181500.0,2140600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2026-02-03 11:11:05.980252
SPNG,24.83,24.83,25.21,2311000.0,2255000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2026-02-03 11:11:07.016265
SMMR,24.93,24.93,25.05,2393200.0,2348100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2026-02-03 11:11:07.016265
ATMN,24.57,24.87,25.01,2412200.0,2257200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2026-02-03 11:11:07.016265
WNTR,25.02,24.89,24.95,2212600.0,2155500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2026-02-03 11:11:07.016265
SPNG,24.83,24.83,24.91,2310300.0,2239200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2026-02-03 11:11:07.550325
SMMR,24.93,24.99,25.05,2381800.0,2348100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2026-02-03 11:11:07.550325
ATMN,24.57,24.88,25.01,2421800.0,2257200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2026-02-03 11:11:07.550325
WNTR,25.02,24.89,24.95,2212600.0,2155500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2026-02-03 11:11:07.550325
SPNG,24.82,25.2,25.21,2270100.0,2250100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2026-02-03 11:11:08.590449
SMMR,25.01,24.93,25.01,2393200.0,2358300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2026-02-03 11:11:08.590449
ATMN,24.57,24.73,25.01,2426900.0,2247400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2026-02-03 11:11:08.590449
WNTR,25.13,24.89,25.13,2215100.0,2154200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2026-02-03 11:11:08.590449
SPNG,24.8,24.8,24.86,2293900.0,2236200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2026-02-03 11:11:09.641073
SMMR,25.05,24.97,25.05,2392000.0,2348100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2026-02-03 11:11:09.641073
ATMN,24.55,24.69,25.01,2323200.0,2289300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2026-02-03 11:11:09.641073
WNTR,24.89,24.89,25.13,2235700.0,2165500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2026-02-03 11:11:09.641073
SPNG,24.86,24.8,24.86,2308800.0,2236200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2026-02-03 11:11:10.683347
SMMR,25.05,24.97,25.05,2392000.0,2331800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2026-02-03 11:11:10.683347
ATMN,24.55,24.69,25.01,2437600.0,2307500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2026-02-03 11:11:10.683347
WNTR,24.89,24.89,24.92,2235700.0,2180900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2026-02-03 11:11:10.683347
SPNG,24.86,24.92,25.21,2283300.0,2211600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2026-02-03 11:11:11.732398
SMMR,24.97,24.97,25.01,2392000.0,2302300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2026-02-03 11:11:11.732398
ATMN,24.69,24.69,25.06,2389200.0,2317800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2026-02-03 11:11:11.732398
WNTR,24.92,24.89,24.92,2235700.0,2193200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2026-02-03 11:11:11.732398
SPNG,25.16,24.92,24.95,2283300.0,2265500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2026-02-03 11:11:12.791402
SMMR,25.05,24.97,25.05,2392000.0,2316700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2026-02-03 11:11:12.791402
ATMN,24.68,24.68,24.96,2387500.0,2300600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2026-02-03 11:11:12.791402
WNTR,24.93,25.0,25.13,2229400.0,2149700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2026-02-03 11:11:12.791402
SPNG,25.21,25.07,25.21,2299600.0,2236200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2026-02-03 11:11:13.824865
SMMR,25.05,24.97,25.05,2414500.0,2333100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2026-02-03 11:11:13.824865
ATMN,24.97,24.68,24.97,2387500.0,2320600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2026-02-03 11:11:13.824865
WNTR,24.89,24.89,24.97,2249400.0,2147200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2026-02-03 11:11:13.824865
SPNG,25.04,25.04,25.1,2304300.0,2238100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2026-02-03 11:11:14.859301
SMMR,25.06,24.97,25.06,2414500.0,2325700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2026-02-03 11:11:14.859301
ATMN,24.97,24.91,24.97,2415500.0,2320600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2026-02-03 11:11:14.859301
WNTR,24.97,25.02,25.13,2317300.0,2149700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2026-02-03 11:11:14.859301
SPNG,25.38,24.92,25.27,2283300.0,2259000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2026-02-03 11:11:15.898052
SMMR,24.97,24.93,24.94,2413900.0,2338200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2026-02-03 11:11:15.898052
ATMN,24.76,24.76,24.93,2386300.0,2295400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2026-02-03 11:11:15.898052
WNTR,24.89,24.89,25.06,2255700.0,2158400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2026-02-03 11:11:15.898052
SPNG,24.8,25.18,25.27,2291400.0,2259000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,2026-02-03 11:11:16.945511
SMMR,24.94,24.97,25.0,2413700.0,2341500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,2026-02-03 11:11:16.945511
ATMN,24.76,24.68,24.7,2372400.0,2269300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,2026-02-03 11:11:16.945511
WNTR,24.89,24.9,25.05,2252200.0,2168000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,2026-02-03 11:11:16.945511
SPNG,25.18,24.8,25.06,2308800.0,2249200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,2026-02-03 11:11:17.983861
SMMR,24.94,24.98,24.99,2395900.0,2324800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,2026-02-03 11:11:17.983861
ATMN,24.76,24.68,24.7,2367200.0,2269300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,2026-02-03 11:11:17.983861
WNTR,24.89,24.89,25.05,2216900.0,2200900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,2026-02-03 11:11:17.983861
SPNG,25.27,24.99,25.13,2297900.0,2233800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2026-02-03 11:11:19.026383
SMMR,24.97,24.97,25.01,2408800.0,2332700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2026-02-03 11:11:19.026383
ATMN,24.93,24.68,24.93,2380200.0,2302300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2026-02-03 11:11:19.026383
WNTR,24.89,24.89,25.05,2194000.0,2206100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2026-02-03 11:11:19.026383
SPNG,25.13,24.99,25.13,2310700.0,2233800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,2026-02-03 11:11:20.059798
SMMR,25.05,24.97,25.05,2408800.0,2323900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,2026-02-03 11:11:20.059798
ATMN,24.93,24.73,24.8,2368600.0,2269200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,2026-02-03 11:11:20.059798
WNTR,24.88,25.03,25.05,2190200.0,2192400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,2026-02-03 11:11:20.059798
SPNG,24.8,24.8,25.38,2313900.0,2223000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,2026-02-03 11:11:20.594288
SMMR,24.93,24.93,24.96,2441100.0,2292800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,2026-02-03 11:11:20.594288
ATMN,24.93,24.73,24.93,2368600.0,2302300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,2026-02-03 11:11:20.594288
WNTR,24.88,24.88,25.04,2208500.0,2181500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,2026-02-03 11:11:20.594288
SPNG,24.78,24.78,25.41,2285700.0,2229700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,2026-02-03 11:11:21.637570
SMMR,25.05,25.05,25.06,2435000.0,2328500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,2026-02-03 11:11:21.637570
ATMN,24.66,24.57,24.65,2386200.0,2330900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,2026-02-03 11:11:21.637570
WNTR,24.87,24.87,25.04,2226700.0,2160800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,2026-02-03 11:11:21.637570
SPNG,25.43,24.81,24.89,2279400.0,2235200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,2026-02-03 11:11:22.678090
SMMR,25.05,24.94,25.04,2432600.0,2327800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,2026-02-03 11:11:22.678090
ATMN,24.65,24.66,24.7,2373200.0,2327800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,2026-02-03 11:11:22.678090
WNTR,25.0,24.87,25.0,2226700.0,2185100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,2026-02-03 11:11:22.678090
SPNG,24.89,24.81,24.89,2254100.0,2235200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,2026-02-03 11:11:23.732377
SMMR,24.94,24.94,25.03,2431600.0,2311100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,2026-02-03 11:11:23.732377
ATMN,24.7,24.66,24.7,2391200.0,2327800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,2026-02-03 11:11:23.732377
WNTR,25.0,24.87,25.0,2237900.0,2185100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,2026-02-03 11:11:23.732377
SPNG,25.03,24.81,25.03,2264500.0,2230400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,2026-02-03 11:11:24.784068
SMMR,24.94,24.98,25.03,2415400.0,2311100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,2026-02-03 11:11:24.784068
ATMN,24.85,24.66,24.77,2375800.0,2304600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,2026-02-03 11:11:24.784068
WNTR,25.0,24.88,25.0,2276400.0,2185100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,2026-02-03 11:11:24.784068
SPNG,25.03,24.83,25.03,2279600.0,2230400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,2026-02-03 11:11:25.839850
SMMR,25.03,24.98,25.03,2415400.0,2311100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,2026-02-03 11:11:25.839850
ATMN,24.77,24.78,24.93,2384100.0,2295500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,2026-02-03 11:11:25.839850
WNTR,25.0,24.96,25.0,2225200.0,2208900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,2026-02-03 11:11:25.839850
SPNG,25.37,24.83,25.2,2279600.0,2212100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,2026-02-03 11:11:26.884932
SMMR,25.02,24.94,25.02,2452100.0,2307700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,2026-02-03 11:11:26.884932
ATMN,24.72,24.72,24.93,2374600.0,2339700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,2026-02-03 11:11:26.884932
WNTR,24.96,24.88,24.92,2251500.0,2221200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,2026-02-03 11:11:26.884932
SPNG,25.44,24.89,24.96,2291900.0,2227500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,2026-02-03 11:11:27.927386
SMMR,24.94,24.94,25.02,2480700.0,2307700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,2026-02-03 11:11:27.927386
ATMN,24.58,24.58,24.93,2402200.0,2339700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,2026-02-03 11:11:27.927386
WNTR,25.0,24.95,25.0,2267400.0,2221600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,2026-02-03 11:11:27.927386
SPNG,24.96,25.09,25.3,2276400.0,2199000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,2026-02-03 11:11:28.966147
SMMR,25.04,25.05,25.06,2469900.0,2347700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,2026-02-03 11:11:28.966147
ATMN,24.94,24.58,24.94,2402200.0,2334800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,2026-02-03 11:11:28.966147
WNTR,25.0,24.95,25.0,2263500.0,2186400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,2026-02-03 11:11:28.966147
SPNG,25.3,24.89,25.13,2291900.0,2202500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,2026-02-03 11:11:29.995868
SMMR,25.07,24.95,25.07,2494700.0,2364000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,2026-02-03 11:11:29.995868
ATMN,24.58,24.85,24.94,2364400.0,2353100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,2026-02-03 11:11:29.995868
WNTR,25.0,24.95,25.0,2270200.0,2207000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,2026-02-03 11:11:29.995868
SPNG,24.89,24.89,25.28,2291900.0,2226900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,2026-02-03 11:11:31.029236
SMMR,24.93,24.99,25.07,2454800.0,2349900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,2026-02-03 11:11:31.029236
ATMN,24.58,24.58,24.94,2402200.0,2324000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,2026-02-03 11:11:31.029236
WNTR,24.95,24.95,25.01,2270000.0,2203400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,2026-02-03 11:11:31.029236
SPNG,24.81,24.81,25.28,2264500.0,2226900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,2026-02-03 11:11:32.064694
SMMR,24.99,24.99,25.07,2438000.0,2359300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,2026-02-03 11:11:32.064694
ATMN,24.94,24.96,24.97,2360700.0,2332500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,2026-02-03 11:11:32.064694
