ticker,last_price,bid_price,ask_price,BUY_ANON,SELL_ANON,BUY_GIOT-3,BUY_ZUAI-2,SELL_UEBR-1,SELL_GIOT-4,BUY_WRSW-1,BUY_WRSW-2,BUY_GIOT-4,BUY_UEBR-1,SELL_GIOT-3,SELL_WRSW-2,SELL_WRSW-3,SELL_WRSW-1,BUY_WRSW-3,tick,timestamp
WNTR,25.18,24.88,25.18,2230900.0,2305900.0,,,0,0,0,0,0,0,0,0,0,0,0,5,2026-02-03 08:56:35.509508
SPNG,24.43,25.12,25.23,2198400.0,2033400.0,500.0,,0,0,0,0,0,0,0,0,0,0,0,6,2026-02-03 08:56:36.552336
SMMR,25.08,25.06,25.07,1950500.0,1948100.0,500.0,500.0,0,0,0,0,0,0,0,0,0,0,0,6,2026-02-03 08:56:36.552336
ATMN,25.09,24.91,24.99,2002500.0,1885400.0,424.0,424.0,0,0,0,0,0,0,0,0,0,0,0,6,2026-02-03 08:56:36.552336
WNTR,25.06,24.88,25.06,2003000.0,2144500.0,274.0,274.0,0,0,0,0,0,0,0,0,0,0,0,6,2026-02-03 08:56:36.552336
SPNG,25.12,25.12,25.22,2198400.0,2293100.0,,,0,0,0,0,0,0,0,0,0,0,0,7,2026-02-03 08:56:37.588202
SMMR,25.08,25.06,25.07,1812000.0,1943400.0,538.0,500.0,0,0,0,0,0,0,0,0,0,0,0,7,2026-02-03 08:56:37.588202
ATMN,24.99,25.01,25.09,2014400.0,1887300.0,424.0,424.0,0,0,0,0,0,0,0,0,0,0,0,7,2026-02-03 08:56:37.588202
WNTR,25.17,24.88,25.12,2003000.0,2302400.0,274.0,,0,0,0,0,0,0,0,0,0,0,0,7,2026-02-03 08:56:37.588202
SPNG,25.12,24.47,24.66,2197700.0,2273900.0,,,0,0,0,0,0,0,0,0,0,0,0,8,2026-02-03 08:56:38.626857
SMMR,25.07,25.06,25.07,1808000.0,1846700.0,538.0,538.0,0,0,0,0,0,0,0,0,0,0,0,8,2026-02-03 08:56:38.626857
ATMN,24.91,24.91,25.1,2039900.0,2076400.0,242.0,,0,0,0,0,0,0,0,0,0,0,0,8,2026-02-03 08:56:38.626857
WNTR,25.18,24.88,25.04,1994100.0,2311600.0,274.0,,0,0,0,0,0,0,0,0,0,0,0,8,2026-02-03 08:56:38.626857
SPNG,24.46,24.46,25.16,2159100.0,2281600.0,,,0,0,0,0,0,0,0,0,0,0,0,9,2026-02-03 08:56:39.672439
SMMR,25.03,25.03,25.05,1821600.0,1848000.0,538.0,538.0,0,0,0,0,0,0,0,0,0,0,0,9,2026-02-03 08:56:39.672439
ATMN,25.19,24.91,25.19,2039900.0,1900800.0,242.0,242.0,0,0,0,0,0,0,0,0,0,0,0,9,2026-02-03 08:56:39.672439
WNTR,25.11,25.0,25.05,1878400.0,2219800.0,293.0,78.0,0,0,0,0,0,0,0,0,0,0,0,9,2026-02-03 08:56:39.672439
SPNG,25.32,24.46,25.32,2263900.0,2304000.0,,,0,0,0,0,0,0,0,0,0,0,0,10,2026-02-03 08:56:40.757420
SMMR,25.01,25.01,25.05,1720400.0,1900000.0,670.0,532.0,0,0,0,0,0,0,0,0,0,0,0,10,2026-02-03 08:56:40.757420
ATMN,25.19,24.91,25.09,2003800.0,1902000.0,242.0,242.0,0,0,0,0,0,0,0,0,0,0,0,10,2026-02-03 08:56:40.757420
WNTR,25.08,25.0,25.08,1883300.0,2130400.0,293.0,156.0,0,0,0,0,0,0,0,0,0,0,0,10,2026-02-03 08:56:40.757420
SPNG,25.32,24.62,25.14,2356200.0,2275200.0,,,0,0,0,0,0,0,0,0,0,0,0,11,2026-02-03 08:56:41.842843
SMMR,24.99,24.99,25.05,1847800.0,2164800.0,420.0,250.0,0,0,0,0,0,0,0,0,0,0,0,11,2026-02-03 08:56:41.842843
ATMN,25.09,24.91,25.09,1875300.0,1902000.0,343.0,232.0,0,0,0,0,0,0,0,0,0,0,0,11,2026-02-03 08:56:41.842843
WNTR,25.06,25.0,25.01,1878400.0,2092900.0,293.0,156.0,0,0,0,0,0,0,0,0,0,0,0,11,2026-02-03 08:56:41.842843
SPNG,25.14,24.8,25.14,2366000.0,2260300.0,,,0,0,0,0,0,0,0,0,0,0,0,12,2026-02-03 08:56:42.878630
SMMR,25.05,24.99,25.05,1851600.0,2175200.0,420.0,250.0,0,0,0,0,0,0,0,0,0,0,0,12,2026-02-03 08:56:42.878630
ATMN,25.19,24.91,25.19,1895100.0,1785000.0,343.0,343.0,0,0,0,0,0,0,0,0,0,0,0,12,2026-02-03 08:56:42.878630
WNTR,25.06,25.0,25.01,1779200.0,2105200.0,355.0,156.0,0,0,0,0,0,0,0,0,0,0,0,12,2026-02-03 08:56:42.878630
SPNG,24.8,24.8,25.01,2236900.0,120.0,2295000.0,,0,0,0,0,0,0,0,0,0,0,0,13,2026-02-03 08:56:43.916866
SMMR,24.95,24.95,25.05,1834800.0,420.0,2170200.0,250.0,0,0,0,0,0,0,0,0,0,0,0,13,2026-02-03 08:56:43.916866
ATMN,25.19,25.08,25.19,1863700.0,343.0,1811000.0,343.0,0,0,0,0,0,0,0,0,0,0,0,13,2026-02-03 08:56:43.916866
WNTR,25.06,25.0,25.01,1766300.0,355.0,1974600.0,218.0,0,0,0,0,0,0,0,0,0,0,0,13,2026-02-03 08:56:43.916866
SPNG,24.8,24.66,24.7,240.0,2114000.0,2072300.0,240.0,0,0,0,0,0,0,0,0,0,0,0,14,2026-02-03 08:56:44.956194
SMMR,25.06,24.95,25.01,536.0,1725900.0,2127200.0,250.0,0,0,0,0,0,0,0,0,0,0,0,14,2026-02-03 08:56:44.956194
ATMN,25.19,25.18,25.19,343.0,1875800.0,1794200.0,343.0,0,0,0,0,0,0,0,0,0,0,0,14,2026-02-03 08:56:44.956194
WNTR,25.06,25.0,25.01,355.0,1766300.0,1984500.0,218.0,0,0,0,0,0,0,0,0,0,0,0,14,2026-02-03 08:56:44.956194
SPNG,24.7,24.66,24.7,240.0,2114000.0,2072300.0,240.0,0,0,0,0,0,0,0,0,0,0,0,15,2026-02-03 08:56:45.501314
SMMR,25.06,25.0,25.01,536.0,1689200.0,2127200.0,250.0,0,0,0,0,0,0,0,0,0,0,0,15,2026-02-03 08:56:45.501314
ATMN,25.08,25.08,25.21,343.0,1863700.0,1803100.0,343.0,0,0,0,0,0,0,0,0,0,0,0,15,2026-02-03 08:56:45.501314
WNTR,24.94,24.94,25.08,355.0,1791400.0,1971200.0,218.0,0,0,0,0,0,0,0,0,0,0,0,15,2026-02-03 08:56:45.501314
SPNG,24.62,24.62,25.01,2356200.0,2056700.0,240.0,,0,0,0,0,0,0,0,0,0,0,0,16,2026-02-03 08:56:46.564581
SMMR,24.86,24.82,24.83,1763000.0,2089100.0,250.0,536.0,0,0,0,0,0,0,0,0,0,0,0,16,2026-02-03 08:56:46.564581
ATMN,25.21,25.08,25.17,1798500.0,1920300.0,232.0,450.0,0,0,0,0,0,0,0,0,0,0,0,16,2026-02-03 08:56:46.564581
WNTR,24.94,24.94,24.99,1758400.0,1947100.0,218.0,355.0,0,0,0,0,0,0,0,0,0,0,0,16,2026-02-03 08:56:46.564581
SPNG,25.01,25.01,25.14,2348900.0,2059200.0,240.0,,0,0,0,0,0,0,0,0,0,0,0,17,2026-02-03 08:56:47.603702
SMMR,25.06,24.93,25.06,1791700.0,2143900.0,250.0,536.0,0,0,0,0,0,0,0,0,0,0,0,17,2026-02-03 08:56:47.603702
ATMN,25.21,25.16,25.17,1797700.0,1743000.0,450.0,450.0,0,0,0,0,0,0,0,0,0,0,0,17,2026-02-03 08:56:47.603702
WNTR,25.08,25.03,25.08,1758700.0,1950500.0,218.0,354.0,0,0,0,0,0,0,0,0,0,0,0,17,2026-02-03 08:56:47.603702
SPNG,25.14,25.22,25.32,2376500.0,2320000.0,,,0,0,0,0,0,0,0,0,0,0,0,18,2026-02-03 08:56:48.650057
SMMR,25.06,24.96,25.06,1797500.0,2136400.0,536.0,250.0,0,0,0,0,0,0,0,0,0,0,0,18,2026-02-03 08:56:48.650057
ATMN,25.16,25.16,25.17,1797700.0,1756400.0,450.0,450.0,0,0,0,0,0,0,0,0,0,0,0,18,2026-02-03 08:56:48.650057
WNTR,25.11,25.03,25.11,1658400.0,1864500.0,423.0,286.0,0,0,0,0,0,0,0,0,0,0,0,18,2026-02-03 08:56:48.650057
SPNG,24.43,24.43,25.32,2387800.0,2276900.0,,,0,0,0,0,0,0,0,0,0,0,0,19,2026-02-03 08:56:49.700880
SMMR,24.96,24.95,24.96,1711200.0,2155300.0,659.0,250.0,0,0,0,0,0,0,0,0,0,0,0,19,2026-02-03 08:56:49.700880
ATMN,24.98,24.98,25.17,2217300.0,2196900.0,,,0,0,0,0,0,0,0,0,0,0,0,19,2026-02-03 08:56:49.700880
WNTR,25.0,25.04,25.11,1643400.0,1864500.0,423.0,286.0,0,0,0,0,0,0,0,0,0,0,0,19,2026-02-03 08:56:49.700880
SPNG,24.38,24.64,25.32,2397500.0,2276900.0,,,0,0,0,0,0,0,0,0,0,0,0,20,2026-02-03 08:56:50.741487
SMMR,24.97,24.95,24.97,1744100.0,2092400.0,659.0,250.0,0,0,0,0,0,0,0,0,0,0,0,20,2026-02-03 08:56:50.741487
ATMN,25.17,25.07,25.17,2230200.0,2196900.0,,,0,0,0,0,0,0,0,0,0,0,0,20,2026-02-03 08:56:50.741487
WNTR,25.04,25.04,25.14,1532200.0,1758900.0,488.0,351.0,0,0,0,0,0,0,0,0,0,0,0,20,2026-02-03 08:56:50.741487
SPNG,24.69,24.86,25.32,2408900.0,2289900.0,,,0,0,0,0,0,0,0,0,0,0,0,21,2026-02-03 08:56:51.778886
SMMR,25.08,25.06,25.08,2260000.0,2189300.0,,,0,0,0,0,0,0,0,0,0,0,0,21,2026-02-03 08:56:51.778886
ATMN,25.17,25.07,25.17,2230200.0,2151900.0,,,0,0,0,0,0,0,0,0,0,0,0,21,2026-02-03 08:56:51.778886
WNTR,25.18,25.1,25.18,1496400.0,1722500.0,488.0,351.0,0,0,0,0,0,0,0,0,0,0,0,21,2026-02-03 08:56:51.778886
SPNG,24.47,24.47,25.02,2373300.0,2330100.0,,,0,0,0,0,0,0,0,0,0,0,0,22,2026-02-03 08:56:52.816919
SMMR,25.09,25.06,25.09,2252700.0,2172300.0,,,0,0,0,0,0,0,0,0,0,0,0,22,2026-02-03 08:56:52.816919
ATMN,25.17,25.07,25.17,2190800.0,2138000.0,,,0,0,0,0,0,0,0,0,0,0,0,22,2026-02-03 08:56:52.816919
WNTR,25.24,24.95,25.24,1422500.0,1565600.0,555.0,418.0,0,0,0,0,0,0,0,0,0,0,0,22,2026-02-03 08:56:52.816919
SPNG,25.15,24.48,25.15,2355500.0,2298900.0,,,0,0,0,0,0,0,0,0,0,0,0,23,2026-02-03 08:56:53.855729
SMMR,25.06,24.98,25.02,2222700.0,2231000.0,,,0,0,0,0,0,0,0,0,0,0,0,23,2026-02-03 08:56:53.855729
ATMN,24.98,24.98,25.17,2203700.0,2091400.0,,,0,0,0,0,0,0,0,0,0,0,0,23,2026-02-03 08:56:53.855729
WNTR,25.14,24.95,25.1,1292600.0,1710200.0,622.0,351.0,0,0,0,0,0,0,0,0,0,0,0,23,2026-02-03 08:56:53.855729
SPNG,24.84,24.48,24.69,2384100.0,2339500.0,,,0,0,0,0,0,0,0,0,0,0,0,24,2026-02-03 08:56:54.894943
SMMR,24.95,24.99,25.02,2221200.0,2226000.0,,,0,0,0,0,0,0,0,0,0,0,0,24,2026-02-03 08:56:54.894943
ATMN,25.2,24.91,25.2,2198700.0,2121500.0,,,0,0,0,0,0,0,0,0,0,0,0,24,2026-02-03 08:56:54.894943
WNTR,24.87,25.02,25.1,1427000.0,1460400.0,485.0,485.0,0,0,0,0,0,0,0,0,0,0,0,24,2026-02-03 08:56:54.894943
SPNG,25.15,25.24,25.32,2391800.0,2289900.0,,,0,0,0,0,0,0,0,0,0,0,0,25,2026-02-03 08:56:55.926762
SMMR,25.02,24.99,25.02,2266300.0,2226000.0,,,0,0,0,0,0,0,0,0,0,0,0,25,2026-02-03 08:56:55.926762
ATMN,25.2,24.92,25.06,2195300.0,2079400.0,,,0,0,0,0,0,0,0,0,0,0,0,25,2026-02-03 08:56:55.926762
WNTR,25.02,24.91,24.92,1328200.0,1355300.0,558.0,558.0,0,0,0,0,0,0,0,0,0,0,0,25,2026-02-03 08:56:55.926762
SPNG,24.48,24.51,24.8,2423400.0,2313500.0,,,0,0,0,0,0,0,0,0,0,0,0,26,2026-02-03 08:56:56.954568
SMMR,25.02,24.99,25.02,2270600.0,2204600.0,,,0,0,0,0,0,0,0,0,0,0,0,26,2026-02-03 08:56:56.954568
ATMN,25.06,24.92,25.06,2241400.0,2079400.0,,,0,0,0,0,0,0,0,0,0,0,0,26,2026-02-03 08:56:56.954568
WNTR,25.1,24.91,24.94,1580400.0,1366500.0,418.0,558.0,0,0,0,0,0,0,0,0,0,0,0,26,2026-02-03 08:56:56.954568
SPNG,24.8,24.58,24.8,2406500.0,2313500.0,,,0,0,0,0,0,0,0,0,0,0,0,27,2026-02-03 08:56:57.997805
SMMR,25.09,24.97,25.09,2261700.0,2197300.0,,,0,0,0,0,0,0,0,0,0,0,0,27,2026-02-03 08:56:57.997805
ATMN,24.9,24.9,25.06,2235100.0,2079400.0,,,0,0,0,0,0,0,0,0,0,0,0,27,2026-02-03 08:56:57.997805
WNTR,25.1,25.2,25.22,1666100.0,1203100.0,348.0,628.0,0,0,0,0,0,0,0,0,0,0,0,27,2026-02-03 08:56:57.997805
SPNG,24.8,24.77,24.8,2443400.0,2331700.0,,,0,0,0,0,0,0,0,0,0,0,0,28,2026-02-03 08:56:59.035270
SMMR,25.11,24.97,25.11,2258800.0,2198500.0,,,0,0,0,0,0,0,0,0,0,0,0,28,2026-02-03 08:56:59.035270
ATMN,24.9,25.03,25.06,2200200.0,2079400.0,,,0,0,0,0,0,0,0,0,0,0,0,28,2026-02-03 08:56:59.035270
WNTR,25.1,25.2,25.22,1530000.0,1207500.0,419.0,628.0,0,0,0,0,0,0,0,0,0,0,0,28,2026-02-03 08:56:59.035270
SPNG,25.32,24.77,25.32,2443400.0,2296400.0,,,0,0,0,0,0,0,0,0,0,0,0,29,2026-02-03 08:56:59.569662
SMMR,25.12,24.97,25.12,2258800.0,2186700.0,,,0,0,0,0,0,0,0,0,0,0,0,29,2026-02-03 08:56:59.569662
ATMN,25.15,25.03,25.12,2200200.0,2093800.0,,,0,0,0,0,0,0,0,0,0,0,0,29,2026-02-03 08:56:59.569662
WNTR,25.2,24.91,25.04,1421200.0,1349000.0,488.0,558.0,0,0,0,0,0,0,0,0,0,0,0,29,2026-02-03 08:56:59.569662
SPNG,24.58,24.58,24.92,2429500.0,2330700.0,,,0,0,0,0,0,0,0,0,0,0,0,30,2026-02-03 08:57:00.649160
SMMR,25.13,24.95,25.06,2270800.0,2189900.0,,,0,0,0,0,0,0,0,0,0,0,0,30,2026-02-03 08:57:00.649160
ATMN,25.12,25.17,25.2,2207300.0,2084600.0,,,0,0,0,0,0,0,0,0,0,0,0,30,2026-02-03 08:57:00.649160
WNTR,25.2,24.91,25.04,1638100.0,1445400.0,349.0,480.0,0,0,0,0,0,0,0,0,0,0,0,30,2026-02-03 08:57:00.649160
SPNG,24.92,24.58,24.92,2407600.0,2330700.0,,,0,0,0,0,0,0,0,0,0,0,0,31,2026-02-03 08:57:01.689227
SMMR,24.93,24.93,25.03,2234100.0,2210300.0,,,0,0,0,0,0,0,0,0,0,0,0,31,2026-02-03 08:57:01.689227
ATMN,24.98,24.98,25.2,2223200.0,2084600.0,,,0,0,0,0,0,0,0,0,0,0,0,31,2026-02-03 08:57:01.689227
WNTR,25.06,25.03,25.06,1632900.0,1308000.0,349.0,553.0,0,0,0,0,0,0,0,0,0,0,0,31,2026-02-03 08:57:01.689227
SPNG,24.92,24.95,25.32,2392000.0,2296400.0,,,0,0,0,0,0,0,0,0,0,0,0,32,2026-02-03 08:57:02.728609
SMMR,25.1,24.93,25.1,2234100.0,2194400.0,,,0,0,0,0,0,0,0,0,0,0,0,32,2026-02-03 08:57:02.728609
ATMN,25.2,24.98,25.2,2237800.0,2084600.0,,,0,0,0,0,0,0,0,0,0,0,0,32,2026-02-03 08:57:02.728609
WNTR,24.91,24.92,25.05,1652800.0,1303000.0,349.0,556.0,0,0,0,0,0,0,0,0,0,0,0,32,2026-02-03 08:57:02.728609
SPNG,24.95,24.95,25.12,2392000.0,2340700.0,,,0,0,0,0,0,0,0,0,0,0,0,33,2026-02-03 08:57:03.772016
SMMR,24.93,24.93,25.1,2221800.0,2194400.0,,,0,0,0,0,0,0,0,0,0,0,0,33,2026-02-03 08:57:03.772016
ATMN,25.2,25.04,25.2,2196300.0,2084600.0,,,0,0,0,0,0,0,0,0,0,0,0,33,2026-02-03 08:57:03.772016
WNTR,25.05,24.92,25.05,1652800.0,1423400.0,349.0,489.0,0,0,0,0,0,0,0,0,0,0,0,33,2026-02-03 08:57:03.772016
SPNG,24.95,24.95,25.12,2360100.0,2340700.0,,,0,0,0,0,0,0,0,0,0,0,0,34,2026-02-03 08:57:04.801284
SMMR,24.95,25.02,25.13,2248000.0,2175500.0,,,0,0,0,0,0,0,0,0,0,0,0,34,2026-02-03 08:57:04.801284
ATMN,25.05,25.16,25.2,2198800.0,2084600.0,,,0,0,0,0,0,0,0,0,0,0,0,34,2026-02-03 08:57:04.801284
WNTR,24.92,24.92,24.98,1652800.0,1312400.0,349.0,559.0,0,0,0,0,0,0,0,0,0,0,0,34,2026-02-03 08:57:04.801284
SPNG,24.86,25.08,25.12,2344700.0,2340700.0,,,0,0,0,0,0,0,0,0,0,0,0,35,2026-02-03 08:57:05.833029
SMMR,25.07,25.07,25.13,2235400.0,2175500.0,,,0,0,0,0,0,0,0,0,0,0,0,35,2026-02-03 08:57:05.833029
ATMN,25.16,25.04,25.1,2176700.0,2063900.0,,,0,0,0,0,0,0,0,0,0,0,0,35,2026-02-03 08:57:05.833029
WNTR,25.22,24.99,25.22,1658100.0,1196300.0,349.0,623.0,0,0,0,0,0,0,0,0,0,0,0,35,2026-02-03 08:57:05.833029
SPNG,24.58,24.58,25.15,2376400.0,2329400.0,,,0,0,0,0,0,0,0,0,0,0,0,36,2026-02-03 08:57:06.867857
SMMR,24.92,24.92,25.13,2222800.0,2205500.0,,,0,0,0,0,0,0,0,0,0,0,0,36,2026-02-03 08:57:06.867857
ATMN,25.1,25.1,25.2,2166100.0,2084600.0,,,0,0,0,0,0,0,0,0,0,0,0,36,2026-02-03 08:57:06.867857
WNTR,25.22,25.17,25.22,1647500.0,1076000.0,349.0,696.0,0,0,0,0,0,0,0,0,0,0,0,36,2026-02-03 08:57:06.867857
SPNG,24.58,25.12,25.15,2365500.0,2325000.0,,,0,0,0,0,0,0,0,0,0,0,0,37,2026-02-03 08:57:07.904464
SMMR,24.92,24.92,24.98,2212800.0,2242300.0,,,0,0,0,0,0,0,0,0,0,0,0,37,2026-02-03 08:57:07.904464
ATMN,25.21,25.1,25.21,2138900.0,2138000.0,,,0,0,0,0,0,0,0,0,0,0,0,37,2026-02-03 08:57:07.904464
WNTR,25.17,24.99,25.17,1408000.0,1285900.0,489.0,559.0,0,0,0,0,0,0,0,0,0,0,0,37,2026-02-03 08:57:07.904464
SPNG,24.58,24.67,25.11,2416300.0,2327700.0,,,0,0,0,0,0,0,0,0,0,0,0,38,2026-02-03 08:57:08.934283
SMMR,25.13,24.92,25.06,2212800.0,2181700.0,,,0,0,0,0,0,0,0,0,0,0,0,38,2026-02-03 08:57:08.934283
ATMN,25.21,25.18,25.21,2132100.0,2138000.0,,,0,0,0,0,0,0,0,0,0,0,0,38,2026-02-03 08:57:08.934283
WNTR,24.87,25.07,25.17,1639900.0,1285900.0,349.0,559.0,0,0,0,0,0,0,0,0,0,0,0,38,2026-02-03 08:57:08.934283
SPNG,25.15,25.03,25.15,2429600.0,2325000.0,,,0,0,0,0,0,0,0,0,0,0,0,39,2026-02-03 08:57:09.965873
SMMR,25.13,25.01,25.13,2183100.0,2166600.0,,,0,0,0,0,0,0,0,0,0,0,0,39,2026-02-03 08:57:09.965873
ATMN,25.24,25.18,25.24,2106600.0,2139400.0,,,0,0,0,0,0,0,0,0,0,0,0,39,2026-02-03 08:57:09.965873
WNTR,25.17,25.17,25.22,1760800.0,1075400.0,279.0,699.0,0,0,0,0,0,0,0,0,0,0,0,39,2026-02-03 08:57:09.965873
SPNG,24.52,24.97,25.15,2386500.0,2325000.0,,,0,0,0,0,0,0,0,0,0,0,0,40,2026-02-03 08:57:10.997020
SMMR,25.13,25.01,25.04,2183100.0,2238100.0,,,0,0,0,0,0,0,0,0,0,0,0,40,2026-02-03 08:57:10.997020
ATMN,25.27,25.16,25.27,2136400.0,2136300.0,,,0,0,0,0,0,0,0,0,0,0,0,40,2026-02-03 08:57:10.997020
WNTR,24.97,24.97,25.22,1551300.0,1179600.0,423.0,629.0,0,0,0,0,0,0,0,0,0,0,0,40,2026-02-03 08:57:10.997020
SPNG,24.97,24.97,25.15,2386500.0,2330900.0,,,0,0,0,0,0,0,0,0,0,0,0,41,2026-02-03 08:57:12.031326
SMMR,25.01,25.01,25.04,2164900.0,2238100.0,,,0,0,0,0,0,0,0,0,0,0,0,41,2026-02-03 08:57:12.031326
ATMN,25.28,25.16,25.28,2143700.0,2134500.0,,,0,0,0,0,0,0,0,0,0,0,0,41,2026-02-03 08:57:12.031326
WNTR,24.97,24.94,24.95,1663500.0,1190000.0,351.0,629.0,0,0,0,0,0,0,0,0,0,0,0,41,2026-02-03 08:57:12.031326
SPNG,25.04,24.52,25.04,2384000.0,2343500.0,,,0,0,0,0,0,0,0,0,0,0,0,42,2026-02-03 08:57:13.062625
SMMR,25.04,25.01,25.04,2135300.0,2238100.0,,,0,0,0,0,0,0,0,0,0,0,0,42,2026-02-03 08:57:13.062625
ATMN,25.15,25.15,25.28,2141000.0,2130200.0,,,0,0,0,0,0,0,0,0,0,0,0,42,2026-02-03 08:57:13.062625
WNTR,24.95,25.1,25.22,1678900.0,955000.0,351.0,729.0,0,0,0,0,0,0,0,0,0,0,0,42,2026-02-03 08:57:13.062625
SPNG,25.24,25.26,25.32,2403600.0,2310800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,2026-02-03 08:57:14.101831
SMMR,25.1,25.01,25.1,2135300.0,2217400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,2026-02-03 08:57:14.101831
ATMN,25.15,25.15,25.33,2116800.0,2130200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,2026-02-03 08:57:14.101831
WNTR,25.15,25.15,25.22,2294200.0,2253200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,2026-02-03 08:57:14.101831
SPNG,24.67,24.67,24.78,2384000.0,2321700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,2026-02-03 08:57:14.643147
SMMR,25.01,24.94,25.01,2171900.0,2214800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,2026-02-03 08:57:14.643147
ATMN,25.14,25.14,25.33,2109500.0,2130200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,2026-02-03 08:57:14.643147
WNTR,25.15,25.15,25.22,2294200.0,2256300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,2026-02-03 08:57:14.643147
SPNG,24.78,24.67,24.78,2400500.0,2321700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,2026-02-03 08:57:15.695877
SMMR,24.92,24.92,25.1,2204900.0,2217400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,2026-02-03 08:57:15.695877
ATMN,25.34,25.19,25.34,2090600.0,2155400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,2026-02-03 08:57:15.695877
