ATMN,24.86,24.86,25.11,2092900.0,4500.0,1877800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2026-02-05 19:52:20.084042
WNTR,25.07,25.07,25.09,2086900.0,,2274200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2026-02-05 19:52:20.084042
SPNG,24.74,24.76,25.07,1896700.0,6000.0,12000.0,1627900.0,1968.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2026-02-05 19:52:21.140547
SMMR,25.01,25.02,25.05,1968900.0,,,1920200.0,4180.0,1106.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2026-02-05 19:52:21.140547
ATMN,24.98,24.75,24.98,2103000.0,,9000.0,1615100.0,1968.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2026-02-05 19:52:21.140547
WNTR,24.89,24.89,25.09,1883600.0,,,2137100.0,1106.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2026-02-05 19:52:21.140547
SPNG,24.5,24.71,25.07,380.0,1930200.0,15000.0,1533300.0,1968.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2026-02-05 19:52:21.697696
SMMR,24.88,24.88,25.05,,2057200.0,,1867100.0,4180.0,520.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2026-02-05 19:52:21.697696
ATMN,24.95,24.95,24.97,459.0,1889900.0,13500.0,1321100.0,1968.0,459.0,1106.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2026-02-05 19:52:21.697696
WNTR,24.89,24.9,25.0,580.0,1883600.0,,1992400.0,1106.0,580.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2026-02-05 19:52:21.697696
SPNG,25.08,24.87,24.98,380.0,1851000.0,1518.0,3036.0,400.0,6000.0,1718500.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2026-02-05 19:52:22.771799
SMMR,25.09,24.9,25.04,452.0,1845700.0,1518.0,,,,2141000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2026-02-05 19:52:22.771799
ATMN,25.15,24.96,25.1,459.0,1794200.0,1518.0,,,4500.0,1857700.0,2250.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2026-02-05 19:52:22.771799
WNTR,25.09,24.92,24.95,580.0,1883600.0,1518.0,3036.0,537.0,,2030700.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2026-02-05 19:52:22.771799
SPNG,25.3,24.89,25.2,380.0,6000.0,1784600.0,1837600.0,9000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2026-02-05 19:52:23.828115
SMMR,25.02,25.02,25.04,490.0,,1950100.0,2175000.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2026-02-05 19:52:23.828115
ATMN,24.77,24.76,24.77,,4500.0,1905700.0,1672400.0,6750.0,407.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2026-02-05 19:52:23.828115
WNTR,24.9,24.92,24.95,580.0,,1883600.0,2154300.0,,537.0,9105.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2026-02-05 19:52:23.828115
SPNG,25.19,24.91,25.14,100.0,9000.0,1698000.0,395.0,1406300.0,15000.0,2001.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2026-02-05 19:52:24.987536
SMMR,24.75,24.76,25.02,486.0,,1934400.0,520.0,1967400.0,,9105.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2026-02-05 19:52:24.987536
ATMN,24.7,24.84,25.07,459.0,2250.0,1753500.0,432.0,1483700.0,9000.0,5338.0,5338.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2026-02-05 19:52:24.987536
WNTR,25.02,24.96,25.02,578.0,,1886000.0,,2131100.0,,2231.0,15684.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2026-02-05 19:52:24.987536
SPNG,24.5,24.51,25.12,400.0,1982400.0,400.0,15000.0,1297300.0,4461.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2026-02-05 19:52:25.748582
SMMR,25.01,25.01,25.02,520.0,1860100.0,520.0,,2076300.0,,265.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2026-02-05 19:52:25.748582
ATMN,24.7,24.7,25.05,,2003100.0,459.0,11250.0,1377800.0,5338.0,,2250.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2026-02-05 19:52:25.748582
WNTR,25.02,24.96,25.02,578.0,1915800.0,,,2118000.0,2231.0,15684.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2026-02-05 19:52:25.748582
SPNG,24.78,24.56,24.78,1472.0,1982400.0,1076600.0,4561.0,400.0,18000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2026-02-05 19:52:26.844594
SMMR,25.01,25.01,25.02,7196.0,1807800.0,2062800.0,6931.0,,,520.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2026-02-05 19:52:26.844594
ATMN,25.1,24.75,25.1,4048.0,1662000.0,1857000.0,,,4500.0,,6750.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2026-02-05 19:52:26.844594
WNTR,24.88,24.99,25.02,7280.0,2021900.0,1896800.0,3036.0,598.0,,536.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2026-02-05 19:52:26.844594
SPNG,24.49,24.5,25.13,382.0,2023600.0,360.0,18000.0,1389600.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2026-02-05 19:52:27.902222
SMMR,25.04,24.98,25.04,520.0,2017200.0,486.0,,2077500.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2026-02-05 19:52:27.902222
ATMN,25.01,25.06,25.07,,1535400.0,,,1946500.0,100.0,9000.0,4666.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2026-02-05 19:52:27.902222
WNTR,24.88,24.93,24.96,536.0,2032200.0,598.0,,1911900.0,7280.0,,18720.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2026-02-05 19:52:27.902222
SPNG,25.15,24.56,25.11,382.0,100.0,2025500.0,360.0,3000.0,1909200.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2026-02-05 19:52:29.001707
SMMR,24.86,25.0,25.02,520.0,11951.0,1782800.0,,,1984000.0,14049.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2026-02-05 19:52:29.001707
ATMN,25.06,25.05,25.06,941.0,100.0,1428000.0,405.0,,1774300.0,8501.0,9000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2026-02-05 19:52:29.001707
WNTR,24.91,24.91,24.93,536.0,,2105100.0,598.0,,1814900.0,26000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2026-02-05 19:52:29.001707
SPNG,25.26,25.04,25.19,1993500.0,6000.0,3000.0,2009200.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2026-02-05 19:52:30.062387
SMMR,24.94,24.87,24.94,1982100.0,,,2103900.0,520.0,520.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2026-02-05 19:52:30.062387
ATMN,24.97,24.81,24.87,1527800.0,11250.0,,2004400.0,,459.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2026-02-05 19:52:30.062387
WNTR,24.95,24.95,24.96,2135300.0,,,2121500.0,536.0,598.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2026-02-05 19:52:30.062387
SPNG,25.04,25.05,25.17,1626.0,9000.0,380.0,1687900.0,400.0,6505.0,1900100.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2026-02-05 19:52:31.121141
SMMR,24.75,24.87,24.9,,,520.0,1986600.0,520.0,10000.0,1989000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2026-02-05 19:52:31.121141
ATMN,24.87,24.82,24.86,7653.0,13500.0,355.0,1197200.0,1805.0,,1801300.0,4500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2026-02-05 19:52:31.121141
WNTR,25.01,25.01,25.04,7653.0,,536.0,2002200.0,,7653.0,2108300.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2026-02-05 19:52:31.121141
SPNG,24.81,24.5,24.73,6000.0,2025500.0,1714400.0,780.0,6605.0,3000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2026-02-05 19:52:32.174451
SMMR,24.87,24.99,25.04,,1986600.0,1957000.0,520.0,100.0,,6540.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2026-02-05 19:52:32.174451
ATMN,24.87,24.83,24.87,15750.0,1067600.0,1955500.0,459.0,,,7753.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2026-02-05 19:52:32.174451
WNTR,24.91,24.99,25.07,,2105100.0,2012100.0,536.0,2154.0,,,598.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2026-02-05 19:52:32.174451
SPNG,24.73,24.53,24.72,400.0,9000.0,1788300.0,6000.0,400.0,1805400.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2026-02-05 19:52:33.232211
SMMR,24.85,24.84,24.85,454.0,,1960700.0,,1006.0,2047400.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2026-02-05 19:52:33.232211
ATMN,24.93,24.82,24.93,,18000.0,1182600.0,,459.0,1959800.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2026-02-05 19:52:33.232211
WNTR,25.09,25.05,25.08,,,2101100.0,,578.0,2016300.0,10000.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2026-02-05 19:52:33.232211
SPNG,24.73,24.92,25.25,1698400.0,400.0,12000.0,6000.0,1900100.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2026-02-05 19:52:33.797660
SMMR,24.9,24.84,24.9,1981400.0,454.0,,,2164800.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2026-02-05 19:52:33.797660
ATMN,24.92,24.92,24.93,982700.0,432.0,18000.0,,2049300.0,100.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2026-02-05 19:52:33.797660
WNTR,25.09,25.05,25.06,2012200.0,596.0,,,2024600.0,10000.0,10000.0,536.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2026-02-05 19:52:33.797660
SPNG,24.92,24.94,24.99,6646.0,800.0,18000.0,1357500.0,1531600.0,100.0,360.0,12000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2026-02-05 19:52:34.863377
SMMR,24.9,24.87,24.9,8997.0,520.0,,1890100.0,1923100.0,4443.0,520.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2026-02-05 19:52:34.863377
ATMN,24.93,24.92,24.93,100.0,459.0,18000.0,994400.0,1921700.0,100.0,459.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2026-02-05 19:52:34.863377
WNTR,25.06,25.01,25.06,,596.0,,2118900.0,1925900.0,14892.0,536.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2026-02-05 19:52:34.863377
SPNG,24.92,24.93,24.98,18000.0,1474200.0,800.0,15000.0,3611.0,1315600.0,360.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2026-02-05 19:52:35.921992
SMMR,25.04,24.9,25.03,,1764100.0,1040.0,,,2076600.0,452.0,13037.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2026-02-05 19:52:35.921992
ATMN,24.82,24.85,24.93,18000.0,1089000.0,432.0,,7122.0,1856900.0,459.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2026-02-05 19:52:35.921992
WNTR,25.07,25.07,25.08,,2000800.0,580.0,,10000.0,2040000.0,537.0,3520.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2026-02-05 19:52:35.921992
SPNG,24.98,24.98,24.99,1337000.0,800.0,18000.0,1042.0,1651500.0,360.0,12000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2026-02-05 19:52:36.984117
SMMR,25.05,25.05,25.08,1876500.0,1492.0,,7119.0,2181000.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2026-02-05 19:52:36.984117
ATMN,24.86,24.83,24.86,1172300.0,432.0,15750.0,,1950900.0,459.0,,4658.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2026-02-05 19:52:36.984117
WNTR,25.07,25.05,25.06,2137300.0,,,4761.0,2159700.0,,,2794.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2026-02-05 19:52:36.984117
SPNG,25.27,24.93,25.27,21000.0,1137600.0,1142.0,800.0,2156500.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2026-02-05 19:52:38.075985
SMMR,24.86,24.85,24.86,,2068800.0,,,2051200.0,366.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2026-02-05 19:52:38.075985
ATMN,24.86,24.84,24.85,15750.0,1172300.0,4761.0,,1950900.0,,9419.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2026-02-05 19:52:38.075985
WNTR,24.88,24.88,25.08,,2244300.0,,,2168500.0,537.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2026-02-05 19:52:38.075985
SPNG,24.5,24.93,24.97,1681900.0,400.0,12000.0,400.0,3000.0,1960800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2026-02-05 19:52:39.125743
SMMR,24.87,24.85,24.87,2068800.0,,,,,2183900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2026-02-05 19:52:39.125743
ATMN,25.09,24.83,25.09,1285100.0,432.0,13500.0,,,2088400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2026-02-05 19:52:39.125743
WNTR,25.07,25.09,25.11,2164200.0,537.0,,,,2290900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2026-02-05 19:52:39.125743
SPNG,24.96,24.96,24.97,1295400.0,9742.0,15000.0,400.0,200.0,400.0,1859900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2026-02-05 19:52:40.191169
SMMR,24.99,24.85,24.88,1824400.0,5684.0,,366.0,,2367.0,2077500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2026-02-05 19:52:40.191169
ATMN,25.13,25.03,25.13,1201700.0,17286.0,11250.0,459.0,,,2089500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2026-02-05 19:52:40.191169
WNTR,25.11,25.09,25.11,2069700.0,5120.0,,580.0,3264.0,580.0,2055200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2026-02-05 19:52:40.191169
SPNG,25.27,24.93,25.27,1666500.0,400.0,12000.0,2179300.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2026-02-05 19:52:41.254312
SMMR,24.99,25.06,25.08,1713600.0,366.0,,2178800.0,9724.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2026-02-05 19:52:41.254312
ATMN,24.85,24.85,25.06,1601400.0,,9000.0,2002700.0,,432.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2026-02-05 19:52:41.254312
WNTR,25.11,25.09,25.11,1953000.0,580.0,,1934100.0,8778.0,537.0,6922.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2026-02-05 19:52:41.254312
SPNG,25.29,24.94,25.26,15000.0,1453100.0,400.0,100.0,3000.0,2088100.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2026-02-05 19:52:42.303822
SMMR,25.1,25.08,25.1,,1790600.0,366.0,1851.0,,2090900.0,2014.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2026-02-05 19:52:42.303822
ATMN,25.08,25.08,25.13,,1901900.0,,100.0,,2110100.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2026-02-05 19:52:42.303822
