ATMN,25.04,25.05,25.08,2250.0,1980300.0,2050600.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2026-02-05 20:04:42.412672
WNTR,25.12,25.06,25.12,,2225800.0,2114500.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2026-02-05 20:04:42.412672
SPNG,25.18,24.99,25.08,9000.0,1907400.0,6000.0,2031300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2026-02-05 20:04:43.470678
SMMR,24.96,24.96,25.02,,2192300.0,,2215700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2026-02-05 20:04:43.470678
ATMN,25.08,24.95,25.07,2250.0,2002700.0,2250.0,1939900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2026-02-05 20:04:43.470678
WNTR,24.95,24.89,24.95,,2216300.0,,2138700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2026-02-05 20:04:43.470678
SPNG,24.89,24.89,25.08,2234800.0,12000.0,1778800.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2026-02-05 20:04:44.550420
SMMR,25.02,25.07,25.09,2212500.0,,2248300.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2026-02-05 20:04:44.550420
ATMN,25.08,24.87,25.08,1903500.0,4500.0,1837400.0,4500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2026-02-05 20:04:44.550420
WNTR,25.15,25.03,25.15,2215700.0,,2117400.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2026-02-05 20:04:44.550420
SPNG,24.82,24.82,25.08,2171400.0,1500.0,18000.0,1417300.0,1500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2026-02-05 20:04:45.606886
SMMR,25.02,25.07,25.09,2119100.0,2100.0,,2200400.0,2100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2026-02-05 20:04:45.606886
ATMN,24.86,24.86,25.01,1990400.0,1800.0,9000.0,1539300.0,1800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2026-02-05 20:04:45.606886
WNTR,25.07,25.03,25.07,1865700.0,7650.0,,1826700.0,7650.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2026-02-05 20:04:45.606886
SPNG,25.09,24.99,25.08,2265600.0,6000.0,2031300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2026-02-05 20:04:46.655741
SMMR,24.95,24.95,25.09,2212200.0,,2287600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2026-02-05 20:04:46.655741
ATMN,24.78,24.78,25.01,2090200.0,15750.0,1351600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2026-02-05 20:04:46.655741
WNTR,25.02,25.02,25.15,2217000.0,,2141000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2026-02-05 20:04:46.655741
SPNG,25.09,25.0,25.03,6000.0,2023000.0,1744800.0,12000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2026-02-05 20:04:47.699304
SMMR,25.1,25.08,25.1,,2106000.0,2167100.0,,7154.0,5992.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2026-02-05 20:04:47.699304
ATMN,25.02,24.84,25.02,,2022100.0,1664500.0,6750.0,7092.0,6197.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2026-02-05 20:04:47.699304
WNTR,25.16,24.91,25.16,,2075900.0,2141300.0,,8113.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2026-02-05 20:04:47.699304
SPNG,25.18,24.82,24.96,3000.0,2047300.0,1119.0,100.0,2142400.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2026-02-05 20:04:48.745113
SMMR,25.1,25.09,25.1,,1997400.0,13030.0,7313.0,2082600.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2026-02-05 20:04:48.745113
ATMN,25.05,24.89,25.04,2250.0,1800400.0,12917.0,7643.0,1476800.0,9000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2026-02-05 20:04:48.745113
WNTR,25.16,25.1,25.13,,1980900.0,15079.0,2391.0,2030500.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2026-02-05 20:04:48.745113
SPNG,25.18,24.82,25.18,3000.0,2047300.0,1119.0,2250300.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2026-02-05 20:04:49.309081
SMMR,25.08,25.08,25.11,,2106300.0,7154.0,2159700.0,5992.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2026-02-05 20:04:49.309081
ATMN,25.05,24.89,25.04,4500.0,1710300.0,12917.0,1373100.0,7643.0,11250.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2026-02-05 20:04:49.309081
WNTR,25.16,25.1,25.16,,1981100.0,15079.0,2055100.0,2391.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2026-02-05 20:04:49.309081
SPNG,24.81,24.81,25.24,2047300.0,1219.0,2265500.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2026-02-05 20:04:50.370935
SMMR,25.12,25.0,25.12,2108400.0,7154.0,2135300.0,5992.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2026-02-05 20:04:50.370935
ATMN,25.05,24.93,25.05,1367100.0,14156.0,1728200.0,,9000.0,6750.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2026-02-05 20:04:50.370935
WNTR,25.06,25.06,25.16,2092300.0,8113.0,1932100.0,3787.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2026-02-05 20:04:50.370935
SPNG,24.78,24.78,24.95,2137700.0,763.0,2135800.0,3000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2026-02-05 20:04:51.434618
SMMR,25.12,24.96,25.0,2200600.0,,2208000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2026-02-05 20:04:51.434618
ATMN,25.05,25.04,25.05,1482100.0,100.0,1818400.0,4500.0,11250.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2026-02-05 20:04:51.434618
WNTR,25.2,25.08,25.2,2092300.0,5577.0,2174100.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2026-02-05 20:04:51.434618
SPNG,24.95,24.78,24.94,1906200.0,2189.0,3000.0,6000.0,2041600.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2026-02-05 20:04:52.505630
SMMR,25.0,25.07,25.12,2206100.0,,,,2198000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2026-02-05 20:04:52.505630
ATMN,25.04,25.04,25.09,1381900.0,100.0,13500.0,,1943900.0,362.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2026-02-05 20:04:52.505630
WNTR,25.15,25.15,25.2,1931300.0,11454.0,,,2051300.0,3222.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2026-02-05 20:04:52.505630
SPNG,24.76,24.72,24.76,9000.0,1924800.0,1951800.0,9000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2026-02-05 20:04:53.573312
SMMR,25.12,24.96,25.01,,2086200.0,2220800.0,,7249.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2026-02-05 20:04:53.573312
ATMN,25.07,24.98,25.07,13500.0,1465300.0,2055600.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2026-02-05 20:04:53.573312
WNTR,25.13,25.13,25.15,,2181000.0,2076700.0,,,9270.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2026-02-05 20:04:53.573312
SPNG,25.34,24.73,24.76,100.0,12000.0,1634500.0,100.0,2167400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2026-02-05 20:04:54.638244
SMMR,25.13,24.97,25.13,14329.0,,1957700.0,,2191600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2026-02-05 20:04:54.638244
ATMN,25.28,25.02,25.25,4481.0,13500.0,1245400.0,,1978000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2026-02-05 20:04:54.638244
WNTR,25.13,25.13,25.15,10000.0,,2055500.0,14546.0,1969600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2026-02-05 20:04:54.638244
SPNG,24.76,25.19,25.34,1310400.0,200.0,18000.0,2259700.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2026-02-05 20:04:55.690530
SMMR,25.13,25.03,25.13,1867500.0,24329.0,,2215300.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2026-02-05 20:04:55.690530
ATMN,24.76,25.08,25.33,1998300.0,6823.0,,1866100.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2026-02-05 20:04:55.690530
WNTR,25.04,25.11,25.14,2077900.0,6550.0,,2077000.0,6550.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2026-02-05 20:04:55.690530
SPNG,25.19,24.73,25.12,1647700.0,15000.0,2270800.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2026-02-05 20:04:56.732110
SMMR,25.1,25.1,25.17,2179100.0,,2165200.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2026-02-05 20:04:56.732110
ATMN,25.08,24.76,24.96,1998300.0,,1965700.0,100.0,2250.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2026-02-05 20:04:56.732110
WNTR,24.97,24.97,25.13,2202900.0,,2086900.0,,,3450.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2026-02-05 20:04:56.732110
SPNG,25.12,24.8,25.12,21000.0,1423500.0,1932400.0,100.0,6000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2026-02-05 20:04:57.778643
SMMR,25.02,25.14,25.17,,2060800.0,2071100.0,100.0,,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2026-02-05 20:04:57.778643
ATMN,25.12,24.76,25.12,,1998300.0,1868400.0,3802.0,2250.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2026-02-05 20:04:57.778643
WNTR,24.97,25.0,25.07,,2058800.0,1980300.0,10100.0,,7605.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2026-02-05 20:04:57.778643
SPNG,25.09,25.09,25.1,1081000.0,6564.0,24000.0,1716.0,1684000.0,9000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2026-02-05 20:04:58.822997
SMMR,24.88,24.88,25.17,2211600.0,,,8631.0,2042400.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2026-02-05 20:04:58.822997
ATMN,24.76,24.87,25.04,1679900.0,1161.0,4500.0,11302.0,1555500.0,6750.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2026-02-05 20:04:58.822997
WNTR,25.02,25.01,25.02,1944900.0,15900.0,,10100.0,1989400.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2026-02-05 20:04:58.822997
SPNG,25.09,24.81,25.04,6464.0,27000.0,1070900.0,1664000.0,100.0,12000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2026-02-05 20:04:59.381280
SMMR,24.87,25.09,25.17,,,2227600.0,2042400.0,8631.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2026-02-05 20:04:59.381280
ATMN,24.76,24.89,25.04,1161.0,6750.0,1553100.0,1465300.0,11302.0,9000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2026-02-05 20:04:59.381280
WNTR,25.06,25.01,25.06,15900.0,,1944900.0,1961500.0,10100.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2026-02-05 20:04:59.381280
SPNG,25.25,24.83,25.03,100.0,33000.0,875800.0,18000.0,1567300.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2026-02-05 20:05:00.441693
SMMR,25.09,24.87,24.95,,,2221400.0,,2066700.0,3526.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2026-02-05 20:05:00.441693
ATMN,24.99,25.07,25.11,1148.0,9000.0,1573600.0,6750.0,1765400.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2026-02-05 20:05:00.441693
WNTR,24.92,24.92,25.06,,,2175600.0,,2172500.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2026-02-05 20:05:00.441693
SPNG,24.79,25.01,25.12,21000.0,1402200.0,1940700.0,9000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2026-02-05 20:05:01.508360
SMMR,24.95,25.09,25.15,,2121400.0,2042400.0,,9649.0,3526.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2026-02-05 20:05:01.508360
ATMN,24.9,24.9,25.08,9000.0,1535800.0,1565500.0,9000.0,1148.0,9363.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2026-02-05 20:05:01.508360
WNTR,24.97,24.96,24.97,,1948800.0,2061100.0,,15900.0,9649.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2026-02-05 20:05:01.508360
SPNG,24.74,24.74,25.11,1595100.0,15000.0,12000.0,1808400.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2026-02-05 20:05:02.581996
SMMR,24.93,24.93,25.1,2274800.0,,,2153700.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2026-02-05 20:05:02.581996
ATMN,24.9,24.9,25.11,1623700.0,9000.0,13500.0,1448100.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2026-02-05 20:05:02.581996
WNTR,24.96,24.96,24.97,2081000.0,,,2151900.0,451.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2026-02-05 20:05:02.581996
SPNG,24.74,25.0,25.11,2135800.0,15000.0,1688200.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2026-02-05 20:05:03.643093
SMMR,25.1,25.1,25.19,2234600.0,,2145900.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2026-02-05 20:05:03.643093
ATMN,25.11,25.29,25.33,1447200.0,13500.0,1448100.0,11250.0,354.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2026-02-05 20:05:03.643093
WNTR,24.97,25.04,25.05,1991600.0,,2057700.0,,6922.0,6471.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2026-02-05 20:05:03.643093
SPNG,24.74,25.0,25.09,2064800.0,6471.0,6471.0,18000.0,1414300.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2026-02-05 20:05:04.688271
SMMR,25.2,24.89,25.2,2142700.0,8980.0,1941.0,,2036500.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2026-02-05 20:05:04.688271
ATMN,24.89,24.89,25.3,1646000.0,354.0,8393.0,15750.0,1244800.0,6750.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2026-02-05 20:05:04.688271
WNTR,24.97,24.96,24.98,2083800.0,451.0,,,2165100.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2026-02-05 20:05:04.688271
