ticker,last_price,bid_price,ask_price,BUY_ANON,SELL_ANON,BUY_WRSW-2,SELL_WRSW-1,SELL_COLA-1,BUY_NAIT-1,BUY_WRSW-1,SELL_BRCH-1,SELL_WRSW-3,BUY_LUIS-1,SELL_UOTB-2,BUY_LAVL-1,SELL_UOTB-1,BUY_UEBR-1,BUY_COLA-3,SELL_LAVL-1,BUY_WRSW-3,BUY_BRCH-1,SELL_UEBR-1,BUY_UOTB-1,BUY_UOTB-2,SELL_LUIS-1,BUY_UOTB-3,SELL_COLA-3,SELL_WRSW-2,BUY_COLA-1,SELL_UOTB-3,SELL_NAIT-1,tick,timestamp
SPNG,24.75,24.75,25.33,1461200.0,21958.0,11250.0,1861400.0,6682.0,3750.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2026-02-04 18:02:31.421304
SMMR,25.06,25.01,25.06,1857400.0,21958.0,,2079600.0,1990.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2026-02-04 18:02:31.421304
ATMN,25.32,24.89,25.24,1490500.0,7315.0,11250.0,1533900.0,17815.0,11250.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2026-02-04 18:02:31.421304
WNTR,24.93,24.93,24.96,1893100.0,1990.0,,1778800.0,24497.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2026-02-04 18:02:31.421304
SPNG,24.52,24.52,24.66,2093200.0,1617900.0,7500.0,7061.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2026-02-04 18:02:32.485358
SMMR,25.01,25.01,25.05,1761100.0,1961900.0,,2369.0,23475.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2026-02-04 18:02:32.485358
ATMN,24.84,24.89,25.34,1482200.0,1588900.0,7500.0,17815.0,,3750.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2026-02-04 18:02:32.485358
WNTR,24.93,24.91,24.93,1910900.0,1919400.0,,,1990.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2026-02-04 18:02:32.485358
SPNG,25.29,24.53,24.65,7500.0,1815700.0,190.0,11250.0,7824.0,1431400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2026-02-04 18:02:33.548127
SMMR,25.05,24.95,25.05,,2165700.0,,,2559.0,1828300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2026-02-04 18:02:33.548127
ATMN,24.4,24.84,25.06,,1355300.0,190.0,15000.0,18578.0,1300800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2026-02-04 18:02:33.548127
WNTR,25.16,24.99,25.16,,1890900.0,1990.0,,,1732700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2026-02-04 18:02:33.548127
SPNG,25.18,25.19,25.29,15000.0,1589400.0,190.0,18750.0,7930.0,1134700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2026-02-04 18:02:34.595828
SMMR,25.13,24.95,25.13,,2165700.0,,,106.0,2071000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2026-02-04 18:02:34.595828
ATMN,24.83,25.0,25.05,,1679500.0,,18750.0,18684.0,1091700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2026-02-04 18:02:34.595828
WNTR,25.03,24.99,25.03,,1808400.0,2096.0,,,1819200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2026-02-04 18:02:34.595828
SPNG,24.52,24.93,24.94,1929100.0,3750.0,190.0,1039900.0,8063.0,18750.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2026-02-04 18:02:35.647202
SMMR,25.13,24.91,24.98,2209200.0,,,1944500.0,239.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2026-02-04 18:02:35.647202
ATMN,25.02,25.02,25.05,1671800.0,3750.0,,902000.0,18684.0,26250.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2026-02-04 18:02:35.647202
WNTR,24.94,24.94,24.98,1803800.0,,2123.0,1997500.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2026-02-04 18:02:35.647202
SPNG,24.93,24.94,25.09,7500.0,1811000.0,190.0,1246300.0,7557.0,15000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2026-02-04 18:02:36.707308
SMMR,24.88,24.92,24.98,,2184700.0,,1841900.0,629.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2026-02-04 18:02:36.707308
ATMN,24.98,24.87,24.98,7500.0,1565100.0,,943500.0,19074.0,18750.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2026-02-04 18:02:36.707308
WNTR,24.96,24.94,24.96,,1803800.0,2123.0,2020700.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2026-02-04 18:02:36.707308
SPNG,24.46,24.46,25.08,1907800.0,306.0,6000.0,250.0,22500.0,8392.0,926400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2026-02-04 18:02:37.826331
SMMR,24.96,24.96,24.98,1963200.0,306.0,6000.0,,,1721.0,1841900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2026-02-04 18:02:37.826331
ATMN,25.06,25.03,25.05,1565100.0,,,,3750.0,19803.0,1481300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2026-02-04 18:02:37.826331
WNTR,24.96,24.91,24.96,1871000.0,1225.0,,6000.0,,306.0,1815700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2026-02-04 18:02:37.826331
SPNG,24.46,24.46,25.08,1881100.0,306.0,6000.0,22500.0,8392.0,1018600.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2026-02-04 18:02:38.478909
SMMR,25.0,25.0,25.15,1983400.0,306.0,6000.0,,,2179900.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2026-02-04 18:02:38.478909
ATMN,25.29,25.29,25.32,1683300.0,,6000.0,,18578.0,1690300.0,3750.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2026-02-04 18:02:38.478909
WNTR,25.13,24.94,25.13,1886600.0,1225.0,,,,2016400.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2026-02-04 18:02:38.478909
SPNG,25.1,25.11,25.25,3750.0,1679100.0,6000.0,758.0,1251200.0,18750.0,7167.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2026-02-04 18:02:39.573997
SMMR,25.06,25.06,25.15,,1895900.0,6000.0,758.0,2064600.0,,1809.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2026-02-04 18:02:39.573997
ATMN,25.29,25.29,25.31,7500.0,1589600.0,6000.0,452.0,1458400.0,3750.0,20387.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2026-02-04 18:02:39.573997
WNTR,25.02,24.94,25.01,,1762800.0,,3034.0,1940300.0,,,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2026-02-04 18:02:39.573997
SPNG,25.11,25.11,25.24,3750.0,6000.0,1672900.0,758.0,15000.0,1212400.0,9621.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2026-02-04 18:02:40.651856
SMMR,25.15,25.06,25.1,,6000.0,1770000.0,1371.0,,1810600.0,4263.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2026-02-04 18:02:40.651856
ATMN,25.01,24.87,25.01,11250.0,,1565100.0,470.0,11250.0,967200.0,24722.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2026-02-04 18:02:40.651856
WNTR,24.94,24.94,25.01,,,1574400.0,7369.0,,1714800.0,1083.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2026-02-04 18:02:40.651856
SPNG,25.24,24.44,25.24,2100500.0,1208600.0,11502.0,11250.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2026-02-04 18:02:41.705264
SMMR,25.06,25.0,25.05,1864700.0,1536000.0,8029.0,,758.0,6000.0,6000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2026-02-04 18:02:41.705264
ATMN,25.31,24.86,25.17,1658700.0,1257900.0,22841.0,7500.0,471.0,,,3750.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2026-02-04 18:02:41.705264
WNTR,25.01,24.94,24.95,1478600.0,1626700.0,1554.0,,9254.0,,6000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2026-02-04 18:02:41.705264
SPNG,25.24,24.8,24.89,1676800.0,471.0,7500.0,6000.0,6000.0,13387.0,18750.0,777800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2026-02-04 18:02:42.760875
SMMR,25.0,25.04,25.1,1751200.0,1102.0,,6000.0,6000.0,9408.0,,1443200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2026-02-04 18:02:42.760875
ATMN,25.31,24.86,25.03,1490500.0,815.0,7500.0,6000.0,6000.0,26105.0,11250.0,870400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2026-02-04 18:02:42.760875
WNTR,24.95,24.96,25.01,1368100.0,10633.0,,,6000.0,1427.0,,1605300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2026-02-04 18:02:42.760875
SPNG,25.24,24.81,24.84,11250.0,1459900.0,6000.0,815.0,1081300.0,6000.0,11502.0,11250.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2026-02-04 18:02:43.819740
SMMR,25.05,25.04,25.05,,1751200.0,,1647.0,1458600.0,,11591.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2026-02-04 18:02:43.819740
ATMN,25.29,25.29,25.31,11250.0,1290600.0,6000.0,1360.0,1257900.0,,24726.0,3750.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2026-02-04 18:02:43.819740
WNTR,24.96,24.96,24.98,,1277200.0,,12816.0,1913400.0,,545.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2026-02-04 18:02:43.819740
SPNG,24.55,24.44,24.55,1716200.0,815.0,7500.0,972900.0,1750.0,13685.0,11250.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2026-02-04 18:02:44.464181
SMMR,25.0,24.96,25.0,2066300.0,306.0,,1500400.0,,11591.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2026-02-04 18:02:44.464181
ATMN,25.17,25.25,25.31,1456800.0,815.0,7500.0,1031300.0,,26909.0,7500.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2026-02-04 18:02:44.464181
WNTR,25.15,24.96,25.14,1181900.0,14119.0,,1969600.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2026-02-04 18:02:44.464181
SPNG,24.51,24.51,25.24,1374900.0,1466.0,6000.0,11250.0,987100.0,13685.0,15000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2026-02-04 18:02:45.547066
SMMR,25.09,24.96,25.09,1992900.0,631.0,,,1551000.0,9408.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2026-02-04 18:02:45.547066
ATMN,25.31,24.86,25.31,1456800.0,815.0,,11250.0,1436900.0,20387.0,3750.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2026-02-04 18:02:45.547066
WNTR,25.1,24.91,25.1,1772700.0,7983.0,,,1886400.0,325.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2026-02-04 18:02:45.547066
SPNG,25.09,25.09,25.24,1158000.0,6000.0,15000.0,8224.0,876700.0,21208.0,15000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2026-02-04 18:02:46.587436
SMMR,25.1,25.05,25.1,1849800.0,,,2319.0,1544200.0,9408.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2026-02-04 18:02:46.587436
ATMN,25.32,24.98,25.32,1107700.0,6000.0,18750.0,2503.0,1524800.0,20387.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2026-02-04 18:02:46.587436
WNTR,24.91,24.91,25.05,1848900.0,,,6758.0,1773500.0,2205.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2026-02-04 18:02:46.587436
SPNG,24.54,24.52,24.54,18750.0,1145900.0,8224.0,768600.0,30611.0,15000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2026-02-04 18:02:47.654048
SMMR,25.05,25.05,25.1,,1754300.0,7020.0,1448800.0,18811.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2026-02-04 18:02:47.654048
ATMN,24.8,24.87,25.06,3750.0,1874500.0,,1328000.0,29790.0,,5250.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2026-02-04 18:02:47.654048
WNTR,24.89,24.89,25.05,,1872100.0,326.0,1576700.0,10049.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2026-02-04 18:02:47.654048
SPNG,25.17,24.52,25.06,7500.0,1580300.0,1466.0,869900.0,15000.0,30232.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2026-02-04 18:02:48.701880
SMMR,24.92,24.94,25.06,,2143600.0,,1387500.0,,24305.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2026-02-04 18:02:48.701880
ATMN,24.91,24.91,25.06,7500.0,1584100.0,652.0,1268400.0,3750.0,35284.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2026-02-04 18:02:48.701880
WNTR,24.98,24.98,25.05,,1896700.0,326.0,1576700.0,,10049.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2026-02-04 18:02:48.701880
SPNG,25.23,24.88,25.23,1688700.0,1466.0,6000.0,872700.0,30611.0,11250.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2026-02-04 18:02:49.747433
SMMR,25.03,24.94,25.03,2160500.0,,,1295200.0,24637.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2026-02-04 18:02:49.747433
ATMN,24.79,24.81,25.23,1880300.0,,,1517900.0,20387.0,,3750.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2026-02-04 18:02:49.747433
WNTR,24.98,24.98,25.05,1896700.0,326.0,,1488000.0,10381.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2026-02-04 18:02:49.747433
SPNG,24.96,25.15,25.23,1600300.0,3750.0,6000.0,1466.0,782900.0,30564.0,15000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2026-02-04 18:02:50.782562
SMMR,25.1,24.94,25.1,2034900.0,,,1053.0,1624300.0,19160.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2026-02-04 18:02:50.782562
ATMN,25.11,24.81,24.94,1568300.0,7500.0,6000.0,332.0,1255000.0,20387.0,7500.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2026-02-04 18:02:50.782562
WNTR,25.12,25.01,25.12,1784500.0,,,1379.0,1797000.0,4540.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2026-02-04 18:02:50.782562
SPNG,25.21,25.07,25.21,6000.0,11250.0,2519.0,1265800.0,882800.0,23882.0,15000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2026-02-04 18:02:51.820690
SMMR,25.1,24.94,25.1,,,2445.0,1909000.0,1558900.0,23375.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2026-02-04 18:02:51.820690
ATMN,24.74,24.74,25.22,6000.0,,,1895900.0,1408400.0,20387.0,3750.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2026-02-04 18:02:51.820690
WNTR,25.01,25.01,25.12,,,2771.0,1692100.0,1695800.0,10108.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2026-02-04 18:02:51.820690
SPNG,24.4,24.4,25.21,2026900.0,6000.0,799300.0,29450.0,15000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2026-02-04 18:02:52.861875
SMMR,25.1,24.99,25.01,1806200.0,,1370300.0,33412.0,,3562.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2026-02-04 18:02:52.861875
ATMN,24.53,24.53,25.03,1926800.0,,1348700.0,20387.0,7500.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2026-02-04 18:02:52.861875
WNTR,24.99,25.08,25.12,1766400.0,,1591200.0,14577.0,,1443.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2026-02-04 18:02:52.861875
SPNG,25.15,24.4,24.95,2026900.0,6000.0,732400.0,33813.0,18750.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2026-02-04 18:02:53.906024
SMMR,24.99,24.99,25.1,1709300.0,,1457900.0,28943.0,,9062.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2026-02-04 18:02:53.906024
ATMN,25.03,25.21,25.3,1576600.0,6000.0,1114200.0,21762.0,11250.0,9969.0,3750.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2026-02-04 18:02:53.906024
WNTR,24.91,24.91,25.0,1783600.0,,1521200.0,20077.0,,1701.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2026-02-04 18:02:53.906024
SPNG,25.25,24.56,25.22,1919100.0,4106.0,6000.0,10647.0,1511400.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2026-02-04 18:02:54.947821
SMMR,24.96,24.94,24.96,1809600.0,3471.0,,35799.0,1286000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2026-02-04 18:02:54.947821
ATMN,24.9,24.81,24.9,1918600.0,4469.0,,23815.0,867200.0,18750.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2026-02-04 18:02:54.947821
WNTR,24.95,24.91,24.95,1671000.0,2727.0,,24183.0,1406200.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2026-02-04 18:02:54.947821
SPNG,25.25,24.57,24.72,3750.0,1822200.0,6000.0,4106.0,6000.0,10647.0,3750.0,1289100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,2026-02-04 18:02:55.482757
SMMR,24.96,24.94,24.96,,1809600.0,,3471.0,,35799.0,,1263900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,2026-02-04 18:02:55.482757
ATMN,24.9,24.7,24.89,,1881000.0,6000.0,,,15854.0,22500.0,867200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,2026-02-04 18:02:55.482757
WNTR,24.95,24.91,24.95,,1671000.0,,2727.0,,24183.0,,1426700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,2026-02-04 18:02:55.482757
SPNG,24.72,24.98,25.22,1623600.0,7500.0,5985.0,6000.0,10647.0,7500.0,1289100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,2026-02-04 18:02:56.520794
SMMR,25.07,24.94,25.07,1687700.0,,3940.0,,31693.0,,1364700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,2026-02-04 18:02:56.520794
ATMN,25.11,24.7,24.81,1817000.0,,469.0,6000.0,23815.0,15000.0,951100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,2026-02-04 18:02:56.520794
WNTR,24.95,24.88,24.95,1990500.0,,,,26062.0,,1308400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,2026-02-04 18:02:56.520794
SPNG,25.25,24.99,25.25,11250.0,1510200.0,8330.0,1381400.0,9621.0,7500.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2026-02-04 18:02:57.587418
SMMR,25.09,24.94,25.09,,1593800.0,6285.0,1867900.0,4263.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2026-02-04 18:02:57.587418
ATMN,25.22,24.8,24.97,3750.0,1590900.0,1055.0,958600.0,23815.0,15000.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2026-02-04 18:02:57.587418
WNTR,24.89,24.89,24.95,,1897600.0,586.0,1232700.0,28407.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2026-02-04 18:02:57.587418
SPNG,24.78,24.66,24.69,1627000.0,11250.0,5985.0,1277000.0,9621.0,11250.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,2026-02-04 18:02:58.659826
SMMR,25.09,24.94,25.09,1624900.0,,6285.0,1867900.0,4263.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,2026-02-04 18:02:58.659826
