ticker,last_price,bid_price,ask_price,BUY_ANON,SELL_ANON,BUY_WRSW-2,SELL_WRSW-1,SELL_COLA-1,BUY_NAIT-1,BUY_WRSW-1,SELL_BRCH-1,SELL_WRSW-3,BUY_LUIS-1,SELL_UOTB-2,BUY_LAVL-1,SELL_UOTB-1,BUY_UEBR-1,BUY_COLA-3,SELL_LAVL-1,BUY_WRSW-3,BUY_BRCH-1,SELL_UEBR-1,BUY_UOTB-1,BUY_UOTB-2,SELL_LUIS-1,BUY_UOTB-3,SELL_COLA-3,SELL_WRSW-2,BUY_COLA-1,SELL_UOTB-3,SELL_NAIT-1,tick,timestamp
ATMN,25.07,25.07,25.08,2071500.0,,2322900.0,,,4500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2026-02-04 19:22:29.546306
WNTR,25.02,24.99,25.02,2077200.0,,1465100.0,36000.0,15000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2026-02-04 19:22:29.546306
SPNG,25.08,25.08,25.1,2459900.0,1159800.0,20250.0,3000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2026-02-04 19:22:30.595682
SMMR,24.96,24.89,24.96,1921800.0,2121400.0,,800.0,11000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2026-02-04 19:22:30.595682
ATMN,25.08,24.85,25.08,1929900.0,2322900.0,,,,6750.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2026-02-04 19:22:30.595682
WNTR,25.02,24.99,25.02,2092400.0,1434700.0,,36000.0,15000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2026-02-04 19:22:30.595682
SPNG,24.75,24.74,24.75,2347500.0,2250.0,1397200.0,15750.0,3000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2026-02-04 19:22:31.638276
SMMR,24.96,24.89,24.96,1895700.0,,2152300.0,,800.0,11000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2026-02-04 19:22:31.638276
ATMN,25.14,25.03,25.08,1843500.0,9000.0,2224100.0,2250.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2026-02-04 19:22:31.638276
WNTR,24.99,24.99,25.02,2081100.0,,1443600.0,,36000.0,15000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2026-02-04 19:22:31.638276
SPNG,25.15,24.74,25.15,2206600.0,4500.0,2190600.0,3000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2026-02-04 19:22:32.684
SMMR,25.1,24.96,25.1,1895700.0,,2141400.0,800.0,11000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2026-02-04 19:22:32.684
ATMN,25.16,25.08,25.16,1605500.0,13500.0,2298500.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2026-02-04 19:22:32.684
WNTR,24.99,24.99,25.02,2073300.0,,1436600.0,36000.0,15000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2026-02-04 19:22:32.684
SPNG,25.21,24.73,25.2,2198300.0,4500.0,2250.0,2101000.0,3000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2026-02-04 19:22:33.725126
SMMR,25.1,24.96,25.1,1895700.0,,,2185300.0,800.0,11000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2026-02-04 19:22:33.725126
ATMN,25.16,25.04,25.16,1808700.0,9000.0,,2298500.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2026-02-04 19:22:33.725126
WNTR,24.93,24.93,25.02,2171700.0,,,1326400.0,41000.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2026-02-04 19:22:33.725126
SPNG,24.53,24.48,24.53,2250.0,2332700.0,1901200.0,6750.0,3000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2026-02-04 19:22:34.766424
SMMR,25.03,25.03,25.1,,1910700.0,2185300.0,,800.0,11000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2026-02-04 19:22:34.766424
ATMN,25.16,25.04,25.15,13500.0,1605400.0,2068400.0,4500.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2026-02-04 19:22:34.766424
WNTR,25.02,25.02,25.05,,2064600.0,1428900.0,,36000.0,15000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2026-02-04 19:22:34.766424
SPNG,25.24,24.5,25.24,2058400.0,6750.0,2233500.0,3000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2026-02-04 19:22:35.834075
SMMR,24.96,24.96,25.14,1930600.0,,2262400.0,,11000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2026-02-04 19:22:35.834075
ATMN,25.16,25.04,25.16,1376500.0,18000.0,2303900.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2026-02-04 19:22:35.834075
WNTR,25.02,24.93,24.98,2071200.0,,1317200.0,41000.0,10800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2026-02-04 19:22:35.834075
SPNG,24.62,24.51,24.62,13500.0,1634700.0,2223700.0,3000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2026-02-04 19:22:36.903359
SMMR,24.96,24.96,24.97,,1921500.0,2304100.0,,11000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2026-02-04 19:22:36.903359
ATMN,24.85,24.93,25.16,11250.0,1659800.0,2043100.0,,,4500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2026-02-04 19:22:36.903359
WNTR,24.93,24.93,24.98,,2029000.0,1317200.0,41000.0,10800.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2026-02-04 19:22:36.903359
SPNG,24.78,24.52,24.63,18000.0,1365900.0,2244000.0,3000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2026-02-04 19:22:37.963057
SMMR,24.93,24.93,24.97,,1942400.0,2304100.0,,11000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2026-02-04 19:22:37.963057
ATMN,24.85,24.85,25.16,6750.0,1900800.0,1786100.0,,,9000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2026-02-04 19:22:37.963057
WNTR,24.99,24.93,24.99,,1936000.0,1423600.0,36000.0,15800.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2026-02-04 19:22:37.963057
SPNG,25.2,24.51,24.64,13500.0,1621100.0,2238300.0,3000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2026-02-04 19:22:39.032409
SMMR,24.87,24.87,25.11,,2039300.0,2270300.0,,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2026-02-04 19:22:39.032409
ATMN,25.19,24.95,25.19,,2259000.0,2287600.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2026-02-04 19:22:39.032409
WNTR,25.05,24.92,25.05,,2154700.0,1539400.0,29600.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2026-02-04 19:22:39.032409
SPNG,24.64,25.12,25.24,1495300.0,15750.0,2102100.0,3000.0,2250.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2026-02-04 19:22:39.586611
SMMR,24.87,24.87,25.11,2050400.0,,2270300.0,,,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2026-02-04 19:22:39.586611
ATMN,25.19,24.95,25.19,2259000.0,,2175000.0,,2250.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2026-02-04 19:22:39.586611
WNTR,25.05,24.92,24.98,2154700.0,,1529400.0,29600.0,,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2026-02-04 19:22:39.586611
SPNG,24.5,24.51,25.24,9000.0,1863100.0,1899000.0,3000.0,6750.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2026-02-04 19:22:40.635432
SMMR,24.87,24.91,25.11,,2067800.0,2270300.0,,,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2026-02-04 19:22:40.635432
ATMN,24.81,24.96,25.19,2250.0,2156200.0,1923600.0,,6750.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2026-02-04 19:22:40.635432
WNTR,25.01,24.94,24.97,,2032700.0,1549800.0,29600.0,,18800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2026-02-04 19:22:40.635432
SPNG,24.81,24.76,24.81,1612600.0,13500.0,1782100.0,3000.0,9000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,2026-02-04 19:22:41.685272
SMMR,25.14,24.91,25.04,2067800.0,,2242900.0,,,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,2026-02-04 19:22:41.685272
ATMN,24.78,24.78,25.19,2268500.0,,1806800.0,,9000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,2026-02-04 19:22:41.685272
WNTR,24.95,24.94,24.95,2064800.0,,1569400.0,29600.0,,18800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,2026-02-04 19:22:41.685272
SPNG,25.03,24.77,24.84,15750.0,1480600.0,1570200.0,3000.0,13500.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,2026-02-04 19:22:42.741485
SMMR,24.93,24.94,25.04,,2042500.0,2242900.0,,,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,2026-02-04 19:22:42.741485
ATMN,24.78,24.96,25.19,2250.0,2162200.0,1570700.0,,13500.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,2026-02-04 19:22:42.741485
WNTR,24.94,24.94,24.95,,2091800.0,1459100.0,30400.0,,18800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,2026-02-04 19:22:42.741485
SPNG,25.03,24.77,24.83,20250.0,1297900.0,15750.0,1460100.0,3000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2026-02-04 19:22:43.784651
SMMR,25.04,24.94,25.04,,2068900.0,,2270100.0,,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2026-02-04 19:22:43.784651
ATMN,24.7,24.71,24.89,2250.0,2197900.0,18000.0,1382800.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2026-02-04 19:22:43.784651
WNTR,24.97,24.96,24.97,,1984100.0,,1538900.0,29600.0,19600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2026-02-04 19:22:43.784651
SPNG,24.84,24.84,25.24,1173400.0,22500.0,1432400.0,3000.0,15750.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,2026-02-04 19:22:44.853601
SMMR,24.86,24.86,24.9,2076100.0,,2295800.0,,,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,2026-02-04 19:22:44.853601
ATMN,24.89,24.84,24.89,2298500.0,,1599400.0,,13500.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,2026-02-04 19:22:44.853601
WNTR,24.97,24.96,24.97,1996500.0,,1524300.0,29600.0,,19600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,2026-02-04 19:22:44.853601
SPNG,24.84,24.84,24.86,830900.0,29250.0,1205000.0,20250.0,3000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,2026-02-04 19:22:45.965162
