ticker,last_price,bid_price,ask_price,BUY_ANON,SELL_ANON,BUY_GIOT-3,BUY_UEBR-1,SELL_GIOT-4,SELL_UEBR-1,BUY_GIOT-4,SELL_GIOT-3,tick,timestamp
SMMR,24.93,24.93,25.08,1912000.0,2064200.0,0,0,0,0,0,0,3,2026-02-03 02:56:53.635557
ATMN,25.32,24.77,24.89,2239000.0,2205900.0,0,0,0,0,0,0,3,2026-02-03 02:56:53.635557
WNTR,24.91,25.17,25.19,2124200.0,2086300.0,0,0,0,0,0,0,3,2026-02-03 02:56:53.635557
SPNG,25.11,24.85,25.11,1783500.0,2048900.0,0,0,0,0,0,0,4,2026-02-03 02:56:54.673164
SMMR,25.12,24.93,25.12,1912000.0,2085200.0,0,0,0,0,0,0,4,2026-02-03 02:56:54.673164
ATMN,24.86,24.86,25.32,2248100.0,2094500.0,0,0,0,0,0,0,4,2026-02-03 02:56:54.673164
WNTR,25.17,24.93,25.17,2102300.0,2079500.0,0,0,0,0,0,0,4,2026-02-03 02:56:54.673164
SPNG,25.11,25.1,25.11,1995900.0,2048900.0,0,0,0,0,0,0,5,2026-02-03 02:56:55.702189
SMMR,25.12,24.93,25.12,2019900.0,2072100.0,0,0,0,0,0,0,5,2026-02-03 02:56:55.702189
ATMN,25.33,24.92,25.33,2253600.0,1958500.0,0,0,0,0,0,0,5,2026-02-03 02:56:55.702189
WNTR,25.19,24.96,25.19,2131500.0,2086300.0,0,0,0,0,0,0,5,2026-02-03 02:56:55.702189
SPNG,24.99,24.99,25.02,2003900.0,2022500.0,0,0,0,0,0,0,6,2026-02-03 02:56:56.737745
SMMR,24.92,24.92,24.97,2131100.0,2059100.0,0,0,0,0,0,0,6,2026-02-03 02:56:56.737745
ATMN,24.92,24.92,25.36,2253600.0,2172000.0,0,0,0,0,0,0,6,2026-02-03 02:56:56.737745
WNTR,25.19,24.96,25.19,2105500.0,2086300.0,0,0,0,0,0,0,6,2026-02-03 02:56:56.737745
SPNG,24.81,24.81,25.02,1976500.0,2022500.0,0,0,0,0,0,0,7,2026-02-03 02:56:57.273017
SMMR,24.92,24.92,24.97,2120500.0,2059100.0,0,0,0,0,0,0,7,2026-02-03 02:56:57.273017
ATMN,24.92,24.92,25.11,2273600.0,2277700.0,0,0,0,0,0,0,7,2026-02-03 02:56:57.273017
WNTR,25.2,24.96,25.2,2105500.0,2097600.0,0,0,0,0,0,0,7,2026-02-03 02:56:57.273017
SPNG,25.02,24.81,25.02,1994400.0,2022500.0,0,0,0,0,0,0,8,2026-02-03 02:56:58.301004
SMMR,24.97,25.11,25.12,2129300.0,2072100.0,0,0,0,0,0,0,8,2026-02-03 02:56:58.301004
ATMN,25.11,24.92,25.05,2273600.0,2285300.0,0,0,0,0,0,0,8,2026-02-03 02:56:58.301004
WNTR,25.2,24.96,25.14,2105500.0,2091700.0,0,0,0,0,0,0,8,2026-02-03 02:56:58.301004
SPNG,25.25,24.81,25.25,1994400.0,2092000.0,0,0,0,0,0,0,9,2026-02-03 02:56:59.326745
SMMR,24.88,24.88,25.08,2000300.0,2077500.0,0,0,0,0,0,0,9,2026-02-03 02:56:59.326745
ATMN,25.05,24.92,25.05,2273600.0,2324100.0,0,0,0,0,0,0,9,2026-02-03 02:56:59.326745
WNTR,25.2,24.96,25.01,2144000.0,2103300.0,0,0,0,0,0,0,9,2026-02-03 02:56:59.326745
SPNG,24.91,24.91,25.25,2000000.0,2092000.0,0,0,0,0,0,0,10,2026-02-03 02:57:00.356652
SMMR,25.0,24.88,25.0,2000300.0,2043500.0,0,0,0,0,0,0,10,2026-02-03 02:57:00.356652
ATMN,24.77,24.77,25.17,2244300.0,2290000.0,0,0,0,0,0,0,10,2026-02-03 02:57:00.356652
WNTR,24.88,24.99,25.01,2092200.0,2103300.0,0,0,0,0,0,0,10,2026-02-03 02:57:00.356652
SPNG,25.39,24.91,25.39,2000000.0,2096300.0,0,0,0,0,0,0,11,2026-02-03 02:57:01.390530
SMMR,25.0,24.88,25.0,2107800.0,2017900.0,0,0,0,0,0,0,11,2026-02-03 02:57:01.390530
ATMN,25.04,24.62,25.02,2224700.0,2332600.0,0,0,0,0,0,0,11,2026-02-03 02:57:01.390530
WNTR,24.86,24.86,24.92,2117700.0,2096200.0,0,0,0,0,0,0,11,2026-02-03 02:57:01.390530
SPNG,24.85,24.98,25.39,1996100.0,2096300.0,0,0,0,0,0,0,12,2026-02-03 02:57:02.414153
SMMR,24.96,24.86,24.94,1999900.0,2025200.0,0,0,0,0,0,0,12,2026-02-03 02:57:02.414153
ATMN,24.62,24.62,24.99,2224700.0,2344700.0,0,0,0,0,0,0,12,2026-02-03 02:57:02.414153
WNTR,25.01,24.86,24.93,2117700.0,2051200.0,0,0,0,0,0,0,12,2026-02-03 02:57:02.414153
SPNG,24.85,24.98,25.07,1963500.0,2058300.0,0,0,0,0,0,0,13,2026-02-03 02:57:03.440519
SMMR,25.0,25.06,25.07,2108400.0,2050000.0,0,0,0,0,0,0,13,2026-02-03 02:57:03.440519
ATMN,24.62,24.62,24.83,2232500.0,2338400.0,0,0,0,0,0,0,13,2026-02-03 02:57:03.440519
WNTR,25.02,24.86,25.02,2117700.0,2068000.0,0,0,0,0,0,0,13,2026-02-03 02:57:03.440519
SPNG,24.86,24.86,25.07,1968200.0,2058300.0,0,0,0,0,0,0,14,2026-02-03 02:57:04.468848
SMMR,25.07,24.89,24.94,2123100.0,2022600.0,0,0,0,0,0,0,14,2026-02-03 02:57:04.468848
ATMN,24.99,24.82,24.99,2223500.0,2344700.0,0,0,0,0,0,0,14,2026-02-03 02:57:04.468848
WNTR,24.86,24.86,25.02,2005800.0,2060700.0,0,0,0,0,0,0,14,2026-02-03 02:57:04.468848
SPNG,25.19,24.86,25.19,1975200.0,2083100.0,0,0,0,0,0,0,15,2026-02-03 02:57:05.498421
SMMR,24.89,24.91,24.94,2096700.0,2022600.0,0,0,0,0,0,0,15,2026-02-03 02:57:05.498421
ATMN,24.85,24.85,24.99,2245400.0,2376000.0,0,0,0,0,0,0,15,2026-02-03 02:57:05.498421
WNTR,24.95,24.95,24.98,2115300.0,2107200.0,0,0,0,0,0,0,15,2026-02-03 02:57:05.498421
SPNG,25.17,24.86,25.17,1975200.0,2061000.0,0,0,0,0,0,0,16,2026-02-03 02:57:06.534800
SMMR,25.08,24.91,24.98,2070600.0,2063700.0,0,0,0,0,0,0,16,2026-02-03 02:57:06.534800
ATMN,24.82,24.82,24.93,2223500.0,2320700.0,0,0,0,0,0,0,16,2026-02-03 02:57:06.534800
WNTR,24.98,24.86,24.94,2005800.0,2108800.0,0,0,0,0,0,0,16,2026-02-03 02:57:06.534800
SPNG,25.19,25.26,25.39,1970200.0,2086300.0,0,0,0,0,0,0,17,2026-02-03 02:57:07.599852
SMMR,24.86,24.86,24.98,2076100.0,2063700.0,0,0,0,0,0,0,17,2026-02-03 02:57:07.599852
ATMN,24.99,24.82,24.99,2223500.0,2358100.0,0,0,0,0,0,0,17,2026-02-03 02:57:07.599852
WNTR,24.91,24.85,24.91,1983600.0,2114500.0,0,0,0,0,0,0,17,2026-02-03 02:57:07.599852
SPNG,25.26,24.97,25.05,1975000.0,2057700.0,0,0,0,0,0,0,18,2026-02-03 02:57:08.650993
SMMR,24.86,24.86,24.88,2085300.0,2033100.0,0,0,0,0,0,0,18,2026-02-03 02:57:08.650993
ATMN,24.68,24.68,24.99,2199100.0,2348500.0,0,0,0,0,0,0,18,2026-02-03 02:57:08.650993
WNTR,24.84,24.84,24.91,2103200.0,2114500.0,0,0,0,0,0,0,18,2026-02-03 02:57:08.650993
SPNG,25.05,24.99,25.05,1988300.0,2062300.0,0,0,0,0,0,0,19,2026-02-03 02:57:09.681057
SMMR,24.88,24.95,25.08,2070800.0,2066100.0,0,0,0,0,0,0,19,2026-02-03 02:57:09.681057
ATMN,24.61,24.61,24.82,2227100.0,2382100.0,0,0,0,0,0,0,19,2026-02-03 02:57:09.681057
WNTR,24.84,24.84,24.91,2084300.0,2121800.0,0,0,0,0,0,0,19,2026-02-03 02:57:09.681057
SPNG,24.99,24.99,25.05,1969900.0,2032900.0,0,0,0,0,0,0,20,2026-02-03 02:57:10.714828
SMMR,24.84,24.84,25.08,2000600.0,2066100.0,0,0,0,0,0,0,20,2026-02-03 02:57:10.714828
ATMN,24.82,24.61,24.82,2211000.0,2382100.0,0,0,0,0,0,0,20,2026-02-03 02:57:10.714828
WNTR,24.84,24.84,24.88,2073600.0,2098500.0,0,0,0,0,0,0,20,2026-02-03 02:57:10.714828
SPNG,25.01,24.99,25.01,1969900.0,2034600.0,0,0,0,0,0,0,21,2026-02-03 02:57:11.742018
SMMR,24.85,24.87,24.96,2118700.0,2059400.0,0,0,0,0,0,0,21,2026-02-03 02:57:11.742018
ATMN,24.82,24.72,24.82,2202800.0,2398200.0,0,0,0,0,0,0,21,2026-02-03 02:57:11.742018
WNTR,24.95,24.84,24.91,2055500.0,2132400.0,0,0,0,0,0,0,21,2026-02-03 02:57:11.742018
SPNG,25.01,25.04,25.05,1944900.0,2032900.0,0,0,0,0,0,0,22,2026-02-03 02:57:12.783265
SMMR,25.12,25.15,25.16,2117700.0,2082500.0,0,0,0,0,0,0,22,2026-02-03 02:57:12.783265
ATMN,24.86,24.84,24.86,2207600.0,2359400.0,0,0,0,0,0,0,22,2026-02-03 02:57:12.783265
WNTR,24.98,24.84,24.98,2067800.0,2103600.0,0,0,0,0,0,0,22,2026-02-03 02:57:12.783265
SPNG,24.8,24.8,25.05,1933400.0,2032900.0,0,0,0,0,0,0,23,2026-02-03 02:57:13.316058
SMMR,24.92,24.92,25.13,2119100.0,2056700.0,0,0,0,0,0,0,23,2026-02-03 02:57:13.316058
ATMN,24.86,24.84,24.85,2207600.0,2436300.0,0,0,0,0,0,0,23,2026-02-03 02:57:13.316058
WNTR,25.01,24.98,25.01,2102400.0,2073600.0,0,0,0,0,0,0,23,2026-02-03 02:57:13.316058
SPNG,25.16,24.82,25.16,1950100.0,2037900.0,0,0,0,0,0,0,24,2026-02-03 02:57:14.351503
SMMR,24.84,24.84,24.98,2021600.0,2013400.0,0,0,0,0,0,0,24,2026-02-03 02:57:14.351503
ATMN,24.86,24.84,24.85,2207500.0,2437400.0,0,0,0,0,0,0,24,2026-02-03 02:57:14.351503
WNTR,24.76,24.76,25.01,1977800.0,2074000.0,0,0,0,0,0,0,24,2026-02-03 02:57:14.351503
SPNG,25.09,24.82,24.96,1950100.0,2034900.0,0,0,0,0,0,0,25,2026-02-03 02:57:15.384253
SMMR,24.98,24.84,24.92,2115700.0,2036300.0,0,0,0,0,0,0,25,2026-02-03 02:57:15.384253
ATMN,24.72,24.72,24.85,2217700.0,2413200.0,0,0,0,0,0,0,25,2026-02-03 02:57:15.384253
WNTR,25.01,25.01,25.06,2087900.0,2098800.0,0,0,0,0,0,0,25,2026-02-03 02:57:15.384253
SPNG,24.96,25.08,25.16,1983500.0,2037900.0,0,0,0,0,0,0,26,2026-02-03 02:57:16.412248
SMMR,24.92,24.89,24.92,2097700.0,2036300.0,0,0,0,0,0,0,26,2026-02-03 02:57:16.412248
ATMN,24.96,24.72,24.96,2217700.0,2381000.0,0,0,0,0,0,0,26,2026-02-03 02:57:16.412248
WNTR,25.03,25.03,25.06,2092200.0,2128300.0,0,0,0,0,0,0,26,2026-02-03 02:57:16.412248
SPNG,24.82,24.82,25.11,1978300.0,2002700.0,0,0,0,0,0,0,27,2026-02-03 02:57:17.439760
SMMR,24.84,24.84,24.92,2101100.0,2036300.0,0,0,0,0,0,0,27,2026-02-03 02:57:17.439760
ATMN,24.78,24.8,24.96,2200700.0,2381000.0,0,0,0,0,0,0,27,2026-02-03 02:57:17.439760
WNTR,24.74,24.87,25.06,2113500.0,2117400.0,0,0,0,0,0,0,27,2026-02-03 02:57:17.439760
SPNG,24.93,24.82,24.87,1978300.0,2000300.0,0,0,0,0,0,0,28,2026-02-03 02:57:18.467898
SMMR,24.87,24.86,24.87,2087800.0,2036300.0,0,0,0,0,0,0,28,2026-02-03 02:57:18.467898
ATMN,24.96,24.8,24.96,2200700.0,2355100.0,0,0,0,0,0,0,28,2026-02-03 02:57:18.467898
WNTR,25.07,24.92,25.04,2096500.0,2141500.0,0,0,0,0,0,0,28,2026-02-03 02:57:18.467898
SPNG,25.11,24.82,25.11,1956000.0,2012200.0,0,0,0,0,0,0,29,2026-02-03 02:57:19.502693
SMMR,24.98,24.86,24.98,2057300.0,2023800.0,0,0,0,0,0,0,29,2026-02-03 02:57:19.502693
ATMN,24.77,24.77,24.86,2205900.0,2324100.0,0,0,0,0,0,0,29,2026-02-03 02:57:19.502693
WNTR,25.08,24.92,25.08,2103800.0,2118800.0,0,0,0,0,0,0,29,2026-02-03 02:57:19.502693
SPNG,25.11,24.82,24.89,1947200.0,2027600.0,0,0,0,0,0,0,30,2026-02-03 02:57:20.537178
SMMR,25.13,24.86,25.13,2057300.0,2056700.0,0,0,0,0,0,0,30,2026-02-03 02:57:20.537178
ATMN,24.74,24.72,24.74,2217700.0,2330100.0,0,0,0,0,0,0,30,2026-02-03 02:57:20.537178
WNTR,24.97,24.97,25.08,2114600.0,2139000.0,0,0,0,0,0,0,30,2026-02-03 02:57:20.537178
SPNG,25.11,24.82,24.89,1956000.0,2027600.0,0,0,0,0,0,0,31,2026-02-03 02:57:21.564365
SMMR,24.84,24.84,25.04,2091900.0,2023300.0,0,0,0,0,0,0,31,2026-02-03 02:57:21.564365
ATMN,25.0,24.77,25.0,2234500.0,2342600.0,0,0,0,0,0,0,31,2026-02-03 02:57:21.564365
WNTR,25.11,24.92,25.11,2113400.0,2128200.0,0,0,0,0,0,0,31,2026-02-03 02:57:21.564365
SPNG,24.76,24.76,25.11,1966900.0,2014400.0,0,0,0,0,0,0,32,2026-02-03 02:57:22.598773
SMMR,24.82,24.82,24.86,2122100.0,2039400.0,0,0,0,0,0,0,32,2026-02-03 02:57:22.598773
ATMN,25.02,24.69,25.02,2201000.0,2386800.0,0,0,0,0,0,0,32,2026-02-03 02:57:22.598773
WNTR,25.11,24.92,24.96,2132000.0,2136400.0,0,0,0,0,0,0,32,2026-02-03 02:57:22.598773
SPNG,24.76,24.76,24.86,1966900.0,2050900.0,0,0,0,0,0,0,33,2026-02-03 02:57:23.644743
SMMR,24.86,24.9,24.96,2162600.0,2050900.0,0,0,0,0,0,0,33,2026-02-03 02:57:23.644743
ATMN,25.04,24.69,24.93,2201000.0,2364500.0,0,0,0,0,0,0,33,2026-02-03 02:57:23.644743
WNTR,24.96,24.97,25.05,2133300.0,2122200.0,0,0,0,0,0,0,33,2026-02-03 02:57:23.644743
SPNG,24.86,25.09,25.11,1967500.0,2033600.0,0,0,0,0,0,0,34,2026-02-03 02:57:24.706168
SMMR,24.96,24.88,24.96,2148700.0,2050900.0,0,0,0,0,0,0,34,2026-02-03 02:57:24.706168
ATMN,24.69,24.69,25.04,2242400.0,2332300.0,0,0,0,0,0,0,34,2026-02-03 02:57:24.706168
WNTR,25.11,24.99,25.11,2147700.0,2112200.0,0,0,0,0,0,0,34,2026-02-03 02:57:24.706168
SPNG,24.75,24.75,25.11,1987900.0,2039900.0,0,0,0,0,0,0,35,2026-02-03 02:57:25.742642
SMMR,24.92,24.92,24.95,2145800.0,2066000.0,0,0,0,0,0,0,35,2026-02-03 02:57:25.742642
ATMN,24.61,24.61,24.9,2227500.0,2380900.0,0,0,0,0,0,0,35,2026-02-03 02:57:25.742642
WNTR,24.99,24.99,25.11,2147700.0,2122400.0,0,0,0,0,0,0,35,2026-02-03 02:57:25.742642
SPNG,24.98,24.75,24.98,1967900.0,2024600.0,0,0,0,0,0,0,36,2026-02-03 02:57:26.771827
SMMR,24.98,24.92,24.98,2126100.0,2032600.0,0,0,0,0,0,0,36,2026-02-03 02:57:26.771827
ATMN,24.57,24.57,24.9,2243500.0,2372200.0,0,0,0,0,0,0,36,2026-02-03 02:57:26.771827
WNTR,25.02,24.99,25.02,2126400.0,2128500.0,0,0,0,0,0,0,36,2026-02-03 02:57:26.771827
SPNG,24.98,24.9,24.98,1999000.0,2024600.0,0,0,0,0,0,0,37,2026-02-03 02:57:27.809872
SMMR,25.01,24.92,24.94,2145900.0,2033900.0,0,0,0,0,0,0,37,2026-02-03 02:57:27.809872
ATMN,24.9,24.57,24.9,2243200.0,2372200.0,0,0,0,0,0,0,37,2026-02-03 02:57:27.809872
WNTR,24.97,24.97,24.99,2118100.0,2095800.0,0,0,0,0,0,0,37,2026-02-03 02:57:27.809872
SPNG,25.0,24.9,24.95,1999000.0,2041000.0,0,0,0,0,0,0,38,2026-02-03 02:57:28.843005
SMMR,24.94,24.95,25.04,2139000.0,2019200.0,0,0,0,0,0,0,38,2026-02-03 02:57:28.843005
ATMN,24.65,24.57,24.65,2243200.0,2363800.0,0,0,0,0,0,0,38,2026-02-03 02:57:28.843005
WNTR,25.14,24.97,25.14,2118100.0,2133000.0,0,0,0,0,0,0,38,2026-02-03 02:57:28.843005
SPNG,24.72,24.72,24.95,1942900.0,2041000.0,0,0,0,0,0,0,39,2026-02-03 02:57:29.873486
SMMR,25.09,24.92,25.09,2139900.0,2018900.0,0,0,0,0,0,0,39,2026-02-03 02:57:29.873486
ATMN,24.95,24.57,24.95,2278300.0,2344600.0,0,0,0,0,0,0,39,2026-02-03 02:57:29.873486
WNTR,25.15,25.08,25.09,2071900.0,2139400.0,0,0,0,0,0,0,39,2026-02-03 02:57:29.873486
SPNG,25.03,24.88,25.03,1973900.0,2031300.0,0,0,0,0,0,0,40,2026-02-03 02:57:30.400456
SMMR,25.09,24.92,24.94,2139900.0,2037300.0,0,0,0,0,0,0,40,2026-02-03 02:57:30.400456
ATMN,24.95,24.57,24.95,2278300.0,2323400.0,0,0,0,0,0,0,40,2026-02-03 02:57:30.400456
WNTR,25.09,25.08,25.09,2071900.0,2157400.0,0,0,0,0,0,0,40,2026-02-03 02:57:30.400456
SPNG,25.03,24.88,25.03,1979600.0,2030200.0,0,0,0,0,0,0,41,2026-02-03 02:57:31.433277
SMMR,24.92,24.92,24.94,2126400.0,2053700.0,0,0,0,0,0,0,41,2026-02-03 02:57:31.433277
ATMN,24.56,24.76,24.95,2290500.0,2323400.0,0,0,0,0,0,0,41,2026-02-03 02:57:31.433277
WNTR,24.97,24.97,25.02,2079400.0,2158100.0,0,0,0,0,0,0,41,2026-02-03 02:57:31.433277
SPNG,24.72,24.72,25.03,1953900.0,2012700.0,0,0,0,0,0,0,42,2026-02-03 02:57:32.461927
SMMR,24.97,24.92,24.97,2154600.0,2023500.0,0,0,0,0,0,0,42,2026-02-03 02:57:32.461927
ATMN,24.76,24.55,24.69,2310200.0,2319300.0,0,0,0,0,0,0,42,2026-02-03 02:57:32.461927
WNTR,24.92,24.92,25.02,2077900.0,2158100.0,0,0,0,0,0,0,42,2026-02-03 02:57:32.461927
SPNG,24.72,24.72,24.75,1983600.0,2013900.0,0,0,0,0,0,0,43,2026-02-03 02:57:33.487902
SMMR,24.97,24.93,24.97,2103900.0,2029600.0,0,0,0,0,0,0,43,2026-02-03 02:57:33.487902
ATMN,24.69,24.55,24.69,2266000.0,2319300.0,0,0,0,0,0,0,43,2026-02-03 02:57:33.487902
WNTR,24.92,24.92,25.02,2089600.0,2163300.0,0,0,0,0,0,0,43,2026-02-03 02:57:33.487902
SPNG,24.75,24.76,25.03,1976600.0,2012700.0,0,0,0,0,0,0,44,2026-02-03 02:57:34.516282
SMMR,24.97,25.03,25.05,2046100.0,2005800.0,0,0,0,0,0,0,44,2026-02-03 02:57:34.516282
ATMN,24.8,24.81,24.95,2288400.0,2323400.0,0,0,0,0,0,0,44,2026-02-03 02:57:34.516282
WNTR,24.98,24.99,25.02,2079600.0,2163300.0,0,0,0,0,0,0,44,2026-02-03 02:57:34.516282
SPNG,25.17,24.72,25.17,1983600.0,2019000.0,0,0,0,0,0,0,45,2026-02-03 02:57:35.547252
SMMR,25.09,25.03,25.09,2046100.0,2029600.0,0,0,0,0,0,0,45,2026-02-03 02:57:35.547252
ATMN,24.65,24.87,24.95,2268700.0,2293900.0,0,0,0,0,0,0,45,2026-02-03 02:57:35.547252
WNTR,24.92,24.92,25.17,2096300.0,2113600.0,0,0,0,0,0,0,45,2026-02-03 02:57:35.547252
SPNG,25.18,24.72,25.18,1983600.0,2020000.0,0,0,0,0,0,0,46,2026-02-03 02:57:36.570304
SMMR,25.03,24.94,25.0,2056500.0,2039500.0,0,0,0,0,0,0,46,2026-02-03 02:57:36.570304
ATMN,24.87,24.55,24.87,2272000.0,2320300.0,0,0,0,0,0,0,46,2026-02-03 02:57:36.570304
WNTR,24.91,24.91,25.17,2111400.0,2122800.0,0,0,0,0,0,0,46,2026-02-03 02:57:36.570304
SPNG,24.71,24.71,24.99,1992500.0,2024800.0,0,0,0,0,0,0,47,2026-02-03 02:57:37.594369
SMMR,24.92,24.92,25.0,2102000.0,2039100.0,0,0,0,0,0,0,47,2026-02-03 02:57:37.594369
ATMN,24.92,24.55,24.92,2272000.0,2304600.0,0,0,0,0,0,0,47,2026-02-03 02:57:37.594369
WNTR,24.88,25.11,25.17,2062700.0,2122800.0,0,0,0,0,0,0,47,2026-02-03 02:57:37.594369
SPNG,25.21,24.71,25.13,1992500.0,2025900.0,0,0,0,0,0,0,48,2026-02-03 02:57:38.621368
SMMR,25.04,24.91,25.04,2118600.0,2030500.0,0,0,0,0,0,0,48,2026-02-03 02:57:38.621368
ATMN,24.55,24.55,24.92,2272000.0,2304600.0,0,0,0,0,0,0,48,2026-02-03 02:57:38.621368
WNTR,25.11,24.97,25.07,2105000.0,2140300.0,0,0,0,0,0,0,48,2026-02-03 02:57:38.621368
SPNG,25.21,24.71,25.15,1992500.0,2055700.0,0,0,0,0,0,0,49,2026-02-03 02:57:39.643272
SMMR,24.87,24.87,25.09,2094500.0,2051500.0,0,0,0,0,0,0,49,2026-02-03 02:57:39.643272
ATMN,25.03,24.94,25.03,2273200.0,2292400.0,0,0,0,0,0,0,49,2026-02-03 02:57:39.643272
WNTR,25.07,25.13,25.17,2095800.0,2122800.0,0,0,0,0,0,0,49,2026-02-03 02:57:39.643272
SPNG,25.15,24.69,25.15,2006200.0,2055700.0,0,0,0,0,0,0,50,2026-02-03 02:57:40.670896
SMMR,25.09,24.87,25.04,2114000.0,2049400.0,0,0,0,0,0,0,50,2026-02-03 02:57:40.670896
ATMN,24.94,24.94,25.03,2273200.0,2322800.0,0,0,0,0,0,0,50,2026-02-03 02:57:40.670896
WNTR,24.97,24.97,25.17,2097300.0,2133100.0,0,0,0,0,0,0,50,2026-02-03 02:57:40.670896
SPNG,24.69,24.69,25.13,1998800.0,2041200.0,0,0,0,0,0,0,51,2026-02-03 02:57:41.718063
SMMR,25.09,24.87,25.04,2114000.0,2037500.0,0,0,0,0,0,0,51,2026-02-03 02:57:41.718063
ATMN,24.94,24.94,24.98,2273200.0,2322100.0,0,0,0,0,0,0,51,2026-02-03 02:57:41.718063
WNTR,24.97,24.97,25.07,2098000.0,2107800.0,0,0,0,0,0,0,51,2026-02-03 02:57:41.718063
SPNG,25.08,24.67,25.08,2019000.0,2051400.0,0,0,0,0,0,0,52,2026-02-03 02:57:42.758480
SMMR,25.04,24.87,24.88,2092900.0,2040000.0,0,0,0,0,0,0,52,2026-02-03 02:57:42.758480
ATMN,24.84,24.55,24.84,2279000.0,2338300.0,0,0,0,0,0,0,52,2026-02-03 02:57:42.758480
WNTR,25.04,24.96,25.04,2098000.0,2092800.0,0,0,0,0,0,0,52,2026-02-03 02:57:42.758480
SPNG,24.65,24.65,25.08,2024100.0,2071600.0,0,0,0,0,0,0,53,2026-02-03 02:57:43.811262
SMMR,25.04,24.87,24.88,2100500.0,2032900.0,0,0,0,0,0,0,53,2026-02-03 02:57:43.811262
ATMN,25.04,24.55,25.04,2326700.0,2354300.0,0,0,0,0,0,0,53,2026-02-03 02:57:43.811262
WNTR,25.12,25.0,25.12,2047800.0,2102500.0,0,0,0,0,0,0,53,2026-02-03 02:57:43.811262
SPNG,25.23,24.65,25.23,2024100.0,2072100.0,0,0,0,0,0,0,54,2026-02-03 02:57:44.846604
SMMR,24.92,24.87,24.92,2100500.0,2047600.0,0,0,0,0,0,0,54,2026-02-03 02:57:44.846604
ATMN,25.08,24.55,25.08,2332100.0,2320200.0,0,0,0,0,0,0,54,2026-02-03 02:57:44.846604
WNTR,25.01,25.01,25.12,2058000.0,2094700.0,0,0,0,0,0,0,54,2026-02-03 02:57:44.846604
SPNG,24.63,24.63,25.14,2025800.0,2067400.0,0,0,0,0,0,0,55,2026-02-03 02:57:45.885890
SMMR,24.94,24.87,24.94,2089000.0,2053000.0,0,0,0,0,0,0,55,2026-02-03 02:57:45.885890
ATMN,24.55,24.87,25.08,2333200.0,2320200.0,0,0,0,0,0,0,55,2026-02-03 02:57:45.885890
WNTR,25.0,25.0,25.07,2042100.0,2059900.0,0,0,0,0,0,0,55,2026-02-03 02:57:45.885890
SPNG,25.14,24.63,25.14,2025800.0,2067400.0,0,0,0,0,0,0,56,2026-02-03 02:57:46.923284
SMMR,24.94,24.87,24.9,2128800.0,2045300.0,0,0,0,0,0,0,56,2026-02-03 02:57:46.923284
ATMN,24.55,24.87,25.0,2333200.0,2290000.0,0,0,0,0,0,0,56,2026-02-03 02:57:46.923284
WNTR,25.07,25.1,25.12,2030000.0,2067500.0,0,0,0,0,0,0,56,2026-02-03 02:57:46.923284
SPNG,24.86,24.63,24.86,2031500.0,2039200.0,0,0,0,0,0,0,57,2026-02-03 02:57:47.959839
SMMR,24.94,24.89,24.94,2107900.0,2053000.0,0,0,0,0,0,0,57,2026-02-03 02:57:47.959839
ATMN,25.06,24.87,25.06,2333200.0,2298100.0,0,0,0,0,0,0,57,2026-02-03 02:57:47.959839
