ticker,last_price,bid_price,ask_price,BUY_ANON,SELL_ANON,BUY_WRSW-2,SELL_WRSW-1,SELL_COLA-1,BUY_NAIT-1,BUY_WRSW-1,SELL_BRCH-1,SELL_WRSW-3,SELL_UOTB-2,BUY_LAVL-1,SELL_UOTB-1,BUY_UEBR-1,BUY_COLA-3,SELL_LAVL-1,BUY_WRSW-3,BUY_BRCH-1,SELL_UEBR-1,BUY_UOTB-1,BUY_UOTB-2,BUY_UOTB-3,SELL_COLA-3,SELL_WRSW-2,BUY_COLA-1,SELL_UOTB-3,SELL_NAIT-1,tick,timestamp
WNTR,24.91,24.91,25.0,2179300.0,10000.0,1744400.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2026-02-04 16:12:08.385049
SPNG,24.82,24.83,25.19,2168100.0,4666.0,2274300.0,4666.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2026-02-04 16:12:09.434695
SMMR,24.89,25.0,25.03,2175700.0,9333.0,2161300.0,9333.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2026-02-04 16:12:09.434695
ATMN,24.97,25.05,25.22,2188700.0,7000.0,2113600.0,7000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2026-02-04 16:12:09.434695
WNTR,25.08,24.99,25.07,2190900.0,10000.0,1843600.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2026-02-04 16:12:09.434695
SPNG,24.82,24.83,25.19,2257500.0,4666.0,2274300.0,4666.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2026-02-04 16:12:10.473121
SMMR,25.07,25.0,25.07,2175700.0,9333.0,2177700.0,9333.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2026-02-04 16:12:10.473121
ATMN,25.05,25.05,25.18,2188700.0,7000.0,2133100.0,7000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2026-02-04 16:12:10.473121
WNTR,25.07,24.99,25.07,2190900.0,10000.0,1952700.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2026-02-04 16:12:10.473121
SPNG,25.24,24.83,25.24,2257500.0,4666.0,2236300.0,4666.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2026-02-04 16:12:11.522858
SMMR,24.98,25.03,25.07,2155800.0,9333.0,2285800.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2026-02-04 16:12:11.522858
ATMN,24.81,24.81,24.92,2198200.0,7000.0,2114300.0,7000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2026-02-04 16:12:11.522858
WNTR,24.9,24.9,25.07,2174700.0,10000.0,1962600.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2026-02-04 16:12:11.522858
SPNG,24.83,24.62,24.81,2271100.0,4666.0,2272800.0,4666.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2026-02-04 16:12:12.579284
SMMR,25.05,24.89,25.05,2154000.0,9333.0,2176800.0,9333.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2026-02-04 16:12:12.579284
ATMN,25.18,24.81,25.18,2167400.0,7000.0,2112000.0,7000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2026-02-04 16:12:12.579284
WNTR,25.06,25.06,25.07,2165000.0,10000.0,2114700.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2026-02-04 16:12:12.579284
SPNG,24.81,24.93,25.22,2272400.0,4666.0,2253100.0,4666.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2026-02-04 16:12:13.637661
SMMR,25.12,24.84,25.12,2133900.0,9333.0,2183700.0,9333.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2026-02-04 16:12:13.637661
ATMN,24.74,24.74,24.93,2188600.0,7000.0,2090900.0,7000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2026-02-04 16:12:13.637661
WNTR,25.06,24.9,24.98,2174700.0,10000.0,2109500.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2026-02-04 16:12:13.637661
SPNG,25.22,24.62,25.22,2278200.0,4666.0,2290800.0,4666.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2026-02-04 16:12:14.698111
SMMR,25.13,24.84,25.13,2133900.0,9333.0,2305600.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2026-02-04 16:12:14.698111
ATMN,24.74,24.74,24.93,2146100.0,7000.0,2090900.0,7000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2026-02-04 16:12:14.698111
WNTR,25.06,24.9,24.98,2161900.0,10000.0,2147800.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2026-02-04 16:12:14.698111
SPNG,24.62,24.68,25.22,2292300.0,4666.0,2290800.0,4666.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2026-02-04 16:12:15.258807
SMMR,25.13,24.84,25.03,2133900.0,9333.0,2193700.0,9333.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2026-02-04 16:12:15.258807
ATMN,24.74,24.78,24.92,2110800.0,7000.0,2090200.0,7000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2026-02-04 16:12:15.258807
WNTR,25.07,24.9,25.07,2161900.0,10000.0,2012500.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2026-02-04 16:12:15.258807
SPNG,25.22,24.68,25.06,2292300.0,4666.0,2303100.0,4666.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2026-02-04 16:12:16.321298
SMMR,25.13,25.01,25.03,2128300.0,9333.0,2153200.0,9333.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2026-02-04 16:12:16.321298
ATMN,24.74,24.83,24.92,2146500.0,7000.0,2090200.0,7000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2026-02-04 16:12:16.321298
WNTR,25.09,24.89,25.09,2174900.0,10000.0,2034700.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2026-02-04 16:12:16.321298
SPNG,25.06,24.68,25.06,2308500.0,4666.0,2303100.0,4666.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2026-02-04 16:12:17.387103
SMMR,25.08,25.01,25.04,2128300.0,9333.0,2145800.0,9333.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2026-02-04 16:12:17.387103
ATMN,24.74,24.74,24.93,2146100.0,7000.0,2090300.0,7000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2026-02-04 16:12:17.387103
WNTR,24.89,24.89,25.09,2174900.0,10000.0,2126300.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2026-02-04 16:12:17.387103
SPNG,24.62,24.62,25.06,2309900.0,4666.0,2329000.0,4666.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2026-02-04 16:12:18.458175
SMMR,25.0,25.0,25.04,2144500.0,9333.0,2145800.0,9333.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2026-02-04 16:12:18.458175
ATMN,25.12,24.74,25.12,2141200.0,7000.0,2056800.0,7000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2026-02-04 16:12:18.458175
WNTR,25.09,25.08,25.09,2187300.0,10000.0,2106200.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2026-02-04 16:12:18.458175
SPNG,25.18,24.88,25.18,2335300.0,4666.0,2297400.0,4666.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2026-02-04 16:12:19.511947
SMMR,24.97,24.97,25.02,2136700.0,9333.0,2133500.0,9333.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2026-02-04 16:12:19.511947
ATMN,25.22,25.27,25.29,2162100.0,7000.0,2091900.0,7000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2026-02-04 16:12:19.511947
WNTR,25.08,25.08,25.09,2187300.0,10000.0,2144400.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2026-02-04 16:12:19.511947
SPNG,24.62,24.62,25.18,2309900.0,4666.0,2319300.0,4666.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2026-02-04 16:12:20.579257
SMMR,24.97,24.97,25.02,2136700.0,9333.0,2115700.0,9333.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2026-02-04 16:12:20.579257
ATMN,25.29,24.71,25.29,2135700.0,7000.0,2089000.0,7000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2026-02-04 16:12:20.579257
WNTR,24.86,24.86,24.98,2187100.0,10000.0,2140900.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2026-02-04 16:12:20.579257
SPNG,24.54,24.54,25.18,2345100.0,4666.0,2316400.0,4666.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2026-02-04 16:12:21.626409
SMMR,24.97,24.97,24.99,2123900.0,9333.0,2092000.0,9333.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2026-02-04 16:12:21.626409
ATMN,25.29,24.66,24.72,2134500.0,7000.0,2040100.0,7000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2026-02-04 16:12:21.626409
WNTR,25.1,25.06,25.1,2166600.0,10000.0,2152500.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2026-02-04 16:12:21.626409
SPNG,24.54,24.54,25.18,2371000.0,4666.0,2316400.0,4666.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2026-02-04 16:12:22.664665
SMMR,24.93,24.93,25.02,2225300.0,,2233300.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2026-02-04 16:12:22.664665
ATMN,25.29,24.99,25.0,2104100.0,7000.0,2042700.0,7000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2026-02-04 16:12:22.664665
WNTR,25.1,25.06,25.1,2166600.0,10000.0,2161700.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2026-02-04 16:12:22.664665
SPNG,25.2,24.52,25.2,2334700.0,4666.0,2306500.0,4666.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2026-02-04 16:12:23.696550
SMMR,25.06,24.93,25.06,2139100.0,9333.0,2154600.0,9333.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2026-02-04 16:12:23.696550
ATMN,24.71,24.82,25.0,2104600.0,7000.0,2042700.0,7000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2026-02-04 16:12:23.696550
WNTR,25.11,25.06,25.11,2163100.0,10000.0,2184300.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2026-02-04 16:12:23.696550
SPNG,25.24,24.52,25.24,2370800.0,4666.0,2281300.0,4666.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2026-02-04 16:12:24.727074
SMMR,25.06,25.07,25.08,2204400.0,,2136500.0,9333.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2026-02-04 16:12:24.727074
ATMN,25.0,25.09,25.16,2094000.0,7000.0,2059000.0,7000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2026-02-04 16:12:24.727074
WNTR,25.06,24.86,24.88,2174900.0,10000.0,2166100.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2026-02-04 16:12:24.727074
SPNG,25.26,24.39,25.26,2343400.0,4666.0,2280100.0,4666.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2026-02-04 16:12:25.760651
SMMR,25.06,25.07,25.08,2204400.0,,2149300.0,9333.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2026-02-04 16:12:25.760651
ATMN,24.63,24.63,25.16,2120500.0,7000.0,2067300.0,7000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2026-02-04 16:12:25.760651
WNTR,24.88,24.96,25.0,2146400.0,10000.0,2155700.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2026-02-04 16:12:25.760651
SPNG,25.33,24.73,25.33,2372400.0,4666.0,2255500.0,4666.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2026-02-04 16:12:26.795544
SMMR,25.08,25.08,25.11,2215600.0,,2163100.0,9333.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2026-02-04 16:12:26.795544
ATMN,24.63,24.63,24.99,2120500.0,7000.0,2068100.0,7000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2026-02-04 16:12:26.795544
WNTR,24.85,24.77,24.78,2163000.0,9584.0,2170200.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2026-02-04 16:12:26.795544
SPNG,25.18,24.73,25.18,2372400.0,5599.0,2286700.0,2799.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2026-02-04 16:12:27.332731
SMMR,24.89,24.89,25.11,2201200.0,,2131800.0,9333.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2026-02-04 16:12:27.332731
ATMN,24.99,25.01,25.16,2156600.0,7000.0,2067300.0,7000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2026-02-04 16:12:27.332731
WNTR,24.78,24.85,25.0,2144800.0,9584.0,2155700.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2026-02-04 16:12:27.332731
SPNG,24.73,24.43,24.73,2348100.0,5599.0,2321700.0,2799.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2026-02-04 16:12:28.414647
SMMR,25.11,24.89,25.11,2192400.0,,2131800.0,9333.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2026-02-04 16:12:28.414647
ATMN,25.01,24.63,24.69,2097100.0,7000.0,2079300.0,7000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2026-02-04 16:12:28.414647
WNTR,24.78,24.96,25.0,2259400.0,,2184600.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2026-02-04 16:12:28.414647
SPNG,24.73,24.64,24.73,2355100.0,5599.0,2321700.0,2799.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2026-02-04 16:12:29.491001
SMMR,25.08,25.08,25.11,2202900.0,,2126700.0,9333.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2026-02-04 16:12:29.491001
ATMN,25.16,25.03,25.16,2093800.0,7000.0,2067300.0,7000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2026-02-04 16:12:29.491001
WNTR,24.96,24.96,24.99,2262800.0,,2203900.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2026-02-04 16:12:29.491001
SPNG,24.73,24.64,24.73,2332700.0,5599.0,2321700.0,2799.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2026-02-04 16:12:30.567898
SMMR,25.08,25.08,25.09,2202900.0,,2064500.0,9333.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2026-02-04 16:12:30.567898
ATMN,25.03,24.73,24.78,2095200.0,7000.0,2086600.0,7000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2026-02-04 16:12:30.567898
WNTR,24.95,24.95,24.97,2221200.0,,2194200.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2026-02-04 16:12:30.567898
SPNG,24.73,24.71,24.73,2336900.0,5599.0,2321700.0,2799.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2026-02-04 16:12:31.618790
SMMR,25.09,25.08,25.09,2202900.0,,2181200.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2026-02-04 16:12:31.618790
ATMN,24.78,24.73,24.78,2103700.0,7000.0,2086600.0,7000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2026-02-04 16:12:31.618790
WNTR,24.92,24.92,24.97,2153900.0,9584.0,2199400.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2026-02-04 16:12:31.618790
SPNG,24.86,24.86,25.18,2358100.0,5599.0,2310400.0,2799.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,2026-02-04 16:12:32.661679
SMMR,24.87,24.87,25.1,2118200.0,9333.0,2174400.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,2026-02-04 16:12:32.661679
ATMN,24.78,24.73,24.78,2177600.0,7000.0,2086600.0,7000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,2026-02-04 16:12:32.661679
WNTR,24.97,24.91,24.97,2154100.0,9584.0,2210800.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,2026-02-04 16:12:32.661679
SPNG,25.05,24.86,24.91,2336100.0,5599.0,2305100.0,2799.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,2026-02-04 16:12:33.713769
SMMR,24.89,24.98,25.1,2235300.0,,2067200.0,9333.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,2026-02-04 16:12:33.713769
ATMN,25.29,24.73,25.11,2155600.0,7000.0,2047900.0,7000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,2026-02-04 16:12:33.713769
WNTR,24.98,24.91,24.93,2154100.0,9584.0,2238500.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,2026-02-04 16:12:33.713769
SPNG,25.05,24.86,24.91,2331800.0,5599.0,2316000.0,2799.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2026-02-04 16:12:34.784192
SMMR,24.97,24.97,25.13,2104300.0,9333.0,2026500.0,9333.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2026-02-04 16:12:34.784192
ATMN,25.27,24.73,24.83,2155600.0,7000.0,2194200.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2026-02-04 16:12:34.784192
WNTR,24.99,24.92,24.99,2194200.0,9584.0,2216500.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2026-02-04 16:12:34.784192
SPNG,25.05,24.86,24.91,2331800.0,5599.0,2316000.0,2799.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,2026-02-04 16:12:35.360256
SMMR,25.14,24.99,25.14,2215600.0,,2041800.0,9333.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,2026-02-04 16:12:35.360256
ATMN,25.27,24.73,24.83,2153800.0,7000.0,2104700.0,7000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,2026-02-04 16:12:35.360256
WNTR,25.04,24.92,25.04,2194200.0,9584.0,2214100.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,2026-02-04 16:12:35.360256
SPNG,25.0,24.86,25.0,2331800.0,5599.0,2345400.0,2799.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,2026-02-04 16:12:36.398005
SMMR,25.14,25.01,25.14,2224500.0,,2041800.0,9333.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,2026-02-04 16:12:36.398005
ATMN,25.3,24.73,25.3,2153800.0,7000.0,2081000.0,7000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,2026-02-04 16:12:36.398005
WNTR,24.92,24.92,25.04,2194200.0,9584.0,2198800.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,2026-02-04 16:12:36.398005
SPNG,24.83,24.83,25.0,2323200.0,5599.0,2345400.0,2799.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,2026-02-04 16:12:37.462742
