ticker,last_price,bid_price,ask_price,BUY_ANON,SELL_ANON,BUY_GIOT-3,SELL_WRSW-3,BUY_LUIS-1,SELL_UOTB-2,SELL_BRCH-3,BUY_LAVL-1,BUY_BRCH-3,BUY_UEBR-1,BUY_UOTB-1,BUY_UOTB-2,SELL_LUIS-1,SELL_COLA-3,BUY_COLA-1,SELL_UOTB-3,SELL_NAIT-1,BUY_WRSW-2,SELL_WRSW-1,BUY_CNCD-5,SELL_COLB-2,SELL_COLA-1,BUY_NAIT-1,BUY_WRSW-1,SELL_BRCH-1,BUY_BRCH-2,SELL_UOTB-1,BUY_COLA-3,SELL_LAVL-1,BUY_WRSW-3,BUY_BRCH-1,SELL_UEBR-1,SELL_GIOT-3,BUY_UOTB-3,BUY_CAMN-1,SELL_CNCD-5,BUY_COLB-2,SELL_WRSW-2,SELL_BRCH-2,tick,timestamp
SPNG,25.05,24.7,25.05,3000.0,2030100.0,1894900.0,3000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2026-02-05 19:33:48.434863
SMMR,24.89,24.89,24.94,750.0,2228200.0,2300300.0,3000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2026-02-05 19:33:48.434863
ATMN,24.82,24.82,24.98,750.0,1936600.0,1857900.0,3000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2026-02-05 19:33:48.434863
WNTR,25.17,24.97,25.17,4500.0,1610900.0,2317200.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2026-02-05 19:33:48.434863
SPNG,25.05,24.73,25.02,1312.0,6000.0,1806400.0,1312.0,1690300.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2026-02-05 19:33:49.479513
SMMR,24.89,24.89,24.92,1312.0,,2200700.0,2624.0,2300300.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2026-02-05 19:33:49.479513
ATMN,25.05,24.82,25.05,1312.0,2250.0,1834000.0,,1889500.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2026-02-05 19:33:49.479513
WNTR,25.17,25.02,25.03,2624.0,,1610900.0,1312.0,2180800.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2026-02-05 19:33:49.479513
SPNG,25.05,25.15,25.35,12000.0,1595100.0,1312.0,1683600.0,9000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2026-02-05 19:33:50.525902
SMMR,24.89,24.89,24.92,,2243700.0,1312.0,2300300.0,,2624.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2026-02-05 19:33:50.525902
ATMN,25.02,25.02,25.04,4500.0,1755000.0,1312.0,1769700.0,2250.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2026-02-05 19:33:50.525902
WNTR,25.02,24.93,24.98,,1610900.0,,2186000.0,,1312.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2026-02-05 19:33:50.525902
SPNG,24.98,24.99,25.34,1799000.0,9000.0,15000.0,1410700.0,1734.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2026-02-05 19:33:51.570247
SMMR,24.89,24.88,24.89,2243300.0,,,2397300.0,,1734.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2026-02-05 19:33:51.570247
ATMN,25.25,25.04,25.1,1560200.0,9000.0,2250.0,1764600.0,1734.0,3468.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2026-02-05 19:33:51.570247
WNTR,25.03,25.01,25.03,1730700.0,,,2304100.0,,3468.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2026-02-05 19:33:51.570247
SPNG,25.0,24.79,24.87,1979300.0,3000.0,1169900.0,3680.0,18000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2026-02-05 19:33:52.618433
SMMR,25.07,24.97,25.07,2232000.0,,2364900.0,,,1734.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2026-02-05 19:33:52.618433
ATMN,25.02,24.83,24.86,1540800.0,11250.0,1844900.0,,2250.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2026-02-05 19:33:52.618433
WNTR,24.91,24.91,25.01,1594800.0,,2155000.0,973.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2026-02-05 19:33:52.618433
SPNG,24.87,24.79,24.86,1992900.0,934.0,18000.0,1405600.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2026-02-05 19:33:53.669728
SMMR,25.08,25.08,25.12,2362600.0,,,2368500.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2026-02-05 19:33:53.669728
ATMN,24.86,25.16,25.26,1349000.0,934.0,,1810800.0,13500.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2026-02-05 19:33:53.669728
WNTR,24.87,24.81,24.82,1834500.0,,,2040400.0,,4914.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2026-02-05 19:33:53.669728
SPNG,25.35,24.79,25.34,2018800.0,3000.0,9000.0,1675600.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2026-02-05 19:33:54.741820
SMMR,25.08,24.93,25.07,2373600.0,,,2423700.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2026-02-05 19:33:54.741820
ATMN,24.86,24.82,25.26,1769300.0,6750.0,,2018500.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2026-02-05 19:33:54.741820
WNTR,25.17,24.84,25.17,2080900.0,,,2300700.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2026-02-05 19:33:54.741820
SPNG,25.09,25.1,25.23,100.0,8400.0,250.0,3000.0,1731200.0,8400.0,100.0,15000.0,1244500.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2026-02-05 19:33:55.828872
SMMR,24.94,24.94,25.04,,,,,2360200.0,,17882.0,,2031600.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2026-02-05 19:33:55.828872
ATMN,24.78,25.05,25.13,100.0,19200.0,,,1773300.0,19200.0,4066.0,4500.0,1375800.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2026-02-05 19:33:55.828872
WNTR,25.17,24.98,25.06,14426.0,,6000.0,,2060400.0,,11574.0,,1995400.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2026-02-05 19:33:55.828872
SPNG,24.7,24.7,25.2,6000.0,1937200.0,1825.0,18000.0,1049000.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2026-02-05 19:33:56.882595
SMMR,24.88,24.89,24.97,,2221400.0,25358.0,,1894100.0,100.0,6000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2026-02-05 19:33:56.882595
ATMN,24.78,24.78,24.89,,1855000.0,11566.0,9000.0,961400.0,,6000.0,19200.0,19200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2026-02-05 19:33:56.882595
WNTR,24.96,24.84,24.88,,2198100.0,16000.0,,1836700.0,10000.0,6000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2026-02-05 19:33:56.882595
SPNG,24.68,24.68,24.99,2106500.0,500.0,1825.0,21000.0,882800.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2026-02-05 19:33:57.428411
SMMR,25.07,24.89,25.01,2221400.0,,,,2382500.0,100.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2026-02-05 19:33:57.428411
ATMN,25.11,25.11,25.14,1773000.0,,3966.0,4500.0,1718600.0,,28800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2026-02-05 19:33:57.428411
WNTR,24.8,24.8,24.88,2215100.0,6000.0,16000.0,,1836700.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2026-02-05 19:33:57.428411
SPNG,24.99,24.85,24.99,6000.0,4547.0,1904600.0,6000.0,15000.0,1355200.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2026-02-05 19:33:58.484309
SMMR,24.87,24.87,25.01,,,2335000.0,6000.0,,2275900.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2026-02-05 19:33:58.484309
ATMN,25.09,25.09,25.14,6000.0,,1945600.0,,6750.0,1591800.0,1337.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2026-02-05 19:33:58.484309
WNTR,24.8,24.8,24.84,,250.0,2335300.0,6000.0,,2062300.0,8262.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2026-02-05 19:33:58.484309
SPNG,25.04,25.04,25.33,2005900.0,1317.0,15000.0,1469000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2026-02-05 19:33:59.569132
SMMR,24.89,24.89,25.01,2181800.0,6201.0,,2275900.0,6000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2026-02-05 19:33:59.569132
ATMN,24.8,24.78,24.8,2053500.0,,11250.0,1292900.0,,9388.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2026-02-05 19:33:59.569132
WNTR,24.89,24.84,24.89,2352400.0,250.0,,2198800.0,6000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2026-02-05 19:33:59.569132
SPNG,24.97,24.91,24.97,6000.0,1317.0,1907400.0,1225300.0,2364.0,1552.0,18000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2026-02-05 19:34:00.619053
SMMR,24.87,24.87,24.97,,,2347800.0,2073300.0,6000.0,6991.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2026-02-05 19:34:00.619053
ATMN,24.78,24.78,24.8,,1157.0,1979400.0,1094600.0,6000.0,9388.0,13500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2026-02-05 19:34:00.619053
WNTR,25.09,24.86,25.01,6000.0,7554.0,2122300.0,2205100.0,6000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2026-02-05 19:34:00.619053
SPNG,24.97,24.91,24.94,6000.0,665.0,1919600.0,100.0,1218500.0,2364.0,18000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2026-02-05 19:34:01.685708
SMMR,25.01,24.89,24.95,6000.0,10051.0,1956700.0,15095.0,1969400.0,6000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2026-02-05 19:34:01.685708
ATMN,25.16,24.78,25.16,,4518.0,1854400.0,,1952900.0,,2250.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2026-02-05 19:34:01.685708
WNTR,24.91,24.86,24.91,6000.0,9449.0,2199900.0,607.0,2100700.0,6000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2026-02-05 19:34:01.685708
SPNG,24.66,24.66,24.87,2099400.0,1135900.0,200.0,6000.0,18000.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2026-02-05 19:34:02.740720
SMMR,24.95,24.95,24.99,1890800.0,2244500.0,,6000.0,,17379.0,6000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2026-02-05 19:34:02.740720
ATMN,25.03,24.91,25.03,1547700.0,1942300.0,,500.0,,4618.0,6000.0,2250.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2026-02-05 19:34:02.740720
WNTR,24.84,24.84,25.05,2459100.0,2068600.0,607.0,6000.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2026-02-05 19:34:02.740720
SPNG,25.09,24.66,25.09,2103200.0,1673500.0,9000.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2026-02-05 19:34:03.789557
SMMR,24.98,25.0,25.01,2110700.0,2218200.0,,6562.0,6000.0,6562.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2026-02-05 19:34:03.789557
ATMN,25.05,25.1,25.16,1779500.0,2056000.0,,,,,6750.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2026-02-05 19:34:03.789557
WNTR,24.98,24.98,25.02,2361500.0,2176400.0,,5264.0,,,,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2026-02-05 19:34:03.789557
SPNG,24.62,24.56,24.59,2065500.0,1896100.0,6000.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2026-02-05 19:34:04.851115
SMMR,25.0,25.0,25.01,1997100.0,2061300.0,,13413.0,6000.0,8068.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2026-02-05 19:34:04.851115
ATMN,25.02,24.95,25.02,1759700.0,1581000.0,6000.0,10000.0,,1006.0,4500.0,4500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2026-02-05 19:34:04.851115
WNTR,24.98,25.0,25.04,2128300.0,2087200.0,6000.0,13754.0,6000.0,9934.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2026-02-05 19:34:04.851115
SPNG,25.12,24.57,25.12,2093700.0,1948200.0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2026-02-05 19:34:05.921824
SMMR,25.0,24.98,25.0,2121900.0,2227500.0,5775.0,6000.0,6829.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2026-02-05 19:34:05.921824
ATMN,24.89,24.99,25.02,1658400.0,1395600.0,2087.0,,1106.0,6750.0,6000.0,6750.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2026-02-05 19:34:05.921824
WNTR,25.08,25.06,25.08,2005300.0,2196300.0,22933.0,6000.0,1518.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2026-02-05 19:34:05.921824
SPNG,24.59,24.86,24.98,6000.0,1760300.0,100.0,3000.0,6000.0,3000.0,1751500.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2026-02-05 19:34:06.478547
SMMR,25.0,24.98,25.0,6000.0,2121900.0,5775.0,,,,2207800.0,6829.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2026-02-05 19:34:06.478547
ATMN,24.84,24.84,25.02,,1855200.0,,4500.0,6000.0,9000.0,1197300.0,3541.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2026-02-05 19:34:06.478547
WNTR,24.98,24.91,24.93,6000.0,2230500.0,5264.0,,500.0,,2094900.0,1518.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2026-02-05 19:34:06.478547
SPNG,24.68,24.68,24.97,1839200.0,6000.0,6000.0,6499.0,6000.0,1565100.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2026-02-05 19:34:07.548434
SMMR,25.01,24.97,25.01,2239600.0,,,,,2345400.0,6000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2026-02-05 19:34:07.548434
ATMN,24.84,24.85,24.97,1971200.0,,6000.0,8300.0,13500.0,1185500.0,,1387.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2026-02-05 19:34:07.548434
WNTR,25.09,24.91,25.06,2204500.0,,500.0,,,2157300.0,6000.0,755.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2026-02-05 19:34:07.548434
SPNG,24.68,24.89,24.95,1580200.0,1912.0,9000.0,6599.0,6000.0,12000.0,1297200.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2026-02-05 19:34:08.632542
SMMR,25.02,24.99,25.02,2002900.0,9766.0,,,,,2316900.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2026-02-05 19:34:08.632542
ATMN,24.85,24.85,24.97,1881900.0,7903.0,,8300.0,6000.0,13500.0,1185500.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2026-02-05 19:34:08.632542
WNTR,25.09,24.95,25.04,1942300.0,14561.0,,9851.0,,,2177800.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2026-02-05 19:34:08.632542
SPNG,24.67,24.67,24.9,1936900.0,3000.0,6000.0,3000.0,1754800.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2026-02-05 19:34:09.673855
SMMR,24.89,24.92,24.96,2205100.0,,,,2338200.0,7627.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2026-02-05 19:34:09.673855
ATMN,25.05,25.05,25.06,2084200.0,,,6750.0,1696200.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2026-02-05 19:34:09.673855
WNTR,25.09,24.92,24.95,2282600.0,,,,2178700.0,,6000.0,1588.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2026-02-05 19:34:09.673855
SPNG,24.82,24.82,24.96,1602200.0,12000.0,466.0,6000.0,6000.0,1582000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2026-02-05 19:34:10.730740
SMMR,24.99,24.91,24.97,2105100.0,,7733.0,6000.0,,2116200.0,7733.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2026-02-05 19:34:10.730740
ATMN,25.02,25.02,25.16,2043400.0,,,,,2029700.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2026-02-05 19:34:10.730740
