ticker,last_price,bid_price,ask_price,BUY_ANON,SELL_ANON,BUY_GIOT-3,SELL_WRSW-3,BUY_LUIS-1,SELL_UOTB-2,SELL_BRCH-3,BUY_LAVL-1,BUY_BRCH-3,BUY_UEBR-1,BUY_UOTB-1,BUY_UOTB-2,SELL_LUIS-1,SELL_COLA-3,BUY_COLA-1,SELL_UOTB-3,SELL_NAIT-1,BUY_WRSW-2,SELL_WRSW-1,BUY_CNCD-5,SELL_COLB-2,SELL_COLA-1,BUY_NAIT-1,BUY_WRSW-1,SELL_BRCH-1,BUY_BRCH-2,SELL_UOTB-1,BUY_COLA-3,SELL_LAVL-1,BUY_WRSW-3,BUY_BRCH-1,SELL_UEBR-1,SELL_GIOT-3,BUY_UOTB-3,SELL_CNCD-5,BUY_COLB-2,SELL_WRSW-2,SELL_BRCH-2,tick,timestamp
ATMN,25.11,24.84,25.11,2088600.0,2149600.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2026-02-05 17:48:47.783370
WNTR,25.07,24.86,25.04,1883400.0,1974300.0,,6000.0,2500.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2026-02-05 17:48:47.783370
SPNG,25.1,24.8,25.1,2414700.0,2002900.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2026-02-05 17:48:48.877479
SMMR,25.03,24.96,25.03,1947600.0,2064000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2026-02-05 17:48:48.877479
ATMN,25.17,24.87,24.98,1969900.0,2143700.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2026-02-05 17:48:48.877479
WNTR,25.07,24.97,25.07,1991300.0,1974300.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2026-02-05 17:48:48.877479
SPNG,25.31,24.92,25.3,6000.0,2168700.0,3000.0,6000.0,1883400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2026-02-05 17:48:49.958118
SMMR,24.96,24.9,24.91,,1945700.0,,,2054100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2026-02-05 17:48:49.958118
ATMN,24.98,24.97,24.98,12600.0,1649700.0,,,2153100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2026-02-05 17:48:49.958118
WNTR,24.96,24.96,25.07,,2107200.0,,2400.0,1974300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2026-02-05 17:48:49.958118
SPNG,24.79,24.92,24.98,3000.0,2294400.0,1657600.0,6000.0,7386.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2026-02-05 17:48:51.018546
SMMR,24.98,25.01,25.06,,1971100.0,2072200.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2026-02-05 17:48:51.018546
ATMN,25.06,24.88,25.06,2250.0,1653700.0,2007200.0,2250.0,,660.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2026-02-05 17:48:51.018546
WNTR,24.97,24.98,25.06,,1877100.0,1554300.0,,6660.0,6000.0,1445.0,1445.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2026-02-05 17:48:51.018546
SPNG,25.02,25.28,25.31,1937600.0,6000.0,6000.0,1445.0,6000.0,1783500.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2026-02-05 17:48:52.072987
SMMR,25.0,24.94,25.0,1860900.0,,,1445.0,,1534400.0,12600.0,1327.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2026-02-05 17:48:52.072987
ATMN,25.04,24.96,25.01,1469000.0,12534.0,2250.0,1327.0,6750.0,1426500.0,6000.0,4099.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2026-02-05 17:48:52.072987
WNTR,25.16,24.91,25.13,1556600.0,6066.0,,1327.0,,1847000.0,6000.0,1327.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2026-02-05 17:48:52.072987
SPNG,24.78,25.03,25.31,2435800.0,9000.0,1783500.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2026-02-05 17:48:53.118482
SMMR,24.9,24.91,25.05,1476900.0,,1963800.0,6528.0,773.0,1546.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2026-02-05 17:48:53.118482
ATMN,24.96,24.98,25.16,1584500.0,,2013500.0,15463.0,,,2250.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2026-02-05 17:48:53.118482
WNTR,24.92,24.91,24.92,1556600.0,,1863000.0,6066.0,773.0,773.0,,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2026-02-05 17:48:53.118482
SPNG,25.54,24.88,25.54,1546.0,2220800.0,3000.0,1674900.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2026-02-05 17:48:53.672980
SMMR,25.1,24.92,25.1,773.0,1476900.0,,2070300.0,6528.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2026-02-05 17:48:53.672980
ATMN,25.16,25.02,25.06,1546.0,1378700.0,4500.0,1781100.0,15463.0,6000.0,2250.0,773.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2026-02-05 17:48:53.672980
WNTR,24.92,24.91,24.92,773.0,1564500.0,,1863000.0,6066.0,6000.0,,773.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2026-02-05 17:48:53.672980
SPNG,24.75,24.75,25.29,2479100.0,1701700.0,6000.0,239.0,966.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2026-02-05 17:48:54.801419
SMMR,24.95,24.93,24.95,1395500.0,1854500.0,,6000.0,1932.0,1739.0,13128.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2026-02-05 17:48:54.801419
ATMN,24.85,24.85,25.05,1768800.0,1353700.0,2250.0,20146.0,1739.0,,6000.0,4500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2026-02-05 17:48:54.801419
WNTR,24.92,24.91,24.92,1483300.0,1768900.0,,6000.0,1739.0,1739.0,6066.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2026-02-05 17:48:54.801419
SPNG,24.74,24.75,25.25,3000.0,2354400.0,100.0,6839.0,12000.0,1482000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2026-02-05 17:48:55.870681
SMMR,24.89,24.89,24.95,,1956600.0,9666.0,5888.0,,1661900.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2026-02-05 17:48:55.870681
ATMN,24.74,24.74,25.04,,2078700.0,3966.0,14146.0,6750.0,1364200.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2026-02-05 17:48:55.870681
WNTR,25.13,25.14,25.16,,1515500.0,465.0,,,1936700.0,19230.0,6066.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2026-02-05 17:48:55.870681
SPNG,24.96,24.79,24.96,100.0,6000.0,2118000.0,1438900.0,6000.0,2551.0,15000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2026-02-05 17:48:57.100926
SMMR,24.89,24.89,24.92,1270.0,,1764500.0,1462900.0,5888.0,22172.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2026-02-05 17:48:57.100926
ATMN,25.08,24.88,24.9,5769.0,,1987800.0,1342000.0,1716.0,100.0,11250.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2026-02-05 17:48:57.100926
WNTR,25.03,24.97,25.03,10000.0,,1888700.0,1729000.0,6000.0,8017.0,,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2026-02-05 17:48:57.100926
SPNG,24.99,24.7,24.92,2503500.0,1343600.0,10785.0,15000.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2026-02-05 17:48:58.167516
SMMR,24.87,24.9,24.93,1854200.0,1660700.0,5888.0,,7504.0,1093.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2026-02-05 17:48:58.167516
ATMN,25.12,24.9,25.07,1581000.0,1785000.0,,4500.0,5628.0,7504.0,2250.0,5186.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2026-02-05 17:48:58.167516
WNTR,25.12,24.91,24.99,2108600.0,2014100.0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2026-02-05 17:48:58.167516
SPNG,24.92,25.01,25.18,2477800.0,100.0,10785.0,18000.0,1085300.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2026-02-05 17:48:58.715326
SMMR,24.98,24.9,24.92,1854200.0,,,,2051000.0,7504.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2026-02-05 17:48:58.715326
ATMN,25.19,24.91,25.18,1364200.0,,,2250.0,1990600.0,5628.0,17786.0,4500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2026-02-05 17:48:58.715326
WNTR,25.12,24.97,24.98,1992000.0,,7999.0,,1614100.0,,6000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2026-02-05 17:48:58.715326
SPNG,25.21,25.22,25.25,2497000.0,18000.0,1685100.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2026-02-05 17:48:59.823482
SMMR,24.87,24.87,24.92,1945100.0,,1946400.0,7967.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2026-02-05 17:48:59.823482
ATMN,25.32,24.88,25.25,1862400.0,2250.0,2002400.0,,6000.0,2250.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2026-02-05 17:48:59.823482
WNTR,24.91,24.96,25.15,1787700.0,,1921600.0,,6798.0,,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2026-02-05 17:48:59.823482
SPNG,25.15,24.9,25.14,2471500.0,1580400.0,18000.0,6741.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2026-02-05 17:49:00.884023
SMMR,24.93,24.93,24.99,1714700.0,2049900.0,,,305.0,642.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2026-02-05 17:49:00.884023
ATMN,25.12,25.12,25.22,1448300.0,1982400.0,,6741.0,3370.0,6952.0,4500.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2026-02-05 17:49:00.884023
WNTR,24.88,24.89,24.96,1977300.0,1518500.0,,7931.0,,6000.0,,13279.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2026-02-05 17:49:00.884023
SPNG,25.15,24.92,25.02,1729.0,9416.0,1856900.0,6000.0,18000.0,1471800.0,100.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2026-02-05 17:49:01.958168
SMMR,24.89,24.84,24.89,,,1926100.0,,,2061800.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2026-02-05 17:49:01.958168
ATMN,24.72,24.72,25.21,,6000.0,1867100.0,6000.0,,1868100.0,100.0,2250.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2026-02-05 17:49:01.958168
WNTR,25.16,25.16,25.28,9947.0,,1966800.0,,,1928500.0,9947.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2026-02-05 17:49:01.958168
SPNG,24.57,24.77,25.02,2503600.0,18000.0,341.0,1210800.0,100.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2026-02-05 17:49:03.008895
SMMR,24.89,24.86,24.87,1708300.0,,,1835000.0,11866.0,14134.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2026-02-05 17:49:03.008895
ATMN,24.93,25.09,25.29,1869200.0,2250.0,,1959600.0,,6470.0,2250.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2026-02-05 17:49:03.008895
WNTR,25.18,24.84,24.85,1867100.0,,6000.0,1711500.0,19947.0,660.0,,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2026-02-05 17:49:03.008895
SPNG,25.01,24.78,25.01,3000.0,2397500.0,1702200.0,9000.0,341.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2026-02-05 17:49:04.061810
SMMR,25.02,24.93,25.02,,1711200.0,1940500.0,,2420.0,10000.0,6000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2026-02-05 17:49:04.061810
ATMN,25.14,25.06,25.14,,1859300.0,1502400.0,4500.0,6812.0,4155.0,6000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2026-02-05 17:49:04.061810
WNTR,25.18,25.19,25.25,,1685200.0,1913700.0,,,6611.0,2184.0,4885.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2026-02-05 17:49:04.061810
SPNG,24.86,24.84,24.86,12259.0,100.0,9000.0,1526400.0,1579500.0,6000.0,15000.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2026-02-05 17:49:05.127556
SMMR,24.94,24.93,24.94,6000.0,10000.0,,1757500.0,1942100.0,2420.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2026-02-05 17:49:05.127556
ATMN,25.17,25.27,25.28,6000.0,4155.0,,1855000.0,1611000.0,,9000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2026-02-05 17:49:05.127556
WNTR,24.81,24.96,25.25,,1331.0,,1989200.0,1913700.0,,,4885.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2026-02-05 17:49:05.127556
SPNG,24.94,24.95,24.98,11008.0,1185100.0,15000.0,5054.0,6000.0,18000.0,1425700.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2026-02-05 17:49:06.191650
SMMR,24.84,24.86,24.9,,1804400.0,,6126.0,665.0,,1631500.0,9498.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2026-02-05 17:49:06.191650
ATMN,25.1,25.1,25.13,6000.0,1619200.0,,9117.0,,13500.0,1286800.0,3692.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2026-02-05 17:49:06.191650
WNTR,24.96,24.83,24.89,6000.0,1813500.0,,10020.0,6000.0,,1748500.0,13574.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2026-02-05 17:49:06.191650
SPNG,25.14,24.97,25.05,5154.0,11608.0,1185100.0,15000.0,2383900.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2026-02-05 17:49:06.754282
SMMR,24.83,24.83,24.9,,,1900200.0,,1598200.0,9498.0,665.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2026-02-05 17:49:06.754282
ATMN,25.1,25.1,25.13,9117.0,6000.0,1635600.0,,1294300.0,3692.0,,13500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2026-02-05 17:49:06.754282
WNTR,25.02,25.02,25.03,10020.0,,1934300.0,,1614700.0,4885.0,15213.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2026-02-05 17:49:06.754282
SPNG,24.93,24.93,25.05,2051400.0,12000.0,2399600.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2026-02-05 17:49:07.872270
SMMR,24.83,24.83,24.85,1817500.0,,1593300.0,442.0,4993.0,665.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2026-02-05 17:49:07.872270
ATMN,25.19,25.19,25.22,1658400.0,,1300900.0,3978.0,,,7282.0,15750.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2026-02-05 17:49:07.872270
WNTR,25.03,24.94,25.03,1619900.0,,1939800.0,7206.0,3940.0,,20207.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2026-02-05 17:49:07.872270
SPNG,25.05,24.99,25.05,4642.0,3000.0,2043700.0,2271800.0,676.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2026-02-05 17:49:08.952916
SMMR,24.85,24.85,24.87,,,1706100.0,1568100.0,4993.0,952.0,665.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2026-02-05 17:49:08.952916
ATMN,25.08,25.08,25.21,,,2045800.0,1326700.0,6125.0,,,13500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2026-02-05 17:49:08.952916
WNTR,25.03,24.94,24.98,9092.0,,1717700.0,1814200.0,13940.0,3934.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2026-02-05 17:49:08.952916
SPNG,25.0,24.8,24.97,9000.0,2158000.0,6000.0,1804500.0,2786.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2026-02-05 17:49:09.999861
SMMR,24.86,24.85,24.93,,1896900.0,,1660000.0,665.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2026-02-05 17:49:09.999861
ATMN,25.06,25.07,25.15,,1959500.0,13500.0,1330300.0,6000.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2026-02-05 17:49:09.999861
WNTR,25.09,24.93,25.09,,1928300.0,,2018800.0,,6612.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2026-02-05 17:49:09.999861
SPNG,24.78,24.78,25.14,2538800.0,1901900.0,3000.0,2786.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2026-02-05 17:49:11.048528
SMMR,24.93,24.88,24.92,1718800.0,1656600.0,,665.0,13622.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2026-02-05 17:49:11.048528
ATMN,25.16,24.96,25.14,2061500.0,1042900.0,13500.0,4392.0,,7766.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2026-02-05 17:49:11.048528
WNTR,24.92,24.91,24.92,1721300.0,1800900.0,,,7427.0,7916.0,4546.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2026-02-05 17:49:11.048528
SPNG,25.13,24.79,25.13,12878.0,2052400.0,6000.0,1790500.0,9000.0,1150.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2026-02-05 17:49:12.090797
