ticker,last_price,bid_price,ask_price,BUY_ANON,SELL_ANON,BUY_GIOT-3,SELL_WRSW-3,BUY_LUIS-1,SELL_UOTB-2,SELL_BRCH-3,BUY_LAVL-1,BUY_BRCH-3,BUY_UEBR-1,BUY_UOTB-1,BUY_UOTB-2,SELL_LUIS-1,SELL_COLA-3,BUY_COLA-1,SELL_UOTB-3,SELL_NAIT-1,BUY_WRSW-2,SELL_WRSW-1,BUY_CNCD-5,SELL_COLB-2,SELL_COLA-1,BUY_NAIT-1,BUY_WRSW-1,SELL_BRCH-1,BUY_BRCH-2,SELL_UOTB-1,BUY_COLA-3,SELL_LAVL-1,BUY_WRSW-3,BUY_BRCH-1,SELL_UEBR-1,SELL_GIOT-3,BUY_UOTB-3,BUY_CAMN-1,SELL_CNCD-5,BUY_COLB-2,SELL_WRSW-2,SELL_BRCH-2,tick,timestamp
ATMN,25.24,24.92,25.14,2250.0,2003200.0,2046300.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2026-02-05 19:09:10.067874
WNTR,25.1,24.89,25.0,2250.0,2015000.0,2076300.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2026-02-05 19:09:10.067874
SPNG,25.12,25.06,25.12,2162000.0,2161700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2026-02-05 19:09:11.162562
SMMR,24.98,24.98,25.03,1970000.0,2032000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2026-02-05 19:09:11.162562
ATMN,25.24,25.05,25.14,2110300.0,2015900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2026-02-05 19:09:11.162562
WNTR,25.0,24.87,25.0,2123900.0,2098800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2026-02-05 19:09:11.162562
SPNG,25.12,24.72,25.12,2056800.0,2158300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2026-02-05 19:09:12.239816
SMMR,24.98,24.98,25.03,1986300.0,2035000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2026-02-05 19:09:12.239816
ATMN,25.19,24.99,25.19,2112700.0,2040900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2026-02-05 19:09:12.239816
WNTR,24.87,24.87,25.0,2150800.0,2123700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2026-02-05 19:09:12.239816
SPNG,24.98,24.98,25.12,1944100.0,6000.0,1985500.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2026-02-05 19:09:13.339062
SMMR,25.03,24.98,25.03,1986300.0,,2030100.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2026-02-05 19:09:13.339062
ATMN,25.15,25.0,25.15,1919300.0,4500.0,1940500.0,2250.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2026-02-05 19:09:13.339062
WNTR,24.91,24.91,24.95,2137800.0,,2131800.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2026-02-05 19:09:13.339062
SPNG,25.05,24.98,25.05,1740100.0,6000.0,9000.0,1950600.0,9000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2026-02-05 19:09:14.413866
SMMR,25.08,24.98,25.03,1995100.0,,,1916900.0,,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2026-02-05 19:09:14.413866
ATMN,24.99,24.99,25.07,2112700.0,,,1762300.0,4500.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2026-02-05 19:09:14.413866
WNTR,24.87,24.79,24.82,2156000.0,,,2141100.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2026-02-05 19:09:14.413866
SPNG,25.11,24.49,25.11,6000.0,3000.0,1901200.0,1914800.0,9000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2026-02-05 19:09:15.466251
SMMR,24.99,24.95,24.99,,,1993100.0,1890400.0,,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2026-02-05 19:09:15.466251
ATMN,24.85,24.85,25.01,,,2102100.0,1771700.0,4500.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2026-02-05 19:09:15.466251
WNTR,24.82,24.81,24.82,,,2125300.0,2055200.0,,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2026-02-05 19:09:15.466251
SPNG,24.28,24.7,25.1,6000.0,2048900.0,12000.0,1791500.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2026-02-05 19:09:16.022129
SMMR,24.95,24.89,24.94,,2010000.0,,1883200.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2026-02-05 19:09:16.022129
ATMN,25.16,24.85,24.95,,2130600.0,4500.0,1749700.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2026-02-05 19:09:16.022129
WNTR,24.82,24.81,24.82,,2125300.0,,2055200.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2026-02-05 19:09:16.022129
SPNG,24.34,24.57,24.65,2021300.0,6000.0,6000.0,15000.0,1568500.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2026-02-05 19:09:17.091578
SMMR,24.94,24.89,24.94,2020600.0,,6000.0,,1883200.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2026-02-05 19:09:17.091578
ATMN,25.16,24.94,25.02,1914900.0,6000.0,6000.0,9000.0,1549100.0,2250.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2026-02-05 19:09:17.091578
WNTR,25.0,24.81,25.0,2096300.0,,,,2120800.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2026-02-05 19:09:17.091578
SPNG,25.13,24.7,25.13,1938300.0,4500.0,6000.0,2150800.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2026-02-05 19:09:18.198630
SMMR,24.89,24.9,24.94,1921700.0,6508.0,,1883200.0,6000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2026-02-05 19:09:18.198630
ATMN,25.01,25.02,25.09,2019800.0,7215.0,,1364300.0,500.0,11250.0,1082.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2026-02-05 19:09:18.198630
WNTR,25.0,25.04,25.1,1745000.0,20000.0,6000.0,2029600.0,,,312.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2026-02-05 19:09:18.198630
SPNG,25.13,24.75,25.07,3000.0,1725700.0,5882.0,6000.0,1382.0,1996700.0,3000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2026-02-05 19:09:19.104890
SMMR,24.77,24.77,24.93,,2010100.0,,,6508.0,1785100.0,,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2026-02-05 19:09:19.104890
ATMN,25.03,25.02,25.03,2250.0,1914900.0,,6000.0,1082.0,1234100.0,13500.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2026-02-05 19:09:19.104890
WNTR,25.0,25.04,25.1,,1745000.0,20000.0,6000.0,312.0,2051900.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2026-02-05 19:09:19.104890
SPNG,25.08,24.72,25.07,3000.0,1867200.0,4500.0,6000.0,9000.0,1911200.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2026-02-05 19:09:20.199723
SMMR,24.77,24.83,24.89,,1910200.0,122.0,,,1682100.0,13118.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2026-02-05 19:09:20.199723
ATMN,25.16,24.94,25.02,,1993200.0,,6000.0,6750.0,1469200.0,7805.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2026-02-05 19:09:20.199723
WNTR,24.89,24.91,24.92,,1846100.0,10000.0,6000.0,,1913100.0,513.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2026-02-05 19:09:20.199723
SPNG,24.71,24.72,25.07,3000.0,2048500.0,12000.0,1682100.0,828.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2026-02-05 19:09:21.309795
SMMR,24.99,24.87,24.99,,1837900.0,,1868600.0,,7241.0,6000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2026-02-05 19:09:21.309795
ATMN,24.85,24.81,24.83,,2096900.0,9000.0,1465600.0,2333.0,,4083.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2026-02-05 19:09:21.309795
WNTR,25.1,25.09,25.1,,1834800.0,,2040400.0,1528.0,3862.0,,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2026-02-05 19:09:21.309795
SPNG,24.67,24.67,25.07,2044200.0,6000.0,15000.0,1422300.0,1812.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2026-02-05 19:09:22.438259
SMMR,25.03,24.94,25.0,1619600.0,6000.0,,1780400.0,2271.0,9683.0,6000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2026-02-05 19:09:22.438259
ATMN,25.13,24.93,25.13,1858000.0,2417.0,6750.0,1773800.0,,,,2250.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2026-02-05 19:09:22.438259
WNTR,25.09,25.09,25.1,1728400.0,6000.0,,1901100.0,8953.0,11287.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2026-02-05 19:09:22.438259
SPNG,24.67,24.62,24.64,2167900.0,15000.0,1650000.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2026-02-05 19:09:23.490989
SMMR,25.03,24.96,24.98,1944700.0,,1980600.0,8770.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2026-02-05 19:09:23.490989
ATMN,24.85,24.85,25.14,1970300.0,9000.0,1664500.0,,2250.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2026-02-05 19:09:23.490989
WNTR,25.09,25.09,25.1,1952200.0,,1943700.0,587.0,,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2026-02-05 19:09:23.490989
SPNG,24.65,24.64,24.65,6000.0,1963700.0,4248.0,1650000.0,15000.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2026-02-05 19:09:24.527470
SMMR,24.91,24.94,24.97,6000.0,1840300.0,9666.0,1684200.0,,10685.0,6000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2026-02-05 19:09:24.527470
ATMN,25.15,25.02,25.07,6000.0,1538100.0,100.0,1433400.0,9000.0,100.0,1000.0,6750.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2026-02-05 19:09:24.527470
WNTR,25.09,25.09,25.1,6000.0,1732500.0,10587.0,1859700.0,,10100.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2026-02-05 19:09:24.527470
SPNG,25.13,24.64,25.13,6000.0,3000.0,1774000.0,4348.0,2181000.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2026-02-05 19:09:25.064756
SMMR,24.98,24.96,24.98,6000.0,,1832800.0,9666.0,1779500.0,1019.0,6000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2026-02-05 19:09:25.064756
ATMN,25.02,24.94,25.01,5500.0,9000.0,1538100.0,,1229000.0,9433.0,6000.0,11250.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2026-02-05 19:09:25.064756
WNTR,25.09,25.09,25.1,6000.0,,1732500.0,10587.0,1859700.0,10100.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2026-02-05 19:09:25.064756
SPNG,24.69,24.68,24.69,4448.0,6000.0,1648800.0,2184600.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2026-02-05 19:09:26.101544
SMMR,25.01,25.03,25.04,19666.0,,1762800.0,1975600.0,6000.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2026-02-05 19:09:26.101544
ATMN,25.02,24.95,25.0,2306.0,13500.0,1280000.0,899200.0,5500.0,15750.0,9533.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2026-02-05 19:09:26.101544
WNTR,25.09,24.97,25.09,,,1937300.0,1813600.0,6000.0,,10200.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2026-02-05 19:09:26.101544
SPNG,24.69,24.96,25.13,1661000.0,100.0,12000.0,2176600.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2026-02-05 19:09:27.146972
SMMR,25.03,24.96,25.01,2030000.0,,,1867800.0,690.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2026-02-05 19:09:27.146972
ATMN,24.85,24.96,24.99,1283300.0,100.0,15750.0,893600.0,357.0,20250.0,6000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2026-02-05 19:09:27.146972
WNTR,25.09,24.98,25.02,1943500.0,,,1903400.0,19811.0,,,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2026-02-05 19:09:27.146972
SPNG,24.62,24.8,25.02,2080200.0,3000.0,6000.0,2837.0,1835500.0,3000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2026-02-05 19:09:28.191775
SMMR,25.03,24.99,25.01,1977400.0,,,2550.0,1781100.0,,8950.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2026-02-05 19:09:28.191775
ATMN,24.85,24.96,24.99,1066800.0,18000.0,,7033.0,810300.0,22500.0,6776.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2026-02-05 19:09:28.191775
WNTR,25.09,25.01,25.09,1932000.0,,,,2110600.0,,9514.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2026-02-05 19:09:28.191775
SPNG,24.6,24.68,24.96,6000.0,2081800.0,100.0,6000.0,1866200.0,3000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2026-02-05 19:09:29.255022
SMMR,25.01,25.0,25.01,6000.0,1793300.0,4633.0,,1663400.0,,18950.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2026-02-05 19:09:29.255022
ATMN,24.99,24.96,24.99,,843700.0,,6000.0,904500.0,22500.0,12383.0,20250.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2026-02-05 19:09:29.255022
WNTR,25.1,24.98,25.1,6000.0,1939900.0,,,2072200.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2026-02-05 19:09:29.255022
SPNG,25.39,24.92,24.93,1983700.0,3000.0,6000.0,6000.0,3000.0,1950500.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2026-02-05 19:09:30.332170
SMMR,25.01,24.96,25.01,1992600.0,,6000.0,,,1865000.0,1701.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2026-02-05 19:09:30.332170
ATMN,24.99,24.99,25.0,843700.0,24750.0,,6000.0,13500.0,1193100.0,293.0,5000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2026-02-05 19:09:30.332170
WNTR,24.96,24.98,25.07,1837500.0,,6000.0,,,1996300.0,7855.0,1481.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2026-02-05 19:09:30.332170
SPNG,24.7,24.7,24.93,1991100.0,6000.0,663.0,1295.0,500.0,1961900.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2026-02-05 19:09:31.495450
SMMR,25.03,24.98,25.01,1877700.0,6000.0,7304.0,7304.0,,1875000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2026-02-05 19:09:31.495450
ATMN,24.86,24.86,24.98,1610700.0,,,9264.0,6000.0,1602500.0,11250.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2026-02-05 19:09:31.495450
WNTR,24.95,24.99,25.07,1861500.0,6000.0,9360.0,2543.0,,1996300.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2026-02-05 19:09:31.495450
SPNG,24.7,24.78,25.01,2016600.0,3000.0,6000.0,500.0,1961900.0,3000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2026-02-05 19:09:32.556963
SMMR,25.01,25.01,25.08,1989600.0,,6000.0,,1903400.0,,480.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2026-02-05 19:09:32.556963
ATMN,25.12,25.12,25.22,1779900.0,2250.0,6000.0,,1986500.0,,,5750.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2026-02-05 19:09:32.556963
WNTR,24.94,24.94,25.09,1982800.0,,6000.0,,1951800.0,,780.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2026-02-05 19:09:32.556963
SPNG,24.78,24.78,24.84,1909300.0,521.0,3000.0,6000.0,100.0,1745600.0,500.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2026-02-05 19:09:33.125194
SMMR,24.93,24.93,25.03,1995300.0,,,6000.0,480.0,1800400.0,500.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2026-02-05 19:09:33.125194
ATMN,24.81,24.94,25.02,2043900.0,,,6000.0,2875.0,1694100.0,6000.0,2250.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2026-02-05 19:09:33.125194
