ticker,last_price,bid_price,ask_price,BUY_ANON,SELL_ANON,BUY_GIOT-3,SELL_WRSW-3,BUY_LUIS-1,SELL_UOTB-2,SELL_BRCH-3,BUY_LAVL-1,BUY_BRCH-3,BUY_UEBR-1,BUY_UOTB-1,BUY_UOTB-2,SELL_LUIS-1,SELL_COLA-3,BUY_COLA-1,SELL_UOTB-3,SELL_NAIT-1,BUY_WRSW-2,SELL_WRSW-1,BUY_CNCD-5,SELL_COLB-2,SELL_COLA-1,BUY_NAIT-1,BUY_WRSW-1,SELL_BRCH-1,BUY_BRCH-2,SELL_UOTB-1,BUY_COLA-3,SELL_LAVL-1,BUY_WRSW-3,BUY_BRCH-1,SELL_UEBR-1,SELL_GIOT-3,BUY_UOTB-3,BUY_CAMN-1,SELL_CNCD-5,BUY_COLB-2,SELL_WRSW-2,SELL_BRCH-2,tick,timestamp
SPNG,25.43,25.32,25.43,1970100.0,5000.0,1797300.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2026-02-05 18:50:40.835919
SMMR,25.07,24.94,25.07,1595000.0,5000.0,2347400.0,1000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2026-02-05 18:50:40.835919
ATMN,25.09,25.06,25.07,2187800.0,,2143800.0,,500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2026-02-05 18:50:40.835919
WNTR,25.13,24.99,25.01,1958300.0,,1834100.0,1000.0,500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2026-02-05 18:50:40.835919
SPNG,24.84,24.85,25.3,5000.0,1770200.0,3000.0,500.0,11050.0,1591900.0,3000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2026-02-05 18:50:41.971463
SMMR,24.92,24.94,25.05,5000.0,1725300.0,,1125.0,5000.0,2050200.0,,1125.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2026-02-05 18:50:41.971463
ATMN,24.73,25.02,25.06,5000.0,1982000.0,2250.0,,5000.0,1934300.0,2250.0,500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2026-02-05 18:50:41.971463
WNTR,25.01,25.05,25.06,,1990700.0,,2250.0,,1837700.0,,1625.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2026-02-05 18:50:41.971463
SPNG,25.16,25.17,25.21,5000.0,1758000.0,6000.0,1367400.0,16550.0,9000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2026-02-05 18:50:43.026615
SMMR,25.1,24.98,25.02,10500.0,1725300.0,,2003600.0,5000.0,,2562.0,1281.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2026-02-05 18:50:43.026615
ATMN,25.0,25.0,25.06,5000.0,2018600.0,2250.0,1953400.0,5000.0,4500.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2026-02-05 18:50:43.026615
WNTR,24.93,24.93,24.98,,2003700.0,,1938300.0,,,1281.0,1281.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2026-02-05 18:50:43.026615
SPNG,25.03,24.85,24.95,5000.0,1667200.0,9000.0,1309300.0,5000.0,6000.0,12000.0,2562.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2026-02-05 18:50:43.609476
SMMR,24.92,24.87,24.91,,1595900.0,,1874200.0,5000.0,6000.0,,1281.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2026-02-05 18:50:43.609476
ATMN,25.0,25.0,25.03,5000.0,1926300.0,2250.0,1670900.0,5000.0,,6750.0,1281.0,250.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2026-02-05 18:50:43.609476
WNTR,24.93,24.93,24.98,,1891700.0,,1938300.0,,,,1281.0,250.0,1281.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2026-02-05 18:50:43.609476
SPNG,25.02,24.82,25.02,5000.0,1987600.0,12000.0,6000.0,1575400.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2026-02-05 18:50:44.698169
SMMR,25.14,25.07,25.14,,1828800.0,,,2309000.0,6000.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2026-02-05 18:50:44.698169
ATMN,25.07,25.03,25.04,5000.0,1819000.0,,250.0,2147100.0,6000.0,4500.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2026-02-05 18:50:44.698169
WNTR,24.91,24.92,24.97,4000.0,1777900.0,,6000.0,1722300.0,6000.0,,1624.0,5000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2026-02-05 18:50:44.698169
SPNG,25.21,24.84,25.2,5000.0,812.0,1890600.0,12000.0,1660200.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2026-02-05 18:50:45.802838
SMMR,25.2,25.2,25.21,,1624.0,1949700.0,,2311700.0,6000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2026-02-05 18:50:45.802838
ATMN,24.98,24.98,25.06,5500.0,,1708900.0,2250.0,2044100.0,,4500.0,812.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2026-02-05 18:50:45.802838
WNTR,25.06,25.07,25.16,8850.0,2015.0,1357900.0,,1949400.0,6000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2026-02-05 18:50:45.802838
SPNG,24.64,25.02,25.1,6000.0,3000.0,1571400.0,44.0,6000.0,15000.0,1461100.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2026-02-05 18:50:46.858461
SMMR,25.13,25.14,25.15,,,2071500.0,5000.0,,,2330600.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2026-02-05 18:50:46.858461
ATMN,25.12,25.03,25.06,6000.0,6750.0,1467400.0,5500.0,6000.0,,2115400.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2026-02-05 18:50:46.858461
WNTR,25.04,25.03,25.04,6000.0,,1761700.0,3400.0,,,1948800.0,10000.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2026-02-05 18:50:46.858461
SPNG,24.49,25.03,25.12,6000.0,2014600.0,839700.0,100.0,3.0,6000.0,21000.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2026-02-05 18:50:47.919192
SMMR,25.08,25.09,25.14,,1720800.0,2004300.0,8891.0,,6000.0,,18557.0,5494.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2026-02-05 18:50:47.919192
ATMN,24.92,24.88,24.92,,1565200.0,2023200.0,6999.0,,6000.0,,3563.0,,11250.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2026-02-05 18:50:47.919192
WNTR,25.16,25.07,25.15,,1974900.0,1871100.0,850.0,5000.0,,,,5000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2026-02-05 18:50:47.919192
SPNG,25.08,25.08,25.1,2137100.0,6000.0,1989.0,1042100.0,21000.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2026-02-05 18:50:48.613136
SMMR,25.07,25.05,25.07,1954500.0,6000.0,8891.0,2003700.0,,1998.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2026-02-05 18:50:48.613136
ATMN,25.16,25.04,25.15,1351500.0,,,2124300.0,,5000.0,13500.0,3563.0,5000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2026-02-05 18:50:48.613136
WNTR,24.78,24.78,25.15,2081800.0,,850.0,1656700.0,,,,,2695.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2026-02-05 18:50:48.613136
SPNG,25.12,24.5,25.06,6500.0,1883700.0,6000.0,5000.0,1239000.0,100.0,15000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2026-02-05 18:50:49.733361
SMMR,25.02,25.02,25.05,,1985800.0,6000.0,,1926000.0,15651.0,,207.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2026-02-05 18:50:49.733361
ATMN,24.87,25.05,25.07,,2046700.0,6000.0,550.0,1652300.0,100.0,,3563.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2026-02-05 18:50:49.733361
WNTR,24.78,25.01,25.05,,1874500.0,6000.0,2695.0,1442700.0,7610.0,,213.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2026-02-05 18:50:49.733361
SPNG,25.12,24.54,24.72,1454.0,10500.0,1604700.0,5000.0,18000.0,1454.0,6000.0,1144200.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2026-02-05 18:50:50.833938
SMMR,25.14,25.01,25.13,859.0,10555.0,1716600.0,5000.0,,,6000.0,1995500.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2026-02-05 18:50:50.833938
ATMN,25.17,25.06,25.16,7958.0,5000.0,1945500.0,385.0,,,,1891000.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2026-02-05 18:50:50.833938
WNTR,25.01,24.99,25.0,384.0,,1848600.0,2695.0,,20000.0,6000.0,1489900.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2026-02-05 18:50:50.833938
SPNG,25.12,24.69,24.71,1483200.0,10500.0,3070.0,4687.0,15000.0,6000.0,1239000.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2026-02-05 18:50:51.900637
SMMR,25.13,25.1,25.14,1378400.0,13847.0,18467.0,1363.0,,6000.0,2010200.0,4148.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2026-02-05 18:50:51.900637
ATMN,25.04,24.86,24.93,2073900.0,5000.0,,562.0,4500.0,6000.0,1326700.0,,2250.0,5385.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2026-02-05 18:50:51.900637
WNTR,24.89,24.89,25.04,2053200.0,,,794.0,,6000.0,1461900.0,,,7695.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2026-02-05 18:50:51.900637
SPNG,25.12,25.14,25.16,1689400.0,3000.0,5500.0,6000.0,1318400.0,18000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2026-02-05 18:50:52.973881
SMMR,24.87,25.07,25.13,1930400.0,,5000.0,6000.0,1797100.0,,115.0,9063.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2026-02-05 18:50:52.973881
ATMN,25.24,24.87,25.24,1840400.0,6750.0,5000.0,,2241200.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2026-02-05 18:50:52.973881
WNTR,25.05,25.05,25.06,1972800.0,,,,1877300.0,,6248.0,5960.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2026-02-05 18:50:52.973881
SPNG,25.16,25.17,25.21,9272.0,3000.0,1603100.0,5500.0,1101600.0,465.0,24000.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2026-02-05 18:50:54.025163
SMMR,25.12,25.12,25.13,6818.0,,1919200.0,5000.0,1765500.0,5113.0,,8644.0,6000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2026-02-05 18:50:54.025163
ATMN,25.17,25.21,25.23,10100.0,6750.0,1297100.0,11038.0,2120700.0,,2250.0,,,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2026-02-05 18:50:54.025163
WNTR,24.83,24.92,25.04,6818.0,,1784500.0,5000.0,1745900.0,6818.0,,2608.0,,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2026-02-05 18:50:54.025163
SPNG,25.1,25.02,25.1,5900.0,9350.0,2747.0,1601400.0,6000.0,798000.0,1005.0,27000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2026-02-05 18:50:55.073949
SMMR,24.88,24.87,24.88,,,382.0,1824600.0,6000.0,1657900.0,13010.0,,8644.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2026-02-05 18:50:55.073949
ATMN,25.28,25.24,25.27,6000.0,5000.0,17997.0,1186300.0,,2014000.0,,2250.0,5000.0,11250.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2026-02-05 18:50:55.073949
WNTR,24.88,24.85,24.88,,,6818.0,1997700.0,,1740500.0,2407.0,,2980.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2026-02-05 18:50:55.073949
SPNG,25.13,25.03,25.13,6000.0,7480.0,2747.0,1601400.0,810700.0,1005.0,30000.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2026-02-05 18:50:55.616446
SMMR,24.87,24.87,24.88,,,382.0,1846600.0,1657900.0,13010.0,,8644.0,6000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2026-02-05 18:50:55.616446
ATMN,25.32,25.24,25.32,6000.0,11038.0,17997.0,826400.0,2235600.0,,,,,13500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2026-02-05 18:50:55.616446
WNTR,24.88,24.85,24.88,,,6818.0,1963800.0,1652800.0,2407.0,,2980.0,6000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2026-02-05 18:50:55.616446
SPNG,24.56,24.49,24.56,2087400.0,487500.0,599.0,6000.0,100.0,30000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2026-02-05 18:50:56.668375
SMMR,25.04,24.98,25.04,1942600.0,1918100.0,5943.0,,,,6257.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2026-02-05 18:50:56.668375
ATMN,25.37,25.11,25.37,1765900.0,1925700.0,3311.0,,,,,11250.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2026-02-05 18:50:56.668375
WNTR,24.88,24.86,24.87,1968300.0,1757400.0,2980.0,,7749.0,,5625.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2026-02-05 18:50:56.668375
SPNG,25.29,25.1,25.15,6000.0,6110.0,1488900.0,7824.0,3000.0,6000.0,15000.0,1424200.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2026-02-05 18:50:57.850773
SMMR,24.94,24.94,24.95,,,1945900.0,6257.0,,6000.0,,1810900.0,4322.0,4086.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2026-02-05 18:50:57.850773
ATMN,25.37,25.19,25.34,6000.0,5000.0,1306300.0,10000.0,13500.0,,2250.0,1918800.0,5000.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2026-02-05 18:50:57.850773
WNTR,24.87,24.88,24.92,,,1795800.0,19883.0,,6000.0,,1718500.0,2980.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2026-02-05 18:50:57.850773
SPNG,25.29,24.5,25.29,6000.0,1897400.0,1633400.0,12000.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2026-02-05 18:50:58.911144
SMMR,24.85,24.86,24.94,,1848600.0,2012900.0,,5000.0,5000.0,6000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2026-02-05 18:50:58.911144
ATMN,25.37,25.24,25.37,18000.0,867000.0,2153100.0,2250.0,7189.0,,,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2026-02-05 18:50:58.911144
WNTR,24.86,24.83,24.86,,2046700.0,1851900.0,,,2980.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2026-02-05 18:50:58.911144
SPNG,24.49,24.49,25.3,2087400.0,5610.0,1621600.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2026-02-05 18:50:59.969067
SMMR,25.04,25.03,25.04,1964100.0,,2265000.0,10167.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2026-02-05 18:50:59.969067
ATMN,25.34,25.28,25.34,867000.0,5000.0,1956700.0,2500.0,12689.0,18000.0,4500.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2026-02-05 18:50:59.969067
WNTR,24.83,24.85,25.03,1787900.0,15884.0,1528100.0,7747.0,5000.0,,,4592.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2026-02-05 18:50:59.969067
SPNG,24.49,24.87,25.08,8326.0,1078.0,6000.0,1710400.0,6000.0,1639500.0,6110.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2026-02-05 18:51:01.051552
SMMR,24.85,24.86,25.03,1777.0,,,1846300.0,6000.0,2129000.0,,415.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2026-02-05 18:51:01.051552
ATMN,25.09,25.13,25.33,4573.0,6000.0,15750.0,1320800.0,,1974500.0,5000.0,,6859.0,2250.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2026-02-05 18:51:01.051552
WNTR,24.85,24.86,24.87,1624.0,,,1942300.0,6000.0,1292200.0,15884.0,,13157.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2026-02-05 18:51:01.051552
SPNG,24.89,24.86,24.89,12000.0,1587000.0,1078.0,1564100.0,6000.0,800.0,6110.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2026-02-05 18:51:02.108464
SMMR,25.06,24.86,24.95,,1956900.0,,2019400.0,6000.0,100.0,,415.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2026-02-05 18:51:02.108464
ATMN,25.42,25.23,25.28,20250.0,883800.0,6000.0,1966800.0,,100.0,5000.0,6148.0,3607.0,2250.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2026-02-05 18:51:02.108464
WNTR,24.8,24.8,24.84,,2066000.0,,1401200.0,6000.0,10000.0,15884.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2026-02-05 18:51:02.108464
SPNG,24.87,24.86,24.87,15000.0,1499300.0,1078.0,1612800.0,11110.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2026-02-05 18:51:02.663040
