ATMN,25.03,25.02,25.03,10726.0,710.0,1890600.0,1891300.0,200.0,609.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2026-02-06 03:27:18.367423
WNTR,25.04,24.98,25.01,9989.0,770.0,2081000.0,2087500.0,12830.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2026-02-06 03:27:18.367423
SPNG,25.03,24.75,24.8,100.0,2108800.0,2135900.0,519.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2026-02-06 03:27:19.410886
SMMR,25.0,25.0,25.01,9767.0,2058900.0,1698800.0,740.0,740.0,14699.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2026-02-06 03:27:19.410886
ATMN,25.04,25.04,25.05,100.0,2003600.0,2124000.0,,609.0,8097.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2026-02-06 03:27:19.410886
WNTR,25.05,24.98,25.05,9989.0,2081000.0,2126500.0,,770.0,3011.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2026-02-06 03:27:19.410886
SPNG,25.24,24.77,24.93,679.0,2116000.0,541.0,6000.0,2016800.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2026-02-06 03:27:20.459542
SMMR,24.97,24.96,24.97,,2209200.0,740.0,6000.0,1795800.0,9725.0,9725.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2026-02-06 03:27:20.459542
ATMN,25.14,24.92,25.14,609.0,2092900.0,,,1964100.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2026-02-06 03:27:20.459542
WNTR,24.94,24.94,25.05,,2219000.0,651.0,6000.0,2085000.0,3000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2026-02-06 03:27:20.459542
SPNG,24.63,25.26,25.27,6000.0,2080600.0,6000.0,2127200.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2026-02-06 03:27:21.501701
SMMR,24.97,24.96,24.97,,2005600.0,6000.0,1728500.0,14709.0,740.0,11291.0,740.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2026-02-06 03:27:21.501701
ATMN,25.11,25.11,25.14,6000.0,1932500.0,,1964100.0,100.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2026-02-06 03:27:21.501701
WNTR,25.05,25.01,25.04,6000.0,1864300.0,6000.0,1951300.0,7959.0,770.0,9918.0,770.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2026-02-06 03:27:21.501701
SPNG,25.27,25.26,25.27,6000.0,679.0,1981000.0,6000.0,1842700.0,100.0,560.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2026-02-06 03:27:22.068407
SMMR,24.97,24.96,24.97,,740.0,2024300.0,6000.0,1728500.0,11291.0,740.0,14709.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2026-02-06 03:27:22.068407
ATMN,25.0,24.99,25.0,6000.0,,1971000.0,,2092600.0,,710.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2026-02-06 03:27:22.068407
WNTR,25.05,25.05,25.09,6000.0,770.0,1905900.0,,2188300.0,,770.0,7959.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2026-02-06 03:27:22.068407
SPNG,24.57,24.57,25.27,2183300.0,6000.0,200.0,1699800.0,560.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2026-02-06 03:27:23.112143
SMMR,24.93,24.93,24.97,2259000.0,6000.0,11291.0,1765900.0,740.0,740.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2026-02-06 03:27:23.112143
ATMN,24.97,24.89,24.97,2076700.0,,,2063900.0,,533.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2026-02-06 03:27:23.112143
WNTR,25.09,25.01,25.09,1886100.0,,3082.0,2082600.0,770.0,770.0,6000.0,7959.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2026-02-06 03:27:23.112143
SPNG,25.12,24.62,24.72,100.0,1987900.0,613.0,679.0,1833100.0,2434.0,6000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2026-02-06 03:27:24.166377
SMMR,24.87,24.87,24.92,,2239300.0,630.0,740.0,1863600.0,10000.0,6000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2026-02-06 03:27:24.166377
ATMN,25.02,25.06,25.14,100.0,1861800.0,634.0,,2057600.0,,,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2026-02-06 03:27:24.166377
WNTR,24.97,24.97,25.08,,2339900.0,,770.0,2058900.0,10000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2026-02-06 03:27:24.166377
SPNG,24.84,24.78,24.84,1851000.0,679.0,200.0,1833100.0,652.0,6000.0,2434.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2026-02-06 03:27:25.261752
SMMR,24.98,24.88,24.89,2132400.0,630.0,10000.0,1969700.0,740.0,,4803.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2026-02-06 03:27:25.261752
ATMN,25.15,25.02,25.13,1862400.0,634.0,100.0,1991500.0,710.0,,1498.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2026-02-06 03:27:25.261752
WNTR,25.0,25.02,25.05,1838900.0,651.0,19811.0,2162700.0,,6000.0,,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2026-02-06 03:27:25.261752
SPNG,24.78,24.78,25.19,2112400.0,679.0,6000.0,2028000.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2026-02-06 03:27:26.304468
SMMR,24.94,24.96,24.98,2008400.0,630.0,6000.0,2118000.0,5000.0,6000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2026-02-06 03:27:26.304468
ATMN,25.07,25.07,25.15,2019600.0,710.0,,2124100.0,,6000.0,685.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2026-02-06 03:27:26.304468
WNTR,24.98,24.96,24.97,2166800.0,,6000.0,1940900.0,6189.0,,651.0,9724.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2026-02-06 03:27:26.304468
SPNG,24.64,24.99,25.13,679.0,2178000.0,6000.0,1928.0,1801900.0,564.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2026-02-06 03:27:27.357887
SMMR,24.85,24.89,24.96,,2232000.0,6000.0,6197.0,1789200.0,630.0,9896.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2026-02-06 03:27:27.357887
ATMN,25.16,25.11,25.16,710.0,1804100.0,,,2221000.0,,10100.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2026-02-06 03:27:27.357887
WNTR,24.98,24.93,24.98,770.0,2184900.0,6000.0,,2059800.0,770.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2026-02-06 03:27:27.357887
SPNG,24.76,24.88,24.97,2147800.0,610.0,6000.0,2028.0,1797300.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2026-02-06 03:27:28.400541
SMMR,24.98,24.84,24.95,2132300.0,630.0,,1197.0,1996800.0,9413.0,740.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2026-02-06 03:27:28.400541
ATMN,25.16,25.13,25.16,1807900.0,,,4944.0,2006700.0,10200.0,589.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2026-02-06 03:27:28.400541
WNTR,25.05,24.93,25.0,2158800.0,,6000.0,6276.0,2027800.0,9627.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2026-02-06 03:27:28.400541
SPNG,25.3,24.93,24.98,679.0,6000.0,1957500.0,1663.0,6000.0,1898900.0,656.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2026-02-06 03:27:29.072826
SMMR,24.8,24.88,24.91,,6000.0,2209400.0,,6000.0,1902000.0,740.0,1197.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2026-02-06 03:27:29.072826
ATMN,25.04,25.04,25.17,,,2222800.0,,,1993300.0,589.0,4944.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2026-02-06 03:27:29.072826
WNTR,25.05,24.99,25.0,770.0,,2035300.0,9627.0,,2015200.0,770.0,6276.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2026-02-06 03:27:29.072826
SPNG,25.25,24.88,24.95,1972500.0,100.0,679.0,6000.0,100.0,1811700.0,500.0,656.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2026-02-06 03:27:30.163451
SMMR,24.89,24.77,24.84,2208900.0,,646.0,,9362.0,1885200.0,6000.0,740.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2026-02-06 03:27:30.163451
ATMN,25.04,25.09,25.12,1885800.0,9149.0,710.0,6000.0,9149.0,1979400.0,,690.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2026-02-06 03:27:30.163451
WNTR,25.14,25.01,25.14,2035300.0,100.0,770.0,,,2271500.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2026-02-06 03:27:30.163451
SPNG,24.96,24.89,24.96,1974100.0,679.0,891.0,1927700.0,500.0,656.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2026-02-06 03:27:31.215025
SMMR,24.84,24.79,24.81,2077800.0,646.0,7886.0,1885200.0,6000.0,740.0,9362.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2026-02-06 03:27:31.215025
ATMN,25.04,25.06,25.11,1885800.0,710.0,9149.0,1923400.0,,690.0,12971.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2026-02-06 03:27:31.215025
WNTR,25.14,24.98,25.05,2034500.0,,,2141500.0,2393.0,,,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2026-02-06 03:27:31.215025
SPNG,24.97,24.89,24.97,2199600.0,679.0,1948600.0,567.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2026-02-06 03:27:32.272491
SMMR,24.99,24.91,24.99,2206100.0,740.0,2154400.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2026-02-06 03:27:32.272491
ATMN,25.0,25.0,25.06,2217700.0,,2020900.0,690.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2026-02-06 03:27:32.272491
WNTR,24.92,25.03,25.08,2168600.0,770.0,2141500.0,668.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2026-02-06 03:27:32.272491
SPNG,24.81,24.81,24.97,2262700.0,1931100.0,6000.0,567.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2026-02-06 03:27:33.333683
SMMR,24.99,24.96,24.98,1953300.0,1988700.0,6000.0,615.0,740.0,9362.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2026-02-06 03:27:33.333683
ATMN,25.12,25.03,25.05,1971700.0,2001000.0,6000.0,710.0,627.0,,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2026-02-06 03:27:33.333683
WNTR,25.07,25.07,25.08,1861000.0,2290600.0,,,751.0,9736.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2026-02-06 03:27:33.333683
SPNG,24.96,24.96,24.97,2065500.0,679.0,2842.0,1927900.0,659.0,6000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2026-02-06 03:27:34.399218
SMMR,24.91,24.97,24.98,2091500.0,740.0,,2001800.0,615.0,500.0,6000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2026-02-06 03:27:34.399218
ATMN,24.85,24.85,24.89,1995200.0,538.0,1408.0,1889100.0,710.0,6000.0,,8585.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2026-02-06 03:27:34.399218
WNTR,25.16,25.03,25.16,2184400.0,,,2165500.0,566.0,,6000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2026-02-06 03:27:34.399218
SPNG,24.64,24.64,24.93,2166500.0,606.0,679.0,6000.0,1957400.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2026-02-06 03:27:35.447554
SMMR,24.89,24.85,24.86,2109300.0,643.0,740.0,,2015500.0,9015.0,9015.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2026-02-06 03:27:35.447554
ATMN,24.85,24.86,24.91,1995200.0,639.0,710.0,6000.0,2034000.0,8810.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2026-02-06 03:27:35.447554
WNTR,25.16,25.14,25.16,1966800.0,734.0,685.0,,2004200.0,10000.0,452.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2026-02-06 03:27:35.447554
SPNG,24.98,24.88,24.98,2032400.0,606.0,8605.0,2162800.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2026-02-06 03:27:36.498549
SMMR,24.86,24.84,24.85,2088700.0,643.0,100.0,1821200.0,19015.0,740.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2026-02-06 03:27:36.498549
ATMN,24.85,24.87,24.89,1898400.0,639.0,12253.0,1917700.0,13747.0,710.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2026-02-06 03:27:36.498549
WNTR,25.03,25.04,25.06,2058800.0,734.0,100.0,1890900.0,5029.0,770.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2026-02-06 03:27:36.498549
SPNG,24.57,24.81,24.87,2028000.0,524.0,859.0,2600.0,1972200.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2026-02-06 03:27:37.553801
SMMR,24.92,24.89,24.9,1964700.0,643.0,7600.0,2628.0,2062100.0,6000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2026-02-06 03:27:37.553801
ATMN,24.85,24.85,24.87,2097600.0,639.0,,23747.0,1795500.0,,710.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2026-02-06 03:27:37.553801
