ticker,last_price,bid_price,ask_price,BUY_ANON,SELL_ANON,BUY_WRSW-1,BUY_BRCH-1,SELL_CALG-1,SELL_GIOT-3,BUY_GIOT-3,SELL_WRSW-1,BUY_WRSW-3,SELL_WRSW-3,SELL_COLA-1,BUY_CALG-1,BUY_COLA-1,SELL_BRCH-1,SELL_LUIS-1,BUY_LUIS-1,tick,timestamp
ATMN,24.8,24.8,25.07,2305000.0,2365400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2026-02-04 13:40:43.649915
WNTR,24.7,24.84,25.02,2025700.0,2136500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2026-02-04 13:40:43.649915
SPNG,24.84,24.84,25.09,2163500.0,2368100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2026-02-04 13:40:44.675448
SMMR,25.06,25.02,25.06,2194700.0,1972100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2026-02-04 13:40:44.675448
ATMN,25.01,24.8,25.01,2299400.0,2369400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2026-02-04 13:40:44.675448
WNTR,24.95,24.95,25.02,2154500.0,2136500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2026-02-04 13:40:44.675448
SPNG,25.13,25.0,25.13,2181100.0,2246900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2026-02-04 13:40:45.716103
SMMR,25.06,25.25,25.41,2135700.0,1874700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2026-02-04 13:40:45.716103
ATMN,25.01,24.94,24.95,2313700.0,2377300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2026-02-04 13:40:45.716103
WNTR,24.84,24.84,25.02,2126900.0,2144100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2026-02-04 13:40:45.716103
SPNG,25.13,25.0,25.13,2181100.0,2142100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2026-02-04 13:40:46.745448
SMMR,25.25,24.94,24.96,2134600.0,2105200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2026-02-04 13:40:46.745448
ATMN,24.94,24.94,24.95,2324200.0,2365100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2026-02-04 13:40:46.745448
WNTR,24.84,24.7,24.84,2031100.0,2150600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2026-02-04 13:40:46.745448
SPNG,25.46,24.84,25.46,2199000.0,2136100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2026-02-04 13:40:47.774093
SMMR,24.93,24.93,25.19,2189900.0,1995200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2026-02-04 13:40:47.774093
ATMN,24.92,24.92,24.95,2340100.0,2372900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2026-02-04 13:40:47.774093
WNTR,24.84,24.82,24.84,2274300.0,2150600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2026-02-04 13:40:47.774093
SPNG,24.72,24.72,25.34,2184500.0,2233200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2026-02-04 13:40:48.806993
SMMR,25.08,25.08,25.19,2167100.0,2248600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2026-02-04 13:40:48.806993
ATMN,24.82,24.82,24.95,2335900.0,2381500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2026-02-04 13:40:48.806993
WNTR,24.82,24.82,25.04,2278500.0,2163500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2026-02-04 13:40:48.806993
SPNG,24.85,24.72,24.85,2205200.0,2344800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2026-02-04 13:40:49.835311
SMMR,24.91,24.91,25.19,2189200.0,2248600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2026-02-04 13:40:49.835311
ATMN,24.92,24.92,24.95,2369900.0,2381500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2026-02-04 13:40:49.835311
WNTR,25.09,24.9,25.09,2273800.0,2138300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2026-02-04 13:40:49.835311
SPNG,24.64,24.64,25.34,2199000.0,2359800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2026-02-04 13:40:50.872752
SMMR,24.91,24.78,24.89,2197600.0,2232800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2026-02-04 13:40:50.872752
ATMN,24.92,24.92,24.95,2369900.0,2344200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2026-02-04 13:40:50.872752
WNTR,24.98,24.98,25.09,2280700.0,2168200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2026-02-04 13:40:50.872752
SPNG,24.64,25.16,25.34,2201900.0,2354200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2026-02-04 13:40:51.403458
SMMR,24.97,24.87,24.97,2208600.0,2222200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2026-02-04 13:40:51.403458
ATMN,24.75,24.75,24.95,2316400.0,2367200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2026-02-04 13:40:51.403458
WNTR,25.16,24.98,25.16,2280700.0,2179200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2026-02-04 13:40:51.403458
SPNG,25.16,25.16,25.26,2201900.0,2374900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2026-02-04 13:40:52.436652
SMMR,24.87,24.87,25.03,2208600.0,2222300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2026-02-04 13:40:52.436652
ATMN,24.74,24.74,24.77,2177000.0,2369800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2026-02-04 13:40:52.436652
WNTR,24.85,24.85,25.16,2270000.0,2182200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2026-02-04 13:40:52.436652
SPNG,25.26,24.64,25.26,2199000.0,2374900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2026-02-04 13:40:53.469328
SMMR,24.77,24.77,25.16,2194900.0,2233800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2026-02-04 13:40:53.469328
ATMN,24.77,24.85,24.95,2305700.0,2367200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2026-02-04 13:40:53.469328
WNTR,25.13,25.08,25.12,2289000.0,2199100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2026-02-04 13:40:53.469328
SPNG,24.64,24.64,25.19,2199000.0,2382300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2026-02-04 13:40:54.498574
SMMR,24.76,24.85,25.09,2185700.0,2248200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2026-02-04 13:40:54.498574
ATMN,24.85,24.85,24.95,2321300.0,2353600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2026-02-04 13:40:54.498574
WNTR,25.08,24.86,25.05,2262400.0,2201400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2026-02-04 13:40:54.498574
SPNG,24.64,24.64,24.75,2205600.0,2372900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2026-02-04 13:40:55.533089
SMMR,24.76,24.76,25.02,2202400.0,2233400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2026-02-04 13:40:55.533089
ATMN,24.85,24.86,24.95,2297800.0,2353600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2026-02-04 13:40:55.533089
WNTR,25.08,24.94,25.05,2292200.0,2201400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2026-02-04 13:40:55.533089
SPNG,24.69,24.64,24.69,2183300.0,2359000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2026-02-04 13:40:56.561469
SMMR,24.76,24.76,25.02,2182300.0,2233400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2026-02-04 13:40:56.561469
ATMN,24.95,24.86,24.95,2297800.0,2350600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2026-02-04 13:40:56.561469
WNTR,24.94,24.94,25.12,2251500.0,2199100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2026-02-04 13:40:56.561469
SPNG,25.19,25.07,25.19,2189100.0,2352400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2026-02-04 13:40:57.593922
SMMR,24.83,24.83,25.02,2200000.0,2233400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2026-02-04 13:40:57.593922
ATMN,24.74,24.74,24.97,2287800.0,2357900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2026-02-04 13:40:57.593922
WNTR,25.03,25.03,25.12,2272400.0,2199100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2026-02-04 13:40:57.593922
SPNG,25.19,25.07,25.18,2189100.0,2329600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2026-02-04 13:40:58.625715
SMMR,25.09,24.83,25.09,2200000.0,2248200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2026-02-04 13:40:58.625715
ATMN,24.74,24.74,24.85,2311500.0,2366000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2026-02-04 13:40:58.625715
WNTR,25.16,25.03,25.16,2232200.0,2189700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2026-02-04 13:40:58.625715
SPNG,25.07,24.64,24.83,2183300.0,2333100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2026-02-04 13:40:59.671154
SMMR,25.05,25.05,25.16,2199600.0,2224500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2026-02-04 13:40:59.671154
ATMN,24.69,24.69,24.72,2316900.0,2385200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2026-02-04 13:40:59.671154
WNTR,25.16,25.03,25.16,2232200.0,2168000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2026-02-04 13:40:59.671154
SPNG,25.32,24.64,25.32,2183300.0,2345400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2026-02-04 13:41:00.748271
SMMR,25.05,24.83,24.87,2200000.0,2251100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2026-02-04 13:41:00.748271
ATMN,24.72,24.81,24.85,2318200.0,2358300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2026-02-04 13:41:00.748271
WNTR,25.02,25.09,25.16,2241400.0,2168000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2026-02-04 13:41:00.748271
SPNG,25.32,25.0,25.32,2189100.0,2330800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2026-02-04 13:41:01.781179
SMMR,24.75,24.75,25.12,2226100.0,2214600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2026-02-04 13:41:01.781179
ATMN,24.69,24.69,24.85,2351900.0,2382800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2026-02-04 13:41:01.781179
WNTR,25.02,25.11,25.16,2180400.0,2185200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2026-02-04 13:41:01.781179
SPNG,25.34,25.0,25.34,2189100.0,2330000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2026-02-04 13:41:02.815651
SMMR,24.73,24.73,24.89,2227700.0,2229500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2026-02-04 13:41:02.815651
ATMN,24.85,24.86,24.97,2359300.0,2369400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2026-02-04 13:41:02.815651
WNTR,25.16,25.11,25.14,2176800.0,2195000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2026-02-04 13:41:02.815651
SPNG,25.39,24.64,25.39,2183300.0,2319100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2026-02-04 13:41:03.908283
SMMR,24.89,24.94,25.12,2193300.0,2214600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2026-02-04 13:41:03.908283
ATMN,24.64,24.63,24.64,2349300.0,2385500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2026-02-04 13:41:03.908283
WNTR,25.14,25.02,25.11,2197200.0,2196900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2026-02-04 13:41:03.908283
SPNG,24.64,24.5,24.55,2155800.0,2319600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2026-02-04 13:41:04.500536
SMMR,24.73,25.05,25.12,2224300.0,2214600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2026-02-04 13:41:04.500536
ATMN,24.97,24.63,24.97,2349300.0,2331000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2026-02-04 13:41:04.500536
WNTR,25.14,25.07,25.11,2236800.0,2196900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2026-02-04 13:41:04.500536
SPNG,24.64,24.53,24.55,2207200.0,2319600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2026-02-04 13:41:05.570337
SMMR,24.73,24.73,25.09,2215000.0,2248500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2026-02-04 13:41:05.570337
ATMN,24.97,24.63,24.97,2349300.0,2336000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2026-02-04 13:41:05.570337
WNTR,25.11,25.12,25.14,2262600.0,2204500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2026-02-04 13:41:05.570337
SPNG,25.46,24.58,25.46,2239000.0,2331100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,2026-02-04 13:41:06.613052
SMMR,24.83,24.73,24.8,2215000.0,2243100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,2026-02-04 13:41:06.613052
ATMN,24.6,24.68,24.9,2346500.0,2364800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,2026-02-04 13:41:06.613052
WNTR,25.07,25.13,25.14,2270400.0,2204500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,2026-02-04 13:41:06.613052
SPNG,25.46,24.72,25.28,2219500.0,2323400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,2026-02-04 13:41:07.644847
SMMR,24.89,25.0,25.09,2237600.0,2248500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,2026-02-04 13:41:07.644847
ATMN,24.6,24.6,24.9,2245800.0,2400600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,2026-02-04 13:41:07.644847
WNTR,25.13,25.07,25.12,2263800.0,2230800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,2026-02-04 13:41:07.644847
SPNG,24.63,24.63,25.0,2243000.0,2308400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2026-02-04 13:41:08.680336
SMMR,24.81,24.73,24.81,2221300.0,2270500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2026-02-04 13:41:08.680336
ATMN,24.53,24.78,24.9,2218100.0,2400600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2026-02-04 13:41:08.680336
WNTR,25.2,25.07,25.2,2263800.0,2149200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2026-02-04 13:41:08.680336
SPNG,25.0,24.63,25.0,2227600.0,2308400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,2026-02-04 13:41:09.712294
SMMR,24.81,24.83,25.09,2203300.0,2257700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,2026-02-04 13:41:09.712294
ATMN,24.53,24.53,24.9,2259100.0,2400600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,2026-02-04 13:41:09.712294
WNTR,25.2,25.2,25.23,2246900.0,2164000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,2026-02-04 13:41:09.712294
SPNG,25.0,24.93,25.0,2295600.0,2308400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,2026-02-04 13:41:10.787339
SMMR,24.88,24.88,25.09,2180700.0,2257700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,2026-02-04 13:41:10.787339
ATMN,24.97,24.53,24.97,2259100.0,2339200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,2026-02-04 13:41:10.787339
WNTR,25.24,25.21,25.24,2254100.0,2150100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,2026-02-04 13:41:10.787339
SPNG,25.28,24.93,25.28,2295600.0,2379500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,2026-02-04 13:41:11.869141
SMMR,24.73,24.73,25.09,2226500.0,2257700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,2026-02-04 13:41:11.869141
ATMN,24.66,24.66,24.97,2393900.0,2373400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,2026-02-04 13:41:11.869141
WNTR,25.3,25.23,25.3,2229700.0,2147700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,2026-02-04 13:41:11.869141
SPNG,25.4,24.93,25.0,2260600.0,2374100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,2026-02-04 13:41:12.905175
SMMR,24.73,24.73,25.09,2226500.0,2238000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,2026-02-04 13:41:12.905175
ATMN,24.66,24.53,24.59,2259100.0,2351100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,2026-02-04 13:41:12.905175
WNTR,25.3,25.23,25.28,2198200.0,2143500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,2026-02-04 13:41:12.905175
SPNG,25.4,24.93,25.02,2260600.0,2401500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,2026-02-04 13:41:13.936842
SMMR,25.13,24.9,25.13,2184600.0,2253400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,2026-02-04 13:41:13.936842
ATMN,24.87,24.79,24.87,2362400.0,2376200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,2026-02-04 13:41:13.936842
WNTR,25.14,25.14,25.28,2186600.0,2128400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,2026-02-04 13:41:13.936842
SPNG,24.93,24.93,25.4,2250200.0,2367900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,2026-02-04 13:41:14.985846
SMMR,24.84,24.84,24.97,2199500.0,2251400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,2026-02-04 13:41:14.985846
ATMN,24.87,24.79,24.81,2372400.0,2314400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,2026-02-04 13:41:14.985846
WNTR,25.3,25.26,25.3,2190700.0,2159800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,2026-02-04 13:41:14.985846
SPNG,24.93,24.93,24.97,2239000.0,2360800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,2026-02-04 13:41:15.564702
SMMR,24.84,24.84,24.87,2183400.0,2244000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,2026-02-04 13:41:15.564702
ATMN,24.81,24.84,24.87,2354900.0,2324900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,2026-02-04 13:41:15.564702
WNTR,25.31,25.24,25.31,2193300.0,2147000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,2026-02-04 13:41:15.564702
SPNG,24.93,24.93,24.97,2266500.0,2360800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,2026-02-04 13:41:16.608734
SMMR,24.74,24.74,24.87,2189800.0,2251800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,2026-02-04 13:41:16.608734
ATMN,24.84,24.79,24.82,2371800.0,2321700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,2026-02-04 13:41:16.608734
WNTR,25.21,25.21,25.32,2204700.0,2128200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,2026-02-04 13:41:16.608734
SPNG,25.46,24.93,25.46,2281200.0,2323600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,2026-02-04 13:41:17.645241
SMMR,24.87,24.85,24.87,2169000.0,2251800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,2026-02-04 13:41:17.645241
ATMN,24.5,24.5,24.82,2349100.0,2321700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,2026-02-04 13:41:17.645241
WNTR,25.4,25.34,25.37,2188000.0,2150600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,2026-02-04 13:41:17.645241
SPNG,25.47,25.11,25.28,2287800.0,2308700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,2026-02-04 13:41:18.675427
SMMR,24.87,24.85,24.87,2128700.0,2251800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,2026-02-04 13:41:18.675427
ATMN,24.5,24.5,24.63,2349100.0,2295600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,2026-02-04 13:41:18.675427
WNTR,25.34,25.34,25.37,2189400.0,2184200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,2026-02-04 13:41:18.675427
SPNG,25.47,25.11,25.28,2286400.0,2295600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,2026-02-04 13:41:19.701439
SMMR,24.96,24.85,24.96,2128700.0,2256000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,2026-02-04 13:41:19.701439
ATMN,24.81,24.5,24.67,2349100.0,2286900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,2026-02-04 13:41:19.701439
WNTR,25.21,25.21,25.22,2197300.0,2198100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,2026-02-04 13:41:19.701439
SPNG,25.47,24.93,25.47,2296900.0,2312000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,2026-02-04 13:41:20.735870
SMMR,24.96,24.85,24.87,2155000.0,2233800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,2026-02-04 13:41:20.735870
ATMN,24.81,24.5,24.81,2349100.0,2295900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,2026-02-04 13:41:20.735870
WNTR,25.22,25.27,25.37,2185000.0,2166800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,2026-02-04 13:41:20.735870
SPNG,24.91,24.91,25.02,2298300.0,2315800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,2026-02-04 13:41:21.769811
SMMR,24.85,24.85,24.87,2172400.0,2233800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,2026-02-04 13:41:21.769811
ATMN,24.5,24.5,24.59,2380800.0,2276500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,2026-02-04 13:41:21.769811
WNTR,25.27,25.21,25.26,2171800.0,2211100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,2026-02-04 13:41:21.769811
SPNG,25.02,24.91,25.02,2297900.0,2315800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,2026-02-04 13:41:22.796913
SMMR,24.93,24.85,24.93,2165100.0,2246200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,2026-02-04 13:41:22.796913
ATMN,24.48,24.48,24.59,2364600.0,2276500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,2026-02-04 13:41:22.796913
WNTR,25.21,25.21,25.37,2173200.0,2166800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,2026-02-04 13:41:22.796913
