ticker,last_price,bid_price,ask_price,BUY_ANON,SELL_ANON,BUY_WRSW-1,BUY_BRCH-1,SELL_CALG-1,SELL_GIOT-3,BUY_GIOT-3,SELL_WRSW-1,BUY_WRSW-3,SELL_WRSW-3,SELL_COLA-1,BUY_CALG-1,BUY_COLA-1,SELL_BRCH-1,SELL_LUIS-1,BUY_LUIS-1,tick,timestamp
WNTR,25.03,25.03,25.05,2450300.0,2292700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2026-02-04 14:59:55.134693
SPNG,24.79,24.79,25.16,2215100.0,2329600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2026-02-04 14:59:56.171440
SMMR,24.99,24.96,24.99,2301400.0,2306400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2026-02-04 14:59:56.171440
ATMN,24.71,24.73,25.05,2132000.0,2136100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2026-02-04 14:59:56.171440
WNTR,25.05,24.89,25.05,2415600.0,2292700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2026-02-04 14:59:56.171440
SPNG,24.62,24.62,25.18,2221900.0,2309200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2026-02-04 14:59:57.210213
SMMR,24.94,24.94,24.96,2333000.0,2288300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2026-02-04 14:59:57.210213
ATMN,24.71,24.89,25.05,2118600.0,2136100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2026-02-04 14:59:57.210213
WNTR,25.19,24.94,25.19,2448500.0,2278200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2026-02-04 14:59:57.210213
SPNG,25.25,24.8,25.14,2191200.0,2317800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2026-02-04 14:59:58.249126
SMMR,24.94,24.92,24.94,2340300.0,2315300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2026-02-04 14:59:58.249126
ATMN,24.89,24.89,25.05,2099400.0,2151200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2026-02-04 14:59:58.249126
WNTR,24.94,24.94,25.19,2448500.0,2278200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2026-02-04 14:59:58.249126
SPNG,25.25,24.94,24.97,2163800.0,2276700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2026-02-04 14:59:59.276639
SMMR,25.03,24.92,25.03,2340300.0,2302200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2026-02-04 14:59:59.276639
ATMN,24.98,24.93,24.98,2110500.0,2149100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2026-02-04 14:59:59.276639
WNTR,24.94,24.94,25.01,2449100.0,2302300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2026-02-04 14:59:59.276639
SPNG,25.25,24.94,24.97,2173500.0,2269800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2026-02-04 15:00:00.315271
SMMR,24.84,24.84,25.03,2353200.0,2299300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2026-02-04 15:00:00.315271
ATMN,24.98,24.93,24.98,2119700.0,2135300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2026-02-04 15:00:00.315271
WNTR,25.01,24.94,25.01,2465900.0,2302300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2026-02-04 15:00:00.315271
SPNG,25.25,24.94,24.97,2203700.0,2269800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2026-02-04 15:00:01.358572
SMMR,24.81,24.81,25.04,2321700.0,2275000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2026-02-04 15:00:01.358572
ATMN,25.22,24.93,24.95,2119700.0,2092000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2026-02-04 15:00:01.358572
WNTR,25.01,25.08,25.11,2439300.0,2297800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2026-02-04 15:00:01.358572
SPNG,25.13,24.94,25.13,2203700.0,2294400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2026-02-04 15:00:02.397473
SMMR,25.05,24.81,24.96,2321700.0,2304100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2026-02-04 15:00:02.397473
ATMN,24.95,24.93,24.95,2131900.0,2092000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2026-02-04 15:00:02.397473
WNTR,24.89,24.89,24.96,2432500.0,2335300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2026-02-04 15:00:02.397473
SPNG,25.13,24.94,25.07,2203700.0,2316500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2026-02-04 15:00:03.438062
SMMR,25.05,24.84,24.92,2340000.0,2261700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2026-02-04 15:00:03.438062
ATMN,24.98,24.98,25.01,2182500.0,2087500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2026-02-04 15:00:03.438062
WNTR,25.1,24.89,25.1,2432500.0,2318200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2026-02-04 15:00:03.438062
SPNG,25.13,24.94,25.07,2203700.0,2354100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2026-02-04 15:00:04.473005
SMMR,24.84,24.84,24.92,2344900.0,2261700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2026-02-04 15:00:04.473005
ATMN,24.93,24.93,25.01,2145800.0,2124100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2026-02-04 15:00:04.473005
WNTR,24.89,24.89,25.1,2420000.0,2320300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2026-02-04 15:00:04.473005
SPNG,25.07,24.94,25.07,2203700.0,2354100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2026-02-04 15:00:05.524191
SMMR,24.96,24.86,24.96,2360500.0,2248800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2026-02-04 15:00:05.524191
ATMN,24.84,24.84,25.01,2146100.0,2124100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2026-02-04 15:00:05.524191
WNTR,24.91,24.89,24.91,2463700.0,2319200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2026-02-04 15:00:05.524191
SPNG,24.94,24.94,25.08,2203700.0,2335500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2026-02-04 15:00:06.568897
SMMR,24.96,24.96,25.04,2362100.0,2230700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2026-02-04 15:00:06.568897
ATMN,25.01,24.84,25.01,2146100.0,2116400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2026-02-04 15:00:06.568897
WNTR,24.99,24.89,24.99,2415900.0,2337200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2026-02-04 15:00:06.568897
SPNG,25.05,25.05,25.08,2218200.0,2342000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2026-02-04 15:00:07.609037
SMMR,24.96,24.84,24.93,2334700.0,2234900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2026-02-04 15:00:07.609037
ATMN,24.82,24.82,25.01,2160100.0,2089600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2026-02-04 15:00:07.609037
WNTR,24.88,24.88,24.99,2439100.0,2325400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2026-02-04 15:00:07.609037
SPNG,25.05,25.05,25.08,2243600.0,2342000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2026-02-04 15:00:08.144404
SMMR,24.82,24.86,24.93,2307200.0,2234900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2026-02-04 15:00:08.144404
ATMN,24.75,24.75,24.93,2126700.0,2099400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2026-02-04 15:00:08.144404
WNTR,24.88,24.88,24.94,2412400.0,2331200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2026-02-04 15:00:08.144404
SPNG,25.08,24.95,25.08,2233000.0,2342000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2026-02-04 15:00:09.197396
SMMR,24.86,24.86,24.93,2277700.0,2260100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2026-02-04 15:00:09.197396
ATMN,24.93,24.63,24.93,2124500.0,2104800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2026-02-04 15:00:09.197396
WNTR,24.94,24.88,24.94,2412400.0,2331200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2026-02-04 15:00:09.197396
SPNG,25.09,24.88,25.09,2232200.0,2300600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,2026-02-04 15:00:10.252568
SMMR,25.08,24.86,25.08,2291000.0,2264200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,2026-02-04 15:00:10.252568
ATMN,25.01,24.63,24.7,2124500.0,2074700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,2026-02-04 15:00:10.252568
WNTR,24.86,24.86,24.94,2418700.0,2375700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,2026-02-04 15:00:10.252568
SPNG,24.88,24.88,25.09,2257600.0,2300600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,2026-02-04 15:00:11.289798
SMMR,25.08,24.94,24.97,2281500.0,2254300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,2026-02-04 15:00:11.289798
ATMN,24.7,24.63,24.7,2121500.0,2076500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,2026-02-04 15:00:11.289798
WNTR,24.84,24.84,24.94,2440600.0,2375700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,2026-02-04 15:00:11.289798
SPNG,25.13,24.84,25.13,2260100.0,2312500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2026-02-04 15:00:12.328729
SMMR,24.91,24.91,24.97,2291900.0,2254300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2026-02-04 15:00:12.328729
ATMN,24.7,24.7,24.87,2151300.0,2059700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2026-02-04 15:00:12.328729
WNTR,24.99,24.97,24.99,2416600.0,2373400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2026-02-04 15:00:12.328729
SPNG,25.13,24.84,25.13,2287400.0,2312500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,2026-02-04 15:00:13.369270
SMMR,24.97,24.91,24.97,2316100.0,2281700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,2026-02-04 15:00:13.369270
ATMN,24.63,24.73,24.87,2137300.0,2074500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,2026-02-04 15:00:13.369270
WNTR,25.03,24.84,24.87,2440600.0,2392900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,2026-02-04 15:00:13.369270
SPNG,25.14,24.84,25.14,2280900.0,2324600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,2026-02-04 15:00:14.396711
SMMR,24.97,24.91,24.97,2316100.0,2253900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,2026-02-04 15:00:14.396711
ATMN,24.63,24.63,24.87,2142000.0,2053000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,2026-02-04 15:00:14.396711
WNTR,24.82,24.82,24.87,2430400.0,2392900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,2026-02-04 15:00:14.396711
SPNG,24.84,24.84,25.16,2252800.0,2349500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,2026-02-04 15:00:15.430945
SMMR,25.03,24.89,25.03,2302500.0,2243600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,2026-02-04 15:00:15.430945
ATMN,24.63,24.63,24.73,2142000.0,2036000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,2026-02-04 15:00:15.430945
WNTR,24.85,24.85,25.03,2458200.0,2374500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,2026-02-04 15:00:15.430945
SPNG,24.84,25.04,25.1,2289200.0,2359100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,2026-02-04 15:00:16.470067
SMMR,24.89,24.89,25.03,2302500.0,2226900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,2026-02-04 15:00:16.470067
ATMN,24.62,24.62,24.78,2165300.0,2053400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,2026-02-04 15:00:16.470067
WNTR,24.85,24.86,25.03,2468600.0,2388900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,2026-02-04 15:00:16.470067
SPNG,25.03,25.03,25.1,2288500.0,2359100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,2026-02-04 15:00:17.507068
SMMR,24.86,24.99,25.03,2286500.0,2226900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,2026-02-04 15:00:17.507068
ATMN,24.62,24.62,24.78,2128100.0,2096100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,2026-02-04 15:00:17.507068
WNTR,24.99,24.99,25.03,2469500.0,2374100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,2026-02-04 15:00:17.507068
SPNG,25.1,25.03,25.1,2288500.0,2348300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,2026-02-04 15:00:18.550779
SMMR,24.99,24.99,25.03,2286500.0,2265300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,2026-02-04 15:00:18.550779
ATMN,24.78,24.79,24.8,2127000.0,2077400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,2026-02-04 15:00:18.550779
WNTR,24.99,24.86,24.91,2444500.0,2339900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,2026-02-04 15:00:18.550779
SPNG,24.8,24.8,25.18,2329100.0,2370900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,2026-02-04 15:00:19.606137
SMMR,24.82,24.82,24.86,2296300.0,2265300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,2026-02-04 15:00:19.606137
ATMN,24.79,24.79,24.8,2145500.0,2097500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,2026-02-04 15:00:19.606137
WNTR,25.0,24.87,25.0,2496200.0,2367100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,2026-02-04 15:00:19.606137
SPNG,24.87,25.15,25.18,2358200.0,2370900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,2026-02-04 15:00:20.708100
SMMR,25.03,24.87,24.89,2320500.0,2258100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,2026-02-04 15:00:20.708100
ATMN,24.59,24.59,24.71,2157500.0,2112900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,2026-02-04 15:00:20.708100
WNTR,25.03,24.89,24.94,2453900.0,2348000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,2026-02-04 15:00:20.708100
SPNG,24.87,25.15,25.18,2357600.0,2370900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,2026-02-04 15:00:21.265005
SMMR,25.06,24.87,25.06,2320500.0,2260100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,2026-02-04 15:00:21.265005
ATMN,24.59,24.59,24.71,2174300.0,2112900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,2026-02-04 15:00:21.265005
WNTR,25.03,24.89,24.94,2453900.0,2348000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,2026-02-04 15:00:21.265005
SPNG,24.8,24.8,25.18,2350000.0,2349000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,2026-02-04 15:00:22.300549
SMMR,25.06,24.87,24.88,2296000.0,2279600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,2026-02-04 15:00:22.300549
ATMN,24.59,24.59,24.71,2186700.0,2109100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,2026-02-04 15:00:22.300549
WNTR,25.06,25.03,25.06,2461800.0,2366800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,2026-02-04 15:00:22.300549
SPNG,24.77,24.77,25.21,2381500.0,2366500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,2026-02-04 15:00:23.334457
SMMR,24.88,24.87,24.88,2263900.0,2279600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,2026-02-04 15:00:23.334457
ATMN,24.52,24.64,24.71,2143200.0,2105100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,2026-02-04 15:00:23.334457
WNTR,24.99,24.99,25.06,2463500.0,2366800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,2026-02-04 15:00:23.334457
SPNG,24.77,24.82,25.21,2369100.0,2366500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,2026-02-04 15:00:24.367715
SMMR,24.88,24.93,24.98,2279500.0,2295800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,2026-02-04 15:00:24.367715
ATMN,24.71,24.52,24.71,2166700.0,2105100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,2026-02-04 15:00:24.367715
WNTR,24.87,24.87,25.06,2464200.0,2345400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,2026-02-04 15:00:24.367715
SPNG,24.84,24.84,25.21,2384300.0,2341600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,2026-02-04 15:00:25.404547
SMMR,24.98,24.93,24.98,2279500.0,2295000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,2026-02-04 15:00:25.404547
ATMN,24.8,24.52,24.8,2166700.0,2100600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,2026-02-04 15:00:25.404547
WNTR,25.02,24.87,25.02,2438500.0,2344900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,2026-02-04 15:00:25.404547
SPNG,24.84,24.9,25.25,2385900.0,2344200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,2026-02-04 15:00:26.429967
SMMR,24.98,24.93,24.98,2279500.0,2285800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,2026-02-04 15:00:26.429967
ATMN,24.52,24.52,24.8,2166700.0,2118900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,2026-02-04 15:00:26.429967
WNTR,25.02,24.87,24.99,2443000.0,2333100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,2026-02-04 15:00:26.429967
