ticker,last_price,bid_price,ask_price,BUY_ANON,SELL_ANON,BUY_WRSW-1,BUY_UEBR-1,BUY_BRCH-1,BUY_LAVL-1,SELL_CALG-1,SELL_GIOT-3,SELL_CHUL-4,SELL_LAVL-1,BUY_GIOT-3,BUY_CHUL-4,SELL_UEBR-1,SELL_WRSW-1,BUY_WRSW-3,SELL_WRSW-3,SELL_COLA-1,BUY_CALG-1,BUY_COLA-1,SELL_BRCH-1,BUY_WRSW-4,SELL_LUIS-1,SELL_WRSW-4,BUY_LUIS-1,tick,timestamp
SPNG,25.13,24.94,25.05,2211600.0,7000.0,2289100.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2026-02-05 23:46:30.182977
SMMR,24.95,24.89,24.95,1833800.0,,1973300.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2026-02-05 23:46:30.182977
ATMN,24.89,24.9,25.04,2048200.0,7000.0,2173600.0,7000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2026-02-05 23:46:30.182977
WNTR,24.96,24.96,25.04,2325700.0,,2387800.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2026-02-05 23:46:30.182977
SPNG,24.85,24.85,25.17,2096000.0,7000.0,2183700.0,7000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2026-02-05 23:46:31.236772
SMMR,25.05,24.9,24.92,1924500.0,,1944100.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2026-02-05 23:46:31.236772
ATMN,24.89,24.93,25.04,2103100.0,7000.0,2181200.0,7000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2026-02-05 23:46:31.236772
WNTR,25.19,24.96,25.19,2325700.0,,2318700.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2026-02-05 23:46:31.236772
SPNG,24.85,24.88,24.9,2180100.0,7000.0,2038200.0,14000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2026-02-05 23:46:32.278529
SMMR,24.92,24.96,25.05,1996500.0,,1957800.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2026-02-05 23:46:32.278529
ATMN,24.93,24.93,25.04,2103100.0,7000.0,2146600.0,7000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2026-02-05 23:46:32.278529
WNTR,24.87,24.87,25.19,2323300.0,,2318700.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2026-02-05 23:46:32.278529
SPNG,24.9,24.88,24.9,2180100.0,7000.0,2039100.0,14000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2026-02-05 23:46:33.321256
SMMR,25.05,25.0,25.04,2027200.0,,1986400.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2026-02-05 23:46:33.321256
ATMN,25.08,24.79,25.08,2082200.0,7000.0,2059900.0,14000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2026-02-05 23:46:33.321256
WNTR,24.87,24.87,25.03,2333300.0,,2379100.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2026-02-05 23:46:33.321256
SPNG,25.02,25.12,25.17,2198100.0,2036700.0,14000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2026-02-05 23:46:34.368660
SMMR,25.0,24.96,24.99,2028200.0,2004700.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2026-02-05 23:46:34.368660
ATMN,25.13,24.79,25.13,1997000.0,2180100.0,,14000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2026-02-05 23:46:34.368660
WNTR,24.73,24.81,25.03,2323600.0,2379100.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2026-02-05 23:46:34.368660
SPNG,25.22,24.81,25.22,2200500.0,2175800.0,7000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2026-02-05 23:46:35.411428
SMMR,25.0,24.96,24.99,2064700.0,2001200.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2026-02-05 23:46:35.411428
ATMN,25.13,24.79,25.13,2099100.0,2279900.0,,7000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2026-02-05 23:46:35.411428
WNTR,25.03,24.96,25.03,2321200.0,2379100.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2026-02-05 23:46:35.411428
SPNG,25.13,25.19,25.22,2192200.0,7000.0,2186700.0,7000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2026-02-05 23:46:36.467455
SMMR,25.04,24.95,25.04,2030500.0,,1974100.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2026-02-05 23:46:36.467455
ATMN,24.75,24.75,24.86,2096200.0,7000.0,2160900.0,7000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2026-02-05 23:46:36.467455
WNTR,25.2,25.02,25.2,2308200.0,,2341000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2026-02-05 23:46:36.467455
SPNG,25.13,25.19,25.22,2192200.0,7000.0,2172400.0,7000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2026-02-05 23:46:37.507943
SMMR,24.93,24.94,25.04,2054100.0,,1974100.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2026-02-05 23:46:37.507943
ATMN,24.86,24.75,24.86,2125900.0,7000.0,2160900.0,7000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2026-02-05 23:46:37.507943
WNTR,24.96,24.96,25.2,2305800.0,,2319500.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2026-02-05 23:46:37.507943
SPNG,25.13,25.19,25.22,2192200.0,7000.0,2025700.0,14000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2026-02-05 23:46:38.068545
SMMR,25.04,24.92,25.04,2033300.0,,1974100.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2026-02-05 23:46:38.068545
ATMN,24.86,24.75,24.86,2168900.0,7000.0,2160900.0,7000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2026-02-05 23:46:38.068545
WNTR,24.81,24.81,25.12,2342900.0,,2324800.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2026-02-05 23:46:38.068545
SPNG,25.13,25.19,25.2,2192200.0,7000.0,2128600.0,7000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2026-02-05 23:46:39.166849
SMMR,24.92,24.92,25.02,1999300.0,,1984200.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2026-02-05 23:46:39.166849
ATMN,24.86,24.86,25.14,2184400.0,7000.0,2158900.0,7000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2026-02-05 23:46:39.166849
WNTR,24.81,24.82,24.83,2317600.0,,2346300.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2026-02-05 23:46:39.166849
SPNG,25.19,24.81,25.13,2200500.0,7000.0,2150800.0,7000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2026-02-05 23:46:40.240993
SMMR,24.9,24.9,25.02,2003200.0,,1984200.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2026-02-05 23:46:40.240993
ATMN,24.75,24.86,25.14,2170100.0,7000.0,2158900.0,7000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2026-02-05 23:46:40.240993
WNTR,24.83,24.81,24.83,2342100.0,,2349100.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2026-02-05 23:46:40.240993
SPNG,24.77,24.77,25.04,1983900.0,2155800.0,7000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2026-02-05 23:46:41.288465
SMMR,24.87,24.87,25.04,1983300.0,1974100.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2026-02-05 23:46:41.288465
ATMN,24.86,25.03,25.14,2067800.0,2156900.0,7000.0,14000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2026-02-05 23:46:41.288465
WNTR,24.89,24.81,24.89,2349400.0,2359100.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2026-02-05 23:46:41.288465
SPNG,25.13,24.77,24.88,1983900.0,2065600.0,14000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2026-02-05 23:46:42.326297
SMMR,24.95,24.87,24.95,1983300.0,1953800.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2026-02-05 23:46:42.326297
ATMN,25.15,24.91,25.15,2183200.0,2141300.0,7000.0,7000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2026-02-05 23:46:42.326297
WNTR,24.89,24.81,24.89,2346800.0,2313700.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2026-02-05 23:46:42.326297
SPNG,25.06,24.91,25.06,2112300.0,2189300.0,7000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2026-02-05 23:46:43.355841
SMMR,24.95,24.94,24.95,1980700.0,1955200.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2026-02-05 23:46:43.355841
ATMN,25.18,24.83,25.12,2058400.0,2129100.0,7000.0,14000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2026-02-05 23:46:43.355841
WNTR,24.78,24.78,24.89,2350900.0,2313700.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2026-02-05 23:46:43.355841
SPNG,24.91,24.77,24.9,2111300.0,7000.0,2154900.0,7000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2026-02-05 23:46:44.398314
SMMR,24.94,24.94,25.04,1997000.0,,1963200.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2026-02-05 23:46:44.398314
ATMN,25.12,24.99,25.12,2187900.0,7000.0,2129100.0,7000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2026-02-05 23:46:44.398314
WNTR,24.89,24.83,24.89,2412500.0,,2292800.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2026-02-05 23:46:44.398314
SPNG,24.77,24.77,24.9,2170600.0,7000.0,2033100.0,14000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2026-02-05 23:46:45.429266
SMMR,24.94,24.94,25.04,1997000.0,,2010500.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2026-02-05 23:46:45.429266
ATMN,25.12,25.13,25.14,2210400.0,7000.0,2137800.0,7000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2026-02-05 23:46:45.429266
WNTR,24.85,24.85,24.89,2381200.0,,2308000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2026-02-05 23:46:45.429266
SPNG,25.13,24.81,25.13,2182300.0,7000.0,2184300.0,7000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2026-02-05 23:46:46.460957
SMMR,25.07,24.95,25.07,1974700.0,,1964900.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2026-02-05 23:46:46.460957
ATMN,25.13,25.13,25.14,2196800.0,7000.0,2101400.0,7000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2026-02-05 23:46:46.460957
WNTR,24.91,24.83,24.91,2363800.0,,2291700.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2026-02-05 23:46:46.460957
SPNG,24.74,24.74,25.13,2176100.0,7000.0,2184300.0,7000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2026-02-05 23:46:47.494404
SMMR,25.04,24.95,25.04,1972600.0,,1971400.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2026-02-05 23:46:47.494404
ATMN,24.82,24.82,25.14,2258000.0,,2103500.0,7000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2026-02-05 23:46:47.494404
WNTR,24.83,24.8,24.81,2344600.0,,2294100.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2026-02-05 23:46:47.494404
SPNG,24.69,24.69,25.13,2315700.0,2166700.0,7000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2026-02-05 23:46:48.533233
SMMR,24.95,24.88,24.93,1963300.0,1941100.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2026-02-05 23:46:48.533233
ATMN,25.18,25.08,25.18,2272100.0,2091600.0,7000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2026-02-05 23:46:48.533233
WNTR,24.91,24.8,24.91,2344600.0,2315300.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2026-02-05 23:46:48.533233
SPNG,24.69,24.69,25.13,2336600.0,2162100.0,7000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2026-02-05 23:46:49.601157
SMMR,25.08,24.86,24.9,1980200.0,1970300.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2026-02-05 23:46:49.601157
ATMN,25.18,25.08,25.11,2272100.0,2001100.0,17000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2026-02-05 23:46:49.601157
WNTR,24.83,24.83,24.91,2392600.0,2315300.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2026-02-05 23:46:49.601157
SPNG,25.15,24.69,24.81,2213500.0,7000.0,2181400.0,7000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2026-02-05 23:46:50.162503
SMMR,24.82,24.82,24.9,1955300.0,,1970300.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2026-02-05 23:46:50.162503
ATMN,25.08,24.86,24.93,2270100.0,,1890200.0,27000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2026-02-05 23:46:50.162503
WNTR,24.72,24.72,24.97,2424800.0,,2300100.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2026-02-05 23:46:50.162503
SPNG,25.15,24.69,24.81,2215400.0,7000.0,2074700.0,14000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2026-02-05 23:46:51.220870
SMMR,24.8,24.8,24.83,1964700.0,,2004100.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2026-02-05 23:46:51.220870
ATMN,25.11,24.87,25.11,2300700.0,,2118600.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2026-02-05 23:46:51.220870
WNTR,24.69,24.69,24.97,2424300.0,,2337800.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2026-02-05 23:46:51.220870
SPNG,24.81,24.71,24.81,2218800.0,7000.0,2074700.0,14000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2026-02-05 23:46:52.261388
SMMR,24.79,24.79,24.83,1944100.0,,2004100.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2026-02-05 23:46:52.261388
ATMN,25.11,24.9,25.11,2144300.0,7000.0,2226800.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2026-02-05 23:46:52.261388
WNTR,24.98,24.71,24.72,2498000.0,,2361200.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2026-02-05 23:46:52.261388
SPNG,25.2,24.78,25.2,2199500.0,7000.0,2174900.0,7000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2026-02-05 23:46:53.301923
SMMR,24.73,24.73,24.79,1942100.0,,1980200.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2026-02-05 23:46:53.301923
ATMN,25.18,24.9,25.18,2144300.0,7000.0,2263700.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2026-02-05 23:46:53.301923
WNTR,24.98,25.0,25.03,2456100.0,,2341100.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2026-02-05 23:46:53.301923
SPNG,24.71,24.97,25.25,2195000.0,7000.0,2297500.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,2026-02-05 23:46:54.340170
SMMR,24.92,24.99,25.02,1979100.0,,1964400.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,2026-02-05 23:46:54.340170
ATMN,25.23,24.9,25.23,2033300.0,14000.0,2162700.0,7000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,2026-02-05 23:46:54.340170
WNTR,25.0,24.71,24.81,2467400.0,,2361400.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,2026-02-05 23:46:54.340170
SPNG,24.69,24.98,25.25,17000.0,2114100.0,2297500.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,2026-02-05 23:46:55.389775
SMMR,24.92,24.99,25.02,,1979100.0,1964100.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,2026-02-05 23:46:55.389775
ATMN,24.87,24.87,25.23,,2296600.0,2162700.0,7000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,2026-02-05 23:46:55.389775
WNTR,24.81,24.89,24.93,,2442000.0,2326700.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,2026-02-05 23:46:55.389775
SPNG,24.98,24.7,24.98,17000.0,2139000.0,2288300.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2026-02-05 23:46:56.433696
SMMR,24.83,24.92,24.94,,2007500.0,1942500.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2026-02-05 23:46:56.433696
ATMN,25.24,25.24,25.27,7000.0,2194400.0,2125900.0,7000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2026-02-05 23:46:56.433696
WNTR,24.71,24.71,24.99,,2467400.0,2324200.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2026-02-05 23:46:56.433696
SPNG,25.25,24.7,25.25,24000.0,2035800.0,2297500.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,2026-02-05 23:46:57.481349
SMMR,25.02,24.72,25.02,,1969000.0,1982100.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,2026-02-05 23:46:57.481349
ATMN,25.24,24.87,24.88,7000.0,2174500.0,2145700.0,7000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,2026-02-05 23:46:57.481349
WNTR,24.7,24.7,24.72,,2450200.0,2357900.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,2026-02-05 23:46:57.481349
SPNG,25.25,24.69,25.25,2161000.0,14000.0,2092000.0,14000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,2026-02-05 23:46:58.519999
SMMR,24.72,24.72,24.97,1969000.0,,1991500.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,2026-02-05 23:46:58.519999
ATMN,25.24,24.87,24.88,2175000.0,7000.0,2145700.0,7000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,2026-02-05 23:46:58.519999
WNTR,24.72,24.7,24.72,2475100.0,,2357900.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,2026-02-05 23:46:58.519999
SPNG,24.65,24.65,25.25,2294100.0,7000.0,2191900.0,7000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,2026-02-05 23:46:59.574292
SMMR,24.72,24.72,24.77,1979300.0,,1998200.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,2026-02-05 23:46:59.574292
ATMN,25.28,24.96,25.19,2188600.0,7000.0,2275500.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,2026-02-05 23:46:59.574292
WNTR,24.7,24.7,24.99,2475100.0,,2342200.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,2026-02-05 23:46:59.574292
SPNG,25.0,25.0,25.25,2279400.0,7000.0,2191900.0,7000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,2026-02-05 23:47:00.614694
SMMR,24.72,24.74,24.77,1991500.0,,1998200.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,2026-02-05 23:47:00.614694
ATMN,25.13,24.96,25.11,2063600.0,14000.0,2171300.0,7000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,2026-02-05 23:47:00.614694
WNTR,24.69,24.88,24.9,2478400.0,,2327300.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,2026-02-05 23:47:00.614694
SPNG,25.0,24.71,24.93,2143800.0,14000.0,2188200.0,7000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,2026-02-05 23:47:01.672684
SMMR,24.74,24.74,24.85,1991500.0,,2006000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,2026-02-05 23:47:01.672684
ATMN,24.96,24.87,24.91,2175000.0,7000.0,2161200.0,7000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,2026-02-05 23:47:01.672684
WNTR,24.9,24.88,24.9,2478400.0,,2327300.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,2026-02-05 23:47:01.672684
