ticker,last_price,bid_price,ask_price,BUY_ANON,SELL_ANON,BUY_GIOT-3,BUY_ZUAI-2,SELL_UEBR-1,SELL_GIOT-4,BUY_WRSW-1,BUY_WRSW-2,BUY_GIOT-4,BUY_UEBR-1,SELL_IESE-1,BUY_LUIS-4,SELL_GIOT-3,SELL_WRSW-2,SELL_WRSW-3,SELL_WRSW-1,BUY_LUIS-1,BUY_WRSW-3,SELL_LUIS-1,BUY_IESE-1,SELL_LUIS-4,tick,timestamp
ATMN,24.83,24.83,25.05,2366100.0,,1522200.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2026-02-04 07:17:08.120584
WNTR,24.84,24.84,24.89,2149500.0,,2158800.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2026-02-04 07:17:08.120584
SPNG,24.96,24.68,24.73,1798100.0,9000.0,1813800.0,9000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2026-02-04 07:17:09.145914
SMMR,25.15,24.87,24.97,2008300.0,,1746800.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2026-02-04 07:17:09.145914
ATMN,25.0,25.0,25.05,1997200.0,9000.0,1636000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2026-02-04 07:17:09.145914
WNTR,25.01,24.98,25.01,2173700.0,,2066200.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2026-02-04 07:17:09.145914
SPNG,25.12,24.69,25.11,15000.0,1593000.0,12000.0,1688900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2026-02-04 07:17:10.173239
SMMR,24.97,25.14,25.15,,2046500.0,,1741400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2026-02-04 07:17:10.173239
ATMN,24.78,24.89,24.94,,2339400.0,,1755000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2026-02-04 07:17:10.173239
WNTR,24.98,24.93,24.96,,2179100.0,,2170300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2026-02-04 07:17:10.173239
SPNG,25.12,24.91,25.11,1496800.0,18000.0,15000.0,1619300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2026-02-04 07:17:11.207050
SMMR,25.14,24.87,24.97,2036300.0,,,1954500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2026-02-04 07:17:11.207050
ATMN,25.05,24.9,25.05,2255200.0,3000.0,,1636000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2026-02-04 07:17:11.207050
WNTR,25.03,24.96,25.03,2170900.0,,,2165900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2026-02-04 07:17:11.207050
SPNG,24.95,24.92,24.94,27000.0,1227300.0,21000.0,1428600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2026-02-04 07:17:12.253665
SMMR,24.97,25.04,25.15,,2022500.0,,1837700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2026-02-04 07:17:12.253665
ATMN,25.09,24.9,24.95,3000.0,2255200.0,,1652600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2026-02-04 07:17:12.253665
WNTR,24.93,24.93,25.03,,2179100.0,,2259900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2026-02-04 07:17:12.253665
SPNG,24.95,25.03,25.05,1220700.0,27000.0,1590000.0,15000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2026-02-04 07:17:12.806160
SMMR,25.08,25.04,25.08,2022500.0,,1941000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2026-02-04 07:17:12.806160
ATMN,24.86,24.9,24.94,2282200.0,3000.0,1652600.0,3000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2026-02-04 07:17:12.806160
WNTR,24.93,24.93,25.03,2179100.0,,2259900.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2026-02-04 07:17:12.806160
SPNG,24.95,25.04,25.05,1239200.0,27000.0,1590000.0,15000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2026-02-04 07:17:13.859961
SMMR,25.08,25.04,25.08,2022500.0,,1999800.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2026-02-04 07:17:13.859961
ATMN,24.95,24.93,24.95,2161800.0,6000.0,1652600.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2026-02-04 07:17:13.859961
WNTR,25.1,24.89,25.1,2073500.0,1500.0,2248100.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2026-02-04 07:17:13.859961
SPNG,25.05,25.04,25.05,1239200.0,27000.0,2121700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2026-02-04 07:17:14.905823
SMMR,25.04,24.87,25.03,2036300.0,,2005900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2026-02-04 07:17:14.905823
ATMN,25.17,24.93,25.03,2159400.0,6000.0,1433600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2026-02-04 07:17:14.905823
WNTR,24.89,24.89,25.0,2073500.0,1500.0,2213400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2026-02-04 07:17:14.905823
SPNG,25.07,25.04,25.07,1239200.0,27000.0,2126100.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2026-02-04 07:17:15.934489
SMMR,25.04,24.87,25.03,1992100.0,,2005900.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2026-02-04 07:17:15.934489
ATMN,25.19,24.94,25.18,1910100.0,12000.0,1313900.0,3000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2026-02-04 07:17:15.934489
WNTR,25.03,24.89,25.03,1977100.0,3000.0,2233700.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2026-02-04 07:17:15.934489
SPNG,24.82,24.82,25.07,1665100.0,15000.0,2126100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2026-02-04 07:17:17.017844
SMMR,25.08,25.12,25.15,1963900.0,,2049400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2026-02-04 07:17:17.017844
ATMN,25.25,24.94,25.25,2164100.0,6000.0,1288000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2026-02-04 07:17:17.017844
WNTR,25.1,25.06,25.1,1957500.0,3000.0,2248100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2026-02-04 07:17:17.017844
SPNG,25.2,24.82,25.2,1653300.0,15000.0,2104400.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2026-02-04 07:17:18.055021
SMMR,24.82,25.0,25.09,1998600.0,,2048000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2026-02-04 07:17:18.055021
ATMN,25.09,25.09,25.22,1784300.0,15000.0,1522300.0,9000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2026-02-04 07:17:18.055021
WNTR,24.89,25.08,25.1,1973000.0,3000.0,2248100.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2026-02-04 07:17:18.055021
SPNG,24.68,24.68,25.2,1941200.0,6000.0,1823800.0,9000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2026-02-04 07:17:19.086083
SMMR,25.09,25.11,25.15,1989800.0,,1994500.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2026-02-04 07:17:19.086083
ATMN,25.09,25.09,25.22,1784300.0,15000.0,1868100.0,9000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2026-02-04 07:17:19.086083
WNTR,25.08,25.08,25.1,1973000.0,3000.0,2225600.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2026-02-04 07:17:19.086083
SPNG,25.32,24.94,25.32,1951300.0,6000.0,2091300.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2026-02-04 07:17:20.122522
SMMR,25.09,25.11,25.15,1989800.0,,1909900.0,1500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2026-02-04 07:17:20.122522
ATMN,24.78,24.78,25.21,2352400.0,,1880800.0,9000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2026-02-04 07:17:20.122522
WNTR,25.04,25.04,25.1,1969700.0,3000.0,2205800.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2026-02-04 07:17:20.122522
SPNG,25.1,24.68,25.1,2142800.0,2127900.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2026-02-04 07:17:21.152989
SMMR,25.16,25.0,25.16,1998600.0,2006500.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2026-02-04 07:17:21.152989
ATMN,25.22,25.1,25.19,2352400.0,1966800.0,9000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2026-02-04 07:17:21.152989
WNTR,25.14,25.02,25.12,1996700.0,2200300.0,,3000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2026-02-04 07:17:21.152989
SPNG,25.32,24.68,25.32,2148700.0,2073700.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2026-02-04 07:17:22.191982
SMMR,25.16,25.16,25.17,1979000.0,2003700.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2026-02-04 07:17:22.191982
ATMN,24.91,25.15,25.18,2351500.0,1867700.0,12000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2026-02-04 07:17:22.191982
WNTR,25.14,25.1,25.12,1958600.0,2079000.0,1500.0,3000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2026-02-04 07:17:22.191982
SPNG,24.89,24.89,25.32,2144700.0,1997000.0,3000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2026-02-04 07:17:23.266285
SMMR,24.99,25.1,25.17,1998400.0,1911300.0,1500.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2026-02-04 07:17:23.266285
ATMN,24.78,24.78,24.88,2355200.0,1785100.0,15000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2026-02-04 07:17:23.266285
WNTR,25.02,25.02,25.12,1985500.0,2061700.0,1500.0,3000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2026-02-04 07:17:23.266285
SPNG,24.68,24.73,25.32,2135000.0,1997000.0,3000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2026-02-04 07:17:24.307191
SMMR,25.1,24.94,25.03,2006300.0,1899100.0,1500.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2026-02-04 07:17:24.307191
ATMN,25.05,25.1,25.18,2325700.0,1764900.0,15000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2026-02-04 07:17:24.307191
WNTR,25.06,25.06,25.12,1968400.0,1925400.0,3000.0,3000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2026-02-04 07:17:24.307191
SPNG,24.68,25.1,25.32,2124500.0,2023000.0,3000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2026-02-04 07:17:24.855923
SMMR,25.1,24.94,25.03,2006300.0,1899100.0,1500.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2026-02-04 07:17:24.855923
ATMN,25.1,24.78,24.95,2363900.0,1689200.0,18000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2026-02-04 07:17:24.855923
WNTR,25.06,25.06,25.1,2000000.0,1911200.0,3000.0,3000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2026-02-04 07:17:24.855923
SPNG,24.73,25.11,25.24,3000.0,2021600.0,1699900.0,12000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2026-02-04 07:17:25.887939
SMMR,25.09,25.04,25.09,,1985100.0,1891900.0,1500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2026-02-04 07:17:25.887939
ATMN,24.78,24.78,25.18,,2335600.0,1689700.0,18000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2026-02-04 07:17:25.887939
WNTR,25.0,25.0,25.1,3000.0,1968500.0,1911200.0,3000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2026-02-04 07:17:25.887939
SPNG,25.11,24.73,24.91,2169800.0,1706400.0,12000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2026-02-04 07:17:26.932302
SMMR,24.95,25.07,25.09,1987400.0,1789900.0,3000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2026-02-04 07:17:26.932302
ATMN,25.19,24.78,25.19,2335600.0,1989900.0,9000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2026-02-04 07:17:26.932302
WNTR,24.92,25.03,25.1,1976400.0,1818300.0,4500.0,3000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2026-02-04 07:17:26.932302
SPNG,25.24,25.17,25.24,2155600.0,1614000.0,15000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2026-02-04 07:17:27.966071
SMMR,24.88,24.88,25.1,1998900.0,1923900.0,1500.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2026-02-04 07:17:27.966071
ATMN,24.78,24.78,25.18,2335600.0,1924400.0,12000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2026-02-04 07:17:27.966071
WNTR,25.12,25.03,25.12,1992600.0,1925400.0,3000.0,3000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2026-02-04 07:17:27.966071
SPNG,25.32,25.32,25.34,2197600.0,12000.0,1713100.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2026-02-04 07:17:28.997226
SMMR,24.89,24.89,25.1,1907900.0,,2011200.0,4500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2026-02-04 07:17:28.997226
ATMN,25.25,24.75,25.25,2381800.0,,2396600.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2026-02-04 07:17:28.997226
WNTR,25.14,25.06,25.07,1993400.0,,2136100.0,3000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2026-02-04 07:17:28.997226
SPNG,24.73,24.73,25.26,2179500.0,1748000.0,12000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2026-02-04 07:17:30.031160
SMMR,24.88,25.03,25.07,1913200.0,2022100.0,,4500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2026-02-04 07:17:30.031160
ATMN,25.25,24.76,24.77,1993300.0,2115200.0,9000.0,9000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2026-02-04 07:17:30.031160
WNTR,25.14,25.06,25.07,1992500.0,2149100.0,,3000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2026-02-04 07:17:30.031160
SPNG,24.73,24.84,24.91,2137700.0,1670600.0,15000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2026-02-04 07:17:31.066029
SMMR,24.82,24.82,25.07,1987400.0,2022100.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2026-02-04 07:17:31.066029
ATMN,24.77,24.76,24.77,2035800.0,2115200.0,9000.0,9000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2026-02-04 07:17:31.066029
WNTR,25.18,25.11,25.18,2104200.0,2124300.0,,3000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2026-02-04 07:17:31.066029
SPNG,24.91,24.84,24.91,2154300.0,1670600.0,15000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2026-02-04 07:17:32.109249
SMMR,25.07,25.0,25.07,1877500.0,2022100.0,,4500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2026-02-04 07:17:32.109249
ATMN,24.75,24.77,25.2,2289800.0,2392700.0,,3000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2026-02-04 07:17:32.109249
WNTR,25.03,25.03,25.18,2185700.0,2133200.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2026-02-04 07:17:32.109249
SPNG,24.84,24.79,24.81,2172700.0,1688500.0,15000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2026-02-04 07:17:33.142373
SMMR,25.0,25.0,25.07,1849800.0,2008700.0,,4500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2026-02-04 07:17:33.142373
ATMN,24.87,24.77,24.87,2264200.0,2447700.0,,3000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2026-02-04 07:17:33.142373
WNTR,25.0,25.0,25.02,2159300.0,2102700.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2026-02-04 07:17:33.142373
SPNG,25.28,24.79,25.28,2153500.0,1714600.0,12000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,2026-02-04 07:17:34.177130
SMMR,25.08,25.0,25.05,1852100.0,2002300.0,,4500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,2026-02-04 07:17:34.177130
ATMN,25.06,24.77,25.06,1917600.0,2415900.0,,12000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,2026-02-04 07:17:34.177130
WNTR,24.96,25.0,25.03,2067200.0,2119300.0,,3000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,2026-02-04 07:17:34.177130
SPNG,25.28,24.8,25.1,9000.0,1812300.0,1517600.0,18000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,2026-02-04 07:17:35.211184
SMMR,25.1,25.0,25.07,4500.0,1877800.0,2012500.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,2026-02-04 07:17:35.211184
ATMN,24.75,24.88,25.06,,2379400.0,2428600.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,2026-02-04 07:17:35.211184
WNTR,24.96,25.01,25.03,3000.0,2076200.0,2119300.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,2026-02-04 07:17:35.211184
SPNG,24.79,24.79,25.1,2153500.0,1427400.0,21000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2026-02-04 07:17:36.237494
SMMR,25.14,25.14,25.16,1863700.0,1994800.0,,4500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2026-02-04 07:17:36.237494
ATMN,25.06,24.88,25.06,1995700.0,2204100.0,6000.0,9000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2026-02-04 07:17:36.237494
WNTR,25.06,25.01,25.06,2094200.0,2122400.0,,3000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2026-02-04 07:17:36.237494
SPNG,25.28,24.79,25.2,2147700.0,1313500.0,24000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,2026-02-04 07:17:37.302283
SMMR,25.0,25.0,25.16,1865400.0,1973800.0,,4500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,2026-02-04 07:17:37.302283
ATMN,24.88,24.88,25.2,2014500.0,2392500.0,,9000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,2026-02-04 07:17:37.302283
WNTR,25.05,25.05,25.18,2124900.0,2133200.0,,3000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,2026-02-04 07:17:37.302283
SPNG,24.9,24.79,24.9,2147800.0,1317300.0,24000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,2026-02-04 07:17:38.340198
SMMR,25.0,25.0,25.01,1865400.0,1984000.0,,4500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,2026-02-04 07:17:38.340198
ATMN,24.88,25.04,25.19,1776800.0,2148900.0,9000.0,15000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,2026-02-04 07:17:38.340198
WNTR,25.05,25.05,25.18,2110900.0,2133200.0,,3000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,2026-02-04 07:17:38.340198
SPNG,25.28,24.79,25.28,2156900.0,1313800.0,24000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,2026-02-04 07:17:39.372648
SMMR,24.82,24.83,24.99,1869200.0,1968600.0,,4500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,2026-02-04 07:17:39.372648
ATMN,24.88,24.89,25.19,1736600.0,2047400.0,12000.0,15000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,2026-02-04 07:17:39.372648
WNTR,25.19,25.05,25.19,2110900.0,2165500.0,,3000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,2026-02-04 07:17:39.372648
SPNG,24.94,24.73,24.94,2162300.0,1316400.0,24000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,2026-02-04 07:17:40.403702
SMMR,24.82,24.93,24.99,1887300.0,1992500.0,,4500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,2026-02-04 07:17:40.403702
ATMN,24.96,24.8,24.96,2040200.0,1795400.0,18000.0,9000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,2026-02-04 07:17:40.403702
WNTR,24.99,24.99,25.19,2205200.0,2053500.0,1500.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,2026-02-04 07:17:40.403702
SPNG,25.32,24.73,25.32,2181400.0,1382900.0,21000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,2026-02-04 07:17:40.955178
SMMR,24.99,24.93,24.99,1887300.0,1878300.0,1500.0,4500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,2026-02-04 07:17:40.955178
ATMN,24.96,24.8,24.96,2050700.0,1795400.0,18000.0,9000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,2026-02-04 07:17:40.955178
WNTR,25.23,24.99,25.23,2205200.0,2160000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,2026-02-04 07:17:40.955178
SPNG,25.14,24.69,25.14,2171400.0,1402300.0,21000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,2026-02-04 07:17:41.998863
SMMR,24.93,24.93,25.01,2001600.0,1999100.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,2026-02-04 07:17:41.998863
ATMN,24.96,25.07,25.19,2413300.0,1663400.0,21000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,2026-02-04 07:17:41.998863
WNTR,25.23,24.99,25.03,2221000.0,2187200.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,2026-02-04 07:17:41.998863
SPNG,25.06,25.06,25.14,1802700.0,9000.0,1176300.0,27000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,2026-02-04 07:17:43.049157
SMMR,24.84,24.84,25.01,1986300.0,,1999100.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,2026-02-04 07:17:43.049157
ATMN,25.07,24.8,24.92,2454100.0,,1656200.0,21000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,2026-02-04 07:17:43.049157
WNTR,25.03,24.96,25.03,2237200.0,,2187200.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,2026-02-04 07:17:43.049157
SPNG,25.06,24.69,24.9,1830400.0,9000.0,1156900.0,27000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,2026-02-04 07:17:44.085752
SMMR,24.94,24.84,24.94,1953900.0,,1978900.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,2026-02-04 07:17:44.085752
