ticker,last_price,bid_price,ask_price,BUY_ANON,SELL_ANON,BUY_WRSW-2,SELL_WRSW-1,SELL_COLA-1,BUY_NAIT-1,BUY_WRSW-1,SELL_BRCH-1,SELL_WRSW-3,BUY_LUIS-1,SELL_UOTB-2,BUY_LAVL-1,SELL_UOTB-1,BUY_UEBR-1,BUY_COLA-3,SELL_LAVL-1,BUY_WRSW-3,BUY_BRCH-1,SELL_UEBR-1,BUY_UOTB-1,BUY_UOTB-2,SELL_LUIS-1,BUY_UOTB-3,SELL_COLA-3,SELL_WRSW-2,BUY_COLA-1,SELL_UOTB-3,SELL_NAIT-1,tick,timestamp
ATMN,24.87,24.87,24.95,1953300.0,2258.0,2042900.0,9034.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2026-02-04 17:50:17.262567
WNTR,24.87,24.87,25.13,2104600.0,,1869900.0,2258.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2026-02-04 17:50:17.262567
SPNG,25.18,25.15,25.18,2124900.0,1129.0,1970300.0,21597.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2026-02-04 17:50:18.336587
SMMR,25.01,24.87,25.01,1986900.0,6682.0,1745400.0,21597.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2026-02-04 17:50:18.336587
ATMN,24.84,24.84,24.95,2182800.0,,2008000.0,9034.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2026-02-04 17:50:18.336587
WNTR,24.9,24.9,25.13,2059400.0,,1869900.0,2258.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2026-02-04 17:50:18.336587
SPNG,25.15,24.69,24.87,1987600.0,1129.0,1949900.0,21597.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2026-02-04 17:50:19.381552
SMMR,25.03,24.87,25.03,1986900.0,6682.0,2135000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2026-02-04 17:50:19.381552
ATMN,24.96,24.92,24.96,2138000.0,,2110800.0,4517.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2026-02-04 17:50:19.381552
WNTR,24.82,24.82,25.13,2045300.0,,1869900.0,2258.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2026-02-04 17:50:19.381552
SPNG,25.23,24.82,25.23,2331000.0,1129.0,2269800.0,6682.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2026-02-04 17:50:20.429502
SMMR,25.03,24.87,25.03,1860100.0,10909.0,2135000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2026-02-04 17:50:20.429502
ATMN,24.84,24.94,24.96,2119800.0,,2096800.0,4517.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2026-02-04 17:50:20.429502
WNTR,24.82,25.09,25.13,1967600.0,1056.0,1780100.0,7792.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2026-02-04 17:50:20.429502
SPNG,25.26,24.82,25.26,2193800.0,3242.0,2253600.0,6682.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2026-02-04 17:50:20.974408
SMMR,25.1,24.87,25.1,1847000.0,10909.0,2178700.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2026-02-04 17:50:20.974408
ATMN,24.84,24.94,24.96,2001700.0,1056.0,1969400.0,10051.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2026-02-04 17:50:20.974408
WNTR,24.82,25.09,25.13,1967600.0,1056.0,1778400.0,7792.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2026-02-04 17:50:20.974408
SPNG,24.52,25.03,25.26,2226900.0,4769.0,2130400.0,7874.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2026-02-04 17:50:22.068837
SMMR,24.85,24.85,25.13,2076200.0,,2185600.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2026-02-04 17:50:22.068837
ATMN,25.06,24.94,24.96,1904500.0,2248.0,1975800.0,9286.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2026-02-04 17:50:22.068837
WNTR,25.0,25.02,25.13,2087900.0,,1662700.0,12561.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2026-02-04 17:50:22.068837
SPNG,25.27,24.82,25.27,4769.0,2208000.0,2307600.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2026-02-04 17:50:23.288915
SMMR,25.14,25.14,25.17,168.0,1939400.0,2213000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2026-02-04 17:50:23.288915
ATMN,25.17,25.31,25.32,2920.0,1802900.0,2173000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2026-02-04 17:50:23.288915
WNTR,25.02,25.02,25.13,168.0,1916400.0,1568700.0,17683.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2026-02-04 17:50:23.288915
SPNG,24.77,25.14,25.27,2210900.0,2304200.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2026-02-04 17:50:24.332938
SMMR,25.17,25.14,25.15,1850200.0,2085400.0,396.0,912.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2026-02-04 17:50:24.332938
ATMN,25.31,24.94,25.0,1715000.0,1997500.0,3832.0,228.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2026-02-04 17:50:24.332938
WNTR,25.03,25.02,25.03,1809400.0,1438800.0,396.0,18595.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2026-02-04 17:50:24.332938
SPNG,25.14,24.52,24.91,2373500.0,2176000.0,228.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2026-02-04 17:50:25.371004
SMMR,25.14,24.91,25.04,1891000.0,1963900.0,2854.0,653.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2026-02-04 17:50:25.371004
ATMN,24.89,24.89,25.0,2047200.0,1997500.0,228.0,1942.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2026-02-04 17:50:25.371004
WNTR,24.94,24.94,25.03,1919000.0,1352600.0,20537.0,485.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2026-02-04 17:50:25.371004
SPNG,24.91,25.08,25.27,2312400.0,1942.0,2181000.0,228.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2026-02-04 17:50:26.404142
SMMR,24.91,24.91,25.04,1789200.0,1316.0,1881300.0,5509.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2026-02-04 17:50:26.404142
ATMN,24.88,24.89,24.99,2035000.0,2655.0,1794000.0,1376.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2026-02-04 17:50:26.404142
WNTR,24.81,24.81,25.12,2092000.0,,1444300.0,20338.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2026-02-04 17:50:26.404142
SPNG,24.97,24.86,24.97,2208100.0,4597.0,2335800.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2026-02-04 17:50:27.442592
SMMR,25.04,24.91,25.04,1694300.0,2109.0,1761600.0,8682.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2026-02-04 17:50:27.442592
ATMN,24.82,24.82,24.99,2001600.0,3173.0,1720700.0,2169.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2026-02-04 17:50:27.442592
WNTR,25.01,24.81,25.0,2092000.0,,1349000.0,23511.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2026-02-04 17:50:27.442592
SPNG,24.97,25.23,25.28,2073500.0,12050.0,2082500.0,2656.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2026-02-04 17:50:28.485452
SMMR,25.08,24.91,24.94,1601900.0,9562.0,1970800.0,2775.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2026-02-04 17:50:28.485452
ATMN,24.99,24.82,24.98,1904400.0,10626.0,1706400.0,3369.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2026-02-04 17:50:28.485452
WNTR,25.15,25.07,25.15,1953100.0,7453.0,2018800.0,1863.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2026-02-04 17:50:28.485452
SPNG,25.23,24.86,24.96,2203500.0,4597.0,2078000.0,2656.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2026-02-04 17:50:29.029996
SMMR,25.15,24.91,25.15,1601900.0,9562.0,2063400.0,912.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2026-02-04 17:50:29.029996
ATMN,24.99,24.82,24.98,1875700.0,10626.0,1704200.0,3369.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2026-02-04 17:50:29.029996
WNTR,25.15,25.07,25.15,1936600.0,7453.0,1991100.0,1863.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2026-02-04 17:50:29.029996
SPNG,25.38,24.86,25.38,2097700.0,8378.0,2311100.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2026-02-04 17:50:30.083225
SMMR,25.2,25.04,25.1,1509400.0,17124.0,2077500.0,1890.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2026-02-04 17:50:30.083225
ATMN,24.82,24.8,24.82,2117700.0,,1634300.0,5259.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2026-02-04 17:50:30.083225
WNTR,25.07,24.89,25.0,1965400.0,7453.0,1869700.0,3753.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2026-02-04 17:50:30.083225
SPNG,24.52,24.86,24.96,7432.0,2200700.0,2165500.0,1372.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2026-02-04 17:50:31.128909
SMMR,24.91,24.91,25.1,17124.0,1492800.0,1934800.0,3262.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2026-02-04 17:50:31.128909
ATMN,25.0,24.8,25.0,1372.0,1991900.0,1894400.0,713.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2026-02-04 17:50:31.128909
WNTR,24.89,24.89,25.0,10198.0,1839600.0,1963100.0,5490.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2026-02-04 17:50:31.128909
SPNG,24.52,24.86,24.96,15583.0,2073600.0,2064400.0,5526.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2026-02-04 17:50:32.171098
SMMR,24.91,25.02,25.1,25275.0,1413300.0,1842200.0,11571.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2026-02-04 17:50:32.171098
ATMN,25.23,24.79,25.23,,2118100.0,2141600.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2026-02-04 17:50:32.171098
WNTR,24.89,24.98,25.0,15604.0,1824500.0,1851900.0,9644.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2026-02-04 17:50:32.171098
SPNG,24.96,25.04,25.38,1981300.0,23948.0,2184200.0,1372.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2026-02-04 17:50:33.230194
SMMR,24.91,25.05,25.09,1210000.0,38546.0,1618000.0,24537.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2026-02-04 17:50:33.230194
ATMN,25.23,24.77,25.23,2158300.0,,2054500.0,4030.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2026-02-04 17:50:33.230194
WNTR,24.86,24.92,24.93,1856900.0,8679.0,2074700.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2026-02-04 17:50:33.230194
SPNG,24.46,24.68,25.08,3750.0,2327900.0,2092500.0,3750.0,1226.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2026-02-04 17:50:34.354052
SMMR,25.1,25.05,25.1,,1102100.0,1635600.0,,20700.0,42822.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2026-02-04 17:50:34.354052
ATMN,24.75,24.93,25.0,3750.0,1922700.0,1805100.0,3750.0,8936.0,1069.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2026-02-04 17:50:34.354052
WNTR,24.81,24.81,25.01,,1966900.0,1978700.0,,1069.0,7453.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2026-02-04 17:50:34.354052
SPNG,25.08,24.68,24.9,7500.0,2201400.0,7500.0,1846400.0,5502.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2026-02-04 17:50:35.395161
SMMR,25.1,25.09,25.1,,1081900.0,,1503500.0,21618.0,46326.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2026-02-04 17:50:35.395161
ATMN,24.85,24.78,24.85,7500.0,1817500.0,7500.0,1587500.0,13212.0,1069.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2026-02-04 17:50:35.395161
WNTR,24.81,24.93,25.01,,1858000.0,,1880900.0,1987.0,11125.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2026-02-04 17:50:35.395161
SPNG,25.08,24.68,25.07,15000.0,918.0,1849800.0,11250.0,1603700.0,9174.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2026-02-04 17:50:36.446686
SMMR,25.1,25.09,25.1,,49272.0,973500.0,,1395300.0,22354.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2026-02-04 17:50:36.446686
ATMN,25.0,24.78,24.84,11250.0,1805.0,1608700.0,3750.0,1591300.0,16158.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2026-02-04 17:50:36.446686
WNTR,25.13,25.08,25.12,,14071.0,1735200.0,,1954600.0,736.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2026-02-04 17:50:36.446686
SPNG,25.04,24.68,24.94,1654.0,11250.0,1849800.0,2177400.0,3750.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2026-02-04 17:50:37.497594
SMMR,25.04,25.04,25.1,33640.0,,1347500.0,1297000.0,,26537.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2026-02-04 17:50:37.497594
ATMN,25.18,24.78,24.81,5988.0,15000.0,1404900.0,1711600.0,3750.0,13212.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2026-02-04 17:50:37.497594
WNTR,25.08,24.93,25.07,14071.0,,1766300.0,1957200.0,,2091.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2026-02-04 17:50:37.497594
SPNG,24.94,25.34,25.46,1725500.0,1654.0,15000.0,3750.0,2057600.0,8367.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2026-02-04 17:50:38.040670
SMMR,25.02,25.02,25.1,1362800.0,33640.0,,,1297000.0,26537.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2026-02-04 17:50:38.040670
ATMN,24.99,24.78,24.99,1404900.0,5988.0,15000.0,3750.0,1675200.0,13212.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2026-02-04 17:50:38.040670
WNTR,25.17,24.93,25.17,1766300.0,14071.0,,,2027700.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2026-02-04 17:50:38.040670
SPNG,25.18,25.34,25.46,1564100.0,1654.0,18750.0,7500.0,12090.0,1841400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2026-02-04 17:50:39.087962
SMMR,25.14,25.08,25.14,1241600.0,34416.0,,,1890.0,2030500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2026-02-04 17:50:39.087962
ATMN,24.74,24.74,24.99,2197000.0,,,7500.0,14142.0,1494800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2026-02-04 17:50:39.087962
WNTR,25.13,24.93,25.08,1645100.0,17178.0,,,3723.0,1926600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2026-02-04 17:50:39.087962
SPNG,25.34,25.34,25.46,1564100.0,3401.0,15000.0,11250.0,19080.0,1596700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,2026-02-04 17:50:40.136357
SMMR,25.02,25.02,25.14,1254300.0,34416.0,,,3637.0,1943600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,2026-02-04 17:50:40.136357
ATMN,24.58,24.93,24.99,2188500.0,,,11250.0,21132.0,1306000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,2026-02-04 17:50:40.136357
WNTR,24.97,24.96,24.97,1575900.0,24168.0,,,10713.0,1814200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,2026-02-04 17:50:40.136357
SPNG,24.6,25.34,25.43,1498.0,7500.0,2111100.0,1370600.0,15000.0,26944.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,2026-02-04 17:50:41.227781
SMMR,24.95,24.95,25.14,25883.0,,1349500.0,1817700.0,,7569.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,2026-02-04 17:50:41.227781
ATMN,24.99,24.64,24.67,,,2195000.0,1071600.0,15000.0,28996.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,2026-02-04 17:50:41.227781
WNTR,24.97,24.99,25.0,32593.0,,1405200.0,1736300.0,,11321.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,2026-02-04 17:50:41.227781
SPNG,24.65,25.09,25.42,2221100.0,7500.0,11250.0,1370600.0,29377.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2026-02-04 17:50:42.305816
SMMR,25.11,25.01,25.11,1244100.0,,,1707300.0,10002.0,26042.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2026-02-04 17:50:42.305816
ATMN,25.19,24.64,24.8,2106800.0,,3750.0,1682700.0,13212.0,608.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2026-02-04 17:50:42.305816
WNTR,25.0,25.0,25.08,1326200.0,,,1716800.0,10872.0,33232.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2026-02-04 17:50:42.305816
SPNG,25.09,24.61,24.64,15000.0,159.0,1882800.0,15000.0,1262700.0,29377.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,2026-02-04 17:50:43.385952
SMMR,25.2,25.01,25.2,,27851.0,1108200.0,,2027500.0,3619.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,2026-02-04 17:50:43.385952
ATMN,24.64,24.64,24.79,,1247.0,2055000.0,7500.0,1502100.0,13371.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,2026-02-04 17:50:43.385952
